Time,twitter
2024-09-23,23.08088373702668
2024-09-24,24.13001481598244
2024-09-25,23.4305940966786
2024-09-26,23.08088373702668
2024-09-27,24.13001481598244
2024-09-28,24.82943553528628
2024-09-29,25.87856661424204
2024-09-30,23.08088373702668
2024-10-01,24.82943553528628
2024-10-02,24.82943553528628
2024-10-03,23.08088373702668
2024-10-04,23.08088373702668
2024-10-05,23.780304456330523
2024-10-06,26.22827697389396
2024-10-07,26.22827697389396
2024-10-08,23.08088373702668
2024-10-09,23.08088373702668
2024-10-10,23.08088373702668
2024-10-11,23.08088373702668
2024-10-12,24.13001481598244
2024-10-13,25.87856661424204
2024-10-14,23.780304456330523
2024-10-15,22.731173377374763
2024-10-16,23.4305940966786
2024-10-17,24.82943553528628
2024-10-18,23.08088373702668
2024-10-19,23.780304456330523
2024-10-20,26.927697693197796
2024-10-21,24.13001481598244
2024-10-22,22.731173377374763
2024-10-23,22.731173377374763
2024-10-24,22.381463017722844
2024-10-25,23.08088373702668
2024-10-26,24.47972517563436
2024-10-27,24.13001481598244
2024-10-28,23.4305940966786
2024-10-29,22.731173377374763
2024-10-30,22.381463017722844
2024-10-31,24.82943553528628
2024-11-01,24.13001481598244
2024-11-02,24.82943553528628
2024-11-03,27.976828772153553
2024-11-04,24.47972517563436
2024-11-05,26.22827697389396
2024-11-06,31.47393236867275
2024-11-07,25.87856661424204
2024-11-08,24.13001481598244
2024-11-09,24.47972517563436
2024-11-10,27.277408052849715
2024-11-11,24.47972517563436
2024-11-12,22.381463017722844
2024-11-13,25.1791458949382
2024-11-14,23.4305940966786
2024-11-15,22.031752658070925
2024-11-16,25.528856254590117
2024-11-17,25.1791458949382
2024-11-18,22.731173377374763
2024-11-19,22.031752658070925
2024-11-20,21.682042298419006
2024-11-21,20.982621579115165
2024-11-22,20.982621579115165
2024-11-23,21.682042298419006
2024-11-24,23.08088373702668
2024-11-25,20.632911219463246
2024-11-26,19.933490500159408
2024-11-27,22.381463017722844
2024-11-28,21.682042298419006
2024-11-29,20.632911219463246
2024-11-30,21.332331938767087
2024-12-01,23.780304456330523
2024-12-02,19.933490500159408
2024-12-03,20.632911219463246
2024-12-04,20.982621579115165
2024-12-05,21.332331938767087
2024-12-06,22.731173377374763
2024-12-07,21.332331938767087
2024-12-08,23.780304456330523
2024-12-09,20.283200859811327
2024-12-10,22.031752658070925
2024-12-11,21.332331938767087
2024-12-12,19.933490500159408
2024-12-13,19.933490500159408
2024-12-14,20.632911219463246
2024-12-15,22.731173377374763
2024-12-16,19.933490500159408
2024-12-17,20.283200859811327
2024-12-18,20.632911219463246
2024-12-19,20.632911219463246
2024-12-20,22.031752658070925
2024-12-21,20.982621579115165
2024-12-22,21.682042298419006
2024-12-23,20.632911219463246
2024-12-24,22.031752658070925
2024-12-25,21.332331938767087
2024-12-26,21.332331938767087
2024-12-27,21.332331938767087
2024-12-28,20.982621579115165
2024-12-29,22.381463017722844
2024-12-30,22.031752658070925
2024-12-31,21.682042298419006
2025-01-01,22.381463017722844
2025-01-02,22.031752658070925
2025-01-03,21.682042298419006
2025-01-04,22.031752658070925
2025-01-05,23.4305940966786
2025-01-06,23.4305940966786
2025-01-07,21.332331938767087
2025-01-08,22.031752658070925
2025-01-09,21.682042298419006
2025-01-10,21.682042298419006
2025-01-11,21.682042298419006
2025-01-12,23.780304456330523
2025-01-13,20.283200859811327
2025-01-14,20.632911219463246
2025-01-15,20.283200859811327
2025-01-16,21.332331938767087
2025-01-17,20.283200859811327
2025-01-18,20.982621579115165
2025-01-19,24.82943553528628
2025-01-20,23.780304456330523
2025-01-21,23.780304456330523
2025-01-22,22.031752658070925
2025-01-23,20.632911219463246
2025-01-24,19.933490500159408
2025-01-25,21.332331938767087
2025-01-26,21.332331938767087
2025-01-27,20.982621579115165
2025-01-28,20.632911219463246
2025-01-29,20.982621579115165
2025-01-30,20.632911219463246
2025-01-31,20.283200859811327
2025-02-01,20.982621579115165
2025-02-02,23.780304456330523
2025-02-03,22.031752658070925
2025-02-04,20.632911219463246
2025-02-05,20.632911219463246
2025-02-06,21.682042298419006
2025-02-07,21.332331938767087
2025-02-08,25.87856661424204
2025-02-09,25.528856254590117
2025-02-10,28.326539131805475
2025-02-11,21.332331938767087
2025-02-12,20.982621579115165
2025-02-13,20.283200859811327
2025-02-14,20.982621579115165
2025-02-15,21.682042298419006
2025-02-16,21.332331938767087
2025-02-17,20.982621579115165
2025-02-18,21.682042298419006
2025-02-19,21.332331938767087
2025-02-20,21.332331938767087
2025-02-21,21.332331938767087
2025-02-22,20.632911219463246
2025-02-23,23.08088373702668
2025-02-24,19.23406978085557
2025-02-25,18.53464906155173
2025-02-26,20.283200859811327
2025-02-27,19.58378014050749
2025-02-28,19.58378014050749
2025-03-01,21.332331938767087
2025-03-02,21.332331938767087
2025-03-03,19.23406978085557
2025-03-04,19.58378014050749
2025-03-05,19.933490500159408
2025-03-06,18.53464906155173
2025-03-07,18.884359421203648
2025-03-08,19.23406978085557
2025-03-09,20.283200859811327
2025-03-10,34.971035965191945
2025-03-11,23.780304456330523
2025-03-12,19.23406978085557
2025-03-13,19.23406978085557
2025-03-14,20.283200859811327
2025-03-15,20.982621579115165
2025-03-16,21.682042298419006
2025-03-17,18.884359421203648
2025-03-18,20.283200859811327
2025-03-19,20.632911219463246
2025-03-20,19.58378014050749
2025-03-21,18.884359421203648
2025-03-22,19.58378014050749
2025-03-23,19.58378014050749
2025-03-24,18.53464906155173
2025-03-25,19.23406978085557
2025-03-26,18.884359421203648
2025-03-27,18.884359421203648
2025-03-28,19.933490500159408
2025-03-29,21.332331938767087
2025-03-30,21.332331938767087
2025-03-31,18.884359421203648
2025-04-01,17.83522834224789
2025-04-02,18.884359421203648
2025-04-03,19.23406978085557
2025-04-04,18.884359421203648
2025-04-05,19.23406978085557
2025-04-06,19.933490500159408
2025-04-07,18.53464906155173
2025-04-08,18.18493870189981
2025-04-09,19.23406978085557
2025-04-10,18.18493870189981
2025-04-11,19.23406978085557
2025-04-12,20.283200859811327
2025-04-13,19.23406978085557
2025-04-14,18.18493870189981
2025-04-15,18.391140166850892
2025-04-16,19.238513197561453
2025-04-17,18.897770460715947
2025-04-18,18.391140166850892
2025-04-19,18.7318829036964
2025-04-20,20.260741408097967
2025-04-21,20.942226881788976
2025-04-22,19.57925593440696
2025-04-23,17.87554225017943
2025-04-24,19.238513197561453
2025-04-25,19.072625640541908
2025-04-26,22.305197829171
2025-04-27,19.072625640541908
2025-04-28,17.709654693159884
2025-04-29,17.194056776488416
2025-04-30,17.87554225017943
2025-05-01,17.709654693159884
2025-05-02,17.709654693159884
2025-05-03,18.7318829036964
2025-05-04,19.238513197561453
2025-05-05,17.368911956314378
2025-05-06,16.85331403964291
2025-05-07,17.87554225017943
2025-05-08,18.897770460715947
2025-05-09,18.216284987024935
2025-05-10,18.216284987024935
2025-05-11,18.391140166850892
2025-05-12,18.897770460715947
2025-05-13,18.55702772387044
2025-05-14,17.87554225017943
2025-05-15,17.584081044071873
2025-05-16,17.915856158110966
2025-05-17,19.574731728306425
2025-05-18,18.57940638618915
2025-05-19,17.584081044071873
2025-05-20,17.25230593003278
2025-05-21,17.584081044071873
2025-05-22,18.911181500228242
2025-05-23,21.565382412540977
2025-05-24,22.560707754658253
2025-05-25,18.911181500228242
2025-05-26,18.911181500228242
2025-05-27,17.25230593003278
2025-05-28,17.25230593003278
2025-05-29,17.25230593003278
2025-05-30,18.911181500228242
2025-05-31,16.92053081599369
2025-06-01,17.915856158110966
2025-06-02,17.915856158110966
2025-06-03,18.247631272150056
2025-06-04,17.584081044071873
2025-06-05,22.22893264061916
2025-06-06,23.224257982736436
2025-06-07,18.247631272150056
2025-06-08,20.238281956384608
2025-06-09,18.911181500228242
2025-06-10,18.57940638618915
2025-06-11,18.247631272150056
2025-06-12,18.911181500228242
2025-06-13,19.24295661426733
2025-06-14,19.906506842345514
2025-06-15,18.911181500228242
2025-06-16,19.24295661426733
2025-06-17,20.238281956384608
2025-06-18,20.238281956384608
2025-06-19,18.247631272150056
2025-06-20,17.915856158110966
2025-06-21,16.92053081599369
2025-06-22,23.556033096775526
2025-06-23,19.906506842345514
2025-06-24,19.574731728306425
2025-06-25,18.57940638618915
2025-06-26,18.57940638618915
2025-06-27,18.57940638618915
2025-06-28,17.584081044071873
2025-06-29,17.25230593003278
2025-06-30,17.25230593003278
2025-07-01,18.57940638618915
2025-07-02,19.574731728306425
2025-07-03,19.24295661426733
2025-07-04,18.911181500228242
2025-07-05,18.911181500228242
2025-07-06,18.57940638618915
2025-07-07,19.574731728306425
2025-07-08,19.574731728306425
2025-07-09,19.24295661426733
2025-07-10,17.915856158110966
2025-07-11,18.247631272150056
2025-07-12,18.247631272150056
2025-07-13,19.24295661426733
2025-07-14,20.5700570704237
2025-07-15,20.238281956384608
2025-07-16,19.24295661426733
2025-07-17,19.574731728306425
2025-07-18,18.247631272150056
2025-07-19,19.906506842345514
2025-07-20,20.238281956384608
2025-07-21,19.24295661426733
2025-07-22,18.911181500228242
2025-07-23,17.584081044071873
2025-07-24,19.24295661426733
2025-07-25,18.57940638618915
2025-07-26,19.574731728306425
2025-07-27,19.24295661426733
2025-07-28,19.574731728306425
2025-07-29,19.24295661426733
2025-07-30,21.565382412540977
2025-07-31,21.233607298501884
2025-08-01,18.57940638618915
2025-08-02,17.915856158110966
2025-08-03,17.915856158110966
2025-08-04,16.92053081599369
2025-08-05,23.88780821081462
2025-08-06,26.873784237166447
2025-08-07,19.574731728306425
2025-08-08,17.25230593003278
2025-08-09,17.915856158110966
2025-08-10,18.247631272150056
2025-08-11,17.584081044071873
2025-08-12,17.25230593003278
2025-08-13,18.247631272150056
2025-08-14,17.25230593003278
2025-08-15,16.92053081599369
2025-08-16,15.925205473876414
2025-08-17,17.25230593003278
2025-08-18,17.25230593003278
2025-08-19,16.256980587915503
2025-08-20,16.256980587915503
2025-08-21,16.588755701954597
2025-08-22,16.256980587915503
2025-08-23,15.925205473876414
2025-08-24,16.588755701954597
2025-08-25,15.925205473876414
2025-08-26,16.256980587915503
2025-08-27,15.925205473876414
2025-08-28,15.59343035983732
2025-08-29,15.59343035983732
2025-08-30,16.588755701954597
2025-08-31,16.588755701954597
2025-09-01,16.588755701954597
2025-09-02,15.261655245798229
2025-09-03,15.59343035983732
2025-09-04,15.261655245798229
2025-09-05,16.92053081599369
2025-09-06,16.588755701954597
2025-09-07,17.915856158110966
2025-09-08,16.92053081599369
2025-09-09,17.25230593003278
2025-09-10,33.17751140390919
2025-09-11,31.18686071967464
2025-09-12,19.906506842345514
2025-09-13,19.24295661426733
2025-09-14,19.906506842345514
2025-09-15,15.925205473876414
2025-09-16,16.588755701954597
2025-09-17,15.261655245798229
2025-09-18,15.925205473876414
2025-09-19,16.256980587915503
2025-09-20,18.247631272150056
2025-09-21,17.584081044071873
2025-09-22,16.588755701954597
2025-09-23,17.25230593003278
2025-09-24,15.925205473876414
2025-09-25,15.59343035983732
2025-09-26,15.925205473876414
2025-09-27,17.584081044071873
2025-09-28,18.247631272150056
2025-09-29,16.92053081599369
2025-09-30,16.588755701954597
2025-10-01,16.256980587915503
2025-10-02,16.588755701954597
2025-10-03,15.925205473876414
2025-10-04,16.588755701954597
2025-10-05,16.92053081599369
2025-10-06,15.261655245798229
2025-10-07,16.588755701954597
2025-10-08,15.925205473876414
2025-10-09,15.59343035983732
2025-10-10,15.925205473876414
2025-10-11,16.256980587915503
2025-10-12,16.588755701954597
2025-10-13,16.92053081599369
2025-10-14,15.925205473876414
2025-10-15,14.929880131759138
2025-10-16,14.929880131759138
2025-10-17,15.59343035983732
2025-10-18,16.256980587915503
2025-10-19,17.915856158110966
2025-10-20,16.588755701954597
2025-10-21,15.261655245798229
2025-10-22,15.261655245798229
2025-10-23,15.261655245798229
2025-10-24,14.929880131759138
2025-10-25,16.256980587915503
2025-10-26,17.584081044071873
2025-10-27,15.261655245798229
2025-10-28,15.261655245798229
2025-10-29,14.598105017720044
2025-10-30,15.261655245798229
2025-10-31,15.261655245798229
2025-11-01,17.915856158110966
2025-11-02,17.915856158110966
2025-11-03,16.92053081599369
2025-11-04,17.584081044071873
2025-11-05,16.92053081599369
2025-11-06,16.588755701954597
2025-11-07,16.588755701954597
2025-11-08,17.584081044071873
2025-11-09,16.92053081599369
2025-11-10,16.256980587915503
2025-11-11,16.588755701954597
2025-11-12,15.59343035983732
2025-11-13,15.59343035983732
2025-11-14,15.59343035983732
2025-11-15,16.588755701954597
2025-11-16,17.584081044071873
2025-11-17,15.59343035983732
2025-11-18,24.219583324853712
2025-11-19,15.925205473876414
2025-11-20,15.59343035983732
2025-11-21,15.59343035983732
2025-11-22,16.256980587915503
2025-11-23,18.911181500228242
2025-11-24,17.25230593003278
2025-11-25,16.256980587915503
2025-11-26,16.92053081599369
2025-11-27,16.92053081599369
2025-11-28,16.256980587915503
2025-11-29,16.92053081599369
2025-11-30,17.915856158110966
2025-12-01,15.59343035983732
2025-12-02,16.588755701954597
2025-12-03,15.261655245798229
2025-12-04,14.266329903680953
2025-12-05,15.59343035983732
2025-12-06,16.256980587915503
2025-12-07,17.584081044071873
2025-12-08,16.588755701954597
2025-12-09,14.929880131759138
2025-12-10,15.261655245798229
2025-12-11,16.02310632719942
2025-12-12,15.57439408280229
2025-12-13,15.26709418209395
2025-12-14,17.70101817442991
2025-12-15,16.188993884218966
2025-12-16,14.959794281385612
2025-12-17,15.408506525782744
2025-12-18,15.715806426491083
2025-12-19,15.715806426491083
2025-12-20,16.637706128616102
2025-12-21,16.803593685635647
2025-12-22,16.02310632719942
2025-12-23,15.26709418209395
2025-12-24,15.57439408280229
2025-12-25,15.57439408280229
2025-12-26,17.25230593003278
2025-12-27,15.88169398351063
2025-12-28,17.55960583074112
2025-12-29,16.188993884218966
2025-12-30,16.330406227907762
2025-12-31,15.715806426491083
2026-01-01,16.188993884218966
2026-01-02,16.188993884218966
2026-01-03,16.94500602932444
2026-01-04,17.25230593003278
2026-01-05,17.25230593003278
2026-01-06,15.57439408280229
2026-01-07,16.188993884218966
2026-01-08,16.49629378492731
2026-01-09,16.02310632719942
2026-01-10,16.121007180522433
2026-01-11,18.10077999216554
2026-01-12,15.838182493144846
2026-01-13,16.969481242655192
2026-01-14,15.55535780576726
2026-01-15,15.272533118389672
2026-01-16,18.383604679543126
2026-01-17,16.686656555277604
2026-01-18,17.535130617410367
2026-01-19,16.40383186790002
2026-01-20,15.838182493144846
2026-01-21,16.686656555277604
2026-01-22,16.686656555277604
2026-01-23,15.838182493144846
2026-01-24,18.10077999216554
2026-01-25,18.10077999216554
2026-01-26,16.969481242655192
2026-01-27,16.686656555277604
2026-01-28,15.272533118389672
2026-01-29,15.55535780576726
2026-01-30,15.838182493144846
2026-01-31,16.40383186790002
2026-02-01,16.969481242655192
2026-02-02,14.989708431012087
2026-02-03,16.40383186790002
2026-02-04,15.55535780576726
2026-02-05,16.40383186790002
2026-02-06,15.55535780576726
2026-02-07,14.989708431012087
2026-02-08,15.55535780576726
2026-02-09,18.10077999216554
2026-02-10,14.7068837436345
2026-02-11,14.141234368879326
2026-02-12,14.141234368879326
2026-02-13,14.7068837436345
2026-02-14,14.989708431012087
2026-02-15,15.55535780576726
2026-02-16,19.797728116431056
2026-02-17,14.7068837436345
2026-02-18,14.7068837436345
2026-02-19,14.7068837436345
2026-02-20,14.424059056256914
2026-02-21,15.838182493144846
2026-02-22,15.838182493144846
2026-02-23,16.121007180522433
2026-02-24,15.55535780576726
2026-02-25,15.55535780576726
2026-02-26,14.989708431012087
2026-02-27,14.989708431012087
2026-02-28,16.686656555277604
2026-03-01,17.535130617410367
2026-03-02,18.949254054298297
2026-03-03,18.66642936692071
2026-03-04,17.81795530478795
2026-03-05,18.66642936692071
2026-03-06,19.232078741675885
2026-03-07,18.66642936692071
2026-03-08,17.81795530478795
2026-03-09,17.81795530478795
2026-03-10,17.81795530478795
2026-03-11,19.514903429053472
2026-03-12,17.25230593003278
2026-03-13,16.969481242655192
2026-03-14,17.25230593003278
2026-03-15,17.25230593003278
2026-03-16,17.535130617410367
2026-03-17,16.969481242655192
2026-03-18,19.514903429053472
2026-03-19,17.81795530478795
2026-03-20,16.686656555277604
2026-03-21,16.969481242655192
2026-03-22,16.969481242655192
2026-03-23,16.686656555277604
2026-03-24,15.838182493144846
2026-03-25,19.797728116431056
2026-03-26,18.949254054298297
2026-03-27,20.929026865941402
2026-03-28,21.21185155331899
2026-03-29,24.040098427094854
2026-03-30,21.21185155331899
2026-03-31,18.383604679543126
2026-04-01,16.686656555277604
2026-04-02,17.25230593003278
2026-04-03,16.686656555277604
2026-04-04,17.25230593003278
2026-04-05,18.66642936692071
2026-04-06,18.949254054298297
2026-04-07,19.797728116431056
2026-04-08,17.25230593003278
2026-04-09,16.969481242655192
2026-04-10,17.535130617410367
2026-04-11,17.25230593003278
2026-04-12,17.535130617410367
2026-04-13,18.66642936692071
2026-04-14,20.64620217856382
2026-04-15,17.535130617410367
2026-04-16,18.383604679543126
2026-04-17,28.282468737758652
2026-04-18,20.080552803808644
2026-04-19,17.25230593003278
2026-04-20,15.838182493144846
2026-04-21,16.40383186790002
2026-04-22,16.686656555277604
2026-04-23,16.121007180522433
2026-04-24,16.686656555277604
2026-04-25,17.535130617410367
2026-04-26,17.81795530478795
2026-04-27,15.272533118389672
2026-04-28,15.838182493144846
2026-04-29,15.55535780576726
2026-04-30,15.55535780576726
2026-05-01,15.272533118389672
2026-05-02,16.121007180522433
2026-05-03,16.40383186790002
2026-05-04,14.989708431012087
2026-05-05,15.838182493144846
2026-05-06,14.989708431012087
2026-05-07,15.55535780576726
2026-05-08,15.55535780576726
2026-05-09,16.686656555277604
2026-05-10,16.686656555277604
2026-05-11,15.55535780576726
2026-05-12,15.838182493144846
2026-05-13,14.7068837436345
2026-05-14,15.55535780576726
2026-05-15,15.272533118389672
2026-05-16,16.40383186790002
2026-05-17,15.55535780576726
2026-05-18,15.272533118389672
2026-05-19,15.838182493144846
2026-05-20,16.40383186790002
2026-05-21,15.55535780576726
2026-05-22,18.66642936692071
2026-05-23,22.06032561545175
2026-05-24,16.686656555277604
2026-05-25,16.686656555277604
2026-05-26,16.121007180522433
2026-05-27,16.121007180522433
2026-05-28,16.40383186790002
2026-05-29,17.535130617410367
2026-05-30,16.40383186790002
2026-05-31,20.36337749118623
