Time,solitaire
2025-06-25,75.0
2025-06-26,77.0
2025-06-27,78.0
2025-06-28,65.0
2025-06-29,65.0
2025-06-30,75.0
2025-07-01,78.0
2025-07-02,75.0
2025-07-03,77.0
2025-07-04,70.0
2025-07-05,72.0
2025-07-06,67.0
2025-07-07,81.0
2025-07-08,77.0
2025-07-09,78.0
2025-07-10,77.0
2025-07-11,77.0
2025-07-12,63.0
2025-07-13,65.0
2025-07-14,79.0
2025-07-15,80.0
2025-07-16,78.0
2025-07-17,82.0
2025-07-18,75.0
2025-07-19,63.0
2025-07-20,67.0
2025-07-21,77.0
2025-07-22,77.0
2025-07-23,78.0
2025-07-24,75.0
2025-07-25,74.0
2025-07-26,66.0
2025-07-27,65.0
2025-07-28,76.0
2025-07-29,74.0
2025-07-30,74.0
2025-07-31,76.0
2025-08-01,78.0
2025-08-02,64.0
2025-08-03,64.0
2025-08-04,81.0
2025-08-05,80.0
2025-08-06,78.0
2025-08-07,81.0
2025-08-08,80.0
2025-08-09,66.0
2025-08-10,67.0
2025-08-11,81.0
2025-08-12,82.0
2025-08-13,83.0
2025-08-14,88.0
2025-08-15,87.0
2025-08-16,67.0
2025-08-17,65.0
2025-08-18,90.0
2025-08-19,93.0
2025-08-20,89.0
2025-08-21,89.0
2025-08-22,90.0
2025-08-23,68.0
2025-08-24,66.0
2025-08-25,96.0
2025-08-26,96.0
2025-08-27,96.0
2025-08-28,99.0
2025-08-29,93.0
2025-08-30,62.0
2025-08-31,66.0
2025-09-01,74.0
2025-09-02,95.0
2025-09-03,98.0
2025-09-04,97.0
2025-09-05,93.0
2025-09-06,63.0
2025-09-07,62.0
2025-09-08,95.0
2025-09-09,97.0
2025-09-10,92.0
2025-09-11,92.0
2025-09-12,88.0
2025-09-13,61.0
2025-09-14,60.0
2025-09-15,97.0
2025-09-16,91.0
2025-09-17,90.0
2025-09-18,90.0
2025-09-19,88.0
2025-09-20,65.0
2025-09-21,57.0
2025-09-22,89.0
2025-09-23,87.0
2025-09-24,91.0
2025-09-25,90.0
2025-09-26,92.0
2025-09-27,64.0
2025-09-28,60.0
2025-09-29,92.0
2025-09-30,90.0
2025-10-01,88.0
2025-10-02,88.0
2025-10-03,94.0
2025-10-04,61.0
2025-10-05,57.0
2025-10-06,88.0
2025-10-07,92.0
2025-10-08,93.0
2025-10-09,88.0
2025-10-10,88.0
2025-10-11,56.0
2025-10-12,53.0
2025-10-13,84.0
2025-10-14,91.0
2025-10-15,94.0
2025-10-16,89.0
2025-10-17,88.0
2025-10-18,62.0
2025-10-19,60.0
2025-10-20,87.0
2025-10-21,93.0
2025-10-22,92.0
2025-10-23,92.0
2025-10-24,89.0
2025-10-25,60.0
2025-10-26,60.0
2025-10-27,91.0
2025-10-28,91.0
2025-10-29,91.0
2025-10-30,96.0
2025-10-31,90.0
2025-11-01,63.0
2025-11-02,60.0
2025-11-03,94.0
2025-11-04,85.0
2025-11-05,92.0
2025-11-06,98.0
2025-11-07,94.0
2025-11-08,64.0
2025-11-09,61.0
2025-11-10,89.0
2025-11-11,88.0
2025-11-12,96.0
2025-11-13,95.0
2025-11-14,94.0
2025-11-15,65.0
2025-11-16,61.0
2025-11-17,90.0
2025-11-18,93.0
2025-11-19,99.0
2025-11-20,93.0
2025-11-21,94.0
2025-11-22,60.0
2025-11-23,60.0
2025-11-24,86.0
2025-11-25,85.0
2025-11-26,73.0
2025-11-27,57.0
2025-11-28,60.0
2025-11-29,62.0
2025-11-30,58.0
2025-12-01,91.0
2025-12-02,90.0
2025-12-03,89.0
2025-12-04,92.0
2025-12-05,86.0
2025-12-06,63.0
2025-12-07,61.0
2025-12-08,87.0
2025-12-09,90.0
2025-12-10,94.0
2025-12-11,87.5
2025-12-12,88.5
2025-12-13,61.5
2025-12-14,62.5
2025-12-15,90.0
2025-12-16,88.0
2025-12-17,88.0
2025-12-18,92.0
2025-12-19,83.0
2025-12-20,60.5
2025-12-21,54.5
2025-12-22,75.0
2025-12-23,63.5
2025-12-24,61.5
2025-12-25,53.0
2025-12-26,67.5
2025-12-27,62.5
2025-12-28,59.5
2025-12-29,70.5
2025-12-30,70.0
2025-12-31,66.0
2026-01-01,60.5
2026-01-02,66.5
2026-01-03,65.0
2026-01-04,58.5
2026-01-05,75.0
2026-01-06,81.0
2026-01-07,84.0
2026-01-08,81.0
2026-01-09,85.0
2026-01-10,60.0
2026-01-11,56.0
2026-01-12,84.0
2026-01-13,85.0
2026-01-14,83.0
2026-01-15,81.0
2026-01-16,83.0
2026-01-17,57.0
2026-01-18,55.0
2026-01-19,66.0
2026-01-20,83.0
2026-01-21,83.0
2026-01-22,85.0
2026-01-23,82.0
2026-01-24,61.0
2026-01-25,63.0
2026-01-26,73.0
2026-01-27,76.0
2026-01-28,78.0
2026-01-29,85.0
2026-01-30,81.0
2026-01-31,61.0
2026-02-01,62.0
2026-02-02,80.0
2026-02-03,81.0
2026-02-04,80.0
2026-02-05,80.0
2026-02-06,81.0
2026-02-07,60.0
2026-02-08,59.0
2026-02-09,76.0
2026-02-10,82.0
2026-02-11,85.0
2026-02-12,90.0
2026-02-13,83.0
2026-02-14,63.0
2026-02-15,62.0
2026-02-16,70.0
2026-02-17,79.0
2026-02-18,81.0
2026-02-19,86.0
2026-02-20,83.0
2026-02-21,66.0
2026-02-22,82.0
2026-02-23,92.0
2026-02-24,83.0
2026-02-25,76.0
2026-02-26,83.0
2026-02-27,80.0
2026-02-28,57.0
2026-03-01,60.0
2026-03-02,83.0
2026-03-03,85.0
2026-03-04,83.0
2026-03-05,86.0
2026-03-06,85.0
2026-03-07,60.0
2026-03-08,56.0
2026-03-09,77.0
2026-03-10,85.0
2026-03-11,82.0
2026-03-12,81.0
2026-03-13,77.0
2026-03-14,57.0
2026-03-15,56.0
2026-03-16,76.0
2026-03-17,77.0
2026-03-18,79.0
2026-03-19,80.0
2026-03-20,71.0
2026-03-21,56.0
2026-03-22,58.0
2026-03-23,85.0
2026-03-24,86.0
2026-03-25,83.0
2026-03-26,80.0
2026-03-27,79.0
2026-03-28,63.0
2026-03-29,65.0
2026-03-30,81.0
2026-03-31,90.0
2026-04-01,92.0
2026-04-02,91.0
2026-04-03,82.0
2026-04-04,69.0
2026-04-05,67.0
2026-04-06,89.0
2026-04-07,92.0
2026-04-08,92.0
2026-04-09,94.0
2026-04-10,93.0
2026-04-11,78.0
2026-04-12,78.0
2026-04-13,98.0
2026-04-14,96.0
2026-04-15,92.0
2026-04-16,100.0
2026-04-17,94.0
2026-04-18,77.0
2026-04-19,69.0
2026-04-20,95.0
2026-04-21,94.0
2026-04-22,91.0
2026-04-23,93.0
2026-04-24,86.0
2026-04-25,68.0
2026-04-26,66.0
2026-04-27,89.0
2026-04-28,89.0
2026-04-29,89.0
2026-04-30,89.0
2026-05-01,83.0
2026-05-02,63.0
2026-05-03,63.0
2026-05-04,87.0
2026-05-05,83.0
2026-05-06,87.0
2026-05-07,83.0
2026-05-08,85.0
2026-05-09,67.0
2026-05-10,64.0
2026-05-11,84.0
2026-05-12,86.0
2026-05-13,94.0
2026-05-14,95.0
2026-05-15,92.0
2026-05-16,76.0
2026-05-17,73.0
2026-05-18,93.0
2026-05-19,98.0
2026-05-20,92.0
2026-05-21,88.0
2026-05-22,85.0
2026-05-23,63.0
2026-05-24,66.0
2026-05-25,67.0
2026-05-26,81.0
2026-05-27,77.0
2026-05-28,76.0
2026-05-29,74.0
2026-05-30,60.0
2026-05-31,63.0
