Time,nia_long
2024-11-12,0.5952380952380952
2024-11-13,0.2857142857142857
2024-11-14,0.3571428571428571
2024-11-15,0.3333333333333333
2024-11-16,0.30952380952380953
2024-11-17,0.47619047619047616
2024-11-18,0.38095238095238093
2024-11-19,0.5
2024-11-20,0.3571428571428571
2024-11-21,0.3333333333333333
2024-11-22,0.3333333333333333
2024-11-23,0.5476190476190476
2024-11-24,0.47619047619047616
2024-11-25,0.45238095238095233
2024-11-26,0.3333333333333333
2024-11-27,0.40476190476190477
2024-11-28,0.6428571428571428
2024-11-29,0.47619047619047616
2024-11-30,0.5238095238095237
2024-12-01,1.1666666666666665
2024-12-02,0.8095238095238095
2024-12-03,0.40476190476190477
2024-12-04,1.0238095238095237
2024-12-05,0.6666666666666666
2024-12-06,0.8571428571428571
2024-12-07,0.7619047619047619
2024-12-08,0.5238095238095237
2024-12-09,0.5238095238095237
2024-12-10,1.1666666666666665
2024-12-11,0.7142857142857142
2024-12-12,0.6428571428571428
2024-12-13,0.5476190476190476
2024-12-14,1.0714285714285714
2024-12-15,1.0952380952380951
2024-12-16,0.6666666666666666
2024-12-17,0.5
2024-12-18,0.42857142857142855
2024-12-19,1.2380952380952381
2024-12-20,1.2857142857142856
2024-12-21,1.6428571428571428
2024-12-22,1.5238095238095237
2024-12-23,1.738095238095238
2024-12-24,1.2857142857142856
2024-12-25,1.5952380952380951
2024-12-26,0.7857142857142857
2024-12-27,0.738095238095238
2024-12-28,0.5952380952380952
2024-12-29,0.6904761904761905
2024-12-30,0.9761904761904762
2024-12-31,0.7857142857142857
2025-01-01,0.5238095238095237
2025-01-02,0.5952380952380952
2025-01-03,0.6666666666666666
2025-01-04,0.8809523809523809
2025-01-05,0.7619047619047619
2025-01-06,0.5
2025-01-07,0.5476190476190476
2025-01-08,0.6190476190476191
2025-01-09,0.42857142857142855
2025-01-10,0.5
2025-01-11,0.6190476190476191
2025-01-12,0.6190476190476191
2025-01-13,0.45238095238095233
2025-01-14,0.26190476190476186
2025-01-15,0.30952380952380953
2025-01-16,0.5238095238095237
2025-01-17,0.5
2025-01-18,0.5714285714285714
2025-01-19,0.47619047619047616
2025-01-20,0.5952380952380952
2025-01-21,0.5476190476190476
2025-01-22,0.42857142857142855
2025-01-23,0.38095238095238093
2025-01-24,0.45238095238095233
2025-01-25,0.5
2025-01-26,0.5952380952380952
2025-01-27,0.38095238095238093
2025-01-28,0.6428571428571428
2025-01-29,0.3571428571428571
2025-01-30,0.3571428571428571
2025-01-31,0.5714285714285714
2025-02-01,0.5
2025-02-02,0.42857142857142855
2025-02-03,0.2857142857142857
2025-02-04,0.45238095238095233
2025-02-05,0.3333333333333333
2025-02-06,0.3571428571428571
2025-02-07,0.3333333333333333
2025-02-08,0.5238095238095237
2025-02-09,0.5
2025-02-10,0.3333333333333333
2025-02-11,0.38095238095238093
2025-02-12,0.3333333333333333
2025-02-13,0.5952380952380952
2025-02-14,0.42857142857142855
2025-02-15,0.5476190476190476
2025-02-16,0.6904761904761905
2025-02-17,0.5714285714285714
2025-02-18,0.5476190476190476
2025-02-19,0.47619047619047616
2025-02-20,0.5238095238095237
2025-02-21,0.3571428571428571
2025-02-22,0.5476190476190476
2025-02-23,0.7142857142857142
2025-02-24,0.3571428571428571
2025-02-25,0.6428571428571428
2025-02-26,0.6190476190476191
2025-02-27,0.5476190476190476
2025-02-28,0.40476190476190477
2025-03-01,0.5714285714285714
2025-03-02,0.8095238095238095
2025-03-03,0.6190476190476191
2025-03-04,0.45238095238095233
2025-03-05,0.3333333333333333
2025-03-06,0.45238095238095233
2025-03-07,0.5
2025-03-08,0.9047619047619047
2025-03-09,0.7619047619047619
2025-03-10,0.5476190476190476
2025-03-11,0.3571428571428571
2025-03-12,0.40476190476190477
2025-03-13,0.47619047619047616
2025-03-14,0.38095238095238093
2025-03-15,0.6666666666666666
2025-03-16,0.5476190476190476
2025-03-17,0.38095238095238093
2025-03-18,0.42857142857142855
2025-03-19,0.42857142857142855
2025-03-20,0.38095238095238093
2025-03-21,0.5476190476190476
2025-03-22,0.6666666666666666
2025-03-23,0.7619047619047619
2025-03-24,0.8809523809523809
2025-03-25,2.380952380952381
2025-03-26,1.380952380952381
2025-03-27,0.6904761904761905
2025-03-28,0.8095238095238095
2025-03-29,1.1428571428571428
2025-03-30,1.0
2025-03-31,0.6666666666666666
2025-04-01,0.5714285714285714
2025-04-02,0.45238095238095233
2025-04-03,0.5476190476190476
2025-04-04,0.5476190476190476
2025-04-05,0.5952380952380952
2025-04-06,0.738095238095238
2025-04-07,0.9761904761904762
2025-04-08,0.38095238095238093
2025-04-09,0.5
2025-04-10,0.6428571428571428
2025-04-11,0.47619047619047616
2025-04-12,0.5714285714285714
2025-04-13,0.6190476190476191
2025-04-14,0.5
2025-04-15,0.4723179709774884
2025-04-16,0.38078216094301887
2025-04-17,0.4073258436529214
2025-04-18,0.4796374313800587
2025-04-19,0.5638537810119579
2025-04-20,0.5254053363972935
2025-04-21,1.0773543555044895
2025-04-22,0.5638537810119579
2025-04-23,0.3734627005404485
2025-04-24,0.9904038469722116
2025-04-25,0.38078216094301887
2025-04-26,0.4723179709774884
2025-04-27,0.997723307374782
2025-04-28,0.4457742882675858
2025-04-29,0.8604195923230775
2025-04-30,0.28924635090854933
2025-05-01,0.6434848291416656
2025-05-02,0.4073258436529214
2025-05-03,1.0242669900846844
2025-05-04,0.6242606068343334
2025-05-05,1.050810672794587
2025-05-06,0.45309374867015617
2025-05-07,0.5711732414145283
2025-05-08,0.8338759096131749
2025-05-09,0.4723179709774884
2025-05-10,0.6965721945614707
2025-05-11,0.6361653687390952
2025-05-12,0.45309374867015617
2025-05-13,0.4723179709774884
2025-05-14,0.4796374313800587
2025-05-15,0.6148346738159071
2025-05-16,0.658751436231329
2025-05-17,0.5562789905953445
2025-05-18,0.49772330737478193
2025-05-19,0.43916762415421934
2025-05-20,0.2635005744925316
2025-05-21,0.38061194093365674
2025-05-22,0.33669517851823483
2025-05-23,0.5270011489850632
2025-05-24,0.6148346738159071
2025-05-25,0.5416400697902038
2025-05-26,0.48308438656964126
2025-05-27,0.46844546576450063
2025-05-28,0.38061194093365674
2025-05-29,0.49772330737478193
2025-05-30,0.5416400697902038
2025-05-31,0.49772330737478193
2025-06-01,0.5123622281799226
2025-06-02,0.35133409932337545
2025-06-03,0.35133409932337545
2025-06-04,0.33669517851823483
2025-06-05,0.35133409932337545
2025-06-06,0.43916762415421934
2025-06-07,0.5416400697902038
2025-06-08,0.49772330737478193
2025-06-09,0.5855568322056258
2025-06-10,1.4638920805140645
2025-06-11,0.7905017234775948
2025-06-12,0.7465849610621729
2025-06-13,0.5562789905953445
2025-06-14,0.3952508617387974
2025-06-15,0.6294735946210477
2025-06-16,0.5709179114004852
2025-06-17,0.5416400697902038
2025-06-18,0.5270011489850632
2025-06-19,0.5270011489850632
2025-06-20,0.48308438656964126
2025-06-21,0.658751436231329
2025-06-22,0.48308438656964126
2025-06-23,0.4245287033490787
2025-06-24,0.48308438656964126
2025-06-25,0.38061194093365674
2025-06-26,0.5123622281799226
2025-06-27,0.33669517851823483
2025-06-28,0.46844546576450063
2025-06-29,0.5270011489850632
2025-06-30,0.33669517851823483
2025-07-01,0.3659730201285161
2025-07-02,0.3659730201285161
2025-07-03,0.4245287033490787
2025-07-04,0.48308438656964126
2025-07-05,0.3220562577130942
2025-07-06,0.5855568322056258
2025-07-07,0.23422273288225032
2025-07-08,0.43916762415421934
2025-07-09,0.4245287033490787
2025-07-10,0.3659730201285161
2025-07-11,0.43916762415421934
2025-07-12,0.3220562577130942
2025-07-13,0.5855568322056258
2025-07-14,0.49772330737478193
2025-07-15,0.3952508617387974
2025-07-16,0.33669517851823483
2025-07-17,0.43916762415421934
2025-07-18,0.5562789905953445
2025-07-19,0.658751436231329
2025-07-20,0.6148346738159071
2025-07-21,0.43916762415421934
2025-07-22,0.43916762415421934
2025-07-23,0.3220562577130942
2025-07-24,0.46844546576450063
2025-07-25,0.35133409932337545
2025-07-26,0.3220562577130942
2025-07-27,0.5416400697902038
2025-07-28,0.35133409932337545
2025-07-29,0.30741733690795353
2025-07-30,0.2927784161028129
2025-07-31,0.35133409932337545
2025-08-01,0.33669517851823483
2025-08-02,0.46844546576450063
2025-08-03,0.3220562577130942
2025-08-04,0.2927784161028129
2025-08-05,0.4245287033490787
2025-08-06,0.4245287033490787
2025-08-07,0.38061194093365674
2025-08-08,0.35133409932337545
2025-08-09,0.4245287033490787
2025-08-10,0.46844546576450063
2025-08-11,0.40988978254393804
2025-08-12,0.45380654495936
2025-08-13,0.4245287033490787
2025-08-14,0.3952508617387974
2025-08-15,0.2927784161028129
2025-08-16,0.3659730201285161
2025-08-17,0.5416400697902038
2025-08-18,0.3952508617387974
2025-08-19,1.0247244563598452
2025-08-20,0.9222520107238606
2025-08-21,0.6001957530107664
2025-08-22,0.46844546576450063
2025-08-23,0.46844546576450063
2025-08-24,0.4245287033490787
2025-08-25,0.35133409932337545
2025-08-26,0.5416400697902038
2025-08-27,0.40988978254393804
2025-08-28,0.40988978254393804
2025-08-29,0.35133409932337545
2025-08-30,0.27813949529767223
2025-08-31,0.38061194093365674
2025-09-01,0.38061194093365674
2025-09-02,0.3952508617387974
2025-09-03,0.33669517851823483
2025-09-04,0.2635005744925316
2025-09-05,0.4245287033490787
2025-09-06,0.43916762415421934
2025-09-07,0.3952508617387974
2025-09-08,0.6294735946210477
2025-09-09,0.46844546576450063
2025-09-10,0.2927784161028129
2025-09-11,0.33669517851823483
2025-09-12,0.27813949529767223
2025-09-13,0.4245287033490787
2025-09-14,0.33669517851823483
2025-09-15,0.2927784161028129
2025-09-16,0.21958381207710967
2025-09-17,0.2927784161028129
2025-09-18,0.2927784161028129
2025-09-19,0.2927784161028129
2025-09-20,0.3220562577130942
2025-09-21,0.24886165368739097
2025-09-22,0.3952508617387974
2025-09-23,0.3659730201285161
2025-09-24,0.35133409932337545
2025-09-25,0.30741733690795353
2025-09-26,0.30741733690795353
2025-09-27,0.3952508617387974
2025-09-28,0.38061194093365674
2025-09-29,0.17566704966168772
2025-09-30,0.3220562577130942
2025-10-01,0.27813949529767223
2025-10-02,0.3952508617387974
2025-10-03,0.46844546576450063
2025-10-04,0.3952508617387974
2025-10-05,0.3220562577130942
2025-10-06,0.3220562577130942
2025-10-07,0.3220562577130942
2025-10-08,0.33669517851823483
2025-10-09,0.40988978254393804
2025-10-10,0.3659730201285161
2025-10-11,0.6294735946210477
2025-10-12,0.6294735946210477
2025-10-13,0.49772330737478193
2025-10-14,0.3659730201285161
2025-10-15,0.5123622281799226
2025-10-16,0.5855568322056258
2025-10-17,0.46844546576450063
2025-10-18,0.5562789905953445
2025-10-19,0.3952508617387974
2025-10-20,0.45380654495936
2025-10-21,0.4245287033490787
2025-10-22,0.7173071194518916
2025-10-23,0.3220562577130942
2025-10-24,0.3952508617387974
2025-10-25,0.45380654495936
2025-10-26,0.2635005744925316
2025-10-27,0.7758628026724542
2025-10-28,0.6880292778416103
2025-10-29,0.45380654495936
2025-10-30,0.8636963275032981
2025-10-31,0.5562789905953445
2025-11-01,0.6441125154261884
2025-11-02,0.48308438656964126
2025-11-03,0.3952508617387974
2025-11-04,0.38061194093365674
2025-11-05,0.43916762415421934
2025-11-06,0.7173071194518916
2025-11-07,0.5562789905953445
2025-11-08,0.6294735946210477
2025-11-09,0.6001957530107664
2025-11-10,0.48308438656964126
2025-11-11,0.3220562577130942
2025-11-12,0.3952508617387974
2025-11-13,0.40988978254393804
2025-11-14,0.3952508617387974
2025-11-15,0.5416400697902038
2025-11-16,0.43916762415421934
2025-11-17,0.4245287033490787
2025-11-18,0.5270011489850632
2025-11-19,0.4245287033490787
2025-11-20,0.48308438656964126
2025-11-21,0.4245287033490787
2025-11-22,0.5123622281799226
2025-11-23,0.4245287033490787
2025-11-24,0.4245287033490787
2025-11-25,0.33669517851823483
2025-11-26,0.8929741691135793
2025-11-27,0.6441125154261884
2025-11-28,0.5416400697902038
2025-11-29,0.40988978254393804
2025-11-30,0.5709179114004852
2025-12-01,0.38061194093365674
2025-12-02,0.4245287033490787
2025-12-03,0.46844546576450063
2025-12-04,0.40988978254393804
2025-12-05,0.40988978254393804
2025-12-06,0.6294735946210477
2025-12-07,0.6148346738159071
2025-12-08,0.38061194093365674
2025-12-09,0.40988978254393804
2025-12-10,0.5123622281799226
2025-12-11,0.7926502930673904
2025-12-12,0.7473154747227033
2025-12-13,0.7853308326648201
2025-12-14,0.4606676438494406
2025-12-15,0.4679871042520109
2025-12-16,0.5966720988835017
2025-12-17,0.4299717463098942
2025-12-18,0.37731746756263684
2025-12-19,0.5060024621941276
2025-12-20,0.4679871042520109
2025-12-21,0.5893526384809313
2025-12-22,0.5893526384809313
2025-12-23,0.4679871042520109
2025-12-24,0.6113110196886423
2025-12-25,0.5206413829992682
2025-12-26,0.5966720988835017
2025-12-27,0.5966720988835017
2025-12-28,0.558656740941385
2025-12-29,0.4606676438494406
2025-12-30,0.4753065646545812
2025-12-31,0.5966720988835017
2026-01-01,0.4226522859073239
2026-01-02,0.649326377630759
2026-01-03,0.6113110196886423
2026-01-04,0.5206413829992682
2026-01-05,0.36999800716006653
2026-01-06,0.4606676438494406
2026-01-07,0.37731746756263684
2026-01-08,0.37731746756263684
2026-01-09,0.4226522859073239
2026-01-10,0.3272701199176648
2026-01-11,0.37402299419161694
2026-01-12,0.3272701199176648
2026-01-13,0.2805172456437127
2026-01-14,0.4207758684655691
2026-01-15,0.5142816170134733
2026-01-16,0.4207758684655691
2026-01-17,0.46752874273952116
2026-01-18,0.3272701199176648
2026-01-19,0.46752874273952116
2026-01-20,0.5142816170134733
2026-01-21,0.4207758684655691
2026-01-22,0.37402299419161694
2026-01-23,0.37402299419161694
2026-01-24,0.5610344912874254
2026-01-25,0.5142816170134733
2026-01-26,0.3272701199176648
2026-01-27,0.4207758684655691
2026-01-28,0.46752874273952116
2026-01-29,0.5142816170134733
2026-01-30,0.5142816170134733
2026-01-31,0.6545402398353296
2026-02-01,0.7012931141092817
2026-02-02,0.7480459883832339
2026-02-03,0.6545402398353296
2026-02-04,0.5610344912874254
2026-02-05,0.46752874273952116
2026-02-06,0.46752874273952116
2026-02-07,0.794798862657186
2026-02-08,0.5610344912874254
2026-02-09,0.4207758684655691
2026-02-10,0.46752874273952116
2026-02-11,0.5142816170134733
2026-02-12,0.5142816170134733
2026-02-13,0.7012931141092817
2026-02-14,0.6077873655613776
2026-02-15,0.5610344912874254
2026-02-16,0.6545402398353296
2026-02-17,0.7012931141092817
2026-02-18,0.7480459883832339
2026-02-19,0.5142816170134733
2026-02-20,0.8415517369311382
2026-02-21,0.8883046112050902
2026-02-22,0.9350574854790423
2026-02-23,0.6077873655613776
2026-02-24,0.6077873655613776
2026-02-25,0.6545402398353296
2026-02-26,0.5610344912874254
2026-02-27,0.5142816170134733
2026-02-28,0.5142816170134733
2026-03-01,0.794798862657186
2026-03-02,0.46752874273952116
2026-03-03,0.5142816170134733
2026-03-04,0.4207758684655691
2026-03-05,0.6545402398353296
2026-03-06,0.7480459883832339
2026-03-07,0.7012931141092817
2026-03-08,0.7012931141092817
2026-03-09,0.6545402398353296
2026-03-10,0.6545402398353296
2026-03-11,0.9818103597529945
2026-03-12,0.5142816170134733
2026-03-13,0.7480459883832339
2026-03-14,1.636350599588324
2026-03-15,0.9818103597529945
2026-03-16,0.5610344912874254
2026-03-17,0.5142816170134733
2026-03-18,1.2623276053967072
2026-03-19,0.7480459883832339
2026-03-20,0.6077873655613776
2026-03-21,0.7012931141092817
2026-03-22,0.7012931141092817
2026-03-23,0.46752874273952116
2026-03-24,0.7012931141092817
2026-03-25,0.6077873655613776
2026-03-26,0.5610344912874254
2026-03-27,0.46752874273952116
2026-03-28,0.8415517369311382
2026-03-29,0.6545402398353296
2026-03-30,0.4207758684655691
2026-03-31,0.37402299419161694
2026-04-01,0.5610344912874254
2026-04-02,0.46752874273952116
2026-04-03,0.4207758684655691
2026-04-04,0.9350574854790423
2026-04-05,1.0753161083008986
2026-04-06,0.5610344912874254
2026-04-07,0.4207758684655691
2026-04-08,0.5142816170134733
2026-04-09,0.7480459883832339
2026-04-10,0.794798862657186
2026-04-11,0.9818103597529945
2026-04-12,0.7012931141092817
2026-04-13,0.6545402398353296
2026-04-14,2.9454310792589835
2026-04-15,3.5064655705464087
2026-04-16,2.664913833615271
2026-04-17,1.589597725314372
2026-04-18,1.7298563481362284
2026-04-19,1.6831034738622763
2026-04-20,1.1220689825748509
2026-04-21,1.3090804796706592
2026-04-22,2.664913833615271
2026-04-23,2.5714080850673664
2026-04-24,3.179195450628744
2026-04-25,4.675287427395212
2026-04-26,3.4597126962724567
2026-04-27,2.4779023365194623
2026-04-28,2.1038793423278452
2026-04-29,2.010373593779941
2026-04-30,1.8233620966841326
2026-05-01,1.7298563481362284
2026-05-02,2.4779023365194623
2026-05-03,2.711666707889223
2026-05-04,2.1973850908757497
2026-05-05,2.1506322166017973
2026-05-06,1.4493391024925157
2026-05-07,1.4025862282185635
2026-05-08,1.2623276053967072
2026-05-09,1.4025862282185635
2026-05-10,1.4960919767664678
2026-05-11,1.168821856848803
2026-05-12,0.8883046112050902
2026-05-13,0.9350574854790423
2026-05-14,1.1220689825748509
2026-05-15,0.9818103597529945
2026-05-16,1.2623276053967072
2026-05-17,1.168821856848803
2026-05-18,0.8415517369311382
2026-05-19,0.6545402398353296
2026-05-20,0.794798862657186
2026-05-21,0.7480459883832339
2026-05-22,0.8415517369311382
2026-05-23,0.9350574854790423
2026-05-24,0.9350574854790423
2026-05-25,1.0753161083008986
2026-05-26,0.8415517369311382
2026-05-27,0.6077873655613776
2026-05-28,0.6077873655613776
2026-05-29,0.6545402398353296
2026-05-30,0.8883046112050902
2026-05-31,0.8415517369311382
