Time,peaky_blinders
2024-09-21,5.060179257362356
2024-09-22,5.060179257362356
2024-09-23,5.060179257362356
2024-09-24,4.379001280409732
2024-09-25,4.6709346991037135
2024-09-26,4.6709346991037135
2024-09-27,4.768245838668374
2024-09-28,5.644046094750321
2024-09-29,5.644046094750321
2024-09-30,5.935979513444303
2024-10-01,7.103713188220231
2024-10-02,5.838668373879642
2024-10-03,5.254801536491677
2024-10-04,4.768245838668374
2024-10-05,6.033290653008963
2024-10-06,5.838668373879642
2024-10-07,4.573623559539053
2024-10-08,4.476312419974392
2024-10-09,4.379001280409732
2024-10-10,3.9897567221510886
2024-10-11,5.060179257362356
2024-10-12,5.54673495518566
2024-10-13,5.7413572343149815
2024-10-14,4.768245838668374
2024-10-15,5.352112676056338
2024-10-16,5.352112676056338
2024-10-17,4.962868117797695
2024-10-18,5.157490396927017
2024-10-19,5.7413572343149815
2024-10-20,6.325224071702945
2024-10-21,4.865556978233035
2024-10-22,4.865556978233035
2024-10-23,6.033290653008963
2024-10-24,5.254801536491677
2024-10-25,4.962868117797695
2024-10-26,7.00640204865557
2024-10-27,6.519846350832267
2024-10-28,5.54673495518566
2024-10-29,5.352112676056338
2024-10-30,5.157490396927017
2024-10-31,6.325224071702945
2024-11-01,6.033290653008963
2024-11-02,7.201024327784892
2024-11-03,7.00640204865557
2024-11-04,5.060179257362356
2024-11-05,4.865556978233035
2024-11-06,3.4058898847631243
2024-11-07,4.476312419974392
2024-11-08,5.157490396927017
2024-11-09,6.227912932138285
2024-11-10,6.130601792573624
2024-11-11,4.962868117797695
2024-11-12,4.962868117797695
2024-11-13,4.962868117797695
2024-11-14,5.060179257362356
2024-11-15,4.768245838668374
2024-11-16,5.060179257362356
2024-11-17,5.935979513444303
2024-11-18,4.768245838668374
2024-11-19,4.379001280409732
2024-11-20,4.962868117797695
2024-11-21,4.281690140845071
2024-11-22,4.476312419974392
2024-11-23,5.935979513444303
2024-11-24,5.54673495518566
2024-11-25,4.6709346991037135
2024-11-26,4.865556978233035
2024-11-27,5.254801536491677
2024-11-28,5.935979513444303
2024-11-29,5.935979513444303
2024-11-30,6.033290653008963
2024-12-01,6.033290653008963
2024-12-02,4.379001280409732
2024-12-03,4.768245838668374
2024-12-04,4.476312419974392
2024-12-05,4.865556978233035
2024-12-06,5.352112676056338
2024-12-07,5.935979513444303
2024-12-08,5.4494238156209995
2024-12-09,4.962868117797695
2024-12-10,5.254801536491677
2024-12-11,4.962868117797695
2024-12-12,5.352112676056338
2024-12-13,5.54673495518566
2024-12-14,5.7413572343149815
2024-12-15,7.00640204865557
2024-12-16,5.157490396927017
2024-12-17,5.254801536491677
2024-12-18,5.4494238156209995
2024-12-19,6.909090909090909
2024-12-20,7.8822023047375165
2024-12-21,6.714468629961588
2024-12-22,7.00640204865557
2024-12-23,6.033290653008963
2024-12-24,6.325224071702945
2024-12-25,7.201024327784892
2024-12-26,6.033290653008963
2024-12-27,6.909090909090909
2024-12-28,7.00640204865557
2024-12-29,7.784891165172856
2024-12-30,9.049935979513444
2024-12-31,8.076824583866838
2025-01-01,7.687580025608195
2025-01-02,7.103713188220231
2025-01-03,7.103713188220231
2025-01-04,9.73111395646607
2025-01-05,8.271446862996159
2025-01-06,7.395646606914213
2025-01-07,6.909090909090909
2025-01-08,5.54673495518566
2025-01-09,5.935979513444303
2025-01-10,6.130601792573624
2025-01-11,7.103713188220231
2025-01-12,7.298335467349553
2025-01-13,5.7413572343149815
2025-01-14,5.157490396927017
2025-01-15,5.838668373879642
2025-01-16,5.935979513444303
2025-01-17,7.784891165172856
2025-01-18,7.784891165172856
2025-01-19,6.325224071702945
2025-01-20,6.8117797695262485
2025-01-21,6.130601792573624
2025-01-22,6.422535211267606
2025-01-23,5.7413572343149815
2025-01-24,5.54673495518566
2025-01-25,6.422535211267606
2025-01-26,7.590268886043535
2025-01-27,4.768245838668374
2025-01-28,5.935979513444303
2025-01-29,5.644046094750321
2025-01-30,5.157490396927017
2025-01-31,5.352112676056338
2025-02-01,6.325224071702945
2025-02-02,7.298335467349553
2025-02-03,5.157490396927017
2025-02-04,4.962868117797695
2025-02-05,5.157490396927017
2025-02-06,4.865556978233035
2025-02-07,5.254801536491677
2025-02-08,6.617157490396927
2025-02-09,6.8117797695262485
2025-02-10,4.476312419974392
2025-02-11,4.6709346991037135
2025-02-12,5.644046094750321
2025-02-13,5.254801536491677
2025-02-14,5.352112676056338
2025-02-15,6.519846350832267
2025-02-16,7.201024327784892
2025-02-17,6.033290653008963
2025-02-18,6.033290653008963
2025-02-19,6.130601792573624
2025-02-20,5.54673495518566
2025-02-21,5.644046094750321
2025-02-22,7.00640204865557
2025-02-23,7.492957746478874
2025-02-24,6.033290653008963
2025-02-25,5.644046094750321
2025-02-26,5.4494238156209995
2025-02-27,5.060179257362356
2025-02-28,4.962868117797695
2025-03-01,6.617157490396927
2025-03-02,7.00640204865557
2025-03-03,6.714468629961588
2025-03-04,6.130601792573624
2025-03-05,5.4494238156209995
2025-03-06,5.644046094750321
2025-03-07,5.7413572343149815
2025-03-08,6.909090909090909
2025-03-09,7.103713188220231
2025-03-10,5.644046094750321
2025-03-11,5.352112676056338
2025-03-12,4.962868117797695
2025-03-13,5.254801536491677
2025-03-14,4.768245838668374
2025-03-15,6.714468629961588
2025-03-16,6.519846350832267
2025-03-17,5.644046094750321
2025-03-18,4.768245838668374
2025-03-19,4.865556978233035
2025-03-20,5.157490396927017
2025-03-21,5.060179257362356
2025-03-22,5.4494238156209995
2025-03-23,7.8822023047375165
2025-03-24,4.865556978233035
2025-03-25,4.6709346991037135
2025-03-26,4.281690140845071
2025-03-27,4.476312419974392
2025-03-28,4.476312419974392
2025-03-29,5.54673495518566
2025-03-30,6.617157490396927
2025-03-31,5.060179257362356
2025-04-01,4.573623559539053
2025-04-02,4.573623559539053
2025-04-03,4.476312419974392
2025-04-04,4.281690140845071
2025-04-05,5.838668373879642
2025-04-06,6.325224071702945
2025-04-07,4.6709346991037135
2025-04-08,4.18437900128041
2025-04-09,4.08706786171575
2025-04-10,3.7951344430217673
2025-04-11,4.379001280409732
2025-04-12,5.4494238156209995
2025-04-13,5.54673495518566
2025-04-14,4.281690140845071
2025-04-15,4.240717029449424
2025-04-16,4.645326504481435
2025-04-17,4.798975672215109
2025-04-18,5.20358514724712
2025-04-19,5.3008962868117795
2025-04-20,5.859154929577466
2025-04-21,4.596670934699104
2025-04-22,3.7874519846350836
2025-04-23,3.7387964148527533
2025-04-24,3.989756722151089
2025-04-25,4.192061459667094
2025-04-26,5.049935979513444
2025-04-27,5.405889884763124
2025-04-28,3.989756722151089
2025-04-29,4.143405889884764
2025-04-30,4.596670934699104
2025-05-01,4.192061459667094
2025-05-02,4.240717029449424
2025-05-03,5.70550576184379
2025-05-04,5.608194622279131
2025-05-05,4.394366197183099
2025-05-06,4.84763124199744
2025-05-07,3.633802816901409
2025-05-08,3.9411011523687582
2025-05-09,3.633802816901409
2025-05-10,4.645326504481435
2025-05-11,5.454545454545455
2025-05-12,4.038412291933419
2025-05-13,3.989756722151089
2025-05-14,3.989756722151089
2025-05-15,3.7797695262484
2025-05-16,3.989756722151089
2025-05-17,5.249679897567222
2025-05-18,5.039692701664533
2025-05-19,3.7797695262484
2025-05-20,4.8297055057618445
2025-05-21,4.199743918053778
2025-05-22,4.199743918053778
2025-05-23,4.619718309859156
2025-05-24,4.8297055057618445
2025-05-25,5.249679897567222
2025-05-26,4.8297055057618445
2025-05-27,4.409731113956466
2025-05-28,3.989756722151089
2025-05-29,4.409731113956466
2025-05-30,4.409731113956466
2025-05-31,4.8297055057618445
2025-06-01,4.619718309859156
2025-06-02,4.619718309859156
2025-06-03,4.199743918053778
2025-06-04,4.619718309859156
2025-06-05,4.409731113956466
2025-06-06,4.199743918053778
2025-06-07,5.4596670934699105
2025-06-08,5.249679897567222
2025-06-09,4.619718309859156
2025-06-10,3.989756722151089
2025-06-11,4.199743918053778
2025-06-12,3.989756722151089
2025-06-13,3.7797695262484
2025-06-14,5.039692701664533
2025-06-15,6.089628681177977
2025-06-16,4.619718309859156
2025-06-17,4.619718309859156
2025-06-18,4.199743918053778
2025-06-19,4.619718309859156
2025-06-20,4.8297055057618445
2025-06-21,5.4596670934699105
2025-06-22,6.719590268886044
2025-06-23,4.8297055057618445
2025-06-24,5.039692701664533
2025-06-25,5.4596670934699105
2025-06-26,5.039692701664533
2025-06-27,4.619718309859156
2025-06-28,5.879641485275289
2025-06-29,5.6696542893726
2025-06-30,4.8297055057618445
2025-07-01,4.619718309859156
2025-07-02,4.409731113956466
2025-07-03,4.409731113956466
2025-07-04,10.919334186939821
2025-07-05,8.609475032010245
2025-07-06,7.349551856594111
2025-07-07,5.039692701664533
2025-07-08,5.879641485275289
2025-07-09,6.089628681177977
2025-07-10,5.6696542893726
2025-07-11,6.299615877080667
2025-07-12,6.299615877080667
2025-07-13,6.719590268886044
2025-07-14,5.4596670934699105
2025-07-15,5.4596670934699105
2025-07-16,5.249679897567222
2025-07-17,5.4596670934699105
2025-07-18,4.8297055057618445
2025-07-19,7.139564660691422
2025-07-20,7.139564660691422
2025-07-21,5.879641485275289
2025-07-22,5.6696542893726
2025-07-23,5.4596670934699105
2025-07-24,5.4596670934699105
2025-07-25,5.249679897567222
2025-07-26,6.299615877080667
2025-07-27,6.719590268886044
2025-07-28,5.879641485275289
2025-07-29,5.6696542893726
2025-07-30,6.299615877080667
2025-07-31,6.509603072983356
2025-08-01,6.299615877080667
2025-08-02,6.719590268886044
2025-08-03,6.719590268886044
2025-08-04,5.249679897567222
2025-08-05,5.6696542893726
2025-08-06,5.4596670934699105
2025-08-07,5.249679897567222
2025-08-08,5.249679897567222
2025-08-09,5.879641485275289
2025-08-10,6.509603072983356
2025-08-11,5.249679897567222
2025-08-12,4.8297055057618445
2025-08-13,5.249679897567222
2025-08-14,5.6696542893726
2025-08-15,5.039692701664533
2025-08-16,5.039692701664533
2025-08-17,6.929577464788733
2025-08-18,5.4596670934699105
2025-08-19,5.249679897567222
2025-08-20,5.039692701664533
2025-08-21,4.619718309859156
2025-08-22,4.619718309859156
2025-08-23,5.039692701664533
2025-08-24,6.719590268886044
2025-08-25,5.6696542893726
2025-08-26,5.039692701664533
2025-08-27,4.409731113956466
2025-08-28,5.039692701664533
2025-08-29,4.409731113956466
2025-08-30,4.619718309859156
2025-08-31,5.6696542893726
2025-09-01,5.879641485275289
2025-09-02,4.619718309859156
2025-09-03,4.199743918053778
2025-09-04,4.199743918053778
2025-09-05,4.199743918053778
2025-09-06,5.249679897567222
2025-09-07,5.039692701664533
2025-09-08,3.989756722151089
2025-09-09,4.619718309859156
2025-09-10,3.989756722151089
2025-09-11,3.7797695262484
2025-09-12,3.359795134443022
2025-09-13,4.619718309859156
2025-09-14,4.619718309859156
2025-09-15,3.989756722151089
2025-09-16,3.569782330345711
2025-09-17,3.569782330345711
2025-09-18,3.989756722151089
2025-09-19,3.7797695262484
2025-09-20,5.039692701664533
2025-09-21,4.8297055057618445
2025-09-22,4.199743918053778
2025-09-23,5.249679897567222
2025-09-24,3.7797695262484
2025-09-25,4.619718309859156
2025-09-26,4.8297055057618445
2025-09-27,5.879641485275289
2025-09-28,6.509603072983356
2025-09-29,5.039692701664533
2025-09-30,5.039692701664533
2025-10-01,3.989756722151089
2025-10-02,10.289372599231756
2025-10-03,12.809218950064022
2025-10-04,9.029449423815622
2025-10-05,7.5595390524968
2025-10-06,6.089628681177977
2025-10-07,6.299615877080667
2025-10-08,6.089628681177977
2025-10-09,5.879641485275289
2025-10-10,5.039692701664533
2025-10-11,6.929577464788733
2025-10-12,6.929577464788733
2025-10-13,5.879641485275289
2025-10-14,5.879641485275289
2025-10-15,5.4596670934699105
2025-10-16,5.4596670934699105
2025-10-17,4.8297055057618445
2025-10-18,6.719590268886044
2025-10-19,6.509603072983356
2025-10-20,5.879641485275289
2025-10-21,5.879641485275289
2025-10-22,5.6696542893726
2025-10-23,6.089628681177977
2025-10-24,5.879641485275289
2025-10-25,7.139564660691422
2025-10-26,7.5595390524968
2025-10-27,6.299615877080667
2025-10-28,6.509603072983356
2025-10-29,6.509603072983356
2025-10-30,6.929577464788733
2025-10-31,8.819462227912933
2025-11-01,9.029449423815622
2025-11-02,7.349551856594111
2025-11-03,5.879641485275289
2025-11-04,5.4596670934699105
2025-11-05,4.8297055057618445
2025-11-06,5.249679897567222
2025-11-07,5.249679897567222
2025-11-08,6.299615877080667
2025-11-09,6.719590268886044
2025-11-10,5.039692701664533
2025-11-11,5.6696542893726
2025-11-12,5.039692701664533
2025-11-13,5.4596670934699105
2025-11-14,5.039692701664533
2025-11-15,5.6696542893726
2025-11-16,5.879641485275289
2025-11-17,5.249679897567222
2025-11-18,4.409731113956466
2025-11-19,4.8297055057618445
2025-11-20,4.8297055057618445
2025-11-21,5.039692701664533
2025-11-22,6.299615877080667
2025-11-23,6.089628681177977
2025-11-24,5.4596670934699105
2025-11-25,4.8297055057618445
2025-11-26,5.879641485275289
2025-11-27,5.6696542893726
2025-11-28,5.249679897567222
2025-11-29,6.089628681177977
2025-11-30,6.089628681177977
2025-12-01,4.8297055057618445
2025-12-02,5.039692701664533
2025-12-03,4.8297055057618445
2025-12-04,5.039692701664533
2025-12-05,6.509603072983356
2025-12-06,9.659411011523689
2025-12-07,7.349551856594111
2025-12-08,5.4596670934699105
2025-12-09,5.879641485275289
2025-12-10,6.299615877080667
2025-12-11,5.722151088348273
2025-12-12,5.617157490396927
2025-12-13,8.03201024327785
2025-12-14,7.1395646606914225
2025-12-15,5.512163892445583
2025-12-16,5.617157490396927
2025-12-17,4.8297055057618445
2025-12-18,4.8297055057618445
2025-12-19,5.512163892445583
2025-12-20,5.827144686299617
2025-12-21,5.827144686299617
2025-12-22,5.617157490396927
2025-12-23,4.934699103713189
2025-12-24,10.551856594110117
2025-12-25,20.893725992317542
2025-12-26,15.171574903969272
2025-12-27,12.441741357234317
2025-12-28,10.236875800256083
2025-12-29,9.239436619718312
2025-12-30,9.449423815621
2025-12-31,9.239436619718312
2026-01-01,10.236875800256083
2026-01-02,9.029449423815622
2026-01-03,10.65685019206146
2026-01-04,11.549295774647888
2026-01-05,7.927016645326506
2026-01-06,8.03201024327785
2026-01-07,8.346991037131884
2026-01-08,8.346991037131884
2026-01-09,8.137003841229195
2026-01-10,10.3943661971831
2026-01-11,9.239436619718312
2026-01-12,6.929577464788734
2026-01-13,6.929577464788734
2026-01-14,6.929577464788734
2026-01-15,6.929577464788734
2026-01-16,8.084507042253524
2026-01-17,9.239436619718312
2026-01-18,9.239436619718312
2026-01-19,9.239436619718312
2026-01-20,6.929577464788734
2026-01-21,8.084507042253524
2026-01-22,5.774647887323945
2026-01-23,6.929577464788734
2026-01-24,9.239436619718312
2026-01-25,10.3943661971831
2026-01-26,8.084507042253524
2026-01-27,8.084507042253524
2026-01-28,6.929577464788734
2026-01-29,6.929577464788734
2026-01-30,6.929577464788734
2026-01-31,8.084507042253524
2026-02-01,9.239436619718312
2026-02-02,5.774647887323945
2026-02-03,5.774647887323945
2026-02-04,5.774647887323945
2026-02-05,6.929577464788734
2026-02-06,6.929577464788734
2026-02-07,6.929577464788734
2026-02-08,8.084507042253524
2026-02-09,5.774647887323945
2026-02-10,5.774647887323945
2026-02-11,5.774647887323945
2026-02-12,6.929577464788734
2026-02-13,6.929577464788734
2026-02-14,8.084507042253524
2026-02-15,8.084507042253524
2026-02-16,8.084507042253524
2026-02-17,6.929577464788734
2026-02-18,6.929577464788734
2026-02-19,15.014084507042256
2026-02-20,24.253521126760567
2026-02-21,20.7887323943662
2026-02-22,16.169014084507047
2026-02-23,13.859154929577468
2026-02-24,12.70422535211268
2026-02-25,11.54929577464789
2026-02-26,12.70422535211268
2026-02-27,12.70422535211268
2026-02-28,13.859154929577468
2026-03-01,17.323943661971835
2026-03-02,17.323943661971835
2026-03-03,20.7887323943662
2026-03-04,19.63380281690141
2026-03-05,23.09859154929578
2026-03-06,36.95774647887325
2026-03-07,46.19718309859156
2026-03-08,36.95774647887325
2026-03-09,26.563380281690147
2026-03-10,25.40845070422536
2026-03-11,25.40845070422536
2026-03-12,24.253521126760567
2026-03-13,24.253521126760567
2026-03-14,28.873239436619723
2026-03-15,30.02816901408451
2026-03-16,21.94366197183099
2026-03-17,21.94366197183099
2026-03-18,21.94366197183099
2026-03-19,26.563380281690147
2026-03-20,56.59154929577466
2026-03-21,115.4929577464789
2026-03-22,109.71830985915496
2026-03-23,71.60563380281691
2026-03-24,49.66197183098593
2026-03-25,40.422535211267615
2026-03-26,39.26760563380282
2026-03-27,32.338028169014095
2026-03-28,39.26760563380282
2026-03-29,43.88732394366198
2026-03-30,28.873239436619723
2026-03-31,25.40845070422536
2026-04-01,20.7887323943662
2026-04-02,23.09859154929578
2026-04-03,24.253521126760567
2026-04-04,27.718309859154935
2026-04-05,27.718309859154935
2026-04-06,20.7887323943662
2026-04-07,15.014084507042256
2026-04-08,15.014084507042256
2026-04-09,13.859154929577468
2026-04-10,13.859154929577468
2026-04-11,17.323943661971835
2026-04-12,18.478873239436624
2026-04-13,12.70422535211268
2026-04-14,11.54929577464789
2026-04-15,9.239436619718312
2026-04-16,10.3943661971831
2026-04-17,11.54929577464789
2026-04-18,13.859154929577468
2026-04-19,15.014084507042256
2026-04-20,10.3943661971831
2026-04-21,9.239436619718312
2026-04-22,8.084507042253524
2026-04-23,8.084507042253524
2026-04-24,8.084507042253524
2026-04-25,11.54929577464789
2026-04-26,12.70422535211268
2026-04-27,8.084507042253524
2026-04-28,8.084507042253524
2026-04-29,6.929577464788734
2026-04-30,6.929577464788734
2026-05-01,6.929577464788734
2026-05-02,9.239436619718312
2026-05-03,10.3943661971831
2026-05-04,8.084507042253524
2026-05-05,5.774647887323945
2026-05-06,6.929577464788734
2026-05-07,6.929577464788734
2026-05-08,5.774647887323945
2026-05-09,8.084507042253524
2026-05-10,9.239436619718312
2026-05-11,6.929577464788734
2026-05-12,6.929577464788734
2026-05-13,5.774647887323945
2026-05-14,5.774647887323945
2026-05-15,6.929577464788734
2026-05-16,8.084507042253524
2026-05-17,8.084507042253524
2026-05-18,5.774647887323945
2026-05-19,5.774647887323945
2026-05-20,5.774647887323945
2026-05-21,5.774647887323945
2026-05-22,8.084507042253524
2026-05-23,9.239436619718312
2026-05-24,9.239436619718312
2026-05-25,8.084507042253524
2026-05-26,6.929577464788734
2026-05-27,5.774647887323945
2026-05-28,5.774647887323945
2026-05-29,5.774647887323945
2026-05-30,6.929577464788734
2026-05-31,6.929577464788734
