Time,prodigy
2024-09-23,38.00885418151072
2024-09-24,47.31714500147253
2024-09-25,49.64421770646298
2024-09-26,51.97129041145343
2024-09-27,50.41990860812646
2024-09-28,13.962436229942714
2024-09-29,10.859672623288777
2024-09-30,34.90609057485678
2024-10-01,46.541454099809044
2024-10-02,45.765763198145564
2024-10-03,48.09283590313601
2024-10-04,62.83096303474221
2024-10-05,13.18674532827923
2024-10-06,10.859672623288777
2024-10-07,31.803326968202846
2024-10-08,37.23316327984723
2024-10-09,40.33592688650117
2024-10-10,41.11161778816466
2024-10-11,46.541454099809044
2024-10-12,10.859672623288777
2024-10-13,10.083981721625292
2024-10-14,23.270727049904522
2024-10-15,31.803326968202846
2024-10-16,37.23316327984723
2024-10-17,39.56023598483769
2024-10-18,55.07405401810737
2024-10-19,12.411054426615745
2024-10-20,9.308290819961808
2024-10-21,31.803326968202846
2024-10-22,38.7845450831742
2024-10-23,40.33592688650117
2024-10-24,46.541454099809044
2024-10-25,60.50389032975176
2024-10-26,11.635363524952261
2024-10-27,9.308290819961808
2024-10-28,31.027636066539365
2024-10-29,40.33592688650117
2024-10-30,39.56023598483769
2024-10-31,40.33592688650117
2024-11-01,50.41990860812646
2024-11-02,10.859672623288777
2024-11-03,9.308290819961808
2024-11-04,30.25194516487588
2024-11-05,24.046417951568007
2024-11-06,25.597799754894975
2024-11-07,37.23316327984723
2024-11-08,53.5226722147804
2024-11-09,11.635363524952261
2024-11-10,9.308290819961808
2024-11-11,20.94365434491407
2024-11-12,31.027636066539365
2024-11-13,34.1303996731933
2024-11-14,41.88730868982814
2024-11-15,51.97129041145343
2024-11-16,12.411054426615745
2024-11-17,9.308290819961808
2024-11-18,29.476254263212397
2024-11-19,34.1303996731933
2024-11-20,35.68178147652027
2024-11-21,44.214381394818595
2024-11-22,55.849744919770856
2024-11-23,13.18674532827923
2024-11-24,9.308290819961808
2024-11-25,22.495036148241038
2024-11-26,24.82210885323149
2024-11-27,12.411054426615745
2024-11-28,9.308290819961808
2024-11-29,6.981218114971357
2024-11-30,6.981218114971357
2024-12-01,6.981218114971357
2024-12-02,24.82210885323149
2024-12-03,28.700563361548912
2024-12-04,31.803326968202846
2024-12-05,31.027636066539365
2024-12-06,54.29836311644389
2024-12-07,10.083981721625292
2024-12-08,8.532599918298326
2024-12-09,27.924872459885428
2024-12-10,33.354708771529815
2024-12-11,33.354708771529815
2024-12-12,40.33592688650117
2024-12-13,51.19559950978995
2024-12-14,12.411054426615745
2024-12-15,9.308290819961808
2024-12-16,33.354708771529815
2024-12-17,36.45747237818375
2024-12-18,41.11161778816466
2024-12-19,44.990072296482076
2024-12-20,31.027636066539365
2024-12-21,10.083981721625292
2024-12-22,8.532599918298326
2024-12-23,8.532599918298326
2024-12-24,6.981218114971357
2024-12-25,6.981218114971357
2024-12-26,6.205527213307873
2024-12-27,6.981218114971357
2024-12-28,6.205527213307873
2024-12-29,6.205527213307873
2024-12-30,6.205527213307873
2024-12-31,6.205527213307873
2025-01-01,6.205527213307873
2025-01-02,9.308290819961808
2025-01-03,10.083981721625292
2025-01-04,6.205527213307873
2025-01-05,6.205527213307873
2025-01-06,15.513818033269683
2025-01-07,24.046417951568007
2025-01-08,29.476254263212397
2025-01-09,27.924872459885428
2025-01-10,34.1303996731933
2025-01-11,9.308290819961808
2025-01-12,7.756909016634841
2025-01-13,28.700563361548912
2025-01-14,27.924872459885428
2025-01-15,32.579017869866334
2025-01-16,36.45747237818375
2025-01-17,46.541454099809044
2025-01-18,10.859672623288777
2025-01-19,8.532599918298326
2025-01-20,9.308290819961808
2025-01-21,23.270727049904522
2025-01-22,25.597799754894975
2025-01-23,30.25194516487588
2025-01-24,43.43869049315511
2025-01-25,9.308290819961808
2025-01-26,8.532599918298326
2025-01-27,26.37349065655846
2025-01-28,28.700563361548912
2025-01-29,30.25194516487588
2025-01-30,35.68178147652027
2025-01-31,47.31714500147253
2025-02-01,10.083981721625292
2025-02-02,7.756909016634841
2025-02-03,24.046417951568007
2025-02-04,30.25194516487588
2025-02-05,31.803326968202846
2025-02-06,28.700563361548912
2025-02-07,44.990072296482076
2025-02-08,10.083981721625292
2025-02-09,8.532599918298326
2025-02-10,23.270727049904522
2025-02-11,28.700563361548912
2025-02-12,29.476254263212397
2025-02-13,32.579017869866334
2025-02-14,29.476254263212397
2025-02-15,9.308290819961808
2025-02-16,9.308290819961808
2025-02-17,11.635363524952261
2025-02-18,24.046417951568007
2025-02-19,26.37349065655846
2025-02-20,27.924872459885428
2025-02-21,37.23316327984723
2025-02-22,9.308290819961808
2025-02-23,8.532599918298326
2025-02-24,26.37349065655846
2025-02-25,27.924872459885428
2025-02-26,30.25194516487588
2025-02-27,33.354708771529815
2025-02-28,45.765763198145564
2025-03-01,10.083981721625292
2025-03-02,7.756909016634841
2025-03-03,29.476254263212397
2025-03-04,30.25194516487588
2025-03-05,31.803326968202846
2025-03-06,34.90609057485678
2025-03-07,42.66299959149163
2025-03-08,11.635363524952261
2025-03-09,8.532599918298326
2025-03-10,26.37349065655846
2025-03-11,27.149181558221944
2025-03-12,30.25194516487588
2025-03-13,36.45747237818375
2025-03-14,37.23316327984723
2025-03-15,10.083981721625292
2025-03-16,8.532599918298326
2025-03-17,22.495036148241038
2025-03-18,27.149181558221944
2025-03-19,27.924872459885428
2025-03-20,32.579017869866334
2025-03-21,36.45747237818375
2025-03-22,9.308290819961808
2025-03-23,8.532599918298326
2025-03-24,24.82210885323149
2025-03-25,27.149181558221944
2025-03-26,27.924872459885428
2025-03-27,29.476254263212397
2025-03-28,36.45747237818375
2025-03-29,9.308290819961808
2025-03-30,8.532599918298326
2025-03-31,22.495036148241038
2025-04-01,28.700563361548912
2025-04-02,28.700563361548912
2025-04-03,34.1303996731933
2025-04-04,40.33592688650117
2025-04-05,10.859672623288777
2025-04-06,9.308290819961808
2025-04-07,27.924872459885428
2025-04-08,28.700563361548912
2025-04-09,33.354708771529815
2025-04-10,36.45747237818375
2025-04-11,48.09283590313601
2025-04-12,14.738127131606198
2025-04-13,10.083981721625292
2025-04-14,25.597799754894975
2025-04-15,27.789969694378733
2025-04-16,31.803326968202846
2025-04-17,33.616082879699036
2025-04-18,20.108943483341406
2025-04-19,10.227315909976154
2025-04-20,7.293180760205583
2025-04-21,21.57601105822669
2025-04-22,26.668590456104347
2025-04-23,27.789969694378733
2025-04-24,30.33625939331756
2025-04-25,39.48435317924017
2025-04-26,8.760248335090868
2025-04-27,6.947492423594683
2025-04-28,27.05643590693609
2025-04-29,31.069793180760204
2025-04-30,35.81668424202696
2025-05-01,43.15202211645338
2025-05-02,48.97813530177368
2025-05-03,9.49378212253351
2025-05-04,8.41455999847997
2025-05-05,31.803326968202846
2025-05-06,38.75081939179753
2025-05-07,39.48435317924017
2025-05-08,44.231244240506925
2025-05-09,53.37933802642954
2025-05-10,9.881627573365254
2025-05-11,8.41455999847997
2025-05-12,37.28375181691224
2025-05-13,43.497710453064286
2025-05-14,43.497710453064286
2025-05-15,48.39636712552607
2025-05-16,50.47049714519147
2025-05-17,10.370650098327015
2025-05-18,8.987896751883412
2025-05-19,34.568833661090046
2025-05-20,38.02571702719905
2025-05-21,35.95158700753365
2025-05-22,36.64296368075545
2025-05-23,31.803326968202846
2025-05-24,8.987896751883412
2025-05-25,8.296520078661612
2025-05-26,8.296520078661612
2025-05-27,26.27231358242844
2025-05-28,27.65506692887204
2025-05-29,27.65506692887204
2025-05-30,26.27231358242844
2025-05-31,9.679273425105213
2025-06-01,8.296520078661612
2025-06-02,22.12405354309763
2025-06-03,21.43267686987583
2025-06-04,21.43267686987583
2025-06-05,20.049923523432227
2025-06-06,17.284416830545023
2025-06-07,8.296520078661612
2025-06-08,6.91376673221801
2025-06-09,15.210286810879621
2025-06-10,15.210286810879621
2025-06-11,13.82753346443602
2025-06-12,14.51891013765782
2025-06-13,11.753403444770615
2025-06-14,6.222390058996209
2025-06-15,6.222390058996209
2025-06-16,10.370650098327015
2025-06-17,10.370650098327015
2025-06-18,9.679273425105213
2025-06-19,7.605143405439811
2025-06-20,8.296520078661612
2025-06-21,6.91376673221801
2025-06-22,5.531013385774408
2025-06-23,7.605143405439811
2025-06-24,7.605143405439811
2025-06-25,6.91376673221801
2025-06-26,6.91376673221801
2025-06-27,6.91376673221801
2025-06-28,5.531013385774408
2025-06-29,5.531013385774408
2025-06-30,5.531013385774408
2025-07-01,5.531013385774408
2025-07-02,5.531013385774408
2025-07-03,5.531013385774408
2025-07-04,5.531013385774408
2025-07-05,5.531013385774408
2025-07-06,4.839636712552607
2025-07-07,5.531013385774408
2025-07-08,6.222390058996209
2025-07-09,6.222390058996209
2025-07-10,6.222390058996209
2025-07-11,5.531013385774408
2025-07-12,5.531013385774408
2025-07-13,4.839636712552607
2025-07-14,6.222390058996209
2025-07-15,5.531013385774408
2025-07-16,6.222390058996209
2025-07-17,6.91376673221801
2025-07-18,4.839636712552607
2025-07-19,5.531013385774408
2025-07-20,5.531013385774408
2025-07-21,6.222390058996209
2025-07-22,5.531013385774408
2025-07-23,5.531013385774408
2025-07-24,5.531013385774408
2025-07-25,6.222390058996209
2025-07-26,4.839636712552607
2025-07-27,5.531013385774408
2025-07-28,6.222390058996209
2025-07-29,6.222390058996209
2025-07-30,6.222390058996209
2025-07-31,7.605143405439811
2025-08-01,7.605143405439811
2025-08-02,5.531013385774408
2025-08-03,5.531013385774408
2025-08-04,6.91376673221801
2025-08-05,8.987896751883412
2025-08-06,8.987896751883412
2025-08-07,11.062026771548815
2025-08-08,12.444780117992417
2025-08-09,5.531013385774408
2025-08-10,5.531013385774408
2025-08-11,11.753403444770615
2025-08-12,15.901663484101423
2025-08-13,18.667170176988627
2025-08-14,22.12405354309763
2025-08-15,30.420573621759242
2025-08-16,9.679273425105213
2025-08-17,7.605143405439811
2025-08-18,22.81543021631943
2025-08-19,26.96369025565024
2025-08-20,27.65506692887204
2025-08-21,34.568833661090046
2025-08-22,47.704990452304266
2025-08-23,10.370650098327015
2025-08-24,8.987896751883412
2025-08-25,31.803326968202846
2025-08-26,31.111950294981042
2025-08-27,37.334340353977254
2025-08-28,41.48260039330806
2025-08-29,51.85325049163507
2025-08-30,11.062026771548815
2025-08-31,9.679273425105213
2025-09-01,8.296520078661612
2025-09-02,28.34644360209384
2025-09-03,33.186080314646446
2025-09-04,41.48260039330806
2025-09-05,59.458393897074885
2025-09-06,11.753403444770615
2025-09-07,8.987896751883412
2025-09-08,32.49470364142464
2025-09-09,42.86535373975166
2025-09-10,40.79122372008626
2025-09-11,44.939483759417065
2025-09-12,60.841147243518485
2025-09-13,11.062026771548815
2025-09-14,8.987896751883412
2025-09-15,31.111950294981042
2025-09-16,35.95158700753365
2025-09-17,41.48260039330806
2025-09-18,49.77912047196967
2025-09-19,69.13766732218009
2025-09-20,11.753403444770615
2025-09-21,8.987896751883412
2025-09-22,30.420573621759242
2025-09-23,33.87745698786825
2025-09-24,38.717093700420854
2025-09-25,44.24810708619526
2025-09-26,56.69288720418768
2025-09-27,11.062026771548815
2025-09-28,8.987896751883412
2025-09-29,29.729196948537442
2025-09-30,33.87745698786825
2025-10-01,35.26021033431185
2025-10-02,35.95158700753365
2025-10-03,53.23600383807867
2025-10-04,9.679273425105213
2025-10-05,7.605143405439811
2025-10-06,26.27231358242844
2025-10-07,29.729196948537442
2025-10-08,32.49470364142464
2025-10-09,36.64296368075545
2025-10-10,36.64296368075545
2025-10-11,9.679273425105213
2025-10-12,8.296520078661612
2025-10-13,18.667170176988627
2025-10-14,26.96369025565024
2025-10-15,31.111950294981042
2025-10-16,31.111950294981042
2025-10-17,36.64296368075545
2025-10-18,8.987896751883412
2025-10-19,6.91376673221801
2025-10-20,22.81543021631943
2025-10-21,24.889560235984835
2025-10-22,28.34644360209384
2025-10-23,29.729196948537442
2025-10-24,38.717093700420854
2025-10-25,8.296520078661612
2025-10-26,6.91376673221801
2025-10-27,25.580936909206635
2025-10-28,26.96369025565024
2025-10-29,28.34644360209384
2025-10-30,31.111950294981042
2025-10-31,28.34644360209384
2025-11-01,7.605143405439811
2025-11-02,7.605143405439811
2025-11-03,23.50680688954123
2025-11-04,23.50680688954123
2025-11-05,25.580936909206635
2025-11-06,26.27231358242844
2025-11-07,37.334340353977254
2025-11-08,8.987896751883412
2025-11-09,7.605143405439811
2025-11-10,22.12405354309763
2025-11-11,19.358546850210427
2025-11-12,25.580936909206635
2025-11-13,33.87745698786825
2025-11-14,39.40847037364266
2025-11-15,9.679273425105213
2025-11-16,8.296520078661612
2025-11-17,22.81543021631943
2025-11-18,26.27231358242844
2025-11-19,26.96369025565024
2025-11-20,33.87745698786825
2025-11-21,40.099847046864454
2025-11-22,9.679273425105213
2025-11-23,7.605143405439811
2025-11-24,17.975793503766823
2025-11-25,20.049923523432227
2025-11-26,11.062026771548815
2025-11-27,6.91376673221801
2025-11-28,6.222390058996209
2025-11-29,6.91376673221801
2025-11-30,6.222390058996209
2025-12-01,25.580936909206635
2025-12-02,23.50680688954123
2025-12-03,25.580936909206635
2025-12-04,28.34644360209384
2025-12-05,35.95158700753365
2025-12-06,9.679273425105213
2025-12-07,6.91376673221801
2025-12-08,24.198183562763035
2025-12-09,24.198183562763035
2025-12-10,27.65506692887204
2025-12-11,29.6429310175181
2025-12-12,37.95943869725258
2025-12-13,9.765747560302401
2025-12-14,7.7813535412870465
2025-12-15,26.933917058218785
2025-12-16,29.83239681935463
2025-12-17,31.28163669992255
2025-12-18,37.95943869725258
2025-12-19,28.19369113695018
2025-12-20,8.851661818181906
2025-12-21,6.3321136607191235
2025-12-22,9.765747560302401
2025-12-23,9.041127620018438
2025-12-24,6.3321136607191235
2025-12-25,5.41802791859863
2025-12-26,6.142647858882592
2025-12-27,5.607493720435161
2025-12-28,5.41802791859863
2025-12-29,5.41802791859863
2025-12-30,5.607493720435161
2025-12-31,5.41802791859863
2026-01-01,4.8828737801512005
2026-01-02,5.41802791859863
2026-01-03,5.41802791859863
2026-01-04,5.41802791859863
2026-01-05,12.285295717765184
2026-01-06,18.806875180320837
2026-01-07,21.326423337783623
2026-01-08,24.22490309891947
2026-01-09,32.730876580490474
2026-01-10,8.715426884480403
2026-01-11,6.062905658768976
2026-01-12,22.3569646167106
2026-01-13,27.662007068133452
2026-01-14,27.662007068133452
2026-01-15,26.14628065344121
2026-01-16,37.135297159959975
2026-01-17,9.094358488153464
2026-01-18,7.57863207346122
2026-01-19,7.9575636771342815
2026-01-20,21.599101409364476
2026-01-21,25.388417446095087
2026-01-22,27.662007068133452
2026-01-23,34.86170753792161
2026-01-24,9.852221695499587
2026-01-25,7.9575636771342815
2026-01-26,15.536195750595502
2026-01-27,19.32551178732611
2026-01-28,22.73589622038366
2026-01-29,25.009485842422027
2026-01-30,31.072391501191003
2026-01-31,9.852221695499587
2026-02-01,7.9575636771342815
2026-02-02,20.462306598345293
2026-02-03,22.3569646167106
2026-02-04,25.388417446095087
2026-02-05,25.76734904976815
2026-02-06,35.61957074526774
2026-02-07,9.473290091826525
2026-02-08,7.9575636771342815
2026-02-09,19.32551178732611
2026-02-10,24.251622635075904
2026-02-11,24.630554238748964
2026-02-12,29.93559669017182
2026-02-13,25.388417446095087
2026-02-14,8.715426884480403
2026-02-15,7.9575636771342815
2026-02-16,10.231153299172647
2026-02-17,17.430853768960805
2026-02-18,20.841238202018356
2026-02-19,24.251622635075904
2026-02-20,30.31452829384488
2026-02-21,9.094358488153464
2026-02-22,7.9575636771342815
2026-02-23,21.220169805691416
2026-02-24,25.388417446095087
2026-02-25,25.76734904976815
2026-02-26,27.662007068133452
2026-02-27,35.24063914159467
2026-02-28,9.473290091826525
2026-03-01,7.9575636771342815
2026-03-02,24.251622635075904
2026-03-03,26.14628065344121
2026-03-04,26.52521225711427
2026-03-05,31.451323104864063
2026-03-06,35.61957074526774
2026-03-07,9.852221695499587
2026-03-08,7.9575636771342815
2026-03-09,21.599101409364476
2026-03-10,25.388417446095087
2026-03-11,26.52521225711427
2026-03-12,28.798801879152634
2026-03-13,30.69345989751794
2026-03-14,9.473290091826525
2026-03-15,7.9575636771342815
2026-03-16,17.80978537263387
2026-03-17,20.083374994672234
2026-03-18,21.220169805691416
2026-03-19,22.73589622038366
2026-03-20,23.872691031402844
2026-03-21,8.715426884480403
2026-03-22,7.9575636771342815
2026-03-23,20.083374994672234
2026-03-24,23.11482782405672
2026-03-25,25.009485842422027
2026-03-26,25.009485842422027
2026-03-27,31.830254708537126
2026-03-28,9.094358488153464
2026-03-29,8.336495280807341
2026-03-30,19.704443390999174
2026-03-31,22.73589622038366
2026-04-01,23.49375942772978
2026-04-02,25.009485842422027
2026-04-03,15.915127354268563
2026-04-04,7.9575636771342815
2026-04-05,7.199700469788159
2026-04-06,15.915127354268563
2026-04-07,19.704443390999174
2026-04-08,21.97803301303754
2026-04-09,22.73589622038366
2026-04-10,26.904143860787332
2026-04-11,9.094358488153464
2026-04-12,7.9575636771342815
2026-04-13,21.220169805691416
2026-04-14,21.599101409364476
2026-04-15,23.872691031402844
2026-04-16,29.556665086498757
2026-04-17,31.451323104864063
2026-04-18,10.231153299172647
2026-04-19,8.715426884480403
2026-04-20,23.49375942772978
2026-04-21,27.283075464460392
2026-04-22,26.52521225711427
2026-04-23,29.177733482825698
2026-04-24,32.209186312210186
2026-04-25,9.852221695499587
2026-04-26,7.9575636771342815
2026-04-27,25.009485842422027
2026-04-28,26.52521225711427
2026-04-29,25.388417446095087
2026-04-30,27.662007068133452
2026-05-01,34.10384433057549
2026-05-02,9.852221695499587
2026-05-03,8.715426884480403
2026-05-04,26.904143860787332
2026-05-05,28.419870275479575
2026-05-06,28.419870275479575
2026-05-07,34.86170753792161
2026-05-08,36.377433952613856
2026-05-09,10.231153299172647
2026-05-10,7.9575636771342815
2026-05-11,28.419870275479575
2026-05-12,31.072391501191003
2026-05-13,31.830254708537126
2026-05-14,34.86170753792161
2026-05-15,37.8931603673061
2026-05-16,10.98901650651877
2026-05-17,9.852221695499587
2026-05-18,28.798801879152634
2026-05-19,28.040938671806515
2026-05-20,29.177733482825698
2026-05-21,27.662007068133452
2026-05-22,25.388417446095087
2026-05-23,9.473290091826525
2026-05-24,8.715426884480403
2026-05-25,8.336495280807341
2026-05-26,22.3569646167106
2026-05-27,20.083374994672234
2026-05-28,20.462306598345293
2026-05-29,20.083374994672234
2026-05-30,8.336495280807341
2026-05-31,7.57863207346122
