Time,filipino_adobo
2025-03-23,38.42086912688244
2025-03-24,36.943143391233114
2025-03-25,35.46541765558379
2025-03-26,37.68200625905777
2025-03-27,45.0706349373044
2025-03-28,0.0
2025-03-29,39.1597319947071
2025-03-30,0.0
2025-03-31,45.80949780512906
2025-04-01,47.287223540778385
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,38.42086912688244
2025-04-06,0.0
2025-04-07,45.80949780512906
2025-04-08,0.0
2025-04-09,0.0
2025-04-10,39.1597319947071
2025-04-11,0.0
2025-04-12,37.68200625905777
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,55.799970254367615
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,39.971595020232314
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,39.586550835829115
2025-05-02,0.0
2025-05-03,47.51635120338763
2025-05-04,37.70816816528571
2025-05-05,0.0
2025-05-06,35.444741310339126
2025-05-07,0.0
2025-05-08,31.672363218761465
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,36.95369254697019
2025-05-13,53.92158758382422
2025-05-14,29.79398054821807
2025-05-15,30.03344638344965
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,31.573623121062454
2025-05-22,33.11379985867526
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,45.43521375957768
2025-05-26,43.12494865315847
2025-05-27,42.35486028435207
2025-05-28,45.43521375957768
2025-05-29,0.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,37.73433007151366
2025-06-02,0.0
2025-06-03,31.573623121062454
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,33.11379985867526
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,36.194153333900864
2025-06-12,47.74547886599688
2025-06-13,0.0
2025-06-14,39.274506809126464
2025-06-15,0.0
2025-06-16,30.803534752256052
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,45.43521375957768
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,34.65397659628806
2025-06-23,0.0
2025-06-24,47.74547886599688
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,32.34371148986885
2025-06-28,34.65397659628806
2025-06-29,0.0
2025-06-30,40.04459517793287
2025-07-01,0.0
2025-07-02,43.12494865315847
2025-07-03,63.917334610931306
2025-07-04,0.0
2025-07-05,40.81468354673927
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,49.28565560360968
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,35.42406496509446
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,36.96424170270726
2025-07-20,0.0
2025-07-21,33.11379985867526
2025-07-22,52.36600907883529
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,33.11379985867526
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,43.12494865315847
2025-07-30,43.12494865315847
2025-07-31,53.906185816448094
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,58.5267160292865
2025-08-05,0.0
2025-08-06,33.883888227481656
2025-08-07,0.0
2025-08-08,53.13609744764169
2025-08-09,0.0
2025-08-10,44.66512539077127
2025-08-11,49.28565560360968
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,40.81468354673927
2025-08-15,33.883888227481656
2025-08-16,0.0
2025-08-17,49.28565560360968
2025-08-18,33.883888227481656
2025-08-19,36.96424170270726
2025-08-20,37.73433007151366
2025-08-21,0.0
2025-08-22,33.883888227481656
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,33.883888227481656
2025-08-27,0.0
2025-08-28,31.573623121062454
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,43.12494865315847
2025-09-01,0.0
2025-09-02,32.34371148986885
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.0
2025-09-06,40.04459517793287
2025-09-07,37.73433007151366
2025-09-08,54.67627418525449
2025-09-09,32.34371148986885
2025-09-10,0.0
2025-09-11,33.883888227481656
2025-09-12,34.65397659628806
2025-09-13,0.0
2025-09-14,40.81468354673927
2025-09-15,0.0
2025-09-16,45.43521375957768
2025-09-17,53.13609744764169
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,46.97539049719048
2025-09-21,33.11379985867526
2025-09-22,45.43521375957768
2025-09-23,33.883888227481656
2025-09-24,30.803534752256052
2025-09-25,0.0
2025-09-26,46.205302128384076
2025-09-27,42.35486028435207
2025-09-28,36.194153333900864
2025-09-29,31.573623121062454
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,46.97539049719048
2025-10-03,40.04459517793287
2025-10-04,37.73433007151366
2025-10-05,43.895037021964875
2025-10-06,32.34371148986885
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,44.66512539077127
2025-10-14,0.0
2025-10-15,42.35486028435207
2025-10-16,32.34371148986885
2025-10-17,0.0
2025-10-18,39.274506809126464
2025-10-19,38.504418440320066
2025-10-20,33.11379985867526
2025-10-21,0.0
2025-10-22,44.66512539077127
2025-10-23,45.43521375957768
2025-10-24,0.0
2025-10-25,39.274506809126464
2025-10-26,39.274506809126464
2025-10-27,46.205302128384076
2025-10-28,0.0
2025-10-29,49.28565560360968
2025-10-30,0.0
2025-10-31,0.0
2025-11-01,47.74547886599688
2025-11-02,47.74547886599688
2025-11-03,0.0
2025-11-04,36.194153333900864
2025-11-05,45.43521375957768
2025-11-06,36.96424170270726
2025-11-07,0.0
2025-11-08,40.04459517793287
2025-11-09,35.42406496509446
2025-11-10,31.573623121062454
2025-11-11,0.0
2025-11-12,45.43521375957768
2025-11-13,0.0
2025-11-14,30.03344638344965
2025-11-15,53.13609744764169
2025-11-16,53.906185816448094
2025-11-17,44.66512539077127
2025-11-18,59.2968043980929
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,34.65397659628806
2025-11-25,34.65397659628806
2025-11-26,39.274506809126464
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,33.883888227481656
2025-12-02,0.0
2025-12-03,40.81468354673927
2025-12-04,41.58477191554567
2025-12-05,0.0
2025-12-06,40.04459517793287
2025-12-07,46.97539049719048
2025-12-08,53.906185816448094
2025-12-09,36.96424170270726
2025-12-10,46.205302128384076
2025-12-11,40.04459517793287
2025-12-12,33.883888227481656
2025-12-13,0.0
2025-12-14,46.205302128384076
2025-12-15,44.66512539077127
2025-12-16,0.0
2025-12-17,52.36600907883529
2025-12-18,43.895037021964875
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,39.274506809126464
2025-12-22,63.14724624212491
2025-12-23,43.895037021964875
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,43.12494865315847
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,49.28565560360968
2025-12-31,0.0
2026-01-01,0.0
2026-01-02,57.7566276604801
2026-01-03,0.0
2026-01-04,40.81468354673927
2026-01-05,56.216450922867296
2026-01-06,33.11379985867526
2026-01-07,0.0
2026-01-08,0.0
2026-01-09,77.00883688064013
2026-01-10,42.35486028435207
2026-01-11,42.35486028435207
2026-01-12,41.58477191554567
2026-01-13,46.205302128384076
2026-01-14,0.0
2026-01-15,46.205302128384076
2026-01-16,31.573623121062454
2026-01-17,0.0
2026-01-18,40.04459517793287
2026-01-19,52.36600907883529
2026-01-20,42.35486028435207
2026-01-21,46.205302128384076
2026-01-22,77.00883688064013
2026-01-23,43.12494865315847
2026-01-24,46.205302128384076
2026-01-25,44.66512539077127
2026-01-26,0.0
2026-01-27,32.34371148986885
2026-01-28,43.12494865315847
2026-01-29,50.05574397241608
2026-01-30,31.573623121062454
2026-01-31,0.0
2026-02-01,53.13609744764169
2026-02-02,32.34371148986885
2026-02-03,54.67627418525449
2026-02-04,33.11379985867526
2026-02-05,28.493269645836847
2026-02-06,43.12494865315847
2026-02-07,0.0
2026-02-08,41.58477191554567
2026-02-09,0.0
2026-02-10,36.96424170270726
2026-02-11,37.73433007151366
2026-02-12,27.72318127703045
2026-02-13,0.0
2026-02-14,31.573623121062454
2026-02-15,48.515567234803285
2026-02-16,36.194153333900864
2026-02-17,27.72318127703045
2026-02-18,44.66512539077127
2026-02-19,0.0
2026-02-20,45.43521375957768
2026-02-21,43.895037021964875
2026-02-22,0.0
2026-02-23,54.67627418525449
2026-02-24,36.96424170270726
2026-02-25,31.573623121062454
2026-02-26,50.82583234122249
2026-02-27,57.7566276604801
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,0.0
2026-03-03,30.03344638344965
2026-03-04,30.803534752256052
2026-03-05,36.194153333900864
2026-03-06,37.73433007151366
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,53.906185816448094
2026-03-10,36.194153333900864
2026-03-11,0.0
2026-03-12,32.34371148986885
2026-03-13,48.515567234803285
2026-03-14,36.194153333900864
2026-03-15,45.43521375957768
2026-03-16,48.515567234803285
2026-03-17,37.73433007151366
2026-03-18,0.0
2026-03-19,0.0
2026-03-20,49.28565560360968
2026-03-21,0.0
2026-03-22,47.74547886599688
2026-03-23,44.66512539077127
2026-03-24,30.803534752256052
2026-03-25,48.515567234803285
2026-03-26,36.96424170270726
2026-03-27,38.504418440320066
2026-03-28,0.0
2026-03-29,33.883888227481656
2026-03-30,33.883888227481656
2026-03-31,47.74547886599688
2026-04-01,70.07804156138252
2026-04-02,0.0
2026-04-03,43.12494865315847
2026-04-04,42.35486028435207
2026-04-05,47.74547886599688
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,45.43521375957768
2026-04-09,35.42406496509446
2026-04-10,38.504418440320066
2026-04-11,0.0
2026-04-12,35.42406496509446
2026-04-13,37.73433007151366
2026-04-14,52.36600907883529
2026-04-15,0.0
2026-04-16,40.81468354673927
2026-04-17,48.515567234803285
2026-04-18,36.96424170270726
2026-04-19,56.216450922867296
2026-04-20,36.194153333900864
2026-04-21,43.895037021964875
2026-04-22,47.74547886599688
2026-04-23,0.0
2026-04-24,38.504418440320066
2026-04-25,0.0
2026-04-26,42.35486028435207
2026-04-27,63.917334610931306
2026-04-28,44.66512539077127
2026-04-29,36.96424170270726
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,39.274506809126464
2026-05-04,38.504418440320066
2026-05-05,0.0
2026-05-06,42.35486028435207
2026-05-07,33.11379985867526
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,30.03344638344965
2026-05-12,36.96424170270726
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,40.81468354673927
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,45.43521375957768
2026-05-19,0.0
2026-05-20,35.42406496509446
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,33.883888227481656
2026-05-24,40.04459517793287
2026-05-25,0.0
2026-05-26,42.35486028435207
2026-05-27,37.73433007151366
2026-05-28,0.0
2026-05-29,42.35486028435207
2026-05-30,46.97539049719048
2026-05-31,28.493269645836847
