Time,steelers
2024-08-25,9.164588528678305
2024-08-26,5.0405236907730675
2024-08-27,5.0405236907730675
2024-08-28,5.80423940149626
2024-08-29,4.582294264339152
2024-08-30,4.582294264339152
2024-08-31,4.582294264339152
2024-09-01,6.262468827930176
2024-09-02,4.582294264339152
2024-09-03,4.582294264339152
2024-09-04,4.582294264339152
2024-09-05,5.0405236907730675
2024-09-06,6.262468827930176
2024-09-07,6.262468827930176
2024-09-08,67.05423940149626
2024-09-09,15.427057356608481
2024-09-10,7.942643391521198
2024-09-11,4.582294264339152
2024-09-12,4.582294264339152
2024-09-13,5.0405236907730675
2024-09-14,6.262468827930176
2024-09-15,54.987531172069836
2024-09-16,20.009351620947633
2024-09-17,7.637157107231921
2024-09-18,4.582294264339152
2024-09-19,4.582294264339152
2024-09-20,4.582294264339152
2024-09-21,6.109725685785537
2024-09-22,58.0423940149626
2024-09-23,15.274314214463843
2024-09-24,7.637157107231921
2024-09-25,4.582294264339152
2024-09-26,4.582294264339152
2024-09-27,6.109725685785537
2024-09-28,6.109725685785537
2024-09-29,61.09725685785537
2024-09-30,12.219451371571074
2024-10-01,6.109725685785537
2024-10-02,4.582294264339152
2024-10-03,6.109725685785537
2024-10-04,4.582294264339152
2024-10-05,6.109725685785537
2024-10-06,27.493765586034915
2024-10-07,134.4139650872818
2024-10-08,7.637157107231921
2024-10-09,4.582294264339152
2024-10-10,4.582294264339152
2024-10-11,4.582294264339152
2024-10-12,6.109725685785537
2024-10-13,56.514962593516216
2024-10-14,16.801745635910226
2024-10-15,7.637157107231921
2024-10-16,6.109725685785537
2024-10-17,6.109725685785537
2024-10-18,6.109725685785537
2024-10-19,6.109725685785537
2024-10-20,25.96633416458853
2024-10-21,76.37157107231921
2024-10-22,9.164588528678305
2024-10-23,6.109725685785537
2024-10-24,6.109725685785537
2024-10-25,4.582294264339152
2024-10-26,4.582294264339152
2024-10-27,15.274314214463843
2024-10-28,21.38403990024938
2024-10-29,68.73441396508728
2024-10-30,6.109725685785537
2024-10-31,4.582294264339152
2024-11-01,4.582294264339152
2024-11-02,6.109725685785537
2024-11-03,15.274314214463843
2024-11-04,7.637157107231921
2024-11-05,9.164588528678305
2024-11-06,3.0548628428927684
2024-11-07,4.582294264339152
2024-11-08,6.109725685785537
2024-11-09,6.109725685785537
2024-11-10,59.56982543640898
2024-11-11,15.274314214463843
2024-11-12,6.109725685785537
2024-11-13,4.582294264339152
2024-11-14,6.109725685785537
2024-11-15,6.109725685785537
2024-11-16,6.109725685785537
2024-11-17,64.15211970074813
2024-11-18,16.801745635910226
2024-11-19,7.637157107231921
2024-11-20,6.109725685785537
2024-11-21,15.274314214463843
2024-11-22,82.48129675810475
2024-11-23,7.637157107231921
2024-11-24,7.637157107231921
2024-11-25,6.109725685785537
2024-11-26,4.582294264339152
2024-11-27,4.582294264339152
2024-11-28,6.109725685785537
2024-11-29,6.109725685785537
2024-11-30,4.582294264339152
2024-12-01,48.877805486284295
2024-12-02,13.746882793017457
2024-12-03,6.109725685785537
2024-12-04,4.582294264339152
2024-12-05,4.582294264339152
2024-12-06,6.109725685785537
2024-12-07,6.109725685785537
2024-12-08,48.877805486284295
2024-12-09,12.219451371571074
2024-12-10,6.109725685785537
2024-12-11,4.582294264339152
2024-12-12,4.582294264339152
2024-12-13,6.109725685785537
2024-12-14,6.109725685785537
2024-12-15,48.877805486284295
2024-12-16,27.493765586034915
2024-12-17,6.109725685785537
2024-12-18,4.582294264339152
2024-12-19,4.582294264339152
2024-12-20,6.109725685785537
2024-12-21,50.40523690773068
2024-12-22,36.65835411471322
2024-12-23,7.637157107231921
2024-12-24,9.164588528678305
2024-12-25,114.55735660847881
2024-12-26,16.801745635910226
2024-12-27,4.582294264339152
2024-12-28,6.109725685785537
2024-12-29,10.69201995012469
2024-12-30,6.109725685785537
2024-12-31,4.582294264339152
2025-01-01,4.582294264339152
2025-01-02,4.582294264339152
2025-01-03,4.582294264339152
2025-01-04,19.856608478802993
2025-01-05,91.64588528678306
2025-01-06,10.69201995012469
2025-01-07,6.109725685785537
2025-01-08,4.582294264339152
2025-01-09,6.109725685785537
2025-01-10,7.637157107231921
2025-01-11,27.493765586034915
2025-01-12,152.74314214463843
2025-01-13,9.164588528678305
2025-01-14,4.582294264339152
2025-01-15,4.582294264339152
2025-01-16,4.582294264339152
2025-01-17,3.0548628428927684
2025-01-18,3.0548628428927684
2025-01-19,4.582294264339152
2025-01-20,3.0548628428927684
2025-01-21,3.0548628428927684
2025-01-22,3.0548628428927684
2025-01-23,1.5274314214463842
2025-01-24,3.0548628428927684
2025-01-25,1.5274314214463842
2025-01-26,3.0548628428927684
2025-01-27,3.0548628428927684
2025-01-28,3.0548628428927684
2025-01-29,3.0548628428927684
2025-01-30,1.5274314214463842
2025-01-31,1.5274314214463842
2025-02-01,1.5274314214463842
2025-02-02,1.5274314214463842
2025-02-03,1.5274314214463842
2025-02-04,1.5274314214463842
2025-02-05,1.5274314214463842
2025-02-06,1.5274314214463842
2025-02-07,3.0548628428927684
2025-02-08,3.0548628428927684
2025-02-09,3.0548628428927684
2025-02-10,4.582294264339152
2025-02-11,3.0548628428927684
2025-02-12,1.5274314214463842
2025-02-13,3.0548628428927684
2025-02-14,3.0548628428927684
2025-02-15,3.0548628428927684
2025-02-16,3.0548628428927684
2025-02-17,1.5274314214463842
2025-02-18,1.5274314214463842
2025-02-19,1.5274314214463842
2025-02-20,1.5274314214463842
2025-02-21,1.5274314214463842
2025-02-22,1.5274314214463842
2025-02-23,1.5274314214463842
2025-02-24,1.5274314214463842
2025-02-25,1.5274314214463842
2025-02-26,1.5274314214463842
2025-02-27,1.5274314214463842
2025-02-28,1.5274314214463842
2025-03-01,1.5274314214463842
2025-03-02,1.5274314214463842
2025-03-03,1.5274314214463842
2025-03-04,1.5274314214463842
2025-03-05,3.0548628428927684
2025-03-06,3.0548628428927684
2025-03-07,1.5274314214463842
2025-03-08,3.0548628428927684
2025-03-09,3.0548628428927684
2025-03-10,15.274314214463843
2025-03-11,12.219451371571074
2025-03-12,10.69201995012469
2025-03-13,9.164588528678305
2025-03-14,7.637157107231921
2025-03-15,4.582294264339152
2025-03-16,4.582294264339152
2025-03-17,4.582294264339152
2025-03-18,4.582294264339152
2025-03-19,4.582294264339152
2025-03-20,3.0548628428927684
2025-03-21,3.0548628428927684
2025-03-22,4.582294264339152
2025-03-23,3.0548628428927684
2025-03-24,3.0548628428927684
2025-03-25,4.582294264339152
2025-03-26,6.109725685785537
2025-03-27,4.582294264339152
2025-03-28,3.0548628428927684
2025-03-29,3.0548628428927684
2025-03-30,3.0548628428927684
2025-03-31,3.0548628428927684
2025-04-01,3.0548628428927684
2025-04-02,3.0548628428927684
2025-04-03,3.0548628428927684
2025-04-04,3.0548628428927684
2025-04-05,3.0548628428927684
2025-04-06,3.0548628428927684
2025-04-07,3.0548628428927684
2025-04-08,3.0548628428927684
2025-04-09,3.0548628428927684
2025-04-10,3.0548628428927684
2025-04-11,3.0548628428927684
2025-04-12,3.0548628428927684
2025-04-13,1.5274314214463842
2025-04-14,3.0548628428927684
2025-04-15,3.0548628428927684
2025-04-16,3.0548628428927684
2025-04-17,3.0548628428927684
2025-04-18,3.0548628428927684
2025-04-19,3.0548628428927684
2025-04-20,3.0548628428927684
2025-04-21,3.0548628428927684
2025-04-22,3.0548628428927684
2025-04-23,3.0548628428927684
2025-04-24,4.582294264339152
2025-04-25,18.32917705735661
2025-04-26,25.20261845386534
2025-04-27,9.164588528678305
2025-04-28,5.346009975062344
2025-04-29,4.582294264339152
2025-04-30,3.8185785536159607
2025-05-01,3.0548628428927684
2025-05-02,3.0548628428927684
2025-05-03,3.0548628428927684
2025-05-04,3.0548628428927684
2025-05-05,3.0548628428927684
2025-05-06,3.0548628428927684
2025-05-07,9.164588528678305
2025-05-08,4.582294264339152
2025-05-09,3.0548628428927684
2025-05-10,3.0548628428927684
2025-05-11,3.0548628428927684
2025-05-12,3.0548628428927684
2025-05-13,3.8185785536159607
2025-05-14,4.582294264339152
2025-05-15,7.637157107231921
2025-05-16,4.582294264339152
2025-05-17,3.0548628428927684
2025-05-18,3.0548628428927684
2025-05-19,3.0548628428927684
2025-05-20,3.0548628428927684
2025-05-21,3.0548628428927684
2025-05-22,3.0548628428927684
2025-05-23,3.0548628428927684
2025-05-24,3.0548628428927684
2025-05-25,3.0548628428927684
2025-05-26,3.0548628428927684
2025-05-27,3.0548628428927684
2025-05-28,3.0548628428927684
2025-05-29,3.0548628428927684
2025-05-30,3.0548628428927684
2025-05-31,3.0548628428927684
2025-06-01,3.0548628428927684
2025-06-02,3.0548628428927684
2025-06-03,3.0548628428927684
2025-06-04,3.0548628428927684
2025-06-05,9.164588528678305
2025-06-06,9.164588528678305
2025-06-07,4.582294264339152
2025-06-08,4.582294264339152
2025-06-09,3.0548628428927684
2025-06-10,3.0548628428927684
2025-06-11,3.0548628428927684
2025-06-12,3.0548628428927684
2025-06-13,3.0548628428927684
2025-06-14,3.0548628428927684
2025-06-15,3.0548628428927684
2025-06-16,3.0548628428927684
2025-06-17,3.0548628428927684
2025-06-18,3.0548628428927684
2025-06-19,1.5274314214463842
2025-06-20,3.0548628428927684
2025-06-21,1.5274314214463842
2025-06-22,1.5274314214463842
2025-06-23,1.5274314214463842
2025-06-24,3.0548628428927684
2025-06-25,1.5274314214463842
2025-06-26,1.5274314214463842
2025-06-27,1.5274314214463842
2025-06-28,3.0548628428927684
2025-06-29,3.0548628428927684
2025-06-30,9.164588528678305
2025-07-01,4.582294264339152
2025-07-02,3.0548628428927684
2025-07-03,3.0548628428927684
2025-07-04,3.0548628428927684
2025-07-05,3.0548628428927684
2025-07-06,3.0548628428927684
2025-07-07,3.0548628428927684
2025-07-08,3.0548628428927684
2025-07-09,3.0548628428927684
2025-07-10,3.0548628428927684
2025-07-11,3.0548628428927684
2025-07-12,3.0548628428927684
2025-07-13,3.0548628428927684
2025-07-14,3.0548628428927684
2025-07-15,3.0548628428927684
2025-07-16,3.0548628428927684
2025-07-17,3.0548628428927684
2025-07-18,3.0548628428927684
2025-07-19,3.0548628428927684
2025-07-20,3.0548628428927684
2025-07-21,4.582294264339152
2025-07-22,3.0548628428927684
2025-07-23,3.0548628428927684
2025-07-24,4.582294264339152
2025-07-25,3.0548628428927684
2025-07-26,3.0548628428927684
2025-07-27,3.0548628428927684
2025-07-28,3.0548628428927684
2025-07-29,3.0548628428927684
2025-07-30,3.0548628428927684
2025-07-31,4.582294264339152
2025-08-01,4.582294264339152
2025-08-02,4.582294264339152
2025-08-03,4.582294264339152
2025-08-04,4.582294264339152
2025-08-05,4.582294264339152
2025-08-06,4.582294264339152
2025-08-07,4.582294264339152
2025-08-08,4.582294264339152
2025-08-09,15.274314214463843
2025-08-10,19.856608478802993
2025-08-11,4.582294264339152
2025-08-12,4.582294264339152
2025-08-13,4.582294264339152
2025-08-14,4.582294264339152
2025-08-15,4.582294264339152
2025-08-16,12.219451371571074
2025-08-17,15.274314214463843
2025-08-18,4.582294264339152
2025-08-19,4.582294264339152
2025-08-20,4.582294264339152
2025-08-21,9.164588528678305
2025-08-22,12.219451371571074
2025-08-23,6.109725685785537
2025-08-24,6.109725685785537
2025-08-25,6.109725685785537
2025-08-26,7.637157107231921
2025-08-27,6.109725685785537
2025-08-28,6.109725685785537
2025-08-29,4.582294264339152
2025-08-30,6.109725685785537
2025-08-31,7.637157107231921
2025-09-01,6.109725685785537
2025-09-02,4.582294264339152
2025-09-03,6.109725685785537
2025-09-04,6.109725685785537
2025-09-05,6.109725685785537
2025-09-06,7.637157107231921
2025-09-07,77.8990024937656
2025-09-08,15.274314214463843
2025-09-09,9.164588528678305
2025-09-10,6.109725685785537
2025-09-11,6.109725685785537
2025-09-12,6.109725685785537
2025-09-13,7.637157107231921
2025-09-14,71.78927680798006
2025-09-15,12.219451371571074
2025-09-16,6.109725685785537
2025-09-17,4.582294264339152
2025-09-18,4.582294264339152
2025-09-19,6.109725685785537
2025-09-20,6.109725685785537
2025-09-21,59.56982543640898
2025-09-22,10.69201995012469
2025-09-23,6.109725685785537
2025-09-24,4.582294264339152
2025-09-25,6.109725685785537
2025-09-26,6.109725685785537
2025-09-27,9.164588528678305
2025-09-28,105.3927680798005
2025-09-29,12.219451371571074
2025-09-30,6.109725685785537
2025-10-01,4.582294264339152
2025-10-02,4.582294264339152
2025-10-03,4.582294264339152
2025-10-04,4.582294264339152
2025-10-05,16.801745635910226
2025-10-06,7.637157107231921
2025-10-07,4.582294264339152
2025-10-08,4.582294264339152
2025-10-09,4.582294264339152
2025-10-10,6.109725685785537
2025-10-11,6.109725685785537
2025-10-12,62.62468827930175
2025-10-13,12.219451371571074
2025-10-14,9.164588528678305
2025-10-15,7.637157107231921
2025-10-16,30.548628428927685
2025-10-17,103.86533665835412
2025-10-18,6.109725685785537
2025-10-19,10.69201995012469
2025-10-20,6.109725685785537
2025-10-21,4.582294264339152
2025-10-22,4.582294264339152
2025-10-23,4.582294264339152
2025-10-24,6.109725685785537
2025-10-25,6.109725685785537
2025-10-26,29.0211970074813
2025-10-27,93.17331670822944
2025-10-28,7.637157107231921
2025-10-29,4.582294264339152
2025-10-30,4.582294264339152
2025-10-31,4.582294264339152
2025-11-01,7.637157107231921
2025-11-02,62.62468827930175
2025-11-03,12.219451371571074
2025-11-04,9.164588528678305
2025-11-05,6.109725685785537
2025-11-06,4.582294264339152
2025-11-07,4.582294264339152
2025-11-08,6.109725685785537
2025-11-09,19.856608478802993
2025-11-10,68.73441396508728
2025-11-11,6.109725685785537
2025-11-12,4.582294264339152
2025-11-13,4.582294264339152
2025-11-14,4.582294264339152
2025-11-15,6.109725685785537
2025-11-16,58.0423940149626
2025-11-17,15.274314214463843
2025-11-18,6.109725685785537
2025-11-19,6.109725685785537
2025-11-20,4.582294264339152
2025-11-21,6.109725685785537
2025-11-22,6.109725685785537
2025-11-23,74.84413965087283
2025-11-24,12.219451371571074
2025-11-25,4.582294264339152
2025-11-26,4.582294264339152
2025-11-27,6.109725685785537
2025-11-28,9.164588528678305
2025-11-29,6.109725685785537
2025-11-30,51.93266832917706
2025-12-01,27.493765586034915
2025-12-02,6.109725685785537
2025-12-03,4.582294264339152
2025-12-04,4.582294264339152
2025-12-05,4.582294264339152
2025-12-06,4.582294264339152
2025-12-07,67.2069825436409
2025-12-08,13.746882793017457
2025-12-09,6.109725685785537
2025-12-10,4.582294264339152
2025-12-11,4.582294264339152
2025-12-12,4.582294264339152
2025-12-13,4.582294264339152
2025-12-14,13.746882793017457
2025-12-15,20.238466334164592
2025-12-16,90.11845386533668
2025-12-17,7.2552992518703245
2025-12-18,6.491583541147133
2025-12-19,4.582294264339152
2025-12-20,6.491583541147133
2025-12-21,58.80610972568579
2025-12-22,62.62468827930175
2025-12-23,9.164588528678305
2025-12-24,6.491583541147133
2025-12-25,7.2552992518703245
2025-12-26,7.2552992518703245
2025-12-27,9.164588528678305
2025-12-28,105.01091022443892
2025-12-29,21.002182044887782
2025-12-30,7.2552992518703245
2025-12-31,6.491583541147133
2026-01-01,6.491583541147133
2026-01-02,6.491583541147133
2026-01-03,8.400872817955113
2026-01-04,27.493765586034915
2026-01-05,155.4161471321696
2026-01-06,13.746882793017457
2026-01-07,9.164588528678305
2026-01-08,8.400872817955113
2026-01-09,8.400872817955113
2026-01-10,11.455735660847882
2026-01-11,20.620324189526187
2026-01-12,43.53179551122195
2026-01-13,229.11471321695763
2026-01-14,18.32917705735661
2026-01-15,9.164588528678305
2026-01-16,6.873441396508729
2026-01-17,6.873441396508729
2026-01-18,9.164588528678305
2026-01-19,6.873441396508729
2026-01-20,4.582294264339152
2026-01-21,4.582294264339152
2026-01-22,4.582294264339152
2026-01-23,4.582294264339152
2026-01-24,11.455735660847882
2026-01-25,9.164588528678305
2026-01-26,4.582294264339152
2026-01-27,4.582294264339152
2026-01-28,4.582294264339152
2026-01-29,4.582294264339152
2026-01-30,4.582294264339152
2026-01-31,2.291147132169576
2026-02-01,2.291147132169576
2026-02-02,2.291147132169576
2026-02-03,2.291147132169576
2026-02-04,2.291147132169576
2026-02-05,2.291147132169576
2026-02-06,2.291147132169576
2026-02-07,2.291147132169576
2026-02-08,4.582294264339152
2026-02-09,4.582294264339152
2026-02-10,2.291147132169576
2026-02-11,2.291147132169576
2026-02-12,2.291147132169576
2026-02-13,2.291147132169576
2026-02-14,2.291147132169576
2026-02-15,2.291147132169576
2026-02-16,2.291147132169576
2026-02-17,2.291147132169576
2026-02-18,2.291147132169576
2026-02-19,2.291147132169576
2026-02-20,2.291147132169576
2026-02-21,2.291147132169576
2026-02-22,2.291147132169576
2026-02-23,2.291147132169576
2026-02-24,2.291147132169576
2026-02-25,2.291147132169576
2026-02-26,2.291147132169576
2026-02-27,2.291147132169576
2026-02-28,2.291147132169576
2026-03-01,2.291147132169576
2026-03-02,2.291147132169576
2026-03-03,2.291147132169576
2026-03-04,2.291147132169576
2026-03-05,2.291147132169576
2026-03-06,2.291147132169576
2026-03-07,2.291147132169576
2026-03-08,2.291147132169576
2026-03-09,6.873441396508729
2026-03-10,6.873441396508729
2026-03-11,4.582294264339152
2026-03-12,4.582294264339152
2026-03-13,4.582294264339152
2026-03-14,4.582294264339152
2026-03-15,2.291147132169576
2026-03-16,2.291147132169576
2026-03-17,2.291147132169576
2026-03-18,2.291147132169576
2026-03-19,2.291147132169576
2026-03-20,2.291147132169576
2026-03-21,2.291147132169576
2026-03-22,2.291147132169576
2026-03-23,2.291147132169576
2026-03-24,2.291147132169576
2026-03-25,2.291147132169576
2026-03-26,2.291147132169576
2026-03-27,2.291147132169576
2026-03-28,2.291147132169576
2026-03-29,2.291147132169576
2026-03-30,2.291147132169576
2026-03-31,2.291147132169576
2026-04-01,2.291147132169576
2026-04-02,2.291147132169576
2026-04-03,2.291147132169576
2026-04-04,2.291147132169576
2026-04-05,2.291147132169576
2026-04-06,2.291147132169576
2026-04-07,2.291147132169576
2026-04-08,2.291147132169576
2026-04-09,2.291147132169576
2026-04-10,2.291147132169576
2026-04-11,2.291147132169576
2026-04-12,2.291147132169576
2026-04-13,2.291147132169576
2026-04-14,2.291147132169576
2026-04-15,2.291147132169576
2026-04-16,2.291147132169576
2026-04-17,2.291147132169576
2026-04-18,2.291147132169576
2026-04-19,2.291147132169576
2026-04-20,2.291147132169576
2026-04-21,2.291147132169576
2026-04-22,2.291147132169576
2026-04-23,4.582294264339152
2026-04-24,13.746882793017457
2026-04-25,20.620324189526187
2026-04-26,9.164588528678305
2026-04-27,4.582294264339152
2026-04-28,4.582294264339152
2026-04-29,4.582294264339152
2026-04-30,2.291147132169576
2026-05-01,2.291147132169576
2026-05-02,2.291147132169576
2026-05-03,2.291147132169576
2026-05-04,2.291147132169576
2026-05-05,2.291147132169576
2026-05-06,2.291147132169576
2026-05-07,2.291147132169576
2026-05-08,2.291147132169576
2026-05-09,2.291147132169576
2026-05-10,2.291147132169576
2026-05-11,2.291147132169576
2026-05-12,2.291147132169576
2026-05-13,4.582294264339152
2026-05-14,4.582294264339152
2026-05-15,6.873441396508729
2026-05-16,4.582294264339152
2026-05-17,4.582294264339152
2026-05-18,2.291147132169576
2026-05-19,2.291147132169576
2026-05-20,2.291147132169576
2026-05-21,2.291147132169576
2026-05-22,2.291147132169576
2026-05-23,2.291147132169576
2026-05-24,2.291147132169576
2026-05-25,2.291147132169576
2026-05-26,2.291147132169576
2026-05-27,2.291147132169576
2026-05-28,2.291147132169576
2026-05-29,2.291147132169576
2026-05-30,2.291147132169576
2026-05-31,2.291147132169576
