Time,brendan_fraser
2024-08-28,1.3199251508023315
2024-08-29,1.7071416457841937
2024-08-30,1.5965083615036617
2024-08-31,2.3671042211853592
2024-09-01,2.5330541476061574
2024-09-02,2.4224208633256255
2024-09-03,1.4858750772231297
2024-09-04,2.3413644652562393
2024-09-05,1.5965083615036617
2024-09-06,1.2941853948732116
2024-09-07,1.9541479702743776
2024-09-08,2.3117875790450935
2024-09-09,1.3495020370134776
2024-09-10,0.8812291439622297
2024-09-11,1.1835521105926796
2024-09-12,1.1282354684524136
2024-09-13,1.1578123546635597
2024-09-14,1.9541479702743776
2024-09-15,2.201154294764561
2024-09-16,1.4858750772231297
2024-09-17,1.4929058438889542
2024-09-18,1.4414263320307144
2024-09-19,1.1325492608812755
2024-09-20,1.286987796455995
2024-09-21,1.8017829150383928
2024-09-22,1.7503034031801532
2024-09-23,1.1840287727395153
2024-09-24,0.9266312134483163
2024-09-25,1.0810697490230357
2024-09-26,1.029590237164796
2024-09-27,0.9266312134483163
2024-09-28,1.3899468201724745
2024-09-29,1.1840287727395153
2024-09-30,0.9781107253065562
2024-10-01,0.8236721897318368
2024-10-02,0.7721926778735969
2024-10-03,1.0810697490230357
2024-10-04,0.9781107253065562
2024-10-05,1.3899468201724745
2024-10-06,1.1325492608812755
2024-10-07,0.9266312134483163
2024-10-08,0.8236721897318368
2024-10-09,0.7721926778735969
2024-10-10,0.8751517015900766
2024-10-11,0.9266312134483163
2024-10-12,1.9562214506131124
2024-10-13,1.3899468201724745
2024-10-14,0.9781107253065562
2024-10-15,1.3384673083142347
2024-10-16,0.9781107253065562
2024-10-17,1.1840287727395153
2024-10-18,2.6254551047702295
2024-10-19,3.5006068063603064
2024-10-20,2.6769346166284693
2024-10-21,1.8532624268966327
2024-10-22,1.6988238913219134
2024-10-23,1.7503034031801532
2024-10-24,1.5443853557471938
2024-10-25,1.4414263320307144
2024-10-26,2.316578033620791
2024-10-27,2.4710165691955104
2024-10-28,1.3384673083142347
2024-10-29,1.2355082845977552
2024-10-30,1.1325492608812755
2024-10-31,1.2355082845977552
2024-11-01,2.213619009904311
2024-11-02,4.530197043525102
2024-11-03,5.14795118582398
2024-11-04,3.758004365651505
2024-11-05,2.3680575454790307
2024-11-06,1.4414263320307144
2024-11-07,2.316578033620791
2024-11-08,2.9343321759196686
2024-11-09,3.6550453419350255
2024-11-10,4.066881436800944
2024-11-11,2.728414128486709
2024-11-12,1.6473443794636735
2024-11-13,1.9562214506131124
2024-11-14,1.9047419387548725
2024-11-15,1.6988238913219134
2024-11-16,2.110659986187832
2024-11-17,2.9343321759196686
2024-11-18,1.5958648676054337
2024-11-19,1.3384673083142347
2024-11-20,1.4414263320307144
2024-11-21,1.6473443794636735
2024-11-22,1.4929058438889542
2024-11-23,1.8017829150383928
2024-11-24,1.9562214506131124
2024-11-25,1.5443853557471938
2024-11-26,1.0810697490230357
2024-11-27,1.4929058438889542
2024-11-28,2.007700962471352
2024-11-29,2.1621394980460713
2024-11-30,1.8532624268966327
2024-12-01,2.1621394980460713
2024-12-02,1.4414263320307144
2024-12-03,2.059180474329592
2024-12-04,1.286987796455995
2024-12-05,1.029590237164796
2024-12-06,1.3899468201724745
2024-12-07,1.7503034031801532
2024-12-08,1.5443853557471938
2024-12-09,1.3899468201724745
2024-12-10,1.2355082845977552
2024-12-11,1.286987796455995
2024-12-12,1.1325492608812755
2024-12-13,1.5443853557471938
2024-12-14,1.4929058438889542
2024-12-15,1.7503034031801532
2024-12-16,1.2355082845977552
2024-12-17,1.1325492608812755
2024-12-18,2.316578033620791
2024-12-19,4.942033138391021
2024-12-20,3.3976477826438267
2024-12-21,3.243209247069107
2024-12-22,3.1917297352108673
2024-12-23,3.0372911996361482
2024-12-24,2.1621394980460713
2024-12-25,2.57397559291199
2024-12-26,2.6254551047702295
2024-12-27,2.4195370573372705
2024-12-28,2.57397559291199
2024-12-29,2.265098521762551
2024-12-30,2.007700962471352
2024-12-31,1.8017829150383928
2025-01-01,2.831373152203189
2025-01-02,2.316578033620791
2025-01-03,2.059180474329592
2025-01-04,2.4710165691955104
2025-01-05,2.728414128486709
2025-01-06,1.7503034031801532
2025-01-07,1.5443853557471938
2025-01-08,1.3899468201724745
2025-01-09,1.4929058438889542
2025-01-10,1.6473443794636735
2025-01-11,2.007700962471352
2025-01-12,2.57397559291199
2025-01-13,1.6473443794636735
2025-01-14,1.6473443794636735
2025-01-15,1.3899468201724745
2025-01-16,1.286987796455995
2025-01-17,2.6254551047702295
2025-01-18,2.779893640344949
2025-01-19,2.9858116877779084
2025-01-20,2.57397559291199
2025-01-21,2.1621394980460713
2025-01-22,2.6254551047702295
2025-01-23,2.1621394980460713
2025-01-24,1.8017829150383928
2025-01-25,1.9047419387548725
2025-01-26,2.265098521762551
2025-01-27,1.3384673083142347
2025-01-28,1.3384673083142347
2025-01-29,1.4414263320307144
2025-01-30,1.7503034031801532
2025-01-31,1.4414263320307144
2025-02-01,1.9562214506131124
2025-02-02,2.6769346166284693
2025-02-03,1.4929058438889542
2025-02-04,1.3384673083142347
2025-02-05,1.1840287727395153
2025-02-06,2.059180474329592
2025-02-07,2.9343321759196686
2025-02-08,3.7065248537932654
2025-02-09,2.831373152203189
2025-02-10,1.5443853557471938
2025-02-11,1.4414263320307144
2025-02-12,1.5443853557471938
2025-02-13,1.6473443794636735
2025-02-14,1.5958648676054337
2025-02-15,1.9047419387548725
2025-02-16,2.110659986187832
2025-02-17,1.5958648676054337
2025-02-18,1.4414263320307144
2025-02-19,1.5443853557471938
2025-02-20,1.286987796455995
2025-02-21,1.1840287727395153
2025-02-22,1.7503034031801532
2025-02-23,1.9047419387548725
2025-02-24,1.5443853557471938
2025-02-25,1.1840287727395153
2025-02-26,0.9781107253065562
2025-02-27,1.286987796455995
2025-02-28,1.3899468201724745
2025-03-01,3.1402502233526275
2025-03-02,4.272799484233903
2025-03-03,3.0887707114943876
2025-03-04,2.8828526640614287
2025-03-05,1.8017829150383928
2025-03-06,1.4414263320307144
2025-03-07,1.4929058438889542
2025-03-08,1.6988238913219134
2025-03-09,1.8532624268966327
2025-03-10,1.3899468201724745
2025-03-11,1.1840287727395153
2025-03-12,1.3899468201724745
2025-03-13,1.1840287727395153
2025-03-14,1.286987796455995
2025-03-15,1.5958648676054337
2025-03-16,1.4929058438889542
2025-03-17,0.9266312134483163
2025-03-18,1.029590237164796
2025-03-19,0.8751517015900766
2025-03-20,1.3899468201724745
2025-03-21,1.1325492608812755
2025-03-22,1.9047419387548725
2025-03-23,2.6254551047702295
2025-03-24,1.5443853557471938
2025-03-25,1.2355082845977552
2025-03-26,0.8751517015900766
2025-03-27,1.286987796455995
2025-03-28,1.1325492608812755
2025-03-29,1.3899468201724745
2025-03-30,2.6254551047702295
2025-03-31,1.7503034031801532
2025-04-01,1.7503034031801532
2025-04-02,1.5443853557471938
2025-04-03,1.3899468201724745
2025-04-04,1.8017829150383928
2025-04-05,2.213619009904311
2025-04-06,2.007700962471352
2025-04-07,1.4414263320307144
2025-04-08,0.9266312134483163
2025-04-09,0.9781107253065562
2025-04-10,1.0810697490230357
2025-04-11,0.9781107253065562
2025-04-12,1.1840287727395153
2025-04-13,1.1325492608812755
2025-04-14,0.8236721897318368
2025-04-15,0.8065123524457568
2025-04-16,0.8980314846381832
2025-04-17,0.7807725965166369
2025-04-18,0.923771240567303
2025-04-19,1.066769884617969
2025-04-20,1.4185465489826077
2025-04-21,1.066769884617969
2025-04-22,0.7550328405875171
2025-04-23,0.8980314846381832
2025-04-24,0.7807725965166369
2025-04-25,1.0152903727597293
2025-04-26,1.4700260608408475
2025-04-27,1.4185465489826077
2025-04-28,0.8980314846381832
2025-04-29,1.0152903727597293
2025-04-30,2.0563205014485786
2025-05-01,0.8065123524457568
2025-05-02,0.6635137083950907
2025-05-03,0.923771240567303
2025-05-04,1.1840287727395153
2025-05-05,0.9495109964964229
2025-05-06,1.1840287727395153
2025-05-07,0.7807725965166369
2025-05-08,1.1840287727395153
2025-05-09,1.066769884617969
2025-05-10,1.6788040811548202
2025-05-11,1.4700260608408475
2025-05-12,1.1582890168103954
2025-05-13,1.4185465489826077
2025-05-14,0.923771240567303
2025-05-15,1.1840287727395153
2025-05-16,0.9209112676862896
2025-05-17,1.4471462777927409
2025-05-18,1.1840287727395153
2025-05-19,1.0524700202129025
2025-05-20,0.7893525151596769
2025-05-21,1.0524700202129025
2025-05-22,0.6577937626330641
2025-05-23,0.6577937626330641
2025-05-24,1.0524700202129025
2025-05-25,1.3155875252661282
2025-05-26,1.7102637828459666
2025-05-27,1.1840287727395153
2025-05-28,0.9209112676862896
2025-05-29,0.9209112676862896
2025-05-30,0.7893525151596769
2025-05-31,1.4471462777927409
2025-06-01,1.0524700202129025
2025-06-02,0.7893525151596769
2025-06-03,0.9209112676862896
2025-06-04,0.9209112676862896
2025-06-05,0.9209112676862896
2025-06-06,1.0524700202129025
2025-06-07,1.0524700202129025
2025-06-08,0.9209112676862896
2025-06-09,1.0524700202129025
2025-06-10,1.0524700202129025
2025-06-11,0.9209112676862896
2025-06-12,1.0524700202129025
2025-06-13,1.0524700202129025
2025-06-14,0.9209112676862896
2025-06-15,1.1840287727395153
2025-06-16,0.9209112676862896
2025-06-17,0.9209112676862896
2025-06-18,0.9209112676862896
2025-06-19,1.0524700202129025
2025-06-20,1.0524700202129025
2025-06-21,1.3155875252661282
2025-06-22,1.0524700202129025
2025-06-23,1.0524700202129025
2025-06-24,0.6577937626330641
2025-06-25,0.9209112676862896
2025-06-26,1.0524700202129025
2025-06-27,0.9209112676862896
2025-06-28,0.7893525151596769
2025-06-29,1.1840287727395153
2025-06-30,0.9209112676862896
2025-07-01,0.6577937626330641
2025-07-02,0.9209112676862896
2025-07-03,1.0524700202129025
2025-07-04,1.0524700202129025
2025-07-05,1.0524700202129025
2025-07-06,1.973381287899192
2025-07-07,1.3155875252661282
2025-07-08,1.3155875252661282
2025-07-09,1.0524700202129025
2025-07-10,1.1840287727395153
2025-07-11,1.1840287727395153
2025-07-12,1.5787050303193537
2025-07-13,1.7102637828459666
2025-07-14,1.1840287727395153
2025-07-15,1.0524700202129025
2025-07-16,1.1840287727395153
2025-07-17,0.9209112676862896
2025-07-18,2.8942925555854817
2025-07-19,2.2364987929524176
2025-07-20,1.8418225353725792
2025-07-21,1.3155875252661282
2025-07-22,1.0524700202129025
2025-07-23,1.1840287727395153
2025-07-24,1.1840287727395153
2025-07-25,1.3155875252661282
2025-07-26,1.7102637828459666
2025-07-27,1.1840287727395153
2025-07-28,1.0524700202129025
2025-07-29,0.9209112676862896
2025-07-30,0.9209112676862896
2025-07-31,0.7893525151596769
2025-08-01,1.1840287727395153
2025-08-02,1.1840287727395153
2025-08-03,1.3155875252661282
2025-08-04,1.4471462777927409
2025-08-05,1.973381287899192
2025-08-06,2.3680575454790307
2025-08-07,1.8418225353725792
2025-08-08,1.4471462777927409
2025-08-09,2.104940040425805
2025-08-10,2.3680575454790307
2025-08-11,1.8418225353725792
2025-08-12,1.4471462777927409
2025-08-13,1.1840287727395153
2025-08-14,1.1840287727395153
2025-08-15,1.1840287727395153
2025-08-16,1.973381287899192
2025-08-17,1.7102637828459666
2025-08-18,1.1840287727395153
2025-08-19,1.0524700202129025
2025-08-20,1.0524700202129025
2025-08-21,1.0524700202129025
2025-08-22,1.0524700202129025
2025-08-23,1.5787050303193537
2025-08-24,1.4471462777927409
2025-08-25,1.3155875252661282
2025-08-26,0.9209112676862896
2025-08-27,1.0524700202129025
2025-08-28,0.9209112676862896
2025-08-29,0.9209112676862896
2025-08-30,1.1840287727395153
2025-08-31,1.5787050303193537
2025-09-01,1.1840287727395153
2025-09-02,0.9209112676862896
2025-09-03,0.9209112676862896
2025-09-04,0.9209112676862896
2025-09-05,0.7893525151596769
2025-09-06,1.4471462777927409
2025-09-07,1.5787050303193537
2025-09-08,1.0524700202129025
2025-09-09,1.0524700202129025
2025-09-10,1.0524700202129025
2025-09-11,0.9209112676862896
2025-09-12,1.0524700202129025
2025-09-13,1.3155875252661282
2025-09-14,1.4471462777927409
2025-09-15,0.9209112676862896
2025-09-16,1.0524700202129025
2025-09-17,0.9209112676862896
2025-09-18,0.9209112676862896
2025-09-19,1.0524700202129025
2025-09-20,1.1840287727395153
2025-09-21,1.3155875252661282
2025-09-22,1.0524700202129025
2025-09-23,1.0524700202129025
2025-09-24,1.0524700202129025
2025-09-25,0.9209112676862896
2025-09-26,0.9209112676862896
2025-09-27,1.3155875252661282
2025-09-28,1.1840287727395153
2025-09-29,0.6577937626330641
2025-09-30,0.7893525151596769
2025-10-01,1.1840287727395153
2025-10-02,0.9209112676862896
2025-10-03,1.3155875252661282
2025-10-04,1.1840287727395153
2025-10-05,1.4471462777927409
2025-10-06,0.9209112676862896
2025-10-07,0.9209112676862896
2025-10-08,1.0524700202129025
2025-10-09,0.9209112676862896
2025-10-10,0.9209112676862896
2025-10-11,1.3155875252661282
2025-10-12,5.130791348537899
2025-10-13,2.762733803058869
2025-10-14,1.7102637828459666
2025-10-15,1.0524700202129025
2025-10-16,2.6311750505322564
2025-10-17,3.946762575798384
2025-10-18,3.946762575798384
2025-10-19,2.4996162980056433
2025-10-20,1.4471462777927409
2025-10-21,1.1840287727395153
2025-10-22,0.9209112676862896
2025-10-23,1.0524700202129025
2025-10-24,1.0524700202129025
2025-10-25,1.1840287727395153
2025-10-26,1.7102637828459666
2025-10-27,0.9209112676862896
2025-10-28,1.0524700202129025
2025-10-29,1.0524700202129025
2025-10-30,1.3155875252661282
2025-10-31,1.1840287727395153
2025-11-01,1.5787050303193537
2025-11-02,1.8418225353725792
2025-11-03,1.1840287727395153
2025-11-04,3.420527565691933
2025-11-05,13.15587525266128
2025-11-06,4.736115090958061
2025-11-07,3.946762575798384
2025-11-08,3.552086318218546
2025-11-09,3.420527565691933
2025-11-10,2.4996162980056433
2025-11-11,2.6311750505322564
2025-11-12,3.1574100606387074
2025-11-13,2.104940040425805
2025-11-14,1.973381287899192
2025-11-15,3.025851308112095
2025-11-16,2.8942925555854817
2025-11-17,1.8418225353725792
2025-11-18,3.6836450707451585
2025-11-19,2.8942925555854817
2025-11-20,4.20988008085161
2025-11-21,6.05170261622419
2025-11-22,6.57793762633064
2025-11-23,5.3939088535911255
2025-11-24,4.867673843484674
2025-11-25,4.341438833378223
2025-11-26,4.078321328324997
2025-11-27,4.20988008085161
2025-11-28,3.6836450707451585
2025-11-29,3.025851308112095
2025-11-30,3.025851308112095
2025-12-01,1.973381287899192
2025-12-02,1.5787050303193537
2025-12-03,2.2364987929524176
2025-12-04,5.657026358644351
2025-12-05,3.946762575798384
2025-12-06,3.1574100606387074
2025-12-07,2.762733803058869
2025-12-08,2.3680575454790307
2025-12-09,3.1574100606387074
2025-12-10,2.6311750505322564
2025-12-11,2.0731844794711054
2025-12-12,1.819139991833508
2025-12-13,2.3680575454790307
2025-12-14,1.9665765248374707
2025-12-15,1.3110510165583138
2025-12-16,1.819139991833508
2025-12-17,1.7125320371998738
2025-12-18,1.2044430619246793
2025-12-19,1.2702224381879859
2025-12-20,1.9665765248374707
2025-12-21,1.8599685702038362
2025-12-22,1.4584875495622764
2025-12-23,1.605924082566239
2025-12-24,1.7125320371998738
2025-12-25,2.0731844794711054
2025-12-26,1.9257479464671428
2025-12-27,1.605924082566239
2025-12-28,1.9665765248374707
2025-12-29,1.819139991833508
2025-12-30,1.4584875495622764
2025-12-31,1.2044430619246793
2026-01-01,2.3680575454790307
2026-01-02,1.8599685702038362
2026-01-03,1.9665765248374707
2026-01-04,2.662930611486956
2026-01-05,1.4584875495622764
2026-01-06,1.4584875495622764
2026-01-07,1.6717034588295454
2026-01-08,1.3110510165583138
2026-01-09,1.3518795949286422
2026-01-10,1.8781146050350932
2026-01-11,2.204743231997718
2026-01-12,1.7964574482944369
2026-01-13,1.7148002915537808
2026-01-14,1.7148002915537808
2026-01-15,1.5514859780724684
2026-01-16,1.8781146050350932
2026-01-17,2.4497147022196866
2026-01-18,2.3680575454790307
2026-01-19,1.9597717617757495
2026-01-20,1.7964574482944369
2026-01-21,1.3065145078504996
2026-01-22,1.388171664591156
2026-01-23,1.3065145078504996
2026-01-24,2.041428918516406
2026-01-25,2.4497147022196866
2026-01-26,1.388171664591156
2026-01-27,1.0615430376285309
2026-01-28,1.2248573511098433
2026-01-29,1.2248573511098433
2026-01-30,1.3065145078504996
2026-01-31,1.7964574482944369
2026-02-01,1.5514859780724684
2026-02-02,1.3065145078504996
2026-02-03,1.1432001943691872
2026-02-04,1.3065145078504996
2026-02-05,1.3065145078504996
2026-02-06,1.8781146050350932
2026-02-07,2.204743231997718
2026-02-08,1.9597717617757495
2026-02-09,1.2248573511098433
2026-02-10,2.041428918516406
2026-02-11,4.817772247698717
2026-02-12,1.6331431348131245
2026-02-13,2.2864003887383744
2026-02-14,2.4497147022196866
2026-02-15,2.6946861724416555
2026-02-16,2.041428918516406
2026-02-17,1.6331431348131245
2026-02-18,2.6946861724416555
2026-02-19,3.8378863668108427
2026-02-20,4.164514993773468
2026-02-21,4.98108656118003
2026-02-22,4.654457934217405
2026-02-23,3.1846291128855926
2026-02-24,2.1230860752570617
2026-02-25,1.9597717617757495
2026-02-26,1.7964574482944369
2026-02-27,1.8781146050350932
2026-02-28,2.613029015700999
2026-03-01,3.5929148965888738
2026-03-02,1.8781146050350932
2026-03-03,1.8781146050350932
2026-03-04,1.6331431348131245
2026-03-05,1.7148002915537808
2026-03-06,1.6331431348131245
2026-03-07,2.8580004859229677
2026-03-08,3.8378863668108427
2026-03-09,2.3680575454790307
2026-03-10,2.041428918516406
2026-03-11,1.8781146050350932
2026-03-12,1.8781146050350932
2026-03-13,2.204743231997718
2026-03-14,2.3680575454790307
2026-03-15,2.4497147022196866
2026-03-16,1.7148002915537808
2026-03-17,1.5514859780724684
2026-03-18,1.7148002915537808
2026-03-19,1.388171664591156
2026-03-20,1.5514859780724684
2026-03-21,2.204743231997718
2026-03-22,2.613029015700999
2026-03-23,1.8781146050350932
2026-03-24,1.7964574482944369
2026-03-25,1.388171664591156
2026-03-26,1.388171664591156
2026-03-27,1.388171664591156
2026-03-28,2.1230860752570617
2026-03-29,2.613029015700999
2026-03-30,2.1230860752570617
2026-03-31,1.469828821331812
2026-04-01,1.3065145078504996
2026-04-02,1.1432001943691872
2026-04-03,1.7964574482944369
2026-04-04,1.7148002915537808
2026-04-05,2.2864003887383744
2026-04-06,1.469828821331812
2026-04-07,1.388171664591156
2026-04-08,1.388171664591156
2026-04-09,2.4497147022196866
2026-04-10,2.6946861724416555
2026-04-11,2.776343329182312
2026-04-12,3.0213147994042804
2026-04-13,1.5514859780724684
2026-04-14,1.1432001943691872
2026-04-15,1.0615430376285309
2026-04-16,1.388171664591156
2026-04-17,1.6331431348131245
2026-04-18,2.204743231997718
2026-04-19,2.2864003887383744
2026-04-20,1.5514859780724684
2026-04-21,1.3065145078504996
2026-04-22,0.9798858808878748
2026-04-23,1.3065145078504996
2026-04-24,1.469828821331812
2026-04-25,2.204743231997718
2026-04-26,2.041428918516406
2026-04-27,1.7148002915537808
2026-04-28,1.1432001943691872
2026-04-29,1.0615430376285309
2026-04-30,1.0615430376285309
2026-05-01,1.0615430376285309
2026-05-02,1.7148002915537808
2026-05-03,2.204743231997718
2026-05-04,1.3065145078504996
2026-05-05,1.2248573511098433
2026-05-06,1.5514859780724684
2026-05-07,2.8580004859229677
2026-05-08,3.4296005831075616
2026-05-09,5.226058031401998
2026-05-10,4.409486463995436
2026-05-11,2.8580004859229677
2026-05-12,2.939657642663624
2026-05-13,2.204743231997718
2026-05-14,2.1230860752570617
2026-05-15,2.8580004859229677
2026-05-16,4.572800777476749
2026-05-17,3.3479434263669052
2026-05-18,2.1230860752570617
2026-05-19,2.041428918516406
2026-05-20,2.6946861724416555
2026-05-21,2.613029015700999
2026-05-22,2.531371858960343
2026-05-23,3.1846291128855926
2026-05-24,6.042629598808561
2026-05-25,4.082857837032812
2026-05-26,4.32782930725478
2026-05-27,8.165715674065623
2026-05-28,6.859201166215123
2026-05-29,4.32782930725478
2026-05-30,4.082857837032812
2026-05-31,4.32782930725478
