Time,valuable
2022-07-05,52.978172956251086
2022-07-06,52.916250620004604
2022-07-07,51.958527061397746
2022-07-08,54.58208898901196
2022-07-09,59.8806212424032
2022-07-10,62.488544153045865
2022-07-11,57.95705247210833
2022-07-12,52.54546107587769
2022-07-13,53.37334260754087
2022-07-14,53.310659155998
2022-07-15,48.81067744339731
2022-07-16,59.39036378987933
2022-07-17,61.97662929877906
2022-07-18,54.8289620652632
2022-07-19,58.297560945754014
2022-07-20,54.69982605622798
2022-07-21,50.229240228060874
2022-07-22,47.52944047338656
2022-07-23,56.264672459878206
2022-07-24,59.71058183262611
2022-07-25,53.50057929658768
2022-07-26,56.94137560777382
2022-07-27,47.24914951436966
2022-07-28,53.310824230321664
2022-07-29,58.485119209280676
2022-07-30,54.9282583503794
2022-07-31,58.34645468290208
2022-08-01,60.01680020399365
2022-08-02,55.60162501606519
2022-08-03,53.800046408603805
2022-08-04,52.00263468058583
2022-08-05,50.20938622681345
2022-08-06,56.2021309595674
2022-08-07,56.13516123849851
2022-08-08,50.03011343502906
2022-08-09,50.83198459926344
2022-08-10,50.771303051936925
2022-08-11,50.7106569557224
2022-08-12,51.50852167181681
2022-08-13,58.30650908357279
2022-08-14,59.94957959597553
2022-08-15,53.034618289542784
2022-08-16,54.67981910923902
2022-08-17,52.05422060947489
2022-08-18,54.548747838217395
2022-08-19,54.483269885871856
2022-08-20,52.71727318931453
2022-08-21,61.995739724505135
2022-08-22,52.590595925199636
2022-08-23,55.06895735953315
2022-08-24,55.8488462356657
2022-08-25,60.852610953126735
2022-08-26,55.71431350224279
2022-08-27,84.31379791105383
2022-08-28,65.68538292434702
2022-08-29,61.09284701214571
2022-08-30,58.78007846055779
2022-08-31,57.975947860544224
2022-09-01,52.97854055807957
2022-09-02,52.9317813104242
2022-09-03,49.448094014506786
2022-09-04,53.273671484057985
2022-09-05,57.72049665426711
2022-09-06,56.486522761513925
2022-09-07,56.12316744911404
2022-09-08,50.410686357886014
2022-09-09,59.755499861629076
2022-09-10,55.228615023847546
2022-09-11,61.572510336339526
2022-09-12,62.57411924741996
2022-09-13,56.137107293368935
2022-09-14,60.977107140070856
2022-09-15,58.695931246411725
2022-09-16,56.418749755558224
2022-09-17,53.71484644434334
2022-09-18,61.931416056594266
2022-09-19,60.396954562100866
2022-09-20,57.69647252232617
2022-09-21,59.86025467113474
2022-09-22,62.02009834652446
2022-09-23,57.54247155474349
2022-09-24,53.07278319532261
2022-09-25,55.96843413081636
2022-09-26,58.12375219448965
2022-09-27,55.08583648302707
2022-09-28,54.319212030702204
2022-09-29,57.03196656390059
2022-09-30,49.31830178338098
2022-10-01,48.561568894012304
2022-10-02,50.578048283205675
2022-10-03,56.04906802430133
2022-10-04,54.59517601037653
2022-10-05,59.35660661844079
2022-10-06,58.59122856668978
2022-10-07,55.762391856559084
2022-10-08,52.940669209206
2022-10-09,54.24600369269056
2022-10-10,56.919402929648385
2022-10-11,54.79153212178688
2022-10-12,58.14109755601868
2022-10-13,53.96744550763758
2022-10-14,54.58016632784684
2022-10-15,47.696073940970614
2022-10-16,47.63454072541047
2022-10-17,54.369195303069226
2022-10-18,54.977696346556684
2022-10-19,52.87304808768336
2022-10-20,60.92844642838579
2022-10-21,54.08851468872951
2022-10-22,48.61660877392073
2022-10-23,49.22794927441367
2022-10-24,55.22542641179749
2022-10-25,51.790715790500336
2022-10-26,55.753850250350105
2022-10-27,56.35225014764943
2022-10-28,56.94895062015947
2022-10-29,49.5145644784143
2022-10-30,50.78657184071987
2022-10-31,52.05513649020662
2022-11-01,53.986764988075265
2022-11-02,55.91321790261507
2022-11-03,53.84591394992742
2022-11-04,53.775555048149656
2022-11-05,45.085880962189904
2022-11-06,50.98632996169578
2022-11-07,57.53250368696408
2022-11-08,50.19243000348547
2022-11-09,48.14794012336098
2022-11-10,53.35433427962935
2022-11-11,46.705979313064894
2022-11-12,44.01675231463424
2022-11-13,47.89550138179663
2022-11-14,55.0401275039929
2022-11-15,53.00453828962533
2022-11-16,50.97416742524585
2022-11-17,55.47554463973861
2022-11-18,52.79519363399219
2022-11-19,49.47084035547381
2022-11-20,44.85498553783277
2022-11-21,52.58624868213602
2022-11-22,44.73643893785111
2022-11-23,40.14475054967388
2022-11-24,40.09157546804348
2022-11-25,43.2673403788456
2022-11-26,45.14472435608292
2022-11-27,47.661077578294275
2022-11-28,51.45705171823735
2022-11-29,50.10394157523627
2022-11-30,53.24481975414848
2022-12-01,55.09590239821336
2022-12-02,50.54394337665965
2022-12-03,42.80924958192863
2022-12-04,54.237806732262186
2022-12-05,56.07713869978545
2022-12-06,50.27474122075617
2022-12-07,54.020780536432284
2022-12-08,54.583220288547594
2022-12-09,51.97481192007203
2022-12-10,44.942309865664235
2022-12-11,47.41064535972774
2022-12-12,58.71035546191943
2022-12-13,52.327092672148844
2022-12-14,45.331214606465
2022-12-15,49.04281624017345
2022-12-16,46.46522560675444
2022-12-17,39.504994339857845
2022-12-18,43.83532290095732
2022-12-19,41.90012119713004
2022-12-20,43.092675996895586
2022-12-21,39.29238667768312
2022-12-22,41.107860218745806
2022-12-23,41.67430851947943
2022-12-24,40.37562040697307
2022-12-25,46.524204395637845
2022-12-26,45.222230381396606
2022-12-27,43.92365576502444
2022-12-28,40.775065202135806
2022-12-29,40.719726021140424
2022-12-30,40.04829540569223
2022-12-31,41.22444646643704
2023-01-01,38.71056534659389
2023-01-02,41.8086687396758
2023-01-03,38.14323222183841
2023-01-04,43.09155168795753
2023-01-05,46.19804112351604
2023-01-06,48.69198821849464
2023-01-07,44.404905192617655
2023-01-08,46.28365656992348
2023-01-09,48.16470055940177
2023-01-10,48.19440713871318
2023-01-11,53.1701864240551
2023-01-12,48.253846855226136
2023-01-13,48.90260024874086
2023-01-14,43.358109471258345
2023-01-15,44.00459193019472
2023-01-16,44.03168088341923
2023-01-17,53.36697040779438
2023-01-18,52.15794604233904
2023-01-19,53.432643153777676
2023-01-20,50.978726997068776
2023-01-21,48.521763784722026
2023-01-22,47.92912048539413
2023-01-23,57.923974847383846
2023-01-24,58.5827628829674
2023-01-25,54.87710252142512
2023-01-26,54.910777437867644
2023-01-27,52.44698678089766
2023-01-28,48.10588757931299
2023-01-29,56.262131706161185
2023-01-30,56.296612819906315
2023-01-31,53.8274995194146
2023-02-01,55.73932118343692
2023-02-02,54.52011353362784
2023-02-03,54.55348477326426
2023-02-04,43.29303156554224
2023-02-05,52.108980696647514
2023-02-06,54.65365773669772
2023-02-07,56.57282945450027
2023-02-08,52.83357566611005
2023-02-09,51.607142580313
2023-02-10,59.19553830994886
2023-02-11,49.77981612002944
2023-02-12,49.81019943505697
2023-02-13,52.995059546349644
2023-02-14,53.02738492320235
2023-02-15,54.95470982771583
2023-02-16,56.88435458326345
2023-02-17,51.8595511540517
2023-02-18,48.727049952743364
2023-02-19,48.756725243865645
2023-02-20,55.12230658245035
2023-02-21,57.057781609302786
2023-02-22,55.82377548804718
2023-02-23,51.414501529557434
2023-02-24,50.81063146649247
2023-02-25,51.47703638320565
2023-02-26,50.87241244415159
2023-02-27,63.629145690515
2023-02-28,51.570907612046646
2023-03-01,54.15047400828169
2023-03-02,56.09569169040831
2023-03-03,51.027023781659324
2023-03-04,47.22862529142086
2023-03-05,49.17309692873114
2023-03-06,56.87088823781695
2023-03-07,53.708420099077465
2023-03-08,53.10118193879425
2023-03-09,56.334142715561995
2023-03-10,50.603312735755985
2023-03-11,45.50645072997274
2023-03-12,45.53398288217614
2023-03-13,50.69521583536452
2023-03-14,50.08376853751648
2023-03-15,50.11404168515123
2023-03-16,50.78719963010083
2023-03-17,51.46114311621625
2023-03-18,40.55012304309809
2023-03-19,50.87926411996492
2023-03-20,52.19883022095936
2023-03-21,54.164779282051555
2023-03-22,45.16453989046805
2023-03-23,56.16691620255456
2023-03-24,52.97084188899649
2023-03-25,46.53900928260133
2023-03-26,51.741159572017175
2023-03-27,54.360933805136106
2023-03-28,53.09857246008304
2023-03-29,54.42639491497705
2023-03-30,50.5692012152785
2023-03-31,49.95090297928902
2023-04-01,48.68273043013431
2023-04-02,50.01097890972158
2023-04-03,55.24009803388836
2023-04-04,54.62300705093815
2023-04-05,43.59451440746821
2023-04-06,47.52701560694687
2023-04-07,44.949755782800906
2023-04-08,43.67305066879273
2023-04-09,48.264837353566705
2023-04-10,54.167343796597656
2023-04-11,52.89379231027371
2023-04-12,56.19249260074802
2023-04-13,52.30339883141661
2023-04-14,48.40961655705634
2023-04-15,47.129446307385095
2023-04-16,49.777521813562814
2023-04-17,55.05017741198414
2023-04-18,54.42735217471662
2023-04-19,55.11603893309205
2023-04-20,55.1489839940484
2023-04-21,45.32802098349807
2023-04-22,51.27098109413975
2023-04-23,52.61702512240668
2023-04-24,55.28085957388974
2023-04-25,55.972350544554715
2023-04-26,57.23975904382874
2023-04-27,56.26910239113421
2023-04-28,54.049968454234545
2023-04-29,51.08120012612385
2023-04-30,55.59098877690837
2023-05-01,63.59350573281971
2023-05-02,59.87627205226193
2023-05-03,58.90412871952909
2023-05-04,58.92852355747721
2023-05-05,54.206908711849934
2023-05-06,51.22955340609373
2023-05-07,51.002353715314094
2023-05-08,60.02524495876094
2023-05-09,52.79494230738634
2023-05-10,56.070271643116705
2023-05-11,53.34122951686593
2023-05-12,54.36406884399378
2023-05-13,48.872673825841574
2023-05-14,45.883211975155035
2023-05-15,53.678767589500644
2023-05-16,48.18024137106348
2023-05-17,52.96978039953749
2023-05-18,56.006250256395504
2023-05-19,48.48978775409404
2023-05-20,49.01412804470312
2023-05-21,47.52520118304577
2023-05-22,47.54481117656285
2023-05-23,55.61698617581441
2023-05-24,46.828540472930236
2023-05-25,45.39671042372045
2023-05-26,49.40747688570214
2023-05-27,49.436083838171356
2023-05-28,50.26251658573937
2023-05-29,47.896763184829055
2023-05-30,47.924470765812394
2023-05-31,47.152983055307566
2023-06-01,46.38057904917119
2023-06-02,46.40738569643983
2023-06-03,46.434199894481154
2023-06-04,48.86417793518976
2023-06-05,47.28936561431089
2023-06-06,48.11864254473238
2023-06-07,47.34397240462122
2023-06-08,48.17419049614985
2023-06-09,45.79187737914608
2023-06-10,50.64125817675117
2023-06-11,50.67044955720014
2023-06-12,46.67586746162426
2023-06-13,48.31319706971638
2023-06-14,46.72965442393343
2023-06-15,46.756559231247074
2023-06-16,47.590083168459834
2023-06-17,51.65284579110886
2023-06-18,52.490098832044254
2023-06-19,50.9042758620413
2023-06-20,50.12507215212322
2023-06-21,47.72708020413735
2023-06-22,45.326307603937224
2023-06-23,49.40165932020608
2023-06-24,45.378385651432545
2023-06-25,50.26919656908011
2023-06-26,49.486786865937454
2023-06-27,49.51517859717438
2023-06-28,47.107008846639175
2023-06-29,48.759330377348775
2023-06-30,43.09543075835772
2023-07-01,48.815237641397765
2023-07-02,50.471309756476465
2023-07-03,45.613097740021864
2023-07-04,48.89915712105249
2023-07-05,43.21897888118272
2023-07-06,49.77106153815218
2023-07-07,49.799532682688096
2023-07-08,50.64486442049742
2023-07-09,50.67381844813897
2023-07-10,44.97827306614982
2023-07-11,50.73175071796898
2023-07-12,45.848400351109944
2023-07-13,47.51295944974144
2023-07-14,48.35973983686765
2023-07-15,46.7470901709927
2023-07-16,50.056130343356855
2023-07-17,45.979379187979326
2023-07-18,43.54101128227704
2023-07-19,46.03182175553562
2023-07-20,46.0580539749156
2023-07-21,44.438425860243335
2023-07-22,46.93394278996633
2023-07-23,53.55163632866223
2023-07-24,47.81173631917797
2023-07-25,49.48856188696474
2023-07-26,47.04087896800714
2023-07-27,48.719127408335076
2023-07-28,47.09439158054928
2023-07-29,51.25459401925349
2023-07-30,51.28371754872339
2023-07-31,45.51946295538695
2023-08-01,41.404829695330726
2023-08-02,44.74260281574601
2023-08-03,49.74221843396066
2023-08-04,46.45241211376155
2023-08-05,48.96869460346609
2023-08-06,54.809602338576326
2023-08-07,44.86964199013638
2023-08-08,45.72646111723525
2023-08-09,48.24795182344156
2023-08-10,47.442947069301326
2023-08-11,49.13541837668267
2023-08-12,49.16323255557326
2023-08-13,50.024801100429436
2023-08-14,46.716228839811265
2023-08-15,45.07327023070784
2023-08-16,50.10972821768126
2023-08-17,47.63115023510084
2023-08-18,45.149746816412964
2023-08-19,47.68498935346902
2023-08-20,50.22307373003531
2023-08-21,50.25142963598424
2023-08-22,53.631779576615806
2023-08-23,51.985103710691725
2023-08-24,48.65865941333946
2023-08-25,48.686100325514175
2023-08-26,51.23321510510616
2023-08-27,53.78317771275223
2023-08-28,52.972646674146446
2023-08-29,53.00248598900379
2023-08-30,51.34876736252877
2023-08-31,53.90444619562929
2023-09-01,53.09205314378405
2023-09-02,48.90589945072887
2023-09-03,55.682843950183035
2023-09-04,59.090771237640716
2023-09-05,52.36696241460163
2023-09-06,55.776805091450576
2023-09-07,57.49929849446268
2023-09-08,54.993435952776565
2023-09-09,50.79167596640485
2023-09-10,55.055203769840126
2023-09-11,66.950798913031
2023-09-12,53.42109757565062
2023-09-13,62.78378466327162
2023-09-14,62.81898815714254
2023-09-15,57.75791469410186
2023-09-16,50.99142490225766
2023-09-17,58.67299046546385
2023-09-18,65.5123267864251
2023-09-19,62.99515013266415
2023-09-20,61.32688679578559
2023-09-21,64.77016026068092
2023-09-22,63.10096292291072
2023-09-23,55.45751963285567
2023-09-24,57.195865510411195
2023-09-25,67.47759636394247
2023-09-26,65.80605373926997
2023-09-27,62.42240875837037
2023-09-28,64.16842764983565
2023-09-29,56.49974292648381
2023-09-30,52.24860552902455
2023-10-01,53.991784533765674
2023-10-02,61.69409524843442
2023-10-03,66.8235689035344
2023-10-04,65.09874364787198
2023-10-05,59.9488692420509
2023-10-06,56.51332010364699
2023-10-07,53.0789713188811
2023-10-08,53.92563511774502
2023-10-09,58.19524935337275
2023-10-10,62.46336436443134
2023-10-11,63.307929982758004
2023-10-12,56.45393264768482
2023-10-13,61.57531232341129
2023-10-14,50.448701258092015
2023-10-15,54.71441932560277
2023-10-16,64.96197868864103
2023-10-17,64.95058494075126
2023-10-18,60.666876461702124
2023-10-19,67.4907384163723
2023-10-20,63.20808027879534
2023-10-21,51.24080137532921
2023-10-22,54.64726222369655
2023-10-23,61.46737883856452
2023-10-24,63.1637156100326
2023-10-25,61.44579796930339
2023-10-26,61.435008263136375
2023-10-27,52.03996335554601
2023-10-28,47.76600135045617
2023-10-29,50.316053909039915
2023-10-30,63.949848223845585
2023-10-31,57.9710077382178
2023-11-01,58.813185215264255
2023-11-02,67.32500027108733
2023-11-03,63.052838877394926
2023-11-04,51.114935634615776
2023-11-05,55.36477728148198
2023-11-06,65.57443365517304
2023-11-07,63.00850216004756
2023-11-08,69.80795103703277
2023-11-09,69.79567050386228
2023-11-10,62.975254862927436
2023-11-11,58.70983738633112
2023-11-12,63.80380995997576
2023-11-13,71.44768936313406
2023-11-14,85.04180016390238
2023-11-15,66.32092580174721
2023-11-16,71.4099593865141
2023-11-17,63.74766416143419
2023-11-18,53.5386066762609
2023-11-19,53.529175881854144
2023-11-20,63.71398275283864
2023-11-21,53.51031556785182
2023-11-22,50.95322480786309
2023-11-23,50.94424471771212
2023-11-24,50.93526503226311
2023-11-25,50.07751432232412
2023-11-26,57.70628112553377
2023-11-27,66.18082692536619
2023-11-28,71.25909047248135
2023-11-29,70.39834886784065
2023-11-30,66.99383730077513
2023-12-01,66.13414413550741
2023-12-02,55.94978632973576
2023-12-03,55.93991268229126
2023-12-04,67.79398724850776
2023-12-05,66.08746976344939
2023-12-06,66.07580248571627
2023-12-07,66.06413573409567
2023-12-08,66.05246950858765
2023-12-09,54.18732620241408
2023-12-10,55.870809615000105
2023-12-11,67.71022973203982
2023-12-12,70.23695152586568
2023-12-13,61.76375228089366
2023-12-14,66.82841247574788
2023-12-15,55.82146363638542
2023-12-16,50.73781434198086
2023-12-17,49.88336323193232
2023-12-18,56.637192624483724
2023-12-19,52.40126790498081
2023-12-20,58.30722555012346
2023-12-21,49.00320095239816
2023-12-22,50.5471666117101
2023-12-23,52.39786461262709
2023-12-24,47.12835316175194
2023-12-25,57.955798525449346
2023-12-26,58.57620833666163
2023-12-27,52.67846733107143
2023-12-28,52.04016024116094
2023-12-29,56.06071898372154
2023-12-30,56.36627457106358
2023-12-31,56.04236053537005
2024-01-01,52.32071412499218
2024-01-02,48.91485875655186
2024-01-03,56.643870473761346
2024-01-04,56.32011629666478
2024-01-05,54.45586637405832
2024-01-06,56.30165455681162
2024-01-07,56.60673506898579
2024-01-08,56.59745178268839
2024-01-09,62.1495814343709
2024-01-10,58.11823434808381
2024-01-11,63.98239099694349
2024-01-12,62.43304693314842
2024-01-13,58.08963518233497
2024-01-14,60.24632885378314
2024-01-15,58.38445750603339
2024-01-16,61.76439567358507
2024-01-17,65.77078827322316
2024-01-18,69.4621324097599
2024-01-19,65.43551505490429
2024-01-20,60.8194350324979
2024-01-21,60.808649138097024
2024-01-22,72.5651921900278
2024-01-23,66.66969932743861
2024-01-24,70.57892247491355
2024-01-25,68.6062214095689
2024-01-26,64.6743867131479
2024-01-27,58.78446185463245
2024-01-28,58.77402716481281
2024-01-29,72.4750979624089
2024-01-30,74.42066830438851
2024-01-31,72.4493619437738
2024-02-01,68.52100859396292
2024-02-02,64.59404680104498
2024-02-03,56.75438121529275
2024-02-04,62.61439725449648
2024-02-05,70.42867977153014
2024-02-06,68.4601586596204
2024-02-07,66.49233344303227
2024-02-08,68.43582250380449
2024-02-09,70.37861682242313
2024-02-10,56.683804781716425
2024-02-11,56.67372424173141
2024-02-12,72.29499426501907
2024-02-13,68.37499165906738
2024-02-14,68.36282712637185
2024-02-15,68.35066313909361
2024-02-16,60.52838544612037
2024-02-17,48.804526286277884
2024-02-18,58.55500667122517
2024-02-19,62.447554417511924
2024-02-20,70.24098999493226
2024-02-21,72.17927299314101
2024-02-22,76.06730541409662
2024-02-23,70.20346718663018
2024-02-24,64.34171398037543
2024-02-25,64.33025022059049
2024-02-26,76.01311187961177
2024-02-27,72.10215142483565
2024-02-28,72.08929984816209
2024-02-29,66.23241245498558
2024-03-01,66.22060395771018
2024-03-02,56.472208344641
2024-03-03,58.40910754646581
2024-03-04,72.02505061355428
2024-03-05,68.11965101009365
2024-03-06,66.16156941884248
2024-03-07,70.04092669472199
2024-03-08,66.137959312133
2024-03-09,52.51194666015554
2024-03-10,54.44711285568414
2024-03-11,58.32577775807947
2024-03-12,58.315363638283586
2024-03-13,56.361451653122
2024-03-14,60.23768802789994
2024-03-15,52.45571167550933
2024-03-16,50.503883589558136
2024-03-17,56.321190050085306
2024-03-18,66.0199405686224
2024-03-19,66.00814160835805
2024-03-20,60.17313642693403
2024-03-21,64.04382335740965
2024-03-22,58.21124815285469
2024-03-23,60.14086714808359
2024-03-24,100.0
2024-03-25,67.87669306073431
2024-03-26,63.98657655356809
2024-03-27,60.09784820612418
2024-03-28,58.14880130162329
2024-03-29,50.386609112091726
2024-03-30,54.25279012958043
2024-03-31,54.24307857478055
2024-04-01,58.10717941747982
2024-04-02,54.22365677418228
2024-04-03,60.02258365642504
2024-04-04,58.075967913127904
2024-04-05,58.065565013345
2024-04-06,52.24964632295639
2024-04-07,58.044760616280854
2024-04-08,56.099880481699586
2024-04-09,58.023958089218844
2024-04-10,63.814913279632506
2024-04-11,69.6037889185908
2024-04-12,67.65821743902653
2024-04-13,52.18412278059118
2024-04-14,52.174763957540954
2024-04-15,65.6897699584519
2024-04-16,65.67798583353803
2024-04-17,65.6662022384581
2024-04-18,65.65441917321212
2024-04-19,57.91997350394124
2024-04-20,52.11861985499982
2024-04-21,52.10926397720299
2024-04-22,71.39617093502949
2024-04-23,63.666232035829864
2024-04-24,65.58373190824908
2024-04-25,63.6433657120807
2024-04-26,57.847212110529085
2024-04-27,50.12524356299035
2024-04-28,59.753974926770546
2024-04-29,65.52484042454672
2024-04-30,63.58620890209315
2024-05-01,55.86874525462349
2024-05-02,55.858701319930795
2024-05-03,53.922842049667175
2024-05-04,50.062206378059365
2024-05-05,51.978325866848564
2024-05-06,59.66808390035482
2024-05-07,61.58178033128296
2024-05-08,59.64661597458981
2024-05-09,55.78840643076326
2024-05-10,57.70175804628421
2024-05-11,53.84528051141938
2024-05-12,48.0674886452149
2024-05-13,57.670601239495525
2024-05-14,55.73820935315924
2024-05-15,53.80651021430759
2024-05-16,53.79681873086424
2024-05-17,53.787127683754726
2024-05-18,49.936191567766265
2024-05-19,48.006916873693946
2024-05-20,53.7580571604292
2024-05-21,51.82878329227451
2024-05-22,47.98096338679886
2024-05-23,51.8100980439615
2024-05-24,46.04511648971621
2024-05-25,47.955013406157825
2024-05-26,46.028509624107244
2024-05-27,51.77273259634134
2024-05-28,53.68055496358334
2024-05-29,51.75405239703417
2024-05-30,53.66118377771026
2024-05-31,51.73537388072895
2024-06-01,49.81025617023163
2024-06-02,53.63213027140441
2024-06-03,47.87718450175905
2024-06-04,47.868538793633654
2024-06-05,59.34626790911414
2024-06-06,65.07769802274255
2024-06-07,49.756308167030596
2024-06-08,51.66067664552752
2024-06-09,53.56435402837508
2024-06-10,53.554673453277665
2024-06-11,53.544993314514095
2024-06-12,53.53531361208436
2024-06-13,51.614004547917446
2024-06-14,42.04825076274932
2024-06-15,49.684400185455466
2024-06-16,55.40719199305036
2024-06-17,59.2176632497586
2024-06-18,59.2069493348576
2024-06-19,61.105791899912774
2024-06-20,57.2763125364264
2024-06-21,49.630486216293775
2024-06-22,55.34705989279624
2024-06-23,53.42886568339056
2024-06-24,53.41919121696689
2024-06-25,55.31699994355121
2024-06-26,51.492706321938144
2024-06-27,49.576586833148944
2024-06-28,49.567605020709784
2024-06-29,51.46472452164689
2024-06-30,51.455398096384116
2024-07-01,49.540662014395096
2024-07-02,49.53168182262446
2024-07-03,47.617982726943254
2024-07-04,47.60934870633137
2024-07-05,43.79265786927901
2024-07-06,47.592081833858956
2024-07-07,55.19680081911818
2024-07-08,49.47780918051056
2024-07-09,45.66353706914758
2024-07-10,51.36215698503311
2024-07-11,49.45087832920992
2024-07-12,47.54029056645255
2024-07-13,51.33419285626229
2024-07-14,45.62210873022785
2024-07-15,43.713248176759976
2024-07-16,45.605540012662985
2024-07-17,43.69737053926115
2024-07-18,47.488513324062346
2024-07-19,45.580689741318935
2024-07-20,51.268957948730744
2024-07-21,49.36113516073825
2024-07-22,47.45400295414454
2024-07-23,49.343191389049544
2024-07-24,49.33422011095589
2024-07-25,51.2223742087228
2024-07-26,47.4194988175673
2024-07-27,51.20374365797303
2024-07-28,51.19442901372388
2024-07-29,45.497879813533515
2024-07-30,47.385000914330575
2024-07-31,49.271432508980084
2024-08-01,41.68362378418913
2024-08-02,45.46476631443145
2024-08-03,45.45648887465702
2024-08-04,47.34188730091981
2024-08-05,45.43993511710944
2024-08-06,45.43165879933631
2024-08-07,45.423382855563595
2024-08-08,47.3074034226993
2024-08-09,49.19073476418778
2024-08-10,45.398557268248084
2024-08-11,49.1728063888502
2024-08-12,45.38200874670657
2024-08-13,45.37373504693645
2024-08-14,52.92637200802789
2024-08-15,51.02683736557221
2024-08-16,47.23845436627991
2024-08-17,51.008224486342876
2024-08-18,56.15301050933326
2024-08-19,50.51667026087847
2024-08-20,54.84217413501205
2024-08-21,56.12455305008285
2024-08-22,51.07430946343006
2024-08-23,56.105582541303136
2024-08-24,54.805113288177736
2024-08-25,57.960328745413726
2024-08-26,59.1162362752272
2024-08-27,56.65040174994069
2024-08-28,59.09624605257219
2024-08-29,64.70359466033412
2024-08-30,54.7495286297196
2024-08-31,52.286081906090104
2024-09-01,60.34549272933872
2024-09-02,57.95074695250687
2024-09-03,58.59318329449354
2024-09-04,66.16175159999422
2024-09-05,63.0552712271447
2024-09-06,55.01002407268352
2024-09-07,50.714318789233786
2024-09-08,62.0751975266699
2024-09-09,62.1382283171995
2024-09-10,64.09001630815023
2024-09-11,56.59241906976987
2024-09-12,68.59360420600854
2024-09-13,58.601633812118436
2024-09-14,57.35407888776035
2024-09-15,59.31039452163939
