Time,hobby_lobby
2024-09-23,36.1272952579983
2024-09-24,35.09508682205549
2024-09-25,34.06287838611268
2024-09-26,34.06287838611268
2024-09-27,37.159503693941105
2024-09-28,56.77146397685447
2024-09-29,35.09508682205549
2024-09-30,36.1272952579983
2024-10-01,36.1272952579983
2024-10-02,35.09508682205549
2024-10-03,34.06287838611268
2024-10-04,42.32054587365515
2024-10-05,55.739255540911664
2024-10-06,38.19171212988392
2024-10-07,34.06287838611268
2024-10-08,33.03066995016987
2024-10-09,33.03066995016987
2024-10-10,36.1272952579983
2024-10-11,44.38496274554077
2024-10-12,62.96471459251132
2024-10-13,38.19171212988392
2024-10-14,47.481588053369194
2024-10-15,40.25612900176953
2024-10-16,38.19171212988392
2024-10-17,39.223920565826724
2024-10-18,47.481588053369194
2024-10-19,60.9002977206257
2024-10-20,37.159503693941105
2024-10-21,37.159503693941105
2024-10-22,39.223920565826724
2024-10-23,41.28833743771234
2024-10-24,44.38496274554077
2024-10-25,49.546004925254806
2024-10-26,65.02913146439694
2024-10-27,40.25612900176953
2024-10-28,45.417171181483575
2024-10-29,44.38496274554077
2024-10-30,48.513796489312
2024-10-31,41.28833743771234
2024-11-01,53.674838669026045
2024-11-02,86.70550861919591
2024-11-03,62.96471459251132
2024-11-04,59.868089284682895
2024-11-05,51.610421797140425
2024-11-06,34.06287838611268
2024-11-07,52.64263023308324
2024-11-08,68.12575677222536
2024-11-09,94.96317610673839
2024-11-10,74.31900738788221
2024-11-11,79.48004956759625
2024-11-12,58.83588084874009
2024-11-13,52.64263023308324
2024-11-14,57.803672412797276
2024-11-15,60.9002977206257
2024-11-16,91.86655079890996
2024-11-17,70.19017364411098
2024-11-18,58.83588084874009
2024-11-19,57.803672412797276
2024-11-20,54.70704710496885
2024-11-21,52.64263023308324
2024-11-22,58.83588084874009
2024-11-23,88.76992549108154
2024-11-24,67.09354833628255
2024-11-25,68.12575677222536
2024-11-26,61.932506156568515
2024-11-27,67.09354833628255
2024-11-28,44.38496274554077
2024-11-29,103.22084359428085
2024-11-30,92.89875923485276
2024-12-01,68.12575677222536
2024-12-02,59.868089284682895
2024-12-03,58.83588084874009
2024-12-04,56.77146397685447
2024-12-05,54.70704710496885
2024-12-06,59.868089284682895
2024-12-07,80.51225800353906
2024-12-08,59.868089284682895
2024-12-09,52.64263023308324
2024-12-10,51.610421797140425
2024-12-11,49.546004925254806
2024-12-12,48.513796489312
2024-12-13,52.64263023308324
2024-12-14,74.31900738788221
2024-12-15,47.481588053369194
2024-12-16,53.674838669026045
2024-12-17,52.64263023308324
2024-12-18,50.57821336119762
2024-12-19,52.64263023308324
2024-12-20,54.70704710496885
2024-12-21,71.22238208005379
2024-12-22,50.57821336119762
2024-12-23,70.19017364411098
2024-12-24,77.41563269571064
2024-12-25,30.966253078284257
2024-12-26,76.38342425976784
2024-12-27,57.803672412797276
2024-12-28,58.83588084874009
2024-12-29,44.38496274554077
2024-12-30,55.739255540911664
2024-12-31,60.9002977206257
2025-01-01,77.41563269571064
2025-01-02,60.9002977206257
2025-01-03,57.803672412797276
2025-01-04,62.96471459251132
2025-01-05,38.19171212988392
2025-01-06,29.934044642341448
2025-01-07,29.934044642341448
2025-01-08,28.901836206398638
2025-01-09,28.901836206398638
2025-01-10,27.869627770455832
2025-01-11,45.417171181483575
2025-01-12,36.1272952579983
2025-01-13,27.869627770455832
2025-01-14,27.869627770455832
2025-01-15,27.869627770455832
2025-01-16,29.934044642341448
2025-01-17,34.06287838611268
2025-01-18,47.481588053369194
2025-01-19,28.901836206398638
2025-01-20,36.1272952579983
2025-01-21,27.869627770455832
2025-01-22,25.805210898570213
2025-01-23,26.837419334513022
2025-01-24,28.901836206398638
2025-01-25,46.44937961742638
2025-01-26,31.998461514227063
2025-01-27,27.869627770455832
2025-01-28,26.837419334513022
2025-01-29,25.805210898570213
2025-01-30,27.869627770455832
2025-01-31,29.934044642341448
2025-02-01,41.28833743771234
2025-02-02,31.998461514227063
2025-02-03,27.869627770455832
2025-02-04,30.966253078284257
2025-02-05,27.869627770455832
2025-02-06,28.901836206398638
2025-02-07,34.06287838611268
2025-02-08,46.44937961742638
2025-02-09,28.901836206398638
2025-02-10,27.869627770455832
2025-02-11,29.934044642341448
2025-02-12,27.869627770455832
2025-02-13,31.998461514227063
2025-02-14,33.03066995016987
2025-02-15,40.25612900176953
2025-02-16,31.998461514227063
2025-02-17,33.03066995016987
2025-02-18,27.869627770455832
2025-02-19,27.869627770455832
2025-02-20,26.837419334513022
2025-02-21,30.966253078284257
2025-02-22,44.38496274554077
2025-02-23,33.03066995016987
2025-02-24,29.934044642341448
2025-02-25,28.901836206398638
2025-02-26,27.869627770455832
2025-02-27,27.869627770455832
2025-02-28,29.934044642341448
2025-03-01,43.352754309597955
2025-03-02,29.934044642341448
2025-03-03,27.869627770455832
2025-03-04,27.869627770455832
2025-03-05,26.837419334513022
2025-03-06,26.837419334513022
2025-03-07,29.934044642341448
2025-03-08,44.38496274554077
2025-03-09,28.901836206398638
2025-03-10,28.901836206398638
2025-03-11,29.934044642341448
2025-03-12,28.901836206398638
2025-03-13,26.837419334513022
2025-03-14,29.934044642341448
2025-03-15,39.223920565826724
2025-03-16,29.934044642341448
2025-03-17,27.869627770455832
2025-03-18,29.934044642341448
2025-03-19,27.869627770455832
2025-03-20,26.837419334513022
2025-03-21,29.934044642341448
2025-03-22,41.28833743771234
2025-03-23,31.998461514227063
2025-03-24,29.934044642341448
2025-03-25,26.837419334513022
2025-03-26,26.837419334513022
2025-03-27,28.901836206398638
2025-03-28,29.934044642341448
2025-03-29,39.223920565826724
2025-03-30,27.869627770455832
2025-03-31,27.869627770455832
2025-04-01,26.837419334513022
2025-04-02,24.773002462627403
2025-04-03,26.837419334513022
2025-04-04,29.934044642341448
2025-04-05,42.32054587365515
2025-04-06,33.03066995016987
2025-04-07,26.837419334513022
2025-04-08,26.837419334513022
2025-04-09,25.805210898570213
2025-04-10,27.869627770455832
2025-04-11,31.998461514227063
2025-04-12,43.352754309597955
2025-04-13,26.837419334513022
2025-04-14,28.901836206398638
2025-04-15,28.863606264326684
2025-04-16,29.934044642341448
2025-04-17,30.45014886031285
2025-04-18,34.731902372371906
2025-04-19,41.154532640460495
2025-04-20,24.06574853429622
2025-04-21,29.934044642341448
2025-04-22,26.722729508297153
2025-04-23,26.722729508297153
2025-04-24,25.65229113028239
2025-04-25,29.934044642341448
2025-04-26,40.08409426244573
2025-04-27,26.722729508297153
2025-04-28,29.379710482298087
2025-04-29,31.00448302035621
2025-04-30,28.863606264326684
2025-05-01,29.934044642341448
2025-05-02,32.074921398370975
2025-05-03,45.43628615251956
2025-05-04,32.074921398370975
2025-05-05,31.00448302035621
2025-05-06,31.00448302035621
2025-05-07,29.934044642341448
2025-05-08,33.14535977638574
2025-05-09,35.28623653241527
2025-05-10,50.234143882550015
2025-05-11,28.863606264326684
2025-05-12,29.934044642341448
2025-05-13,31.00448302035621
2025-05-14,29.934044642341448
2025-05-15,31.042712962428165
2025-05-16,33.260049602601605
2025-05-17,44.34673280346881
2025-05-18,31.042712962428165
2025-05-19,32.15138128251488
2025-05-20,31.042712962428165
2025-05-21,32.15138128251488
2025-05-22,32.15138128251488
2025-05-23,34.368717922688326
2025-05-24,45.45540112355553
2025-05-25,32.15138128251488
2025-05-26,64.30276256502977
2025-05-27,35.47738624277505
2025-05-28,32.15138128251488
2025-05-29,31.042712962428165
2025-05-30,34.368717922688326
2025-05-31,43.23806448338209
2025-06-01,29.934044642341448
2025-06-02,32.15138128251488
2025-06-03,32.15138128251488
2025-06-04,33.260049602601605
2025-06-05,31.042712962428165
2025-06-06,35.47738624277505
2025-06-07,42.12939616329537
2025-06-08,27.716708002168005
2025-06-09,33.260049602601605
2025-06-10,31.042712962428165
2025-06-11,33.260049602601605
2025-06-12,32.15138128251488
2025-06-13,33.260049602601605
2025-06-14,41.02072784320865
2025-06-15,28.825376322254726
2025-06-16,28.825376322254726
2025-06-17,29.934044642341448
2025-06-18,31.042712962428165
2025-06-19,32.15138128251488
2025-06-20,32.15138128251488
2025-06-21,37.69472288294849
2025-06-22,27.716708002168005
2025-06-23,28.825376322254726
2025-06-24,28.825376322254726
2025-06-25,28.825376322254726
2025-06-26,32.15138128251488
2025-06-27,34.368717922688326
2025-06-28,39.912059523121926
2025-06-29,28.825376322254726
2025-06-30,33.260049602601605
2025-07-01,31.042712962428165
2025-07-02,32.15138128251488
2025-07-03,38.80339120303521
2025-07-04,48.78140608381569
2025-07-05,41.02072784320865
2025-07-06,32.15138128251488
2025-07-07,34.368717922688326
2025-07-08,34.368717922688326
2025-07-09,34.368717922688326
2025-07-10,32.15138128251488
2025-07-11,37.69472288294849
2025-07-12,43.23806448338209
2025-07-13,35.47738624277505
2025-07-14,35.47738624277505
2025-07-15,35.47738624277505
2025-07-16,34.368717922688326
2025-07-17,37.69472288294849
2025-07-18,45.45540112355553
2025-07-19,47.67273776372897
2025-07-20,33.260049602601605
2025-07-21,37.69472288294849
2025-07-22,37.69472288294849
2025-07-23,36.58605456286177
2025-07-24,34.368717922688326
2025-07-25,38.80339120303521
2025-07-26,48.78140608381569
2025-07-27,32.15138128251488
2025-07-28,36.58605456286177
2025-07-29,36.58605456286177
2025-07-30,34.368717922688326
2025-07-31,34.368717922688326
2025-08-01,39.912059523121926
2025-08-02,56.54208432442273
2025-08-03,37.69472288294849
2025-08-04,43.23806448338209
2025-08-05,44.34673280346881
2025-08-06,46.564069443642246
2025-08-07,38.80339120303521
2025-08-08,44.34673280346881
2025-08-09,56.54208432442273
2025-08-10,39.912059523121926
2025-08-11,42.12939616329537
2025-08-12,36.58605456286177
2025-08-13,37.69472288294849
2025-08-14,38.80339120303521
2025-08-15,42.12939616329537
2025-08-16,63.19409424494305
2025-08-17,38.80339120303521
2025-08-18,53.21607936416257
2025-08-19,44.34673280346881
2025-08-20,41.02072784320865
2025-08-21,37.69472288294849
2025-08-22,42.12939616329537
2025-08-23,64.30276256502977
2025-08-24,35.47738624277505
2025-08-25,39.912059523121926
2025-08-26,36.58605456286177
2025-08-27,33.260049602601605
2025-08-28,36.58605456286177
2025-08-29,41.02072784320865
2025-08-30,58.759420964596174
2025-08-31,45.45540112355553
2025-09-01,88.69346560693762
2025-09-02,44.34673280346881
2025-09-03,35.47738624277505
2025-09-04,37.69472288294849
2025-09-05,42.12939616329537
2025-09-06,60.97675760476961
2025-09-07,36.58605456286177
2025-09-08,39.912059523121926
2025-09-09,35.47738624277505
2025-09-10,33.260049602601605
2025-09-11,31.042712962428165
2025-09-12,37.69472288294849
2025-09-13,60.97675760476961
2025-09-14,34.368717922688326
2025-09-15,34.368717922688326
2025-09-16,34.368717922688326
2025-09-17,33.260049602601605
2025-09-18,34.368717922688326
2025-09-19,39.912059523121926
2025-09-20,60.97675760476961
2025-09-21,34.368717922688326
2025-09-22,38.80339120303521
2025-09-23,36.58605456286177
2025-09-24,35.47738624277505
2025-09-25,36.58605456286177
2025-09-26,39.912059523121926
2025-09-27,56.54208432442273
2025-09-28,34.368717922688326
2025-09-29,38.80339120303521
2025-09-30,37.69472288294849
2025-10-01,39.912059523121926
2025-10-02,39.912059523121926
2025-10-03,44.34673280346881
2025-10-04,59.868089284682895
2025-10-05,33.260049602601605
2025-10-06,37.69472288294849
2025-10-07,34.368717922688326
2025-10-08,38.80339120303521
2025-10-09,41.02072784320865
2025-10-10,45.45540112355553
2025-10-11,63.19409424494305
2025-10-12,38.80339120303521
2025-10-13,49.89007440390241
2025-10-14,39.912059523121926
2025-10-15,39.912059523121926
2025-10-16,44.34673280346881
2025-10-17,49.89007440390241
2025-10-18,69.84610416546337
2025-10-19,43.23806448338209
2025-10-20,48.78140608381569
2025-10-21,47.67273776372897
2025-10-22,47.67273776372897
2025-10-23,49.89007440390241
2025-10-24,53.21607936416257
2025-10-25,75.38944576589698
2025-10-26,46.564069443642246
2025-10-27,50.99874272398913
2025-10-28,54.32474768424929
2025-10-29,55.43341600433601
2025-10-30,60.97675760476961
2025-10-31,59.868089284682895
2025-11-01,84.25879232659074
2025-11-02,67.62876752528993
2025-11-03,67.62876752528993
2025-11-04,62.08542592485633
2025-11-05,64.30276256502977
2025-11-06,64.30276256502977
2025-11-07,72.06344080563682
2025-11-08,110.86683200867202
2025-11-09,77.60678240607042
2025-11-10,70.9547724855501
2025-11-11,78.71545072615713
2025-11-12,64.30276256502977
2025-11-13,63.19409424494305
2025-11-14,73.17210912572354
2025-11-15,107.54082704841186
2025-11-16,78.71545072615713
2025-11-17,69.84610416546337
2025-11-18,66.52009920520321
2025-11-19,63.19409424494305
2025-11-20,60.97675760476961
2025-11-21,70.9547724855501
2025-11-22,97.56281216763138
2025-11-23,72.06344080563682
2025-11-24,80.93278736633057
2025-11-25,72.06344080563682
2025-11-26,78.71545072615713
2025-11-27,49.89007440390241
2025-11-28,109.7581636885853
2025-11-29,108.64949536849858
2025-11-30,76.4981140859837
2025-12-01,69.84610416546337
2025-12-02,68.73743584537665
2025-12-03,62.08542592485633
2025-12-04,64.30276256502977
2025-12-05,65.41143088511649
2025-12-06,94.23680720737121
2025-12-07,66.52009920520321
2025-12-08,64.30276256502977
2025-12-09,59.868089284682895
2025-12-10,57.65075264450945
2025-12-11,60.833692028296554
2025-12-12,60.833692028296554
2025-12-13,78.71180345293286
2025-12-14,53.16018875475406
2025-12-15,57.74825299070186
2025-12-16,59.805212349098326
2025-12-17,56.71977331150363
2025-12-18,57.74825299070186
2025-12-19,62.336317226649655
2025-12-20,77.68332377373463
2025-12-21,59.805212349098326
2025-12-22,71.03830017939038
2025-12-23,81.2429083304842
2025-12-24,95.08728967921607
2025-12-25,35.75622284927262
2025-12-26,92.47599616077625
2025-12-27,74.12373921698507
2025-12-28,52.605854594710706
2025-12-29,66.45023594344258
2025-12-30,67.4787156226408
2025-12-31,74.12373921698507
2026-01-01,89.94489128322492
2026-01-02,73.56940505694172
2026-01-03,72.0667798585886
2026-01-04,46.51516516040981
2026-01-05,40.898621245263776
2026-01-06,37.81318220766909
2026-01-07,35.75622284927262
2026-01-08,36.310557009315986
2026-01-09,40.898621245263776
2026-01-10,63.53549956675272
2026-01-11,39.828223609009164
2026-01-12,36.035059455770195
2026-01-13,33.190186340840974
2026-01-14,31.293604264221486
2026-01-15,33.190186340840974
2026-01-16,37.93164153238968
2026-01-17,55.94917126027478
2026-01-18,36.035059455770195
2026-01-19,55.00088022196504
2026-01-20,33.190186340840974
2026-01-21,31.293604264221486
2026-01-22,29.397022187602005
2026-01-23,32.241895302531226
2026-01-24,46.46626087717736
2026-01-25,28.44873114929226
2026-01-26,31.293604264221486
2026-01-27,33.190186340840974
2026-01-28,33.190186340840974
2026-01-29,34.138477379150714
2026-01-30,37.93164153238968
2026-01-31,53.10429814534555
2026-02-01,36.035059455770195
2026-02-02,32.241895302531226
2026-02-03,34.138477379150714
2026-02-04,34.138477379150714
2026-02-05,34.138477379150714
2026-02-06,36.035059455770195
2026-02-07,57.84575333689426
2026-02-08,34.138477379150714
2026-02-09,29.397022187602005
2026-02-10,34.138477379150714
2026-02-11,36.98335049407994
2026-02-12,37.93164153238968
2026-02-13,41.72480568562865
2026-02-14,53.10429814534555
2026-02-15,32.241895302531226
2026-02-16,42.67309672393839
2026-02-17,31.293604264221486
2026-02-18,28.44873114929226
2026-02-19,31.293604264221486
2026-02-20,35.086768417460455
2026-02-21,57.84575333689426
2026-02-22,36.035059455770195
2026-02-23,33.190186340840974
2026-02-24,33.190186340840974
2026-02-25,33.190186340840974
2026-02-26,33.190186340840974
2026-02-27,38.879932570699424
2026-02-28,54.05258918365529
2026-03-01,36.98335049407994
2026-03-02,35.086768417460455
2026-03-03,33.190186340840974
2026-03-04,34.138477379150714
2026-03-05,36.035059455770195
2026-03-06,33.190186340840974
2026-03-07,58.79404437520401
2026-03-08,38.879932570699424
2026-03-09,35.086768417460455
2026-03-10,34.138477379150714
2026-03-11,32.241895302531226
2026-03-12,35.086768417460455
2026-03-13,37.93164153238968
2026-03-14,55.00088022196504
2026-03-15,36.035059455770195
2026-03-16,34.138477379150714
2026-03-17,35.086768417460455
2026-03-18,35.086768417460455
2026-03-19,35.086768417460455
2026-03-20,38.879932570699424
2026-03-21,52.15600710703581
2026-03-22,32.241895302531226
2026-03-23,34.138477379150714
2026-03-24,34.138477379150714
2026-03-25,35.086768417460455
2026-03-26,32.241895302531226
2026-03-27,37.93164153238968
2026-03-28,54.05258918365529
2026-03-29,36.035059455770195
2026-03-30,35.086768417460455
2026-03-31,34.138477379150714
2026-04-01,34.138477379150714
2026-04-02,36.98335049407994
2026-04-03,45.517969838867614
2026-04-04,59.74233541351375
2026-04-05,30.345313225911745
2026-04-06,36.035059455770195
2026-04-07,33.190186340840974
2026-04-08,34.138477379150714
2026-04-09,34.138477379150714
2026-04-10,37.93164153238968
2026-04-11,54.05258918365529
2026-04-12,36.035059455770195
2026-04-13,35.086768417460455
2026-04-14,32.241895302531226
2026-04-15,32.241895302531226
2026-04-16,34.138477379150714
2026-04-17,36.035059455770195
2026-04-18,52.15600710703581
2026-04-19,34.138477379150714
2026-04-20,34.138477379150714
2026-04-21,34.138477379150714
2026-04-22,32.241895302531226
2026-04-23,35.086768417460455
2026-04-24,37.93164153238968
2026-04-25,51.20771606872607
2026-04-26,37.93164153238968
2026-04-27,38.879932570699424
2026-04-28,36.035059455770195
2026-04-29,36.035059455770195
2026-04-30,37.93164153238968
2026-05-01,38.879932570699424
2026-05-02,55.94917126027478
2026-05-03,35.086768417460455
2026-05-04,36.035059455770195
2026-05-05,36.035059455770195
2026-05-06,38.879932570699424
2026-05-07,38.879932570699424
2026-05-08,48.36284295379684
2026-05-09,58.79404437520401
2026-05-10,32.241895302531226
2026-05-11,36.98335049407994
2026-05-12,36.035059455770195
2026-05-13,35.086768417460455
2026-05-14,35.086768417460455
2026-05-15,41.72480568562865
2026-05-16,53.10429814534555
2026-05-17,33.190186340840974
2026-05-18,34.138477379150714
2026-05-19,34.138477379150714
2026-05-20,35.086768417460455
2026-05-21,37.93164153238968
2026-05-22,39.828223609009164
2026-05-23,56.89746229858452
2026-05-24,40.776514647318905
2026-05-25,73.96670098815989
2026-05-26,36.035059455770195
2026-05-27,33.190186340840974
2026-05-28,38.879932570699424
2026-05-29,43.62138776224813
2026-05-30,53.10429814534555
2026-05-31,32.241895302531226
