Time,suns
2025-01-26,11.628415300546449
2025-01-27,6.120218579234972
2025-01-28,12.852459016393443
2025-01-29,6.120218579234972
2025-01-30,11.3224043715847
2025-01-31,6.73224043715847
2025-02-01,18.360655737704917
2025-02-02,14.994535519125684
2025-02-03,7.650273224043716
2025-02-04,13.46448087431694
2025-02-05,10.098360655737705
2025-02-06,17.136612021857925
2025-02-07,7.650273224043716
2025-02-08,17.442622950819672
2025-02-09,11.628415300546449
2025-02-10,3.978142076502732
2025-02-11,8.568306010928962
2025-02-12,20.19672131147541
2025-02-13,9.180327868852459
2025-02-14,3.6721311475409837
2025-02-15,3.366120218579235
2025-02-16,3.060109289617486
2025-02-17,3.060109289617486
2025-02-18,3.366120218579235
2025-02-19,3.978142076502732
2025-02-20,5.814207650273224
2025-02-21,13.158469945355192
2025-02-22,11.01639344262295
2025-02-23,11.934426229508198
2025-02-24,7.956284153005464
2025-02-25,6.426229508196721
2025-02-26,11.3224043715847
2025-02-27,6.73224043715847
2025-02-28,12.852459016393443
2025-03-01,11.01639344262295
2025-03-02,6.426229508196721
2025-03-03,13.158469945355192
2025-03-04,5.508196721311475
2025-03-05,14.688524590163935
2025-03-06,4.590163934426229
2025-03-07,6.120218579234972
2025-03-08,15.912568306010929
2025-03-09,14.076502732240437
2025-03-10,7.344262295081967
2025-03-11,9.180327868852459
2025-03-12,6.120218579234972
2025-03-13,7.956284153005464
2025-03-14,4.896174863387978
2025-03-15,10.710382513661202
2025-03-16,23.868852459016395
2025-03-17,8.874316939890711
2025-03-18,8.874316939890711
2025-03-19,5.508196721311475
2025-03-20,9.792349726775956
2025-03-21,4.896174863387978
2025-03-22,12.546448087431694
2025-03-23,4.896174863387978
2025-03-24,6.120218579234972
2025-03-25,14.688524590163935
2025-03-26,7.344262295081967
2025-03-27,14.382513661202186
2025-03-28,6.73224043715847
2025-03-29,11.628415300546449
2025-03-30,7.038251366120218
2025-03-31,13.46448087431694
2025-04-01,7.038251366120218
2025-04-02,8.262295081967213
2025-04-03,3.978142076502732
2025-04-04,7.038251366120218
2025-04-05,9.792349726775956
2025-04-06,7.956284153005464
2025-04-07,8.874316939890711
2025-04-08,5.814207650273224
2025-04-09,17.748633879781423
2025-04-10,11.628415300546449
2025-04-11,5.202185792349727
2025-04-12,8.874316939890711
2025-04-13,7.650273224043716
2025-04-14,6.426229508196721
2025-04-15,4.284153005464481
2025-04-16,3.5191256830601096
2025-04-17,3.060109289617486
2025-04-18,3.060109289617486
2025-04-19,3.2131147540983607
2025-04-20,3.2131147540983607
2025-04-21,2.6010928961748636
2025-04-22,2.448087431693989
2025-04-23,2.6010928961748636
2025-04-24,2.7540983606557377
2025-04-25,2.1420765027322406
2025-04-26,2.448087431693989
2025-04-27,2.448087431693989
2025-04-28,2.7540983606557377
2025-04-29,2.7540983606557377
2025-04-30,2.6010928961748636
2025-05-01,3.366120218579235
2025-05-02,3.2131147540983607
2025-05-03,2.6010928961748636
2025-05-04,2.7540983606557377
2025-05-05,2.7540983606557377
2025-05-06,2.448087431693989
2025-05-07,2.6010928961748636
2025-05-08,2.448087431693989
2025-05-09,2.6010928961748636
2025-05-10,2.448087431693989
2025-05-11,2.448087431693989
2025-05-12,2.448087431693989
2025-05-13,3.060109289617486
2025-05-14,2.448087431693989
2025-05-15,2.448087431693989
2025-05-16,2.448087431693989
2025-05-17,2.448087431693989
2025-05-18,3.060109289617486
2025-05-19,2.7540983606557377
2025-05-20,2.7540983606557377
2025-05-21,2.448087431693989
2025-05-22,2.7540983606557377
2025-05-23,2.448087431693989
2025-05-24,2.7540983606557377
2025-05-25,2.448087431693989
2025-05-26,2.448087431693989
2025-05-27,2.448087431693989
2025-05-28,2.448087431693989
2025-05-29,2.7540983606557377
2025-05-30,2.7540983606557377
2025-05-31,2.448087431693989
2025-06-01,3.060109289617486
2025-06-02,2.448087431693989
2025-06-03,2.7540983606557377
2025-06-04,3.6721311475409837
2025-06-05,2.7540983606557377
2025-06-06,2.7540983606557377
2025-06-07,2.448087431693989
2025-06-08,2.7540983606557377
2025-06-09,3.060109289617486
2025-06-10,2.448087431693989
2025-06-11,2.7540983606557377
2025-06-12,2.448087431693989
2025-06-13,2.448087431693989
2025-06-14,2.7540983606557377
2025-06-15,3.366120218579235
2025-06-16,2.7540983606557377
2025-06-17,2.7540983606557377
2025-06-18,4.896174863387978
2025-06-19,3.366120218579235
2025-06-20,3.366120218579235
2025-06-21,3.6721311475409837
2025-06-22,9.486338797814208
2025-06-23,5.814207650273224
2025-06-24,3.978142076502732
2025-06-25,3.6721311475409837
2025-06-26,9.792349726775956
2025-06-27,6.120218579234972
2025-06-28,3.6721311475409837
2025-06-29,3.978142076502732
2025-06-30,3.6721311475409837
2025-07-01,3.978142076502732
2025-07-02,3.6721311475409837
2025-07-03,3.6721311475409837
2025-07-04,3.366120218579235
2025-07-05,3.060109289617486
2025-07-06,4.284153005464481
2025-07-07,3.6721311475409837
2025-07-08,3.6721311475409837
2025-07-09,3.978142076502732
2025-07-10,3.6721311475409837
2025-07-11,3.6721311475409837
2025-07-12,4.896174863387978
2025-07-13,3.978142076502732
2025-07-14,2.7540983606557377
2025-07-15,3.6721311475409837
2025-07-16,5.202185792349727
2025-07-17,3.978142076502732
2025-07-18,2.7540983606557377
2025-07-19,3.6721311475409837
2025-07-20,3.978142076502732
2025-07-21,2.7540983606557377
2025-07-22,2.7540983606557377
2025-07-23,2.7540983606557377
2025-07-24,3.060109289617486
2025-07-25,2.7540983606557377
2025-07-26,2.7540983606557377
2025-07-27,2.7540983606557377
2025-07-28,2.448087431693989
2025-07-29,2.448087431693989
2025-07-30,3.060109289617486
2025-07-31,3.366120218579235
2025-08-01,2.448087431693989
2025-08-02,2.448087431693989
2025-08-03,2.7540983606557377
2025-08-04,1.8360655737704918
2025-08-05,2.1420765027322406
2025-08-06,2.1420765027322406
2025-08-07,2.1420765027322406
2025-08-08,2.448087431693989
2025-08-09,2.1420765027322406
2025-08-10,2.448087431693989
2025-08-11,2.448087431693989
2025-08-12,2.448087431693989
2025-08-13,2.1420765027322406
2025-08-14,2.448087431693989
2025-08-15,2.448087431693989
2025-08-16,2.1420765027322406
2025-08-17,2.7540983606557377
2025-08-18,2.1420765027322406
2025-08-19,2.1420765027322406
2025-08-20,1.8360655737704918
2025-08-21,2.1420765027322406
2025-08-22,1.8360655737704918
2025-08-23,2.1420765027322406
2025-08-24,1.8360655737704918
2025-08-25,2.1420765027322406
2025-08-26,2.1420765027322406
2025-08-27,2.1420765027322406
2025-08-28,2.1420765027322406
2025-08-29,1.8360655737704918
2025-08-30,1.8360655737704918
2025-08-31,1.8360655737704918
2025-09-01,1.8360655737704918
2025-09-02,2.1420765027322406
2025-09-03,2.1420765027322406
2025-09-04,1.8360655737704918
2025-09-05,1.8360655737704918
2025-09-06,1.8360655737704918
2025-09-07,1.8360655737704918
2025-09-08,1.8360655737704918
2025-09-09,1.8360655737704918
2025-09-10,1.8360655737704918
2025-09-11,1.8360655737704918
2025-09-12,1.8360655737704918
2025-09-13,1.530054644808743
2025-09-14,1.8360655737704918
2025-09-15,1.530054644808743
2025-09-16,1.8360655737704918
2025-09-17,1.8360655737704918
2025-09-18,1.8360655737704918
2025-09-19,1.8360655737704918
2025-09-20,1.8360655737704918
2025-09-21,2.1420765027322406
2025-09-22,2.1420765027322406
2025-09-23,2.448087431693989
2025-09-24,2.1420765027322406
2025-09-25,2.448087431693989
2025-09-26,2.448087431693989
2025-09-27,2.1420765027322406
2025-09-28,2.448087431693989
2025-09-29,2.448087431693989
2025-09-30,2.1420765027322406
2025-10-01,2.448087431693989
2025-10-02,2.448087431693989
2025-10-03,3.366120218579235
2025-10-04,7.956284153005464
2025-10-05,2.448087431693989
2025-10-06,2.448087431693989
2025-10-07,2.448087431693989
2025-10-08,2.448087431693989
2025-10-09,2.448087431693989
2025-10-10,4.590163934426229
2025-10-11,3.060109289617486
2025-10-12,3.060109289617486
2025-10-13,2.7540983606557377
2025-10-14,3.060109289617486
2025-10-15,6.120218579234972
2025-10-16,3.060109289617486
2025-10-17,2.7540983606557377
2025-10-18,2.448087431693989
2025-10-19,2.448087431693989
2025-10-20,2.7540983606557377
2025-10-21,3.6721311475409837
2025-10-22,6.426229508196721
2025-10-23,18.972677595628415
2025-10-24,5.508196721311475
2025-10-25,15.60655737704918
2025-10-26,15.60655737704918
2025-10-27,4.590163934426229
2025-10-28,10.710382513661202
2025-10-29,4.896174863387978
2025-10-30,11.934426229508198
2025-10-31,5.508196721311475
2025-11-01,11.3224043715847
2025-11-02,6.120218579234972
2025-11-03,16.830601092896174
2025-11-04,6.426229508196721
2025-11-05,23.562841530054644
2025-11-06,9.180327868852459
2025-11-07,18.666666666666668
2025-11-08,5.814207650273224
2025-11-09,15.912568306010929
2025-11-10,4.896174863387978
2025-11-11,11.01639344262295
2025-11-12,5.814207650273224
2025-11-13,14.688524590163935
2025-11-14,14.994535519125684
2025-11-15,5.202185792349727
2025-11-16,5.814207650273224
2025-11-17,10.098360655737705
2025-11-18,5.814207650273224
2025-11-19,14.382513661202186
2025-11-20,4.284153005464481
2025-11-21,6.73224043715847
2025-11-22,19.278688524590166
2025-11-23,6.73224043715847
2025-11-24,15.60655737704918
2025-11-25,15.300546448087433
2025-11-26,5.508196721311475
2025-11-27,13.46448087431694
2025-11-28,5.508196721311475
2025-11-29,17.748633879781423
2025-11-30,16.21857923497268
2025-12-01,5.814207650273224
2025-12-02,30.601092896174865
2025-12-03,5.508196721311475
2025-12-04,4.896174863387978
2025-12-05,5.202185792349727
2025-12-06,11.3224043715847
2025-12-07,3.978142076502732
2025-12-08,7.038251366120218
2025-12-09,13.158469945355192
2025-12-10,10.710382513661202
2025-12-11,24.15209566537589
2025-12-12,3.874174783780557
2025-12-13,4.557206461848143
2025-12-14,5.546249068877479
2025-12-15,29.545339269772494
2025-12-16,4.404200997367269
2025-12-17,4.404200997367269
2025-12-18,5.24023813991573
2025-12-19,11.163507957899046
2025-12-20,5.24023813991573
2025-12-21,11.316513422379922
2025-12-22,3.7211693192996824
2025-12-23,5.24023813991573
2025-12-24,28.179275913637323
2025-12-25,4.404200997367269
2025-12-26,6.0762752824641915
2025-12-27,14.354651063612017
2025-12-28,11.99954510044751
2025-12-29,6.0762752824641915
2025-12-30,9.114412923696285
2025-12-31,13.518613921063556
2026-01-01,4.710211926329018
2026-01-02,5.087232675434856
2026-01-03,12.152550564928383
2026-01-04,6.759306960531778
2026-01-05,21.949995166692254
2026-01-06,13.671619385544432
2026-01-07,5.24023813991573
2026-01-08,9.797444601763875
2026-01-09,6.229280746945065
2026-01-10,16.588912960656877
2026-01-11,5.278290487481733
2026-01-12,9.802539476751791
2026-01-13,7.540414982116762
2026-01-14,12.06466397138682
2026-01-15,7.540414982116762
2026-01-16,12.06466397138682
2026-01-17,6.03233198569341
2026-01-18,13.572746967810172
2026-01-19,6.03233198569341
2026-01-20,13.572746967810172
2026-01-21,12.06466397138682
2026-01-22,4.524248989270057
2026-01-23,7.540414982116762
2026-01-24,11.310622473175144
2026-01-25,6.03233198569341
2026-01-26,12.06466397138682
2026-01-27,6.03233198569341
2026-01-28,12.06466397138682
2026-01-29,6.786373483905086
2026-01-30,15.8348714624452
2026-01-31,15.8348714624452
2026-02-01,9.048497978540114
2026-02-02,12.06466397138682
2026-02-03,5.278290487481733
2026-02-04,14.326788466021847
2026-02-05,8.294456480328439
2026-02-06,23.37528644456196
2026-02-07,6.03233198569341
2026-02-08,12.818705469598495
2026-02-09,3.770207491058381
2026-02-10,7.540414982116762
2026-02-11,15.8348714624452
2026-02-12,11.310622473175144
2026-02-13,3.770207491058381
2026-02-14,3.770207491058381
2026-02-15,3.770207491058381
2026-02-16,3.770207491058381
2026-02-17,3.770207491058381
2026-02-18,3.770207491058381
2026-02-19,5.278290487481733
2026-02-20,12.06466397138682
2026-02-21,12.818705469598495
2026-02-22,13.572746967810172
2026-02-23,9.802539476751791
2026-02-24,5.278290487481733
2026-02-25,12.06466397138682
2026-02-26,6.03233198569341
2026-02-27,24.12932794277364
2026-02-28,4.524248989270057
2026-03-01,3.770207491058381
2026-03-02,3.770207491058381
2026-03-03,5.278290487481733
2026-03-04,11.310622473175144
2026-03-05,6.03233198569341
2026-03-06,13.572746967810172
2026-03-07,11.310622473175144
2026-03-08,6.786373483905086
2026-03-09,15.080829964233525
2026-03-10,6.786373483905086
2026-03-11,9.802539476751791
2026-03-12,8.294456480328439
2026-03-13,12.06466397138682
2026-03-14,9.802539476751791
2026-03-15,4.524248989270057
2026-03-16,9.048497978540114
2026-03-17,14.326788466021847
2026-03-18,10.556580974963467
2026-03-19,7.540414982116762
2026-03-20,12.06466397138682
2026-03-21,5.278290487481733
2026-03-22,15.8348714624452
2026-03-23,10.556580974963467
2026-03-24,7.540414982116762
2026-03-25,21.113161949926933
2026-03-26,3.770207491058381
2026-03-27,3.770207491058381
2026-03-28,6.03233198569341
2026-03-29,12.818705469598495
2026-03-30,6.03233198569341
2026-03-31,12.818705469598495
2026-04-01,8.294456480328439
2026-04-02,9.802539476751791
2026-04-03,9.802539476751791
2026-04-04,3.770207491058381
2026-04-05,12.06466397138682
2026-04-06,5.278290487481733
2026-04-07,6.786373483905086
2026-04-08,16.588912960656877
2026-04-09,12.06466397138682
2026-04-10,6.03233198569341
2026-04-11,24.883369440985316
2026-04-12,6.03233198569341
2026-04-13,11.310622473175144
2026-04-14,10.556580974963467
2026-04-15,37.70207491058381
2026-04-16,10.556580974963467
2026-04-17,15.080829964233525
2026-04-18,75.40414982116762
2026-04-19,42.22632389985387
2026-04-20,11.310622473175144
2026-04-21,6.786373483905086
2026-04-22,11.310622473175144
2026-04-23,40.71824090343051
2026-04-24,6.786373483905086
2026-04-25,36.94803341237213
2026-04-26,10.556580974963467
2026-04-27,9.802539476751791
2026-04-28,40.71824090343051
2026-04-29,4.524248989270057
2026-04-30,3.770207491058381
2026-05-01,3.770207491058381
2026-05-02,3.016165992846705
2026-05-03,3.016165992846705
2026-05-04,3.016165992846705
2026-05-05,3.016165992846705
2026-05-06,3.016165992846705
2026-05-07,2.2621244946350285
2026-05-08,3.016165992846705
2026-05-09,3.016165992846705
2026-05-10,3.016165992846705
2026-05-11,3.016165992846705
2026-05-12,3.016165992846705
2026-05-13,3.016165992846705
2026-05-14,3.016165992846705
2026-05-15,2.2621244946350285
2026-05-16,3.016165992846705
2026-05-17,2.2621244946350285
2026-05-18,2.2621244946350285
2026-05-19,2.2621244946350285
2026-05-20,2.2621244946350285
2026-05-21,2.2621244946350285
2026-05-22,2.2621244946350285
2026-05-23,2.2621244946350285
2026-05-24,2.2621244946350285
2026-05-25,2.2621244946350285
2026-05-26,2.2621244946350285
2026-05-27,2.2621244946350285
2026-05-28,2.2621244946350285
2026-05-29,2.2621244946350285
2026-05-30,2.2621244946350285
2026-05-31,3.016165992846705
