Time,bitcoin_price
2024-11-26,51.02397991211551
2024-11-27,47.313145009416196
2024-11-28,31.542096672944133
2024-11-29,38.963766478342755
2024-11-30,27.831261770244822
2024-12-01,29.686679221594478
2024-12-02,42.67460138104206
2024-12-03,32.46980539861896
2024-12-04,37.108349026993096
2024-12-05,92.77087256748274
2024-12-06,55.662523540489644
2024-12-07,40.81918392969241
2024-12-08,33.397514124293785
2024-12-09,42.67460138104206
2024-12-10,42.67460138104206
2024-12-11,41.74689265536723
2024-12-12,38.03605775266792
2024-12-13,33.397514124293785
2024-12-14,27.831261770244822
2024-12-15,29.686679221594478
2024-12-16,55.662523540489644
2024-12-17,49.168562460765855
2024-12-18,49.168562460765855
2024-12-19,53.80710608913999
2024-12-20,51.95168863779033
2024-12-21,30.614387947269304
2024-12-22,26.903553044569996
2024-12-23,39.89147520401758
2024-12-24,36.18064030131827
2024-12-25,32.46980539861896
2024-12-26,35.252931575643444
2024-12-27,33.397514124293785
2024-12-28,23.192718141870685
2024-12-29,26.903553044569996
2024-12-30,36.18064030131827
2024-12-31,31.542096672944133
2025-01-01,25.975844318895167
2025-01-02,32.46980539861896
2025-01-03,29.686679221594478
2025-01-04,25.04813559322034
2025-01-05,24.120426867545515
2025-01-06,34.32522284996862
2025-01-07,35.252931575643444
2025-01-08,32.46980539861896
2025-01-09,31.542096672944133
2025-01-10,30.614387947269304
2025-01-11,22.26500941619586
2025-01-12,21.33730069052103
2025-01-13,30.614387947269304
2025-01-14,27.831261770244822
2025-01-15,31.542096672944133
2025-01-16,32.46980539861896
2025-01-17,38.963766478342755
2025-01-18,29.686679221594478
2025-01-19,31.542096672944133
2025-01-20,55.662523540489644
2025-01-21,51.02397991211551
2025-01-22,38.03605775266792
2025-01-23,39.89147520401758
2025-01-24,39.89147520401758
2025-01-25,25.04813559322034
2025-01-26,25.04813559322034
2025-01-27,40.81918392969241
2025-01-28,33.397514124293785
2025-01-29,26.903553044569996
2025-01-30,28.75897049591965
2025-01-31,24.120426867545515
2025-02-01,22.26500941619586
2025-02-02,30.614387947269304
2025-02-03,54.73481481481482
2025-02-04,36.18064030131827
2025-02-05,30.614387947269304
2025-02-06,25.975844318895167
2025-02-07,25.975844318895167
2025-02-08,23.192718141870685
2025-02-09,22.26500941619586
2025-02-10,20.409591964846204
2025-02-11,21.33730069052103
2025-02-12,23.192718141870685
2025-02-13,20.409591964846204
2025-02-14,22.26500941619586
2025-02-15,17.626465787821722
2025-02-16,16.698757062146893
2025-02-17,19.481883239171378
2025-02-18,21.33730069052103
2025-02-19,20.409591964846204
2025-02-20,19.481883239171378
2025-02-21,24.120426867545515
2025-02-22,18.554174513496548
2025-02-23,17.626465787821722
2025-02-24,22.26500941619586
2025-02-25,44.53001883239172
2025-02-26,41.74689265536723
2025-02-27,38.963766478342755
2025-02-28,50.09627118644068
2025-03-01,26.903553044569996
2025-03-02,39.89147520401758
2025-03-03,53.80710608913999
2025-03-04,51.02397991211551
2025-03-05,38.03605775266792
2025-03-06,34.32522284996862
2025-03-07,45.457727558066544
2025-03-08,26.903553044569996
2025-03-09,27.831261770244822
2025-03-10,51.02397991211551
2025-03-11,51.02397991211551
2025-03-12,38.03605775266792
2025-03-13,33.397514124293785
2025-03-14,31.542096672944133
2025-03-15,22.26500941619586
2025-03-16,25.975844318895167
2025-03-17,25.975844318895167
2025-03-18,25.04813559322034
2025-03-19,24.120426867545515
2025-03-20,23.192718141870685
2025-03-21,18.554174513496548
2025-03-22,16.698757062146893
2025-03-23,19.481883239171378
2025-03-24,24.120426867545515
2025-03-25,22.26500941619586
2025-03-26,22.26500941619586
2025-03-27,20.409591964846204
2025-03-28,21.33730069052103
2025-03-29,18.554174513496548
2025-03-30,16.698757062146893
2025-03-31,20.409591964846204
2025-04-01,20.409591964846204
2025-04-02,22.26500941619586
2025-04-03,35.252931575643444
2025-04-04,37.108349026993096
2025-04-05,23.192718141870685
2025-04-06,26.903553044569996
2025-04-07,49.168562460765855
2025-04-08,36.18064030131827
2025-04-09,42.67460138104206
2025-04-10,31.542096672944133
2025-04-11,25.975844318895167
2025-04-12,20.409591964846204
2025-04-13,21.33730069052103
2025-04-14,23.192718141870685
2025-04-15,21.17531031380848
2025-04-16,21.17531031380848
2025-04-17,19.469330479352323
2025-04-18,17.3742150905055
2025-04-19,13.962255421593182
2025-04-20,16.910360727668085
2025-04-21,27.071520925958286
2025-04-22,27.071520925958286
2025-04-23,28.777500760414448
2025-04-24,21.564445868199144
2025-04-25,21.17531031380848
2025-04-26,17.763350644896164
2025-04-27,17.763350644896164
2025-04-28,20.322320396580402
2025-04-29,20.322320396580402
2025-04-30,18.616340562124243
2025-05-01,21.17531031380848
2025-05-02,20.322320396580402
2025-05-03,16.521225173277422
2025-05-04,16.521225173277422
2025-05-05,17.763350644896164
2025-05-06,18.616340562124243
2025-05-07,19.469330479352323
2025-05-08,32.18946042932676
2025-05-09,28.777500760414448
2025-05-10,23.270425702655302
2025-05-11,24.97640553711146
2025-05-12,32.18946042932676
2025-05-13,28.388365206023778
2025-05-14,21.564445868199144
2025-05-15,21.79159104587726
2025-05-16,21.01331993709593
2025-05-17,17.121964393189277
2025-05-18,21.01331993709593
2025-05-19,26.461217698565246
2025-05-20,24.904675481002585
2025-05-21,37.35701322150388
2025-05-22,44.361453200535856
2025-05-23,31.13084435125323
2025-05-24,21.79159104587726
2025-05-25,21.79159104587726
2025-05-26,24.904675481002585
2025-05-27,28.79603102490924
2025-05-28,27.239488807346575
2025-05-29,22.569862154658594
2025-05-30,24.126404372221252
2025-05-31,19.45677771953327
2025-06-01,19.45677771953327
2025-06-02,24.904675481002585
2025-06-03,21.79159104587726
2025-06-04,18.67850661075194
2025-06-05,23.348133263439923
2025-06-06,21.79159104587726
2025-06-07,16.343693284407948
2025-06-08,17.121964393189277
2025-06-09,22.569862154658594
2025-06-10,24.126404372221252
2025-06-11,21.01331993709593
2025-06-12,20.2350488283146
2025-06-13,23.348133263439923
2025-06-14,16.343693284407948
2025-06-15,17.121964393189277
2025-06-16,23.348133263439923
2025-06-17,20.2350488283146
2025-06-18,20.2350488283146
2025-06-19,17.900235501970606
2025-06-20,20.2350488283146
2025-06-21,16.343693284407948
2025-06-22,26.461217698565246
2025-06-23,24.126404372221252
2025-06-24,21.79159104587726
2025-06-25,20.2350488283146
2025-06-26,20.2350488283146
2025-06-27,21.01331993709593
2025-06-28,15.565422175626615
2025-06-29,17.121964393189277
2025-06-30,20.2350488283146
2025-07-01,18.67850661075194
2025-07-02,22.569862154658594
2025-07-03,23.348133263439923
2025-07-04,21.79159104587726
2025-07-05,19.45677771953327
2025-07-06,19.45677771953327
2025-07-07,23.348133263439923
2025-07-08,20.2350488283146
2025-07-09,24.126404372221252
2025-07-10,35.80047100394121
2025-07-11,49.03107985322384
2025-07-12,25.682946589783917
2025-07-13,29.57430213369057
2025-07-14,51.365893179567834
2025-07-15,39.69182654784787
2025-07-16,38.13528433028521
2025-07-17,45.91799541809851
2025-07-18,39.69182654784787
2025-07-19,38.13528433028521
2025-07-20,36.578742112722544
2025-07-21,42.80491098297319
2025-07-22,35.022199895159886
2025-07-23,33.46565767759722
2025-07-24,31.909115460034563
2025-07-25,31.13084435125323
2025-07-26,26.461217698565246
2025-07-27,28.017759916127908
2025-07-28,31.13084435125323
2025-07-29,36.578742112722544
2025-07-30,47.47453763566118
2025-07-31,41.24836876541053
2025-08-01,42.02663987419186
2025-08-02,21.01331993709593
2025-08-03,23.348133263439923
2025-08-04,25.682946589783917
2025-08-05,24.904675481002585
2025-08-06,25.682946589783917
2025-08-07,28.79603102490924
2025-08-08,24.904675481002585
2025-08-09,23.348133263439923
2025-08-10,24.904675481002585
2025-08-11,37.35701322150388
2025-08-12,26.461217698565246
2025-08-13,28.79603102490924
2025-08-14,32.687386568815896
2025-08-15,24.904675481002585
2025-08-16,19.45677771953327
2025-08-17,18.67850661075194
2025-08-18,23.348133263439923
2025-08-19,24.126404372221252
2025-08-20,24.904675481002585
2025-08-21,23.348133263439923
2025-08-22,24.126404372221252
2025-08-23,17.900235501970606
2025-08-24,20.2350488283146
2025-08-25,24.904675481002585
2025-08-26,24.126404372221252
2025-08-27,20.2350488283146
2025-08-28,20.2350488283146
2025-08-29,21.79159104587726
2025-08-30,17.900235501970606
2025-08-31,17.121964393189277
2025-09-01,21.01331993709593
2025-09-02,21.79159104587726
2025-09-03,21.01331993709593
2025-09-04,21.01331993709593
2025-09-05,20.2350488283146
2025-09-06,14.787151066845285
2025-09-07,14.787151066845285
2025-09-08,19.45677771953327
2025-09-09,17.900235501970606
2025-09-10,17.121964393189277
2025-09-11,18.67850661075194
2025-09-12,18.67850661075194
2025-09-13,15.565422175626615
2025-09-14,14.787151066845285
2025-09-15,17.900235501970606
2025-09-16,18.67850661075194
2025-09-17,20.2350488283146
2025-09-18,18.67850661075194
2025-09-19,18.67850661075194
2025-09-20,14.787151066845285
2025-09-21,14.008879958063954
2025-09-22,21.01331993709593
2025-09-23,18.67850661075194
2025-09-24,18.67850661075194
2025-09-25,21.01331993709593
2025-09-26,21.01331993709593
2025-09-27,16.343693284407948
2025-09-28,15.565422175626615
2025-09-29,20.2350488283146
2025-09-30,18.67850661075194
2025-10-01,21.79159104587726
2025-10-02,24.904675481002585
2025-10-03,24.904675481002585
2025-10-04,19.45677771953327
2025-10-05,21.79159104587726
2025-10-06,27.239488807346575
2025-10-07,26.461217698565246
2025-10-08,24.904675481002585
2025-10-09,22.569862154658594
2025-10-10,28.017759916127908
2025-10-11,40.4700976566292
2025-10-12,44.361453200535856
2025-10-13,35.80047100394121
2025-10-14,31.13084435125323
2025-10-15,26.461217698565246
2025-10-16,27.239488807346575
2025-10-17,35.022199895159886
2025-10-18,24.126404372221252
2025-10-19,21.79159104587726
2025-10-20,28.017759916127908
2025-10-21,25.682946589783917
2025-10-22,24.126404372221252
2025-10-23,21.79159104587726
2025-10-24,21.79159104587726
2025-10-25,17.900235501970606
2025-10-26,19.45677771953327
2025-10-27,23.348133263439923
2025-10-28,20.2350488283146
2025-10-29,21.79159104587726
2025-10-30,25.682946589783917
2025-10-31,24.126404372221252
2025-11-01,20.2350488283146
2025-11-02,18.67850661075194
2025-11-03,25.682946589783917
2025-11-04,41.24836876541053
2025-11-05,38.13528433028521
2025-11-06,31.909115460034563
2025-11-07,31.13084435125323
2025-11-08,21.79159104587726
2025-11-09,21.79159104587726
2025-11-10,27.239488807346575
2025-11-11,24.904675481002585
2025-11-12,25.682946589783917
2025-11-13,33.46565767759722
2025-11-14,45.13972430931719
2025-11-15,30.352573242471898
2025-11-16,30.352573242471898
2025-11-17,46.696266526879846
2025-11-18,59.92687537616247
2025-11-19,57.59206204981848
2025-11-20,63.039959811287794
2025-11-21,77.82711087813308
2025-11-22,50.5876220707865
2025-11-23,44.361453200535856
2025-11-24,52.92243539713049
2025-11-25,45.13972430931719
2025-11-26,41.24836876541053
2025-11-27,35.022199895159886
2025-11-28,33.46565767759722
2025-11-29,28.79603102490924
2025-11-30,28.017759916127908
2025-12-01,61.48341759372513
2025-12-02,52.14416428834916
2025-12-03,44.361453200535856
2025-12-04,37.35701322150388
2025-12-05,32.687386568815896
2025-12-06,24.904675481002585
2025-12-07,24.904675481002585
2025-12-08,31.909115460034563
2025-12-09,35.022199895159886
2025-12-10,31.909115460034563
2025-12-11,30.318159894124424
2025-12-12,27.385083742662808
2025-12-13,22.297202548520914
2025-12-14,20.830664472790104
2025-12-15,34.32863856692618
2025-12-16,31.78469796985523
2025-12-17,32.86210049119538
2025-12-18,35.79517664265698
2025-12-19,28.851621818393618
2025-12-20,21.908066994130248
2025-12-21,23.374605069861055
2025-12-22,27.774219297053477
2025-12-23,24.84114314559186
2025-12-24,24.84114314559186
2025-12-25,21.908066994130248
2025-12-26,27.385083742662808
2025-12-27,20.830664472790104
2025-12-28,20.830664472790104
2025-12-29,25.918545666932005
2025-12-30,22.297202548520914
2025-12-31,21.908066994130248
2026-01-01,19.3641263970593
2026-01-02,24.452007591201195
2026-01-03,22.297202548520914
2026-01-04,22.297202548520914
2026-01-05,29.929024339733758
2026-01-06,27.385083742662808
2026-01-07,23.763740624251717
2026-01-08,20.44152891839944
2026-01-09,21.908066994130248
2026-01-10,17.894941140686377
2026-01-11,17.894941140686377
2026-01-12,22.024542942383235
2026-01-13,20.648009008484284
2026-01-14,27.530678677979044
2026-01-15,23.401076876282186
2026-01-16,20.648009008484284
2026-01-17,17.894941140686377
2026-01-18,17.894941140686377
2026-01-19,23.401076876282186
2026-01-20,26.154144744080092
2026-01-21,28.907212611877995
2026-01-22,22.024542942383235
2026-01-23,22.024542942383235
2026-01-24,17.894941140686377
2026-01-25,20.648009008484284
2026-01-26,23.401076876282186
2026-01-27,22.024542942383235
2026-01-28,22.024542942383235
2026-01-29,31.6602804796759
2026-01-30,39.91948408306961
2026-01-31,46.80215375256437
2026-02-01,53.68482342205913
2026-02-02,59.190959157654945
2026-02-03,49.555221620362275
2026-02-04,56.43789128985704
2026-02-05,119.75845224920884
2026-02-06,137.65339338989523
2026-02-07,64.69709489325075
2026-02-08,48.17868768646333
2026-02-09,48.17868768646333
2026-02-10,46.80215375256437
2026-02-11,50.93175555426123
2026-02-12,49.555221620362275
2026-02-13,46.80215375256437
2026-02-14,31.6602804796759
2026-02-15,30.28374654577695
2026-02-16,38.542950149170665
2026-02-17,35.789882281372755
2026-02-18,34.41334834747381
2026-02-19,35.789882281372755
2026-02-20,31.6602804796759
2026-02-21,24.777610810181137
2026-02-22,23.401076876282186
2026-02-23,44.04908588476647
2026-02-24,45.425619818665425
2026-02-25,39.91948408306961
2026-02-26,34.41334834747381
2026-02-27,31.6602804796759
2026-02-28,35.789882281372755
2026-03-01,34.41334834747381
2026-03-02,49.555221620362275
2026-03-03,45.425619818665425
2026-03-04,42.672551950867515
2026-03-05,44.04908588476647
2026-03-06,35.789882281372755
2026-03-07,26.154144744080092
2026-03-08,28.907212611877995
2026-03-09,42.672551950867515
2026-03-10,35.789882281372755
2026-03-11,30.28374654577695
2026-03-12,30.28374654577695
2026-03-13,30.28374654577695
2026-03-14,24.777610810181137
2026-03-15,24.777610810181137
2026-03-16,33.03681441357485
2026-03-17,33.03681441357485
2026-03-18,30.28374654577695
2026-03-19,31.6602804796759
2026-03-20,28.907212611877995
2026-03-21,23.401076876282186
2026-03-22,24.777610810181137
2026-03-23,30.28374654577695
2026-03-24,27.530678677979044
2026-03-25,23.401076876282186
2026-03-26,23.401076876282186
2026-03-27,27.530678677979044
2026-03-28,22.024542942383235
2026-03-29,23.401076876282186
2026-03-30,26.154144744080092
2026-03-31,24.777610810181137
2026-04-01,23.401076876282186
2026-04-02,24.777610810181137
2026-04-03,20.648009008484284
2026-04-04,16.518407206787426
2026-04-05,17.894941140686377
2026-04-06,26.154144744080092
2026-04-07,23.401076876282186
2026-04-08,26.154144744080092
2026-04-09,23.401076876282186
2026-04-10,22.024542942383235
2026-04-11,17.894941140686377
2026-04-12,22.024542942383235
2026-04-13,20.648009008484284
2026-04-14,24.777610810181137
2026-04-15,23.401076876282186
2026-04-16,23.401076876282186
2026-04-17,34.41334834747381
2026-04-18,24.777610810181137
2026-04-19,20.648009008484284
2026-04-20,23.401076876282186
2026-04-21,20.648009008484284
2026-04-22,24.777610810181137
2026-04-23,24.777610810181137
2026-04-24,22.024542942383235
2026-04-25,16.518407206787426
2026-04-26,19.271475074585332
2026-04-27,22.024542942383235
2026-04-28,20.648009008484284
2026-04-29,19.271475074585332
2026-04-30,20.648009008484284
2026-05-01,17.894941140686377
2026-05-02,16.518407206787426
2026-05-03,17.894941140686377
2026-05-04,20.648009008484284
2026-05-05,23.401076876282186
2026-05-06,22.024542942383235
2026-05-07,19.271475074585332
2026-05-08,19.271475074585332
2026-05-09,16.518407206787426
2026-05-10,17.894941140686377
2026-05-11,20.648009008484284
2026-05-12,19.271475074585332
2026-05-13,17.894941140686377
2026-05-14,20.648009008484284
2026-05-15,20.648009008484284
2026-05-16,16.518407206787426
2026-05-17,16.518407206787426
2026-05-18,19.271475074585332
2026-05-19,17.894941140686377
2026-05-20,17.894941140686377
2026-05-21,17.894941140686377
2026-05-22,20.648009008484284
2026-05-23,19.271475074585332
2026-05-24,17.894941140686377
2026-05-25,19.271475074585332
2026-05-26,19.271475074585332
2026-05-27,19.271475074585332
2026-05-28,20.648009008484284
2026-05-29,19.271475074585332
2026-05-30,15.141873272888475
2026-05-31,16.518407206787426
