Time,wakanda_forever
2024-10-24,0.4573580844767285
2024-10-25,0.4814295626070826
2024-10-26,0.553643996998145
2024-10-27,0.7221443439106239
2024-10-28,0.553643996998145
2024-10-29,0.5055010407374367
2024-10-30,0.4814295626070826
2024-10-31,0.40921512821602024
2024-11-01,0.3851436500856661
2024-11-02,0.7221443439106239
2024-11-03,0.7702873001713322
2024-11-04,0.33700069382495784
2024-11-05,0.553643996998145
2024-11-06,0.4814295626070826
2024-11-07,0.553643996998145
2024-11-08,0.6258584313892074
2024-11-09,0.9387876470838111
2024-11-10,0.5777154751284992
2024-11-11,0.7221443439106239
2024-11-12,0.6017869532588532
2024-11-13,0.4573580844767285
2024-11-14,0.6740013876499157
2024-11-15,0.6499299095195615
2024-11-16,0.553643996998145
2024-11-17,0.6258584313892074
2024-11-18,0.4573580844767285
2024-11-19,0.6258584313892074
2024-11-20,0.6980728657802698
2024-11-21,0.5777154751284992
2024-11-22,0.43328660634637434
2024-11-23,0.6017869532588532
2024-11-24,0.746215822040978
2024-11-25,0.4814295626070826
2024-11-26,0.33700069382495784
2024-11-27,0.6258584313892074
2024-11-28,0.6017869532588532
2024-11-29,0.6258584313892074
2024-11-30,0.6017869532588532
2024-12-01,0.6258584313892074
2024-12-02,0.3129292156946037
2024-12-03,0.4573580844767285
2024-12-04,0.33700069382495784
2024-12-05,0.36107217195531194
2024-12-06,0.0
2024-12-07,0.6980728657802698
2024-12-08,0.7702873001713322
2024-12-09,0.36107217195531194
2024-12-10,0.0
2024-12-11,0.40921512821602024
2024-12-12,0.4814295626070826
2024-12-13,0.5055010407374367
2024-12-14,0.6740013876499157
2024-12-15,0.7943587783016863
2024-12-16,0.40921512821602024
2024-12-17,0.553643996998145
2024-12-18,0.43328660634637434
2024-12-19,0.36107217195531194
2024-12-20,0.6258584313892074
2024-12-21,0.7702873001713322
2024-12-22,1.083216515865936
2024-12-23,0.6740013876499157
2024-12-24,0.6017869532588532
2024-12-25,0.6740013876499157
2024-12-26,0.6258584313892074
2024-12-27,0.7943587783016863
2024-12-28,0.9628591252141652
2024-12-29,0.553643996998145
2024-12-30,0.6017869532588532
2024-12-31,1.0350735596052276
2025-01-01,0.7221443439106239
2025-01-02,1.0591450377355818
2025-01-03,1.0350735596052276
2025-01-04,0.8906446908231028
2025-01-05,0.6740013876499157
2025-01-06,0.746215822040978
2025-01-07,0.5055010407374367
2025-01-08,0.6017869532588532
2025-01-09,0.6740013876499157
2025-01-10,0.4814295626070826
2025-01-11,0.7221443439106239
2025-01-12,0.6980728657802698
2025-01-13,0.5055010407374367
2025-01-14,0.4814295626070826
2025-01-15,0.553643996998145
2025-01-16,0.3851436500856661
2025-01-17,0.553643996998145
2025-01-18,0.914716168953457
2025-01-19,0.7221443439106239
2025-01-20,0.7221443439106239
2025-01-21,0.6017869532588532
2025-01-22,0.553643996998145
2025-01-23,0.5295725188677909
2025-01-24,0.5295725188677909
2025-01-25,0.7943587783016863
2025-01-26,0.8906446908231028
2025-01-27,0.6499299095195615
2025-01-28,0.4573580844767285
2025-01-29,0.33700069382495784
2025-01-30,0.6258584313892074
2025-01-31,0.8184302564320405
2025-02-01,0.9869306033445193
2025-02-02,2.3590048567747046
2025-02-03,0.8906446908231028
2025-02-04,0.6980728657802698
2025-02-05,0.6499299095195615
2025-02-06,0.7702873001713322
2025-02-07,0.7943587783016863
2025-02-08,1.9738612066890386
2025-02-09,0.914716168953457
2025-02-10,0.9387876470838111
2025-02-11,0.6499299095195615
2025-02-12,1.4442886878212478
2025-02-13,0.6740013876499157
2025-02-14,0.9869306033445193
2025-02-15,1.4202172096908936
2025-02-16,2.407147813035413
2025-02-17,1.083216515865936
2025-02-18,1.1313594721266442
2025-02-19,0.8425017345623945
2025-02-20,0.6499299095195615
2025-02-21,1.7572179035158515
2025-02-22,1.1313594721266442
2025-02-23,1.0591450377355818
2025-02-24,0.8906446908231028
2025-02-25,0.8184302564320405
2025-02-26,0.9869306033445193
2025-02-27,0.8665732126927487
2025-02-28,0.4814295626070826
2025-03-01,0.6740013876499157
2025-03-02,1.7572179035158515
2025-03-03,0.746215822040978
2025-03-04,0.4814295626070826
2025-03-05,0.6980728657802698
2025-03-06,0.5777154751284992
2025-03-07,0.6258584313892074
2025-03-08,0.6258584313892074
2025-03-09,0.7702873001713322
2025-03-10,1.0110020814748735
2025-03-11,0.6740013876499157
2025-03-12,0.3851436500856661
2025-03-13,0.553643996998145
2025-03-14,0.746215822040978
2025-03-15,1.7572179035158515
2025-03-16,1.10728799399629
2025-03-17,0.746215822040978
2025-03-18,0.36107217195531194
2025-03-19,0.746215822040978
2025-03-20,0.4814295626070826
2025-03-21,0.6740013876499157
2025-03-22,1.0110020814748735
2025-03-23,0.8665732126927487
2025-03-24,0.36107217195531194
2025-03-25,0.5055010407374367
2025-03-26,1.10728799399629
2025-03-27,0.8665732126927487
2025-03-28,1.2035739065177065
2025-03-29,0.7943587783016863
2025-03-30,1.0350735596052276
2025-03-31,0.6258584313892074
2025-04-01,0.4573580844767285
2025-04-02,0.5295725188677909
2025-04-03,0.40921512821602024
2025-04-04,0.40921512821602024
2025-04-05,0.6499299095195615
2025-04-06,0.8425017345623945
2025-04-07,0.8425017345623945
2025-04-08,0.6499299095195615
2025-04-09,0.4814295626070826
2025-04-10,0.4814295626070826
2025-04-11,0.746215822040978
2025-04-12,1.083216515865936
2025-04-13,1.0591450377355818
2025-04-14,0.553643996998145
2025-04-15,0.4851328669348294
2025-04-16,0.5777154751284992
2025-04-17,0.5434599100968414
2025-04-18,0.6702980833221688
2025-04-19,0.5082785189832468
2025-04-20,1.2248679064022505
2025-04-21,0.6471524312737514
2025-04-22,0.5314241710316643
2025-04-23,0.5314241710316643
2025-04-24,0.4619872148864119
2025-04-25,0.624006779225334
2025-04-26,0.5545698230800817
2025-04-27,0.6934437353705862
2025-04-28,0.5314241710316643
2025-04-29,0.5545698230800817
2025-04-30,0.45087730190317155
2025-05-01,0.6582623442569917
2025-05-02,0.7508449524506615
2025-05-03,0.889718864741166
2025-05-04,1.098029733176923
2025-05-05,1.6174181651434103
2025-05-06,0.786026343564256
2025-05-07,0.8665732126927487
2025-05-08,0.42773164985475415
2025-05-09,0.9591558208864184
2025-05-10,0.7508449524506615
2025-05-11,1.0165570379664937
2025-05-12,0.5203142580484239
2025-05-13,0.889718864741166
2025-05-14,1.2591234714339083
2025-05-15,1.0221119944581138
2025-05-16,0.8443533867262679
2025-05-17,0.9332326905921908
2025-05-18,1.666486947486055
2025-05-19,0.6443749530279413
2025-05-20,0.666594778994422
2025-05-21,0.7776939088268257
2025-05-22,0.5777154751284991
2025-05-23,0.5332758231955377
2025-05-24,0.666594778994422
2025-05-25,0.6443749530279413
2025-05-26,1.5331679916871708
2025-05-27,0.6888146049609027
2025-05-28,0.666594778994422
2025-05-29,0.6443749530279413
2025-05-30,0.5110559972290569
2025-05-31,0.9776723425251523
2025-06-01,0.7776939088268257
2025-06-02,0.5554956491620183
2025-06-03,0.5999353010949798
2025-06-04,0.5554956491620183
2025-06-05,0.6221551270614606
2025-06-06,0.6888146049609027
2025-06-07,0.9110128646257101
2025-06-08,1.666486947486055
2025-06-09,0.7999137347933064
2025-06-10,0.5332758231955377
2025-06-11,0.44439651932961466
2025-06-12,0.7332542568938643
2025-06-13,0.3999568673966532
2025-06-14,0.7776939088268257
2025-06-15,0.6888146049609027
2025-06-16,0.7110344309273835
2025-06-17,0.6443749530279413
2025-06-18,0.7332542568938643
2025-06-19,1.2887499060558827
2025-06-20,1.422068861854767
2025-06-21,1.5553878176536513
2025-06-22,1.7109265994190166
2025-06-23,1.2443102541229212
2025-06-24,1.3109697320223632
2025-06-25,1.333189557988844
2025-06-26,1.5553878176536513
2025-06-27,1.7109265994190166
2025-06-28,1.755366251351978
2025-06-29,1.4887283397542093
2025-06-30,1.422068861854767
2025-07-01,0.9110128646257101
2025-07-02,1.755366251351978
2025-07-03,1.0221119944581138
2025-07-04,1.2443102541229212
2025-07-05,0.9776723425251523
2025-07-06,0.9110128646257101
2025-07-07,0.8221335607597872
2025-07-08,1.333189557988844
2025-07-09,1.1109912983240366
2025-07-10,0.7999137347933064
2025-07-11,0.6443749530279413
2025-07-12,0.8887930386592293
2025-07-13,0.7110344309273835
2025-07-14,0.7776939088268257
2025-07-15,0.5554956491620183
2025-07-16,0.7999137347933064
2025-07-17,0.6888146049609027
2025-07-18,0.5110559972290569
2025-07-19,0.8221335607597872
2025-07-20,0.9110128646257101
2025-07-21,0.6221551270614606
2025-07-22,0.8221335607597872
2025-07-23,0.666594778994422
2025-07-24,0.6888146049609027
2025-07-25,0.5332758231955377
2025-07-26,0.5999353010949798
2025-07-27,0.9998921684916331
2025-07-28,1.1332111242905174
2025-07-29,0.9332326905921908
2025-07-30,0.7332542568938643
2025-07-31,0.9110128646257101
2025-08-01,0.7999137347933064
2025-08-02,0.9332326905921908
2025-08-03,0.9110128646257101
2025-08-04,0.755474082860345
2025-08-05,0.8443533867262679
2025-08-06,0.4666163452960954
2025-08-07,0.7110344309273835
2025-08-08,0.48883617126257617
2025-08-09,0.6888146049609027
2025-08-10,0.8665732126927487
2025-08-11,0.5999353010949798
2025-08-12,0.7110344309273835
2025-08-13,0.5554956491620183
2025-08-14,0.42217669336313396
2025-08-15,0.3777370414301725
2025-08-16,0.7332542568938643
2025-08-17,1.0221119944581138
2025-08-18,0.6443749530279413
2025-08-19,0.5999353010949798
2025-08-20,0.42217669336313396
2025-08-21,0.26663791159776884
2025-08-22,0.9554525165586716
2025-08-23,0.6888146049609027
2025-08-24,0.666594778994422
2025-08-25,0.3999568673966532
2025-08-26,0.3999568673966532
2025-08-27,0.5332758231955377
2025-08-28,0.6221551270614606
2025-08-29,0.5332758231955377
2025-08-30,0.8887930386592293
2025-08-31,0.7999137347933064
2025-09-01,0.48883617126257617
2025-09-02,0.4666163452960954
2025-09-03,0.42217669336313396
2025-09-04,0.28885773756424954
2025-09-05,0.0
2025-09-06,0.44439651932961466
2025-09-07,0.9554525165586716
2025-09-08,0.3777370414301725
2025-09-09,0.44439651932961466
2025-09-10,0.3999568673966532
2025-09-11,0.35551721546369175
2025-09-12,0.28885773756424954
2025-09-13,0.44439651932961466
2025-09-14,0.7332542568938643
2025-09-15,0.7332542568938643
2025-09-16,0.42217669336313396
2025-09-17,0.333297389497211
2025-09-18,0.42217669336313396
2025-09-19,0.28885773756424954
2025-09-20,0.5332758231955377
2025-09-21,0.48883617126257617
2025-09-22,0.5110559972290569
2025-09-23,0.3777370414301725
2025-09-24,0.48883617126257617
2025-09-25,0.6221551270614606
2025-09-26,0.9332326905921908
2025-09-27,0.48883617126257617
2025-09-28,0.5777154751284991
2025-09-29,0.4666163452960954
2025-09-30,0.5110559972290569
2025-10-01,0.666594778994422
2025-10-02,0.333297389497211
2025-10-03,0.42217669336313396
2025-10-04,1.0665516463910754
2025-10-05,0.9332326905921908
2025-10-06,2.2219825966480733
2025-10-07,0.3777370414301725
2025-10-08,0.4666163452960954
2025-10-09,0.666594778994422
2025-10-10,0.5777154751284991
2025-10-11,0.4666163452960954
2025-10-12,0.42217669336313396
2025-10-13,0.4666163452960954
2025-10-14,0.5332758231955377
2025-10-15,0.42217669336313396
2025-10-16,0.3777370414301725
2025-10-17,0.28885773756424954
2025-10-18,1.0443318204245946
2025-10-19,0.5999353010949798
2025-10-20,0.3777370414301725
2025-10-21,0.3110775635307303
2025-10-22,0.48883617126257617
2025-10-23,0.4666163452960954
2025-10-24,0.42217669336313396
2025-10-25,0.666594778994422
2025-10-26,0.3999568673966532
2025-10-27,0.48883617126257617
2025-10-28,0.48883617126257617
2025-10-29,0.3777370414301725
2025-10-30,0.44439651932961466
2025-10-31,0.44439651932961466
2025-11-01,0.6221551270614606
2025-11-02,0.4666163452960954
2025-11-03,0.44439651932961466
2025-11-04,0.44439651932961466
2025-11-05,0.5110559972290569
2025-11-06,0.3777370414301725
2025-11-07,0.4666163452960954
2025-11-08,0.44439651932961466
2025-11-09,0.48883617126257617
2025-11-10,0.6888146049609027
2025-11-11,0.8443533867262679
2025-11-12,0.42217669336313396
2025-11-13,0.4666163452960954
2025-11-14,0.5777154751284991
2025-11-15,0.7110344309273835
2025-11-16,0.5110559972290569
2025-11-17,0.6443749530279413
2025-11-18,0.4666163452960954
2025-11-19,0.3999568673966532
2025-11-20,0.4666163452960954
2025-11-21,0.3777370414301725
2025-11-22,0.4666163452960954
2025-11-23,0.44439651932961466
2025-11-24,0.5110559972290569
2025-11-25,0.5554956491620183
2025-11-26,0.48883617126257617
2025-11-27,0.35551721546369175
2025-11-28,0.333297389497211
2025-11-29,0.7332542568938643
2025-11-30,0.7999137347933064
2025-12-01,0.48883617126257617
2025-12-02,0.44439651932961466
2025-12-03,0.3777370414301725
2025-12-04,0.5332758231955377
2025-12-05,0.4666163452960954
2025-12-06,0.35551721546369175
2025-12-07,0.5110559972290569
2025-12-08,0.5554956491620183
2025-12-09,0.6221551270614606
2025-12-10,0.48883617126257617
2025-12-11,0.4126926213042702
2025-12-12,0.5685023765570314
2025-12-13,0.7066988551290458
2025-12-14,0.6167356573135385
2025-12-15,0.7066988551290458
2025-12-16,0.44331262538003025
2025-12-17,0.3116195105055225
2025-12-18,0.35985279126202946
2025-12-19,0.5332758231955377
2025-12-20,0.6825822147507923
2025-12-21,0.26338622974901554
2025-12-22,0.5267724594980311
2025-12-23,0.35985279126202946
2025-12-24,0.2940062338247756
2025-12-25,0.6890855784482989
2025-12-26,0.5332758231955377
2025-12-27,0.4256993486992834
2025-12-28,0.6649689380700454
2025-12-29,0.7001954914315393
2025-12-30,0.7066988551290458
2025-12-31,0.46742926575828375
2026-01-01,0.7308154955072993
2026-01-02,0.623239021011045
2026-01-03,0.6890855784482989
2026-01-04,0.557392463573791
2026-01-05,0.5156625465147907
2026-01-06,0.557392463573791
2026-01-07,0.7132022188265523
2026-01-08,0.48504254243903067
2026-01-09,0.49154590613653726
2026-01-10,0.572296005380577
2026-01-11,0.6763498245406819
2026-01-12,0.8584440080708655
2026-01-13,0.9885112820209966
2026-01-14,0.7283767341207343
2026-01-15,0.7804036437007869
2026-01-16,0.8194238258858262
2026-01-17,0.806417098490813
2026-01-18,1.1055718285761147
2026-01-19,0.9755045546259835
2026-01-20,0.8194238258858262
2026-01-21,0.7283767341207343
2026-01-22,0.7153700067257213
2026-01-23,0.6373296423556426
2026-01-24,1.2226323751312327
2026-01-25,1.0665516463910754
2026-01-26,0.7804036437007869
2026-01-27,0.7153700067257213
2026-01-28,0.7934103710957999
2026-01-29,0.5332758231955377
2026-01-30,0.5983094601706033
2026-01-31,0.9364843724409442
2026-02-01,1.0015180094160097
2026-02-02,0.9755045546259835
2026-02-03,0.5202690958005245
2026-02-04,0.9234776450459311
2026-02-05,0.689356551935695
2026-02-06,0.6243229149606294
2026-02-07,1.157598738156167
2026-02-08,1.2226323751312327
2026-02-09,0.8324305532808393
2026-02-10,0.7673969163057737
2026-02-11,0.7153700067257213
2026-02-12,0.7413834615157474
2026-02-13,0.6113161875656163
2026-02-14,0.7934103710957999
2026-02-15,0.8324305532808393
2026-02-16,0.9624978272309704
2026-02-17,0.7673969163057737
2026-02-18,0.6633430971456687
2026-02-19,0.3902018218503934
2026-02-20,0.5983094601706033
2026-02-21,0.7413834615157474
2026-02-22,0.7934103710957999
2026-02-23,0.806417098490813
2026-02-24,0.5462825505905508
2026-02-25,0.572296005380577
2026-02-26,0.7673969163057737
2026-02-27,0.806417098490813
2026-02-28,0.6373296423556426
2026-03-01,0.8584440080708655
2026-03-02,0.4942556410104983
2026-03-03,0.42922200403543276
2026-03-04,0.8974641902559048
2026-03-05,0.5462825505905508
2026-03-06,0.6633430971456687
2026-03-07,0.3121614574803147
2026-03-08,0.8194238258858262
2026-03-09,0.4682421862204721
2026-03-10,0.45523545882545896
2026-03-11,0.45523545882545896
2026-03-12,0.3902018218503934
2026-03-13,0.44222873143044583
2026-03-14,0.6373296423556426
2026-03-15,1.3006727395013113
2026-03-16,0.8324305532808393
2026-03-17,1.0145247368110228
2026-03-18,0.7543901889107606
2026-03-19,0.7153700067257213
2026-03-20,0.7283767341207343
2026-03-21,0.6373296423556426
2026-03-22,1.0665516463910754
2026-03-23,0.8844574628608917
2026-03-24,0.572296005380577
2026-03-25,0.6373296423556426
2026-03-26,0.5462825505905508
2026-03-27,0.5072623684055114
2026-03-28,0.6763498245406819
2026-03-29,0.8974641902559048
2026-03-30,0.7934103710957999
2026-03-31,0.45523545882545896
2026-04-01,0.6243229149606294
2026-04-02,0.7673969163057737
2026-04-03,0.4032085492454065
2026-04-04,0.4942556410104983
2026-04-05,0.8844574628608917
2026-04-06,0.5202690958005245
2026-04-07,0.4942556410104983
2026-04-08,0.44222873143044583
2026-04-09,0.5072623684055114
2026-04-10,0.689356551935695
2026-04-11,0.33817491227034097
2026-04-12,0.689356551935695
2026-04-13,0.4032085492454065
2026-04-14,0.3902018218503934
2026-04-15,0.4682421862204721
2026-04-16,0.3771950944553803
2026-04-17,0.5983094601706033
2026-04-18,0.5462825505905508
2026-04-19,0.7413834615157474
2026-04-20,0.4812489136154852
2026-04-21,0.42922200403543276
2026-04-22,0.5592892779855638
2026-04-23,0.6633430971456687
2026-04-24,0.5072623684055114
2026-04-25,0.5072623684055114
2026-04-26,0.5983094601706033
2026-04-27,0.5462825505905508
2026-04-28,0.3902018218503934
2026-04-29,0.42922200403543276
2026-04-30,0.6503363697506557
2026-05-01,0.5332758231955377
2026-05-02,0.41621527664041963
2026-05-03,0.4682421862204721
2026-05-04,0.41621527664041963
2026-05-05,0.8324305532808393
2026-05-06,0.4812489136154852
2026-05-07,0.3902018218503934
2026-05-08,0.4942556410104983
2026-05-09,0.5462825505905508
2026-05-10,0.4682421862204721
2026-05-11,0.3771950944553803
2026-05-12,0.4032085492454065
2026-05-13,0.6113161875656163
2026-05-14,0.44222873143044583
2026-05-15,0.42922200403543276
2026-05-16,0.6503363697506557
2026-05-17,0.35118163966535404
2026-05-18,0.5462825505905508
2026-05-19,0.4812489136154852
2026-05-20,0.3121614574803147
2026-05-21,0.3771950944553803
2026-05-22,0.29915473008530163
2026-05-23,0.4942556410104983
2026-05-24,0.45523545882545896
2026-05-25,0.3902018218503934
2026-05-26,0.2861480026902885
2026-05-27,0.3121614574803147
2026-05-28,0.5332758231955377
2026-05-29,0.45523545882545896
2026-05-30,0.3902018218503934
2026-05-31,0.5983094601706033
