Time,hulu
2024-11-16,25.316406541036475
2024-11-17,30.686553383074514
2024-11-18,22.247751202729024
2024-11-19,21.48058736815216
2024-11-20,23.014915037305887
2024-11-21,23.78207887188275
2024-11-22,22.247751202729024
2024-11-23,29.15222571392079
2024-11-24,30.686553383074514
2024-11-25,25.316406541036475
2024-11-26,29.15222571392079
2024-11-27,44.49550240545805
2024-11-28,51.39997691664981
2024-11-29,49.098485412919224
2024-11-30,46.796993909188636
2024-12-01,45.26266624003491
2024-12-02,37.59102789426628
2024-12-03,31.453717217651377
2024-12-04,21.48058736815216
2024-12-05,19.946259698998436
2024-12-06,20.7134235335753
2024-12-07,26.8507342101902
2024-12-08,29.15222571392079
2024-12-09,19.946259698998436
2024-12-10,18.41193202984471
2024-12-11,18.41193202984471
2024-12-12,22.247751202729024
2024-12-13,20.7134235335753
2024-12-14,23.78207887188275
2024-12-15,26.083570375613338
2024-12-16,19.179095864421573
2024-12-17,19.179095864421573
2024-12-18,19.179095864421573
2024-12-19,19.946259698998436
2024-12-20,23.014915037305887
2024-12-21,25.316406541036475
2024-12-22,26.083570375613338
2024-12-23,20.7134235335753
2024-12-24,23.014915037305887
2024-12-25,26.8507342101902
2024-12-26,26.8507342101902
2024-12-27,26.083570375613338
2024-12-28,26.083570375613338
2024-12-29,27.617898044767063
2024-12-30,24.549242706459612
2024-12-31,26.8507342101902
2025-01-01,35.289536390535694
2025-01-02,25.316406541036475
2025-01-03,24.549242706459612
2025-01-04,27.617898044767063
2025-01-05,28.385061879343926
2025-01-06,25.316406541036475
2025-01-07,23.014915037305887
2025-01-08,21.48058736815216
2025-01-09,21.48058736815216
2025-01-10,23.014915037305887
2025-01-11,27.617898044767063
2025-01-12,27.617898044767063
2025-01-13,20.7134235335753
2025-01-14,19.179095864421573
2025-01-15,36.82386405968942
2025-01-16,20.7134235335753
2025-01-17,20.7134235335753
2025-01-18,27.617898044767063
2025-01-19,28.385061879343926
2025-01-20,26.083570375613338
2025-01-21,22.247751202729024
2025-01-22,21.48058736815216
2025-01-23,19.946259698998436
2025-01-24,19.179095864421573
2025-01-25,23.78207887188275
2025-01-26,29.15222571392079
2025-01-27,23.014915037305887
2025-01-28,26.083570375613338
2025-01-29,27.617898044767063
2025-01-30,26.083570375613338
2025-01-31,24.549242706459612
2025-02-01,29.91938954849765
2025-02-02,32.988044886805106
2025-02-03,24.549242706459612
2025-02-04,25.316406541036475
2025-02-05,26.083570375613338
2025-02-06,24.549242706459612
2025-02-07,24.549242706459612
2025-02-08,30.686553383074514
2025-02-09,39.12535556342001
2025-02-10,24.549242706459612
2025-02-11,23.78207887188275
2025-02-12,26.083570375613338
2025-02-13,25.316406541036475
2025-02-14,25.316406541036475
2025-02-15,32.22088105222824
2025-02-16,33.75520872138197
2025-02-17,27.617898044767063
2025-02-18,26.083570375613338
2025-02-19,27.617898044767063
2025-02-20,26.083570375613338
2025-02-21,27.617898044767063
2025-02-22,30.686553383074514
2025-02-23,31.453717217651377
2025-02-24,23.78207887188275
2025-02-25,22.247751202729024
2025-02-26,24.549242706459612
2025-02-27,30.686553383074514
2025-02-28,29.91938954849765
2025-03-01,38.358191728843146
2025-03-02,42.96117473630432
2025-03-03,76.71638345768629
2025-03-04,28.385061879343926
2025-03-05,26.8507342101902
2025-03-06,25.316406541036475
2025-03-07,26.083570375613338
2025-03-08,33.75520872138197
2025-03-09,33.75520872138197
2025-03-10,23.78207887188275
2025-03-11,23.78207887188275
2025-03-12,24.549242706459612
2025-03-13,26.083570375613338
2025-03-14,23.78207887188275
2025-03-15,30.686553383074514
2025-03-16,32.988044886805106
2025-03-17,23.78207887188275
2025-03-18,22.247751202729024
2025-03-19,24.549242706459612
2025-03-20,29.15222571392079
2025-03-21,23.78207887188275
2025-03-22,29.91938954849765
2025-03-23,32.22088105222824
2025-03-24,23.78207887188275
2025-03-25,23.78207887188275
2025-03-26,24.549242706459612
2025-03-27,25.316406541036475
2025-03-28,26.083570375613338
2025-03-29,30.686553383074514
2025-03-30,32.988044886805106
2025-03-31,23.78207887188275
2025-04-01,22.247751202729024
2025-04-02,22.247751202729024
2025-04-03,22.247751202729024
2025-04-04,22.247751202729024
2025-04-05,28.385061879343926
2025-04-06,29.15222571392079
2025-04-07,21.48058736815216
2025-04-08,29.91938954849765
2025-04-09,23.014915037305887
2025-04-10,23.014915037305887
2025-04-11,24.549242706459612
2025-04-12,28.385061879343926
2025-04-13,29.15222571392079
2025-04-14,22.247751202729024
2025-04-15,22.223003982258803
2025-04-16,22.223003982258803
2025-04-17,23.175771970362327
2025-04-18,23.843946923058304
2025-04-19,27.754007757353282
2025-04-20,28.42218271004926
2025-04-21,22.89117893495478
2025-04-22,20.886654076866847
2025-04-23,21.83942206497037
2025-04-24,21.554829029562825
2025-04-25,21.554829029562825
2025-04-26,24.512121875754282
2025-04-27,25.464889863857806
2025-04-28,20.6020610414593
2025-04-29,19.933886088763323
2025-04-30,19.26571113606735
2025-05-01,21.27023599415528
2025-05-02,20.6020610414593
2025-05-03,23.559353887650758
2025-05-04,24.512121875754282
2025-05-05,20.6020610414593
2025-05-06,19.26571113606735
2025-05-07,17.644768195267847
2025-05-08,17.644768195267847
2025-05-09,18.59753618337137
2025-05-10,22.50759701766635
2025-05-11,23.843946923058304
2025-05-12,19.26571113606735
2025-05-13,20.6020610414593
2025-05-14,19.933886088763323
2025-05-15,22.19825676178858
2025-05-16,22.19825676178858
2025-05-17,25.04418711586404
2025-05-18,26.182559257494226
2025-05-19,23.90581497423386
2025-05-20,23.336628903418767
2025-05-21,24.475001045048952
2025-05-22,22.19825676178858
2025-05-23,20.490698549343307
2025-05-24,23.336628903418767
2025-05-25,26.182559257494226
2025-05-26,28.459303540754593
2025-05-27,24.475001045048952
2025-05-28,23.90581497423386
2025-05-29,22.767442832603674
2025-05-30,24.475001045048952
2025-05-31,28.459303540754593
2025-06-01,29.028489611569686
2025-06-02,22.767442832603674
2025-06-03,22.19825676178858
2025-06-04,22.767442832603674
2025-06-05,19.921512478528214
2025-06-06,22.19825676178858
2025-06-07,25.613373186679134
2025-06-08,24.475001045048952
2025-06-09,21.0598846201584
2025-06-10,21.629070690973492
2025-06-11,19.921512478528214
2025-06-12,21.0598846201584
2025-06-13,20.490698549343307
2025-06-14,22.767442832603674
2025-06-15,23.90581497423386
2025-06-16,19.352326407713125
2025-06-17,21.0598846201584
2025-06-18,20.490698549343307
2025-06-19,19.921512478528214
2025-06-20,19.921512478528214
2025-06-21,20.490698549343307
2025-06-22,22.767442832603674
2025-06-23,22.19825676178858
2025-06-24,19.921512478528214
2025-06-25,20.490698549343307
2025-06-26,22.767442832603674
2025-06-27,22.767442832603674
2025-06-28,23.336628903418767
2025-06-29,25.613373186679134
2025-06-30,21.629070690973492
2025-07-01,22.19825676178858
2025-07-02,21.0598846201584
2025-07-03,21.629070690973492
2025-07-04,22.767442832603674
2025-07-05,21.629070690973492
2025-07-06,25.04418711586404
2025-07-07,21.629070690973492
2025-07-08,19.921512478528214
2025-07-09,18.783140336898033
2025-07-10,19.921512478528214
2025-07-11,21.0598846201584
2025-07-12,23.336628903418767
2025-07-13,23.90581497423386
2025-07-14,20.490698549343307
2025-07-15,20.490698549343307
2025-07-16,19.921512478528214
2025-07-17,19.921512478528214
2025-07-18,19.352326407713125
2025-07-19,23.90581497423386
2025-07-20,26.182559257494226
2025-07-21,21.629070690973492
2025-07-22,19.921512478528214
2025-07-23,20.490698549343307
2025-07-24,21.629070690973492
2025-07-25,21.0598846201584
2025-07-26,22.19825676178858
2025-07-27,23.90581497423386
2025-07-28,21.629070690973492
2025-07-29,20.490698549343307
2025-07-30,21.0598846201584
2025-07-31,22.19825676178858
2025-08-01,26.75174532830932
2025-08-02,25.613373186679134
2025-08-03,26.75174532830932
2025-08-04,24.475001045048952
2025-08-05,22.767442832603674
2025-08-06,25.04418711586404
2025-08-07,27.32093139912441
2025-08-08,26.182559257494226
2025-08-09,29.028489611569686
2025-08-10,30.73604782401496
2025-08-11,23.90581497423386
2025-08-12,24.475001045048952
2025-08-13,23.336628903418767
2025-08-14,22.767442832603674
2025-08-15,22.19825676178858
2025-08-16,26.182559257494226
2025-08-17,26.182559257494226
2025-08-18,21.0598846201584
2025-08-19,21.0598846201584
2025-08-20,22.19825676178858
2025-08-21,22.767442832603674
2025-08-22,22.19825676178858
2025-08-23,27.8901174699395
2025-08-24,27.32093139912441
2025-08-25,22.19825676178858
2025-08-26,21.629070690973492
2025-08-27,21.629070690973492
2025-08-28,21.0598846201584
2025-08-29,23.336628903418767
2025-08-30,34.15116424890551
2025-08-31,29.028489611569686
2025-09-01,28.459303540754593
2025-09-02,23.90581497423386
2025-09-03,22.767442832603674
2025-09-04,23.336628903418767
2025-09-05,24.475001045048952
2025-09-06,30.166861753199868
2025-09-07,38.13546674461116
2025-09-08,22.767442832603674
2025-09-09,22.19825676178858
2025-09-10,18.783140336898033
2025-09-11,17.075582124452755
2025-09-12,18.21395426608294
2025-09-13,26.75174532830932
2025-09-14,33.581978178090424
2025-09-15,20.490698549343307
2025-09-16,20.490698549343307
2025-09-17,22.19825676178858
2025-09-18,30.166861753199868
2025-09-19,31.874419965645146
2025-09-20,37.566280673796065
2025-09-21,36.99709460298097
2025-09-22,25.04418711586404
2025-09-23,30.166861753199868
2025-09-24,36.99709460298097
2025-09-25,26.75174532830932
2025-09-26,24.475001045048952
2025-09-27,28.459303540754593
2025-09-28,32.44360603646024
2025-09-29,23.336628903418767
2025-09-30,23.336628903418767
2025-10-01,25.04418711586404
2025-10-02,22.767442832603674
2025-10-03,21.629070690973492
2025-10-04,31.874419965645146
2025-10-05,30.166861753199868
2025-10-06,21.0598846201584
2025-10-07,22.19825676178858
2025-10-08,22.19825676178858
2025-10-09,21.629070690973492
2025-10-10,22.767442832603674
2025-10-11,27.32093139912441
2025-10-12,27.8901174699395
2025-10-13,22.767442832603674
2025-10-14,20.490698549343307
2025-10-15,22.767442832603674
2025-10-16,23.336628903418767
2025-10-17,23.90581497423386
2025-10-18,26.75174532830932
2025-10-19,31.874419965645146
2025-10-20,24.475001045048952
2025-10-21,23.90581497423386
2025-10-22,23.336628903418767
2025-10-23,21.629070690973492
2025-10-24,22.19825676178858
2025-10-25,28.459303540754593
2025-10-26,29.59767568238478
2025-10-27,20.490698549343307
2025-10-28,20.490698549343307
2025-10-29,20.490698549343307
2025-10-30,20.490698549343307
2025-10-31,35.85872246135079
2025-11-01,56.91860708150919
2025-11-02,37.566280673796065
2025-11-03,28.459303540754593
2025-11-04,34.15116424890551
2025-11-05,27.8901174699395
2025-11-06,27.32093139912441
2025-11-07,27.8901174699395
2025-11-08,39.273838886241336
2025-11-09,35.289536390535694
2025-11-10,26.182559257494226
2025-11-11,29.59767568238478
2025-11-12,23.90581497423386
2025-11-13,23.90581497423386
2025-11-14,25.04418711586404
2025-11-15,30.73604782401496
2025-11-16,29.028489611569686
2025-11-17,21.629070690973492
2025-11-18,19.921512478528214
2025-11-19,18.21395426608294
2025-11-20,21.0598846201584
2025-11-21,18.21395426608294
2025-11-22,25.04418711586404
2025-11-23,27.8901174699395
2025-11-24,21.0598846201584
2025-11-25,25.613373186679134
2025-11-26,29.59767568238478
2025-11-27,33.581978178090424
2025-11-28,35.289536390535694
2025-11-29,36.42790853216588
2025-11-30,34.7203503197206
2025-12-01,27.32093139912441
2025-12-02,25.04418711586404
2025-12-03,18.783140336898033
2025-12-04,19.352326407713125
2025-12-05,18.21395426608294
2025-12-06,23.336628903418767
2025-12-07,26.75174532830932
2025-12-08,17.644768195267847
2025-12-09,15.937209982822573
2025-12-10,15.937209982822573
2025-12-11,15.279380179667424
2025-12-12,16.366432265732314
2025-12-13,19.800210529010243
2025-12-14,21.0598846201584
2025-12-15,14.64954313409335
2025-12-16,15.736595220158236
2025-12-17,15.45200218475069
2025-12-18,16.996269311306392
2025-12-19,16.996269311306392
2025-12-20,19.97283253409351
2025-12-21,21.0598846201584
2025-12-22,17.798728361963732
2025-12-23,17.626106356880467
2025-12-24,18.713158442945357
2025-12-25,23.233988792288173
2025-12-26,20.43004757458432
2025-12-27,22.776773751797364
2025-12-28,24.03644784294552
2025-12-29,20.602669579667587
2025-12-30,23.233988792288173
2025-12-31,24.49366288343633
2026-01-01,31.188597404908926
2026-01-02,23.233988792288173
2026-01-03,24.03644784294552
2026-01-04,25.580714969501216
2026-01-05,18.255943402454545
2026-01-06,19.515617493602697
2026-01-07,21.689721665732478
2026-01-08,18.885780448028623
2026-01-09,19.515617493602697
2026-01-10,24.85756873199024
2026-01-11,24.51232472182371
2026-01-12,17.952688528659618
2026-01-13,20.369396599825336
2026-01-14,18.64317654899268
2026-01-15,17.952688528659618
2026-01-16,18.29793253882615
2026-01-17,23.821836701490646
2026-01-18,24.51232472182371
2026-01-19,20.714640609991868
2026-01-20,19.33366456932574
2026-01-21,18.988420559159213
2026-01-22,18.29793253882615
2026-01-23,17.952688528659618
2026-01-24,24.51232472182371
2026-01-25,27.619520813322488
2026-01-26,22.09561665065799
2026-01-27,21.405128630324928
2026-01-28,18.64317654899268
2026-01-29,17.262200508326554
2026-01-30,17.262200508326554
2026-01-31,23.821836701490646
2026-02-01,23.476592691324115
2026-02-02,17.952688528659618
2026-02-03,17.262200508326554
2026-02-04,16.571712487993494
2026-02-05,17.262200508326554
2026-02-06,17.607444518493086
2026-02-07,20.714640609991868
2026-02-08,34.52440101665311
2026-02-09,19.678908579492273
2026-02-10,15.19073644732737
2026-02-11,14.845492437160837
2026-02-12,16.226468477826963
2026-02-13,17.607444518493086
2026-02-14,21.0598846201584
2026-02-15,24.51232472182371
2026-02-16,20.369396599825336
2026-02-17,19.33366456932574
2026-02-18,19.33366456932574
2026-02-19,18.64317654899268
2026-02-20,19.33366456932574
2026-02-21,23.131348681157583
2026-02-22,24.167080711657178
2026-02-23,22.09561665065799
2026-02-24,22.786104670991055
2026-02-25,19.33366456932574
2026-02-26,20.024152589658804
2026-02-27,18.64317654899268
2026-02-28,22.440860660824523
2026-03-01,24.85756873199024
2026-03-02,20.024152589658804
2026-03-03,19.33366456932574
2026-03-04,18.29793253882615
2026-03-05,18.988420559159213
2026-03-06,21.0598846201584
2026-03-07,25.5480567523233
2026-03-08,24.167080711657178
2026-03-09,19.33366456932574
2026-03-10,18.64317654899268
2026-03-11,19.678908579492273
2026-03-12,20.369396599825336
2026-03-13,21.405128630324928
2026-03-14,24.85756873199024
2026-03-15,33.83391299632005
2026-03-16,25.20281274215677
2026-03-17,19.678908579492273
2026-03-18,18.988420559159213
2026-03-19,22.09561665065799
2026-03-20,21.0598846201584
2026-03-21,22.09561665065799
2026-03-22,26.238544772656365
2026-03-23,20.714640609991868
2026-03-24,20.024152589658804
2026-03-25,18.64317654899268
2026-03-26,18.988420559159213
2026-03-27,19.33366456932574
2026-03-28,23.476592691324115
2026-03-29,23.476592691324115
2026-03-30,17.607444518493086
2026-03-31,19.678908579492273
2026-04-01,17.952688528659618
2026-04-02,19.33366456932574
2026-04-03,18.29793253882615
2026-04-04,21.0598846201584
2026-04-05,20.714640609991868
2026-04-06,17.262200508326554
2026-04-07,16.916956498160026
2026-04-08,18.988420559159213
2026-04-09,19.678908579492273
2026-04-10,18.29793253882615
2026-04-11,22.09561665065799
2026-04-12,21.75037264049146
2026-04-13,17.952688528659618
2026-04-14,15.88122446766043
2026-04-15,15.5359804574939
2026-04-16,14.845492437160837
2026-04-17,14.845492437160837
2026-04-18,19.33366456932574
2026-04-19,21.405128630324928
2026-04-20,14.845492437160837
2026-04-21,15.5359804574939
2026-04-22,15.19073644732737
2026-04-23,15.88122446766043
2026-04-24,15.88122446766043
2026-04-25,17.262200508326554
2026-04-26,18.29793253882615
2026-04-27,14.500248426994307
2026-04-28,14.845492437160837
2026-04-29,14.155004416827776
2026-04-30,14.155004416827776
2026-05-01,14.845492437160837
2026-05-02,17.952688528659618
2026-05-03,17.952688528659618
2026-05-04,13.809760406661244
2026-05-05,13.809760406661244
2026-05-06,15.88122446766043
2026-05-07,12.42878436599512
2026-05-08,14.155004416827776
2026-05-09,15.88122446766043
2026-05-10,16.916956498160026
2026-05-11,13.464516396494714
2026-05-12,14.155004416827776
2026-05-13,14.500248426994307
2026-05-14,14.500248426994307
2026-05-15,15.19073644732737
2026-05-16,15.88122446766043
2026-05-17,16.916956498160026
2026-05-18,13.809760406661244
2026-05-19,15.19073644732737
2026-05-20,18.64317654899268
2026-05-21,19.33366456932574
2026-05-22,19.678908579492273
2026-05-23,22.440860660824523
2026-05-24,23.476592691324115
2026-05-25,21.75037264049146
2026-05-26,18.64317654899268
2026-05-27,17.607444518493086
2026-05-28,16.916956498160026
2026-05-29,17.262200508326554
2026-05-30,20.369396599825336
2026-05-31,20.714640609991868
