Time,christian_wood
2024-11-03,0.0
2024-11-04,0.8120300751879699
2024-11-05,0.8120300751879699
2024-11-06,0.0
2024-11-07,1.1368421052631579
2024-11-08,0.6496240601503759
2024-11-09,1.1368421052631579
2024-11-10,0.0
2024-11-11,0.9744360902255638
2024-11-12,0.6496240601503759
2024-11-13,0.8120300751879699
2024-11-14,0.8120300751879699
2024-11-15,0.0
2024-11-16,0.8120300751879699
2024-11-17,0.9744360902255638
2024-11-18,0.6496240601503759
2024-11-19,0.8120300751879699
2024-11-20,1.1368421052631579
2024-11-21,0.9744360902255638
2024-11-22,1.1368421052631579
2024-11-23,0.6496240601503759
2024-11-24,0.0
2024-11-25,0.6496240601503759
2024-11-26,0.4872180451127819
2024-11-27,0.6496240601503759
2024-11-28,0.8120300751879699
2024-11-29,0.0
2024-11-30,0.8120300751879699
2024-12-01,0.0
2024-12-02,1.2992481203007518
2024-12-03,0.9744360902255638
2024-12-04,0.4872180451127819
2024-12-05,0.9744360902255638
2024-12-06,0.0
2024-12-07,0.9744360902255638
2024-12-08,0.9744360902255638
2024-12-09,0.9744360902255638
2024-12-10,0.0
2024-12-11,0.8120300751879699
2024-12-12,0.8120300751879699
2024-12-13,1.1368421052631579
2024-12-14,0.0
2024-12-15,0.6496240601503759
2024-12-16,0.8120300751879699
2024-12-17,0.4872180451127819
2024-12-18,0.6496240601503759
2024-12-19,0.6496240601503759
2024-12-20,0.9744360902255638
2024-12-21,1.2992481203007518
2024-12-22,0.9744360902255638
2024-12-23,0.6496240601503759
2024-12-24,0.9744360902255638
2024-12-25,0.8120300751879699
2024-12-26,1.6240601503759398
2024-12-27,0.6496240601503759
2024-12-28,0.8120300751879699
2024-12-29,1.7864661654135336
2024-12-30,1.2992481203007518
2024-12-31,0.6496240601503759
2025-01-01,0.9744360902255638
2025-01-02,0.6496240601503759
2025-01-03,0.8120300751879699
2025-01-04,1.1368421052631579
2025-01-05,1.1368421052631579
2025-01-06,1.1368421052631579
2025-01-07,0.6496240601503759
2025-01-08,0.6496240601503759
2025-01-09,0.9744360902255638
2025-01-10,0.8120300751879699
2025-01-11,1.1368421052631579
2025-01-12,0.8120300751879699
2025-01-13,0.4872180451127819
2025-01-14,0.9744360902255638
2025-01-15,0.6496240601503759
2025-01-16,0.8120300751879699
2025-01-17,0.6496240601503759
2025-01-18,0.8120300751879699
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.8120300751879699
2025-01-22,1.6240601503759398
2025-01-23,0.4872180451127819
2025-01-24,1.2992481203007518
2025-01-25,0.6496240601503759
2025-01-26,1.6240601503759398
2025-01-27,0.9744360902255638
2025-01-28,1.2992481203007518
2025-01-29,0.8120300751879699
2025-01-30,0.4872180451127819
2025-01-31,0.9744360902255638
2025-02-01,0.8120300751879699
2025-02-02,5.196992481203007
2025-02-03,2.7609022556390976
2025-02-04,2.2736842105263158
2025-02-05,5.359398496240601
2025-02-06,5.034586466165413
2025-02-07,3.7353383458646614
2025-02-08,3.410526315789473
2025-02-09,7.79548872180451
2025-02-10,2.9233082706766913
2025-02-11,13.804511278195488
2025-02-12,16.240601503759397
2025-02-13,3.2481203007518795
2025-02-14,2.1112781954887216
2025-02-15,0.8120300751879699
2025-02-16,0.9744360902255638
2025-02-17,1.4616541353383457
2025-02-18,0.8120300751879699
2025-02-19,1.2992481203007518
2025-02-20,1.1368421052631579
2025-02-21,0.8120300751879699
2025-02-22,0.0
2025-02-23,0.8120300751879699
2025-02-24,0.8120300751879699
2025-02-25,0.9744360902255638
2025-02-26,0.9744360902255638
2025-02-27,1.1368421052631579
2025-02-28,0.6496240601503759
2025-03-01,0.8120300751879699
2025-03-02,0.6496240601503759
2025-03-03,0.6496240601503759
2025-03-04,0.6496240601503759
2025-03-05,1.1368421052631579
2025-03-06,0.4872180451127819
2025-03-07,0.8120300751879699
2025-03-08,0.0
2025-03-09,0.6496240601503759
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.4872180451127819
2025-03-13,0.6496240601503759
2025-03-14,0.6496240601503759
2025-03-15,0.0
2025-03-16,1.1368421052631579
2025-03-17,1.4616541353383457
2025-03-18,0.9744360902255638
2025-03-19,0.9744360902255638
2025-03-20,0.8120300751879699
2025-03-21,0.8120300751879699
2025-03-22,1.1368421052631579
2025-03-23,0.9744360902255638
2025-03-24,0.9744360902255638
2025-03-25,0.9744360902255638
2025-03-26,0.0
2025-03-27,0.8120300751879699
2025-03-28,0.6496240601503759
2025-03-29,0.0
2025-03-30,0.6496240601503759
2025-03-31,0.4872180451127819
2025-04-01,0.4872180451127819
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.6496240601503759
2025-04-05,0.0
2025-04-06,0.6496240601503759
2025-04-07,0.8120300751879699
2025-04-08,0.0
2025-04-09,0.6496240601503759
2025-04-10,0.6496240601503759
2025-04-11,0.6496240601503759
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.4872180451127819
2025-04-15,0.8068906443323498
2025-04-16,0.490301703626154
2025-04-17,0.6640144665461121
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.8068906443323498
2025-04-21,0.5211382887598743
2025-04-22,0.0
2025-04-23,0.6331778814123917
2025-04-24,0.6331778814123917
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.8377272294660703
2025-04-28,0.6331778814123917
2025-04-29,0.0
2025-04-30,0.6331778814123917
2025-05-01,1.1543161701722662
2025-05-02,0.6023412962786714
2025-05-03,0.0
2025-05-04,0.6640144665461121
2025-05-05,0.6023412962786714
2025-05-06,0.8377272294660703
2025-05-07,0.6331778814123917
2025-05-08,0.6023412962786714
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.6640144665461121
2025-05-13,0.6948510516798325
2025-05-14,0.5211382887598743
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,1.1101170648139336
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.6784048729418484
2025-05-21,0.0
2025-05-22,0.5550585324069668
2025-05-23,0.6167317026744076
2025-05-24,0.0
2025-05-25,0.8017512134767298
2025-05-26,0.740078043209289
2025-05-27,0.6784048729418484
2025-05-28,0.6784048729418484
2025-05-29,0.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.6167317026744076
2025-06-04,0.49338536213952605
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.9250975540116113
2025-06-08,0.9250975540116113
2025-06-09,0.8634243837441706
2025-06-10,0.9250975540116113
2025-06-11,0.0
2025-06-12,0.5550585324069668
2025-06-13,0.0
2025-06-14,0.6784048729418484
2025-06-15,0.6784048729418484
2025-06-16,0.0
2025-06-17,0.8634243837441706
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.8017512134767298
2025-06-23,0.6167317026744076
2025-06-24,1.048443894546493
2025-06-25,1.048443894546493
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.6167317026744076
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,1.048443894546493
2025-07-03,0.9867707242790521
2025-07-04,0.0
2025-07-05,1.048443894546493
2025-07-06,0.0
2025-07-07,0.8017512134767298
2025-07-08,0.9250975540116113
2025-07-09,0.8634243837441706
2025-07-10,0.6784048729418484
2025-07-11,0.8017512134767298
2025-07-12,0.0
2025-07-13,0.9250975540116113
2025-07-14,0.740078043209289
2025-07-15,0.0
2025-07-16,0.740078043209289
2025-07-17,0.9250975540116113
2025-07-18,0.8017512134767298
2025-07-19,0.8634243837441706
2025-07-20,0.9250975540116113
2025-07-21,0.8017512134767298
2025-07-22,0.6784048729418484
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.8017512134767298
2025-07-26,0.0
2025-07-27,0.8017512134767298
2025-07-28,0.8017512134767298
2025-07-29,0.8017512134767298
2025-07-30,0.8017512134767298
2025-07-31,1.1101170648139336
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.740078043209289
2025-08-04,1.1101170648139336
2025-08-05,0.6167317026744076
2025-08-06,0.0
2025-08-07,0.6784048729418484
2025-08-08,0.5550585324069668
2025-08-09,0.8634243837441706
2025-08-10,1.1101170648139336
2025-08-11,0.6167317026744076
2025-08-12,0.9250975540116113
2025-08-13,0.0
2025-08-14,0.6784048729418484
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.6167317026744076
2025-08-18,0.0
2025-08-19,0.5550585324069668
2025-08-20,0.5550585324069668
2025-08-21,0.0
2025-08-22,0.740078043209289
2025-08-23,0.6167317026744076
2025-08-24,0.6167317026744076
2025-08-25,0.6784048729418484
2025-08-26,0.740078043209289
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.6167317026744076
2025-08-30,0.6784048729418484
2025-08-31,0.0
2025-09-01,0.6167317026744076
2025-09-02,0.9250975540116113
2025-09-03,0.0
2025-09-04,0.6784048729418484
2025-09-05,0.8017512134767298
2025-09-06,0.8017512134767298
2025-09-07,0.740078043209289
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.6784048729418484
2025-09-11,0.0
2025-09-12,0.5550585324069668
2025-09-13,0.0
2025-09-14,0.9867707242790521
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.8634243837441706
2025-09-18,0.6784048729418484
2025-09-19,0.8017512134767298
2025-09-20,0.0
2025-09-21,0.8634243837441706
2025-09-22,0.740078043209289
2025-09-23,0.6167317026744076
2025-09-24,0.5550585324069668
2025-09-25,0.8634243837441706
2025-09-26,0.740078043209289
2025-09-27,1.1101170648139336
2025-09-28,0.6784048729418484
2025-09-29,0.5550585324069668
2025-09-30,0.8017512134767298
2025-10-01,0.8017512134767298
2025-10-02,0.740078043209289
2025-10-03,0.740078043209289
2025-10-04,0.0
2025-10-05,0.9250975540116113
2025-10-06,0.0
2025-10-07,0.9250975540116113
2025-10-08,0.9867707242790521
2025-10-09,0.6784048729418484
2025-10-10,0.0
2025-10-11,0.8017512134767298
2025-10-12,1.048443894546493
2025-10-13,0.0
2025-10-14,0.6784048729418484
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.49338536213952605
2025-10-21,1.048443894546493
2025-10-22,0.0
2025-10-23,0.8017512134767298
2025-10-24,0.5550585324069668
2025-10-25,0.8634243837441706
2025-10-26,0.6784048729418484
2025-10-27,0.8017512134767298
2025-10-28,0.9867707242790521
2025-10-29,0.0
2025-10-30,0.8634243837441706
2025-10-31,0.9250975540116113
2025-11-01,0.8017512134767298
2025-11-02,0.9867707242790521
2025-11-03,1.3568097458836967
2025-11-04,1.048443894546493
2025-11-05,1.1101170648139336
2025-11-06,3.4536975349766825
2025-11-07,6.167317026744076
2025-11-08,2.343580470162749
2025-11-09,1.1101170648139336
2025-11-10,0.9867707242790521
2025-11-11,1.1717902350813745
2025-11-12,1.480156086418578
2025-11-13,0.9867707242790521
2025-11-14,1.1717902350813745
2025-11-15,0.8017512134767298
2025-11-16,0.8634243837441706
2025-11-17,1.1101170648139336
2025-11-18,1.480156086418578
2025-11-19,2.035214618825545
2025-11-20,1.7268487674883413
2025-11-21,1.8501951080232226
2025-11-22,1.1717902350813745
2025-11-23,0.8634243837441706
2025-11-24,0.9250975540116113
2025-11-25,0.8017512134767298
2025-11-26,1.788521937755782
2025-11-27,1.4184829161511374
2025-11-28,1.1101170648139336
2025-11-29,1.7268487674883413
2025-11-30,1.9118682782906635
2025-12-01,1.3568097458836967
2025-12-02,0.9250975540116113
2025-12-03,0.8634243837441706
2025-12-04,1.1101170648139336
2025-12-05,0.9867707242790521
2025-12-06,1.6035024269534597
2025-12-07,1.3568097458836967
2025-12-08,1.1717902350813745
2025-12-09,0.8634243837441706
2025-12-10,0.740078043209289
2025-12-11,0.864765104836941
2025-12-12,1.3407210927704512
2025-12-13,1.4788153653258076
2025-12-14,1.3661947935330898
2025-12-15,0.864765104836941
2025-12-16,1.0591696632886565
2025-12-17,0.864765104836941
2025-12-18,0.7521445330442231
2025-12-19,0.9210753907333
2025-12-20,1.0591696632886565
2025-12-21,0.9210753907333
2025-12-22,0.9210753907333
2025-12-23,1.0028593773922976
2025-12-24,0.6140502604888667
2025-12-25,0.6703605463852256
2025-12-26,0.7266708322815845
2025-12-27,1.4225050794294487
2025-12-28,1.0900062484223767
2025-12-29,0.864765104836941
2025-12-30,0.0
2025-12-31,1.0028593773922976
2026-01-01,2.399890756059108
2026-01-02,3.0139410165479745
2026-01-03,2.399890756059108
2026-01-04,1.4225050794294487
2026-01-05,1.2535742217403718
2026-01-06,1.0591696632886565
2026-01-07,0.9210753907333
2026-01-08,1.1717902350813745
2026-01-09,1.2281005209777334
2026-01-10,1.5284220457583144
2026-01-11,0.8151584244044343
2026-01-12,0.8151584244044343
2026-01-13,0.5604214167780486
2026-01-14,0.71326362135388
2026-01-15,0.8661058259297114
2026-01-16,0.8661058259297114
2026-01-17,0.0
2026-01-18,1.7831590533847002
2026-01-19,1.2736850381319287
2026-01-20,0.7642110228791572
2026-01-21,0.8151584244044343
2026-01-22,0.8151584244044343
2026-01-23,0.9680006289802657
2026-01-24,0.8661058259297114
2026-01-25,0.71326362135388
2026-01-26,1.2736850381319287
2026-01-27,0.7642110228791572
2026-01-28,1.477474644233037
2026-01-29,1.018948030505543
2026-01-30,1.2227376366066514
2026-01-31,0.7642110228791572
2026-02-01,1.42652724270776
2026-02-02,1.2227376366066514
2026-02-03,1.1717902350813743
2026-02-04,1.477474644233037
2026-02-05,1.3755798411824829
2026-02-06,1.1717902350813743
2026-02-07,2.2926330686374716
2026-02-08,2.3435804701627485
2026-02-09,1.6303168488088686
2026-02-10,1.9869486594858086
2026-02-11,0.9680006289802657
2026-02-12,1.2736850381319287
2026-02-13,1.5793694472835915
2026-02-14,1.8341064549099773
2026-02-15,2.5473700762638574
2026-02-16,2.037896061011086
2026-02-17,1.5793694472835915
2026-02-18,1.7322116518594228
2026-02-19,1.8341064549099773
2026-02-20,3.3625285006682915
2026-02-21,3.413475902193569
2026-02-22,2.2416856671121943
2026-02-23,1.8341064549099773
2026-02-24,1.3246324396572058
2026-02-25,1.42652724270776
2026-02-26,1.5793694472835915
2026-02-27,1.9360012579605315
2026-02-28,1.1208428335560972
2026-03-01,1.2227376366066514
2026-03-02,0.71326362135388
2026-03-03,1.5284220457583144
2026-03-04,0.0
2026-03-05,1.3755798411824829
2026-03-06,1.018948030505543
2026-03-07,1.3755798411824829
2026-03-08,1.1208428335560972
2026-03-09,1.3755798411824829
2026-03-10,1.018948030505543
2026-03-11,1.06989543203082
2026-03-12,0.5604214167780486
2026-03-13,0.9680006289802657
2026-03-14,1.1717902350813743
2026-03-15,1.5284220457583144
2026-03-16,1.8850538564352544
2026-03-17,1.5284220457583144
2026-03-18,1.018948030505543
2026-03-19,1.018948030505543
2026-03-20,1.7831590533847002
2026-03-21,1.8850538564352544
2026-03-22,1.7322116518594228
2026-03-23,1.3755798411824829
2026-03-24,1.5793694472835915
2026-03-25,2.13979086406164
2026-03-26,1.42652724270776
2026-03-27,1.5793694472835915
2026-03-28,2.2926330686374716
2026-03-29,2.1907382655869174
2026-03-30,2.5473700762638574
2026-03-31,2.6492648793144116
2026-04-01,3.5663181067694003
2026-04-02,3.1077914930419057
2026-04-03,3.413475902193569
2026-04-04,3.973897318971617
2026-04-05,4.330529129648557
2026-04-06,3.7701077128705087
2026-04-07,3.7191603113452314
2026-04-08,3.9229499174463403
2026-04-09,3.7191603113452314
2026-04-10,5.094740152527715
2026-04-11,4.27958172812328
2026-04-12,5.043792751002437
2026-04-13,3.973897318971617
2026-04-14,4.1776869250727255
2026-04-15,3.1077914930419057
2026-04-16,3.7191603113452314
2026-04-17,4.330529129648557
2026-04-18,4.381476531173835
2026-04-19,3.7701077128705087
2026-04-20,3.617265508294677
2026-04-21,2.3435804701627485
2026-04-22,2.85305448541552
2026-04-23,3.617265508294677
2026-04-24,2.3435804701627485
2026-04-25,1.8850538564352544
2026-04-26,2.49642267473858
2026-04-27,2.5473700762638574
2026-04-28,1.7831590533847002
2026-04-29,2.13979086406164
2026-04-30,2.3435804701627485
2026-05-01,2.5983174777891342
2026-05-02,2.394527871688026
2026-05-03,1.8341064549099773
2026-05-04,2.13979086406164
2026-05-05,1.9360012579605315
2026-05-06,2.2926330686374716
2026-05-07,2.5983174777891342
2026-05-08,2.394527871688026
2026-05-09,2.394527871688026
2026-05-10,2.6492648793144116
2026-05-11,1.8341064549099773
2026-05-12,1.9360012579605315
2026-05-13,3.7701077128705087
2026-05-14,4.024844720496894
2026-05-15,3.973897318971617
2026-05-16,4.432423932699112
2026-05-17,4.890950546426605
2026-05-18,4.483371334224389
2026-05-19,3.413475902193569
2026-05-20,2.85305448541552
2026-05-21,1.9869486594858086
2026-05-22,3.056844091516629
2026-05-23,3.0058966899913515
2026-05-24,2.954949288466074
2026-05-25,1.9869486594858086
2026-05-26,2.4454752732133027
2026-05-27,1.9360012579605315
2026-05-28,1.7322116518594228
2026-05-29,2.037896061011086
2026-05-30,2.037896061011086
2026-05-31,2.394527871688026
