Time,indeed_jobs
2024-09-26,52.44223850681311
2024-09-27,45.35544951940594
2024-09-28,37.55998163325804
2024-09-29,39.68601832948019
2024-09-30,53.85959630429455
2024-10-01,58.82034859547957
2024-10-02,57.402990797998136
2024-10-03,54.56827520303527
2024-10-04,53.150917405553834
2024-10-05,38.26866053199876
2024-10-06,35.43394493703589
2024-10-07,52.44223850681311
2024-10-08,51.7335596080724
2024-10-09,51.02488070933168
2024-10-10,53.150917405553834
2024-10-11,46.77280731688737
2024-10-12,36.851302734517326
2024-10-13,37.55998163325804
2024-10-14,57.402990797998136
2024-10-15,69.45053207659033
2024-10-16,59.529027494220294
2024-10-17,53.85959630429455
2024-10-18,50.31620181059096
2024-10-19,37.55998163325804
2024-10-20,36.851302734517326
2024-10-21,62.36374308918316
2024-10-22,60.94638529170173
2024-10-23,57.402990797998136
2024-10-24,60.23770639296101
2024-10-25,48.19016511436881
2024-10-26,36.851302734517326
2024-10-27,37.55998163325804
2024-10-28,54.56827520303527
2024-10-29,55.276954101775985
2024-10-30,55.98563300051671
2024-10-31,51.7335596080724
2024-11-01,47.48148621562809
2024-11-02,38.26866053199876
2024-11-03,40.39469722822091
2024-11-04,58.11166969673886
2024-11-05,51.02488070933168
2024-11-06,40.39469722822091
2024-11-07,55.276954101775985
2024-11-08,51.02488070933168
2024-11-09,39.68601832948019
2024-11-10,38.97733943073948
2024-11-11,54.56827520303527
2024-11-12,58.82034859547957
2024-11-13,55.98563300051671
2024-11-14,52.44223850681311
2024-11-15,46.06412841814665
2024-11-16,33.30790824081374
2024-11-17,36.142623835776604
2024-11-18,53.85959630429455
2024-11-19,56.69431189925742
2024-11-20,53.150917405553834
2024-11-21,51.7335596080724
2024-11-22,43.229412823183786
2024-11-23,34.72526603829517
2024-11-24,31.890550443332298
2024-11-25,48.19016511436881
2024-11-26,46.06412841814665
2024-11-27,40.39469722822091
2024-11-28,24.095082557184405
2024-11-29,30.473192645850865
2024-11-30,31.890550443332298
2024-12-01,36.142623835776604
2024-12-02,51.7335596080724
2024-12-03,51.7335596080724
2024-12-04,51.7335596080724
2024-12-05,48.19016511436881
2024-12-06,44.64677062066522
2024-12-07,35.43394493703589
2024-12-08,35.43394493703589
2024-12-09,48.898844013109525
2024-12-10,50.31620181059096
2024-12-11,47.48148621562809
2024-12-12,47.48148621562809
2024-12-13,46.06412841814665
2024-12-14,33.30790824081374
2024-12-15,33.30790824081374
2024-12-16,48.898844013109525
2024-12-17,51.7335596080724
2024-12-18,56.69431189925742
2024-12-19,46.77280731688737
2024-12-20,43.229412823183786
2024-12-21,29.764513747110147
2024-12-22,31.890550443332298
2024-12-23,38.97733943073948
2024-12-24,29.764513747110147
2024-12-25,21.260366962221532
2024-12-26,46.06412841814665
2024-12-27,50.31620181059096
2024-12-28,40.39469722822091
2024-12-29,41.10337612696163
2024-12-30,54.56827520303527
2024-12-31,47.48148621562809
2025-01-01,40.39469722822091
2025-01-02,58.82034859547957
2025-01-03,56.69431189925742
2025-01-04,47.48148621562809
2025-01-05,46.77280731688737
2025-01-06,60.94638529170173
2025-01-07,60.23770639296101
2025-01-08,60.94638529170173
2025-01-09,57.402990797998136
2025-01-10,53.150917405553834
2025-01-11,43.229412823183786
2025-01-12,45.35544951940594
2025-01-13,61.655064190442445
2025-01-14,60.23770639296101
2025-01-15,59.529027494220294
2025-01-16,63.07242198792388
2025-01-17,58.11166969673886
2025-01-18,43.229412823183786
2025-01-19,41.81205502570235
2025-01-20,57.402990797998136
2025-01-21,59.529027494220294
2025-01-22,60.23770639296101
2025-01-23,55.98563300051671
2025-01-24,56.69431189925742
2025-01-25,46.06412841814665
2025-01-26,43.9380917219245
2025-01-27,61.655064190442445
2025-01-28,66.61581648162748
2025-01-29,68.74185317784962
2025-01-30,60.94638529170173
2025-01-31,55.276954101775985
2025-02-01,43.229412823183786
2025-02-02,45.35544951940594
2025-02-03,55.98563300051671
2025-02-04,63.781100886664596
2025-02-05,58.82034859547957
2025-02-06,62.36374308918316
2025-02-07,57.402990797998136
2025-02-08,41.10337612696163
2025-02-09,38.26866053199876
2025-02-10,55.98563300051671
2025-02-11,63.07242198792388
2025-02-12,57.402990797998136
2025-02-13,58.11166969673886
2025-02-14,49.607522911850246
2025-02-15,41.10337612696163
2025-02-16,45.35544951940594
2025-02-17,62.36374308918316
2025-02-18,60.23770639296101
2025-02-19,65.19845868414603
2025-02-20,60.94638529170173
2025-02-21,55.98563300051671
2025-02-22,42.520733924443064
2025-02-23,46.06412841814665
2025-02-24,55.98563300051671
2025-02-25,62.36374308918316
2025-02-26,60.23770639296101
2025-02-27,53.85959630429455
2025-02-28,51.02488070933168
2025-03-01,41.10337612696163
2025-03-02,43.229412823183786
2025-03-03,58.11166969673886
2025-03-04,62.36374308918316
2025-03-05,58.82034859547957
2025-03-06,58.82034859547957
2025-03-07,47.48148621562809
2025-03-08,42.520733924443064
2025-03-09,42.520733924443064
2025-03-10,60.23770639296101
2025-03-11,58.11166969673886
2025-03-12,57.402990797998136
2025-03-13,53.85959630429455
2025-03-14,47.48148621562809
2025-03-15,39.68601832948019
2025-03-16,39.68601832948019
2025-03-17,58.82034859547957
2025-03-18,67.32449538036819
2025-03-19,58.82034859547957
2025-03-20,56.69431189925742
2025-03-21,48.19016511436881
2025-03-22,41.81205502570235
2025-03-23,43.229412823183786
2025-03-24,57.402990797998136
2025-03-25,60.94638529170173
2025-03-26,58.11166969673886
2025-03-27,58.11166969673886
2025-03-28,51.02488070933168
2025-03-29,39.68601832948019
2025-03-30,39.68601832948019
2025-03-31,55.276954101775985
2025-04-01,57.402990797998136
2025-04-02,54.56827520303527
2025-04-03,51.7335596080724
2025-04-04,47.48148621562809
2025-04-05,37.55998163325804
2025-04-06,41.81205502570235
2025-04-07,53.150917405553834
2025-04-08,55.98563300051671
2025-04-09,51.02488070933168
2025-04-10,50.31620181059096
2025-04-11,51.7335596080724
2025-04-12,36.851302734517326
2025-04-13,36.142623835776604
2025-04-14,53.85959630429455
2025-04-15,58.09394191464712
2025-04-16,54.4076442018869
2025-04-17,52.38732562082161
2025-04-18,43.98695121890907
2025-04-19,35.26747673934511
2025-04-20,31.22683957721454
2025-04-21,51.71388609379986
2025-04-22,63.80055820847261
2025-04-23,58.767381441668874
2025-04-24,53.06076514784338
2025-04-25,42.64007216486554
2025-04-26,34.239697762953
2025-04-27,38.95377445210533
2025-04-28,53.06076514784338
2025-04-29,61.10680010038557
2025-04-30,50.36700703975633
2025-05-01,51.040446566778094
2025-05-02,44.660390745930826
2025-05-03,35.58657681699652
2025-05-04,37.60689539806181
2025-05-05,52.38732562082161
2025-05-06,53.73420467486514
2025-05-07,51.3595466444295
2025-05-08,51.040446566778094
2025-05-09,53.37986522549478
2025-05-10,33.24715815827983
2025-05-11,32.57371863125807
2025-05-12,52.032986171451256
2025-05-13,57.42050238762535
2025-05-14,52.38732562082161
2025-05-15,52.332412734830115
2025-05-16,43.39761056059083
2025-05-17,35.101008541654345
2025-05-18,38.292009318168375
2025-05-19,51.056012424224505
2025-05-20,58.07621413255537
2025-05-21,54.88521335604134
2025-05-22,49.77961211361889
2025-05-23,44.03581071589363
2025-05-24,33.824608231048735
2025-05-25,32.54820792044312
2025-05-26,38.93020947347118
2025-05-27,56.16161366664695
2025-05-28,59.35261444316098
2025-05-29,56.799813821949755
2025-05-30,51.056012424224505
2025-05-31,35.73920869695715
2025-06-01,37.65380916286557
2025-06-02,54.247013200738536
2025-06-03,56.16161366664695
2025-06-04,51.69421257952731
2025-06-05,49.77961211361889
2025-06-06,46.58861133710486
2025-06-07,33.824608231048735
2025-06-08,34.46280838635154
2025-06-09,51.69421257952731
2025-06-10,54.247013200738536
2025-06-11,54.88521335604134
2025-06-12,51.69421257952731
2025-06-13,44.03581071589363
2025-06-14,30.6336074545347
2025-06-15,30.6336074545347
2025-06-16,53.608813045435724
2025-06-17,52.97061289013292
2025-06-18,50.41781226892169
2025-06-19,46.58861133710486
2025-06-20,44.03581071589363
2025-06-21,31.910007765140314
2025-06-22,29.995407299231896
2025-06-23,50.41781226892169
2025-06-24,55.523413511344145
2025-06-25,51.056012424224505
2025-06-26,51.056012424224505
2025-06-27,44.03581071589363
2025-06-28,34.46280838635154
2025-06-29,33.18640807574592
2025-06-30,54.88521335604134
2025-07-01,51.056012424224505
2025-07-02,47.86501164771047
2025-07-03,43.39761056059083
2025-07-04,31.271807609837506
2025-07-05,27.44260667802067
2025-07-06,38.93020947347118
2025-07-07,53.608813045435724
2025-07-08,59.35261444316098
2025-07-09,59.35261444316098
2025-07-10,54.88521335604134
2025-07-11,45.95041118180205
2025-07-12,33.18640807574592
2025-07-13,34.46280838635154
2025-07-14,54.247013200738536
2025-07-15,52.332412734830115
2025-07-16,52.332412734830115
2025-07-17,49.77961211361889
2025-07-18,44.67401087119644
2025-07-19,32.54820792044312
2025-07-20,33.18640807574592
2025-07-21,54.88521335604134
2025-07-22,52.97061289013292
2025-07-23,51.056012424224505
2025-07-24,47.86501164771047
2025-07-25,42.75941040528802
2025-07-26,31.910007765140314
2025-07-27,33.18640807574592
2025-07-28,49.141411958316084
2025-07-29,50.41781226892169
2025-07-30,46.58861133710486
2025-07-31,48.50321180301328
2025-08-01,42.12121024998521
2025-08-02,32.54820792044312
2025-08-03,33.824608231048735
2025-08-04,50.41781226892169
2025-08-05,56.799813821949755
2025-08-06,54.88521335604134
2025-08-07,52.97061289013292
2025-08-08,44.67401087119644
2025-08-09,31.910007765140314
2025-08-10,35.73920869695715
2025-08-11,51.69421257952731
2025-08-12,55.523413511344145
2025-08-13,52.97061289013292
2025-08-14,52.332412734830115
2025-08-15,47.22681149240766
2025-08-16,34.46280838635154
2025-08-17,35.101008541654345
2025-08-18,51.056012424224505
2025-08-19,54.247013200738536
2025-08-20,50.41781226892169
2025-08-21,49.141411958316084
2025-08-22,43.39761056059083
2025-08-23,33.18640807574592
2025-08-24,35.101008541654345
2025-08-25,53.608813045435724
2025-08-26,50.41781226892169
2025-08-27,51.69421257952731
2025-08-28,48.50321180301328
2025-08-29,38.93020947347118
2025-08-30,27.44260667802067
2025-08-31,28.719006988626283
2025-09-01,35.73920869695715
2025-09-02,51.056012424224505
2025-09-03,51.056012424224505
2025-09-04,45.31221102649925
2025-09-05,42.75941040528802
2025-09-06,30.6336074545347
2025-09-07,30.6336074545347
2025-09-08,48.50321180301328
2025-09-09,47.86501164771047
2025-09-10,45.31221102649925
2025-09-11,41.483010094682406
2025-09-12,35.101008541654345
2025-09-13,27.44260667802067
2025-09-14,28.080806833323475
2025-09-15,46.58861133710486
2025-09-16,46.58861133710486
2025-09-17,44.03581071589363
2025-09-18,42.75941040528802
2025-09-19,38.93020947347118
2025-09-20,29.357207143929088
2025-09-21,28.080806833323475
2025-09-22,48.50321180301328
2025-09-23,47.22681149240766
2025-09-24,45.95041118180205
2025-09-25,42.75941040528802
2025-09-26,41.483010094682406
2025-09-27,29.995407299231896
2025-09-28,29.995407299231896
2025-09-29,45.95041118180205
2025-09-30,47.86501164771047
2025-10-01,44.03581071589363
2025-10-02,42.12121024998521
2025-10-03,36.377408852259954
2025-10-04,28.719006988626283
2025-10-05,29.357207143929088
2025-10-06,48.50321180301328
2025-10-07,45.31221102649925
2025-10-08,47.22681149240766
2025-10-09,42.75941040528802
2025-10-10,36.377408852259954
2025-10-11,28.719006988626283
2025-10-12,28.719006988626283
2025-10-13,44.67401087119644
2025-10-14,49.77961211361889
2025-10-15,44.03581071589363
2025-10-16,42.12121024998521
2025-10-17,38.292009318168375
2025-10-18,26.804406522717862
2025-10-19,28.719006988626283
2025-10-20,45.31221102649925
2025-10-21,43.39761056059083
2025-10-22,45.31221102649925
2025-10-23,42.75941040528802
2025-10-24,35.73920869695715
2025-10-25,27.44260667802067
2025-10-26,28.080806833323475
2025-10-27,43.39761056059083
2025-10-28,44.67401087119644
2025-10-29,42.12121024998521
2025-10-30,38.292009318168375
2025-10-31,31.910007765140314
2025-11-01,25.528006212112253
2025-11-02,28.719006988626283
2025-11-03,41.483010094682406
2025-11-04,43.39761056059083
2025-11-05,43.39761056059083
2025-11-06,42.12121024998521
2025-11-07,37.65380916286557
2025-11-08,29.357207143929088
2025-11-09,27.44260667802067
2025-11-10,40.8448099393796
2025-11-11,43.39761056059083
2025-11-12,41.483010094682406
2025-11-13,41.483010094682406
2025-11-14,35.101008541654345
2025-11-15,26.804406522717862
2025-11-16,27.44260667802067
2025-11-17,41.483010094682406
2025-11-18,49.77961211361889
2025-11-19,43.39761056059083
2025-11-20,40.2066097840768
2025-11-21,35.73920869695715
2025-11-22,27.44260667802067
2025-11-23,26.166206367415057
2025-11-24,36.377408852259954
2025-11-25,35.73920869695715
2025-11-26,29.995407299231896
2025-11-27,17.23140419317577
2025-11-28,22.33700543559822
2025-11-29,24.889806056809444
2025-11-30,28.719006988626283
2025-12-01,44.67401087119644
2025-12-02,42.75941040528802
2025-12-03,41.483010094682406
2025-12-04,40.8448099393796
2025-12-05,36.377408852259954
2025-12-06,26.804406522717862
2025-12-07,27.44260667802067
2025-12-08,39.56840962877399
2025-12-09,40.8448099393796
2025-12-10,38.93020947347118
2025-12-11,37.55065020106666
2025-12-12,32.14851360765891
2025-12-13,27.38457716955397
2025-12-14,25.668206168236228
2025-12-15,36.978526533960746
2025-12-16,36.978526533960746
2025-12-17,38.37579745762709
2025-12-18,35.581255610294406
2025-12-19,31.8954900182044
2025-12-20,23.69881157746397
2025-12-21,22.873664320903544
2025-12-22,33.039737352416225
2025-12-23,28.781848093220315
2025-12-24,20.585169652479884
2025-12-25,16.074256803829456
2025-12-26,28.2097244261144
2025-12-27,28.2097244261144
2025-12-28,29.926095427432145
2025-12-29,42.06156304971709
2025-12-30,42.63368671682301
2025-12-31,32.46761368531031
2026-01-01,25.415182578781717
2026-01-02,38.947921124733
2026-01-03,33.29276094187074
2026-01-04,33.86488460897666
2026-01-05,48.54187048913977
2026-01-06,50.51126507991203
2026-01-07,50.51126507991203
2026-01-08,44.60308130759526
2026-01-09,40.34519204839934
2026-01-10,32.38701945017751
2026-01-11,31.374925092359465
2026-01-12,43.014010207267006
2026-01-13,47.0623876385392
2026-01-14,44.026104565085056
2026-01-15,42.507963028357985
2026-01-16,38.96563277599482
2026-01-17,30.36283073454142
2026-01-18,27.326547661087275
2026-01-19,40.48377431272189
2026-01-20,45.0381989229031
2026-01-21,49.08657635417529
2026-01-22,39.97772713381286
2026-01-23,35.92934970254068
2026-01-24,28.338642018905322
2026-01-25,27.326547661087275
2026-01-26,39.97772713381286
2026-01-27,44.026104565085056
2026-01-28,40.98982149163091
2026-01-29,41.495868670539934
2026-01-30,37.44749123926775
2026-01-31,28.338642018905322
2026-02-01,27.8325948399963
2026-02-02,38.4595855970858
2026-02-03,44.026104565085056
2026-02-04,40.48377431272189
2026-02-05,38.96563277599482
2026-02-06,36.4353968814497
2026-02-07,27.326547661087275
2026-02-08,24.796311766542157
2026-02-09,34.917255344722626
2026-02-10,40.98982149163091
2026-02-11,42.507963028357985
2026-02-12,43.014010207267006
2026-02-13,30.86887791345044
2026-02-14,23.78421740872411
2026-02-15,25.302358945451182
2026-02-16,38.4595855970858
2026-02-17,39.47167995490384
2026-02-18,40.98982149163091
2026-02-19,40.48377431272189
2026-02-20,33.90516098690458
2026-02-21,26.82050048217825
2026-02-22,25.302358945451182
2026-02-23,38.4595855970858
2026-02-24,40.98982149163091
2026-02-25,38.96563277599482
2026-02-26,37.44749123926775
2026-02-27,35.92934970254068
2026-02-28,25.808406124360204
2026-03-01,26.31445330326923
2026-03-02,38.96563277599482
2026-03-03,43.014010207267006
2026-03-04,41.495868670539934
2026-03-05,40.98982149163091
2026-03-06,35.92934970254068
2026-03-07,29.35073637672337
2026-03-08,28.338642018905322
2026-03-09,42.507963028357985
2026-03-10,47.0623876385392
2026-03-11,42.00191584944896
2026-03-12,39.47167995490384
2026-03-13,33.90516098690458
2026-03-14,26.82050048217825
2026-03-15,26.31445330326923
2026-03-16,40.98982149163091
2026-03-17,43.014010207267006
2026-03-18,42.507963028357985
2026-03-19,37.95353841817677
2026-03-20,34.917255344722626
2026-03-21,27.8325948399963
2026-03-22,29.856783555632394
2026-03-23,44.026104565085056
2026-03-24,48.07448199635724
2026-03-25,44.026104565085056
2026-03-26,40.98982149163091
2026-03-27,35.92934970254068
2026-03-28,26.82050048217825
2026-03-29,28.844689197814347
2026-03-30,43.014010207267006
2026-03-31,50.604717890902364
2026-04-01,40.48377431272189
2026-04-02,37.44749123926775
2026-04-03,31.880972271268487
2026-04-04,25.808406124360204
2026-04-05,24.290264587633132
2026-04-06,41.495868670539934
2026-04-07,45.0381989229031
2026-04-08,41.495868670539934
2026-04-09,39.47167995490384
2026-04-10,34.411208165813605
2026-04-11,27.326547661087275
2026-04-12,26.31445330326923
2026-04-13,40.98982149163091
2026-04-14,39.97772713381286
2026-04-15,39.47167995490384
2026-04-16,39.97772713381286
2026-04-17,32.38701945017751
2026-04-18,28.338642018905322
2026-04-19,28.338642018905322
2026-04-20,40.48377431272189
2026-04-21,42.00191584944896
2026-04-22,41.495868670539934
2026-04-23,42.00191584944896
2026-04-24,32.38701945017751
2026-04-25,28.338642018905322
2026-04-26,28.338642018905322
2026-04-27,43.520057386176035
2026-04-28,40.98982149163091
2026-04-29,42.507963028357985
2026-04-30,42.00191584944896
2026-05-01,33.39911380799556
2026-05-02,27.8325948399963
2026-05-03,26.31445330326923
2026-05-04,38.4595855970858
2026-05-05,45.54424610181213
2026-05-06,42.507963028357985
2026-05-07,39.97772713381286
2026-05-08,32.38701945017751
2026-05-09,24.796311766542157
2026-05-10,21.760028693088017
2026-05-11,40.98982149163091
2026-05-12,44.53215174399408
2026-05-13,42.507963028357985
2026-05-14,39.97772713381286
2026-05-15,33.90516098690458
2026-05-16,29.35073637672337
2026-05-17,26.82050048217825
2026-05-18,39.97772713381286
2026-05-19,40.98982149163091
2026-05-20,40.48377431272189
2026-05-21,38.4595855970858
2026-05-22,33.90516098690458
2026-05-23,27.326547661087275
2026-05-24,27.326547661087275
2026-05-25,29.856783555632394
2026-05-26,43.520057386176035
2026-05-27,42.507963028357985
2026-05-28,41.495868670539934
2026-05-29,38.4595855970858
2026-05-30,30.36283073454142
2026-05-31,28.844689197814347
