Time,longlegs
2025-03-28,1.0971428571428572
2025-03-29,1.645714285714286
2025-03-30,1.9200000000000002
2025-03-31,1.0971428571428572
2025-04-01,0.822857142857143
2025-04-02,0.822857142857143
2025-04-03,0.822857142857143
2025-04-04,0.822857142857143
2025-04-05,1.645714285714286
2025-04-06,1.9200000000000002
2025-04-07,0.822857142857143
2025-04-08,0.822857142857143
2025-04-09,0.822857142857143
2025-04-10,0.5485714285714286
2025-04-11,0.822857142857143
2025-04-12,1.3714285714285714
2025-04-13,1.3714285714285714
2025-04-14,0.5485714285714286
2025-04-15,0.598032786885246
2025-04-16,0.6115222482435598
2025-04-17,0.5845433255269321
2025-04-18,0.8026229508196723
2025-04-19,1.1286182669789229
2025-04-20,1.3332084309133492
2025-04-21,0.8026229508196723
2025-04-22,0.7621545667447308
2025-04-23,0.8161124121779861
2025-04-24,0.7621545667447308
2025-04-25,0.5575644028103046
2025-04-26,0.8161124121779861
2025-04-27,1.1421077283372367
2025-04-28,0.7621545667447308
2025-04-29,0.5845433255269321
2025-04-30,0.5575644028103046
2025-05-01,0.5710538641686184
2025-05-02,0.7621545667447308
2025-05-03,1.1421077283372367
2025-05-04,1.3601873536299767
2025-05-05,0.5710538641686184
2025-05-06,0.7621545667447308
2025-05-07,0.517096018735363
2025-05-08,0.7621545667447308
2025-05-09,0.5845433255269321
2025-05-10,0.8161124121779861
2025-05-11,1.4006557377049182
2025-05-12,0.8026229508196723
2025-05-13,0.5710538641686184
2025-05-14,0.8296018735363
2025-05-15,0.6744730679156911
2025-05-16,0.5935362997658081
2025-05-17,0.755409836065574
2025-05-18,1.1600936768149885
2025-05-19,0.6744730679156911
2025-05-20,0.5665573770491805
2025-05-21,0.5125995316159252
2025-05-22,0.5125995316159252
2025-05-23,0.5935362997658081
2025-05-24,0.8093676814988292
2025-05-25,0.8633255269320845
2025-05-26,1.214051522248244
2025-05-27,0.6744730679156911
2025-05-28,0.6744730679156911
2025-05-29,0.8633255269320845
2025-05-30,0.8363466042154569
2025-05-31,0.7823887587822016
2025-06-01,1.0251990632318504
2025-06-02,0.7284309133489463
2025-06-03,0.6474941451990635
2025-06-04,0.755409836065574
2025-06-05,0.5665573770491805
2025-06-06,0.755409836065574
2025-06-07,0.8903044496487121
2025-06-08,1.0521779859484781
2025-06-09,0.755409836065574
2025-06-10,0.6474941451990635
2025-06-11,0.48562060889929753
2025-06-12,0.4586416861826699
2025-06-13,0.755409836065574
2025-06-14,0.9982201405152228
2025-06-15,1.0791569086651056
2025-06-16,0.9172833723653399
2025-06-17,2.2122716627634667
2025-06-18,1.1061358313817333
2025-06-19,0.9442622950819675
2025-06-20,0.9172833723653399
2025-06-21,0.8903044496487121
2025-06-22,0.9442622950819675
2025-06-23,0.9982201405152228
2025-06-24,0.7823887587822016
2025-06-25,1.1061358313817333
2025-06-26,0.9442622950819675
2025-06-27,0.8363466042154569
2025-06-28,1.2410304449648715
2025-06-29,1.2680093676814992
2025-06-30,0.7823887587822016
2025-07-01,0.6744730679156911
2025-07-02,0.5125995316159252
2025-07-03,0.5935362997658081
2025-07-04,0.8093676814988292
2025-07-05,0.8903044496487121
2025-07-06,1.0521779859484781
2025-07-07,0.5665573770491805
2025-07-08,0.5395784543325528
2025-07-09,0.8633255269320845
2025-07-10,0.755409836065574
2025-07-11,0.7823887587822016
2025-07-12,0.9712412177985951
2025-07-13,0.8903044496487121
2025-07-14,0.5935362997658081
2025-07-15,0.6205152224824357
2025-07-16,0.5395784543325528
2025-07-17,0.5395784543325528
2025-07-18,0.8093676814988292
2025-07-19,0.6744730679156911
2025-07-20,1.214051522248244
2025-07-21,0.7284309133489463
2025-07-22,0.6474941451990635
2025-07-23,0.6205152224824357
2025-07-24,0.5935362997658081
2025-07-25,0.8903044496487121
2025-07-26,0.9712412177985951
2025-07-27,1.510819672131148
2025-07-28,0.8363466042154569
2025-07-29,1.0521779859484781
2025-07-30,0.8363466042154569
2025-07-31,1.0521779859484781
2025-08-01,1.0251990632318504
2025-08-02,1.429882903981265
2025-08-03,1.1061358313817333
2025-08-04,0.8633255269320845
2025-08-05,0.8633255269320845
2025-08-06,0.7823887587822016
2025-08-07,0.8633255269320845
2025-08-08,2.1043559718969562
2025-08-09,2.2392505854800944
2025-08-10,2.5360187353629984
2025-08-11,1.6996721311475413
2025-08-12,1.4568618266978925
2025-08-13,1.294988290398127
2025-08-14,1.3489461358313821
2025-08-15,1.3759250585480096
2025-08-16,1.510819672131148
2025-08-17,1.8345667447306797
2025-08-18,1.4838407494145203
2025-08-19,1.0251990632318504
2025-08-20,1.0251990632318504
2025-08-21,1.1600936768149885
2025-08-22,1.0251990632318504
2025-08-23,1.214051522248244
2025-08-24,1.726651053864169
2025-08-25,1.1600936768149885
2025-08-26,0.9982201405152228
2025-08-27,0.5935362997658081
2025-08-28,0.6205152224824357
2025-08-29,0.9172833723653399
2025-08-30,1.3489461358313821
2025-08-31,1.6457142857142861
2025-09-01,1.591756440281031
2025-09-02,0.9442622950819675
2025-09-03,0.9442622950819675
2025-09-04,0.7823887587822016
2025-09-05,0.7014519906323187
2025-09-06,0.9982201405152228
2025-09-07,1.1600936768149885
2025-09-08,0.8093676814988292
2025-09-09,0.8633255269320845
2025-09-10,0.8633255269320845
2025-09-11,0.7823887587822016
2025-09-12,0.8903044496487121
2025-09-13,1.0251990632318504
2025-09-14,1.294988290398127
2025-09-15,0.9172833723653399
2025-09-16,0.8633255269320845
2025-09-17,0.9172833723653399
2025-09-18,0.6205152224824357
2025-09-19,0.5395784543325528
2025-09-20,1.0521779859484781
2025-09-21,0.9982201405152228
2025-09-22,0.9172833723653399
2025-09-23,0.755409836065574
2025-09-24,0.7284309133489463
2025-09-25,0.8903044496487121
2025-09-26,0.8633255269320845
2025-09-27,1.0521779859484781
2025-09-28,1.1061358313817333
2025-09-29,0.8633255269320845
2025-09-30,0.7014519906323187
2025-10-01,0.8363466042154569
2025-10-02,0.9172833723653399
2025-10-03,0.9712412177985951
2025-10-04,1.4568618266978925
2025-10-05,1.888524590163935
2025-10-06,1.1061358313817333
2025-10-07,0.9442622950819675
2025-10-08,1.2680093676814992
2025-10-09,1.0521779859484781
2025-10-10,0.8093676814988292
2025-10-11,1.6996721311475413
2025-10-12,1.6996721311475413
2025-10-13,1.2680093676814992
2025-10-14,1.1061358313817333
2025-10-15,1.0251990632318504
2025-10-16,1.0791569086651056
2025-10-17,1.2680093676814992
2025-10-18,1.8615456674473072
2025-10-19,2.4011241217798602
2025-10-20,1.3489461358313821
2025-10-21,1.2680093676814992
2025-10-22,1.0791569086651056
2025-10-23,1.3489461358313821
2025-10-24,1.294988290398127
2025-10-25,2.050398126463701
2025-10-26,2.2932084309133494
2025-10-27,1.8615456674473072
2025-10-28,1.5647775175644032
2025-10-29,1.591756440281031
2025-10-30,1.6726932084309138
2025-10-31,2.1313348946135835
2025-11-01,2.6978922716627642
2025-11-02,1.7536299765807968
2025-11-03,0.8633255269320845
2025-11-04,0.7823887587822016
2025-11-05,0.7014519906323187
2025-11-06,0.7014519906323187
2025-11-07,0.7823887587822016
2025-11-08,1.0791569086651056
2025-11-09,0.9982201405152228
2025-11-10,0.6744730679156911
2025-11-11,0.5395784543325528
2025-11-12,0.5935362997658081
2025-11-13,0.5935362997658081
2025-11-14,0.6744730679156911
2025-11-15,0.8363466042154569
2025-11-16,0.8903044496487121
2025-11-17,0.5935362997658081
2025-11-18,0.43166276346604227
2025-11-19,0.5665573770491805
2025-11-20,0.5935362997658081
2025-11-21,0.43166276346604227
2025-11-22,0.7823887587822016
2025-11-23,0.7014519906323187
2025-11-24,0.5935362997658081
2025-11-25,0.5125995316159252
2025-11-26,0.48562060889929753
2025-11-27,0.5395784543325528
2025-11-28,0.5935362997658081
2025-11-29,0.5665573770491805
2025-11-30,0.4586416861826699
2025-12-01,0.35072599531615933
2025-12-02,0.377704918032787
2025-12-03,0.43166276346604227
2025-12-04,0.3237470725995317
2025-12-05,0.3237470725995317
2025-12-06,0.6205152224824357
2025-12-07,0.48562060889929753
2025-12-08,0.48562060889929753
2025-12-09,0.24281030444964877
2025-12-10,0.43166276346604227
2025-12-11,0.4112676342540146
2025-12-12,0.5720877635930445
2025-12-13,0.4824603880170895
2025-12-14,0.4370468434875818
2025-12-15,0.34741946791162687
2025-12-16,0.4566811787835223
2025-12-17,0.4689709266587757
2025-12-18,0.34741946791162687
2025-12-19,0.4566811787835223
2025-12-20,0.462826052721149
2025-12-21,0.5720877635930445
2025-12-22,0.4824603880170895
2025-12-23,0.34741946791162687
2025-12-24,0.5659428896554178
2025-12-25,0.4370468434875818
2025-12-26,0.5720877635930445
2025-12-27,0.591722098888985
2025-12-28,0.5659428896554178
2025-12-29,0.5720877635930445
2025-12-30,0.6236461820601789
2025-12-31,0.6752046005273132
2026-01-01,0.6175013081225522
2026-01-02,0.5659428896554178
2026-01-03,0.6175013081225522
2026-01-04,0.6752046005273132
2026-01-05,0.4566811787835223
2026-01-06,0.40512276031638794
2026-01-07,0.40512276031638794
2026-01-08,0.5978669728266117
2026-01-09,0.462826052721149
2026-01-10,0.6759361331389354
2026-01-11,0.626777141637922
2026-01-12,0.5776181501369084
2026-01-13,0.4793001671348815
2026-01-14,0.4670104192596281
2026-01-15,0.24579495750506744
2026-01-16,0.430141175633868
2026-01-17,0.5776181501369084
2026-01-18,0.5038796628853882
2026-01-19,0.3686924362576012
2026-01-20,0.2826642011308276
2026-01-21,0.4424309235091214
2026-01-22,0.430141175633868
2026-01-23,0.3195334447565877
2026-01-24,0.7005156288894422
2026-01-25,0.8111233597667226
2026-01-26,0.7128053767646956
2026-01-27,0.6144873937626686
2026-01-28,0.3932719320081079
2026-01-29,0.528459158635895
2026-01-30,0.5653284022616551
2026-01-31,0.6144873937626686
2026-02-01,0.6759361331389354
2026-02-02,0.5161694107606416
2026-02-03,0.4055616798833613
2026-02-04,0.3686924362576012
2026-02-05,0.3686924362576012
2026-02-06,0.3932719320081079
2026-02-07,0.5038796628853882
2026-02-08,0.7005156288894422
2026-02-09,0.4178514277586146
2026-02-10,0.4055616798833613
2026-02-11,0.3809821841328545
2026-02-12,0.5161694107606416
2026-02-13,0.5038796628853882
2026-02-14,0.4915899150101349
2026-02-15,0.663646385263682
2026-02-16,0.7496746203904556
2026-02-17,0.5776181501369084
2026-02-18,0.430141175633868
2026-02-19,0.3072436968813343
2026-02-20,0.4915899150101349
2026-02-21,0.6882258810141888
2026-02-22,0.7496746203904556
2026-02-23,0.5530386543864018
2026-02-24,0.6021976458874152
2026-02-25,0.528459158635895
2026-02-26,0.430141175633868
2026-02-27,0.6759361331389354
2026-02-28,0.725095124639949
2026-03-01,0.8111233597667226
2026-03-02,1.0446285693965367
2026-03-03,1.1429465523985636
2026-03-04,0.5653284022616551
2026-03-05,0.663646385263682
2026-03-06,0.7742541161409624
2026-03-07,0.8479926033924826
2026-03-08,0.6882258810141888
2026-03-09,0.4793001671348815
2026-03-10,0.5038796628853882
2026-03-11,0.4793001671348815
2026-03-12,0.430141175633868
2026-03-13,0.663646385263682
2026-03-14,0.823413107641976
2026-03-15,0.7128053767646956
2026-03-16,0.528459158635895
2026-03-17,0.8479926033924826
2026-03-18,0.4424309235091214
2026-03-19,0.528459158635895
2026-03-20,0.528459158635895
2026-03-21,0.5899078980121618
2026-03-22,0.7128053767646956
2026-03-23,0.5776181501369084
2026-03-24,0.4547206713843748
2026-03-25,0.3564026883823478
2026-03-26,0.3686924362576012
2026-03-27,0.528459158635895
2026-03-28,0.663646385263682
2026-03-29,0.528459158635895
2026-03-30,0.5038796628853882
2026-03-31,0.4424309235091214
2026-04-01,0.4055616798833613
2026-04-02,0.4670104192596281
2026-04-03,0.528459158635895
2026-04-04,0.4915899150101349
2026-04-05,0.663646385263682
2026-04-06,0.4670104192596281
2026-04-07,0.3686924362576012
2026-04-08,0.3564026883823478
2026-04-09,0.4055616798833613
2026-04-10,0.4915899150101349
2026-04-11,0.5776181501369084
2026-04-12,0.626777141637922
2026-04-13,0.331823192631841
2026-04-14,0.8479926033924826
2026-04-15,1.2289747875253372
2026-04-16,0.6882258810141888
2026-04-17,0.5530386543864018
2026-04-18,0.7865438640162158
2026-04-19,0.8357028555172292
2026-04-20,0.7005156288894422
2026-04-21,0.4793001671348815
2026-04-22,0.5038796628853882
2026-04-23,0.4670104192596281
2026-04-24,0.4915899150101349
2026-04-25,0.6759361331389354
2026-04-26,0.725095124639949
2026-04-27,0.823413107641976
2026-04-28,0.430141175633868
2026-04-29,0.5899078980121618
2026-04-30,0.3686924362576012
2026-05-01,0.4793001671348815
2026-05-02,0.6759361331389354
2026-05-03,0.7005156288894422
2026-05-04,0.3932719320081079
2026-05-05,0.8357028555172292
2026-05-06,0.7128053767646956
2026-05-07,0.5899078980121618
2026-05-08,0.5530386543864018
2026-05-09,0.626777141637922
2026-05-10,0.7496746203904556
2026-05-11,0.5776181501369084
2026-05-12,0.4424309235091214
2026-05-13,0.4793001671348815
2026-05-14,0.5038796628853882
2026-05-15,0.528459158635895
2026-05-16,0.9463105863945096
2026-05-17,0.8479926033924826
2026-05-18,0.6021976458874152
2026-05-19,0.5530386543864018
2026-05-20,0.5899078980121618
2026-05-21,0.6144873937626686
2026-05-22,0.7005156288894422
2026-05-23,0.8971515948934962
2026-05-24,1.0446285693965367
2026-05-25,0.8971515948934962
2026-05-26,0.626777141637922
2026-05-27,0.6144873937626686
2026-05-28,0.6513566373884287
2026-05-29,0.8725720991429894
2026-05-30,1.0814978130222968
2026-05-31,0.725095124639949
