Time,wells_fargo_login
2024-09-22,23.66052238549339
2024-09-23,39.792696739238885
2024-09-24,43.55687075511283
2024-09-25,38.17947930386433
2024-09-26,38.717218448989186
2024-09-27,43.01913160998798
2024-09-28,33.87756614286553
2024-09-29,24.19826153061824
2024-09-30,47.32104477098678
2024-10-01,53.77391451248498
2024-10-02,47.858783916111626
2024-10-03,44.63234904536253
2024-10-04,46.24556648073708
2024-10-05,30.651131272116437
2024-10-06,24.73600067574309
2024-10-07,41.405914174613436
2024-10-08,38.717218448989186
2024-10-09,40.33043588436373
2024-10-10,37.104001013614635
2024-10-11,43.55687075511283
2024-10-12,30.651131272116437
2024-10-13,23.12278324036854
2024-10-14,41.94365331973828
2024-10-15,43.01913160998798
2024-10-16,43.01913160998798
2024-10-17,40.86817502948858
2024-10-18,40.86817502948858
2024-10-19,29.57565298186674
2024-10-20,22.585044095243692
2024-10-21,39.792696739238885
2024-10-22,38.17947930386433
2024-10-23,38.17947930386433
2024-10-24,37.64174015873948
2024-10-25,38.717218448989186
2024-10-26,29.037913836741886
2024-10-27,24.19826153061824
2024-10-28,39.25495759411403
2024-10-29,41.405914174613436
2024-10-30,40.86817502948858
2024-10-31,40.86817502948858
2024-11-01,50.547479641735876
2024-11-02,35.490783578240084
2024-11-03,27.42469640136734
2024-11-04,44.63234904536253
2024-11-05,36.02852272336494
2024-11-06,30.113392126991588
2024-11-07,39.792696739238885
2024-11-08,41.405914174613436
2024-11-09,29.57565298186674
2024-11-10,24.19826153061824
2024-11-11,34.95304443311524
2024-11-12,37.64174015873948
2024-11-13,40.86817502948858
2024-11-14,40.86817502948858
2024-11-15,38.717218448989186
2024-11-16,28.500174691617037
2024-11-17,22.585044095243692
2024-11-18,34.95304443311524
2024-11-19,38.717218448989186
2024-11-20,38.717218448989186
2024-11-21,35.490783578240084
2024-11-22,35.490783578240084
2024-11-23,26.88695725624249
2024-11-24,22.04730495011884
2024-11-25,36.02852272336494
2024-11-26,39.792696739238885
2024-11-27,40.33043588436373
2024-11-28,23.66052238549339
2024-11-29,32.802087852615834
2024-11-30,31.188870417241287
2024-12-01,33.33982699774069
2024-12-02,44.63234904536253
2024-12-03,46.24556648073708
2024-12-04,41.94365331973828
2024-12-05,39.792696739238885
2024-12-06,38.717218448989186
2024-12-07,29.57565298186674
2024-12-08,23.12278324036854
2024-12-09,36.56626186848978
2024-12-10,38.17947930386433
2024-12-11,39.792696739238885
2024-12-12,39.792696739238885
2024-12-13,39.25495759411403
2024-12-14,28.500174691617037
2024-12-15,21.50956580499399
2024-12-16,41.405914174613436
2024-12-17,43.01913160998798
2024-12-18,39.25495759411403
2024-12-19,41.94365331973828
2024-12-20,46.24556648073708
2024-12-21,29.57565298186674
2024-12-22,25.81147896599279
2024-12-23,39.25495759411403
2024-12-24,38.717218448989186
2024-12-25,20.43408751474429
2024-12-26,38.717218448989186
2024-12-27,45.170088190487384
2024-12-28,31.726609562366136
2024-12-29,26.88695725624249
2024-12-30,45.170088190487384
2024-12-31,48.93426220636133
2025-01-01,35.490783578240084
2025-01-02,51.62295793198558
2025-01-03,50.00974049661103
2025-01-04,38.717218448989186
2025-01-05,26.88695725624249
2025-01-06,40.86817502948858
2025-01-07,43.55687075511283
2025-01-08,39.792696739238885
2025-01-09,36.56626186848978
2025-01-10,39.792696739238885
2025-01-11,32.802087852615834
2025-01-12,24.73600067574309
2025-01-13,41.94365331973828
2025-01-14,39.25495759411403
2025-01-15,44.63234904536253
2025-01-16,43.55687075511283
2025-01-17,41.405914174613436
2025-01-18,29.57565298186674
2025-01-19,22.04730495011884
2025-01-20,31.188870417241287
2025-01-21,37.64174015873948
2025-01-22,41.405914174613436
2025-01-23,38.717218448989186
2025-01-24,38.717218448989186
2025-01-25,30.113392126991588
2025-01-26,22.585044095243692
2025-01-27,37.104001013614635
2025-01-28,41.94365331973828
2025-01-29,37.64174015873948
2025-01-30,41.94365331973828
2025-01-31,45.70782733561223
2025-02-01,40.86817502948858
2025-02-02,27.962435546492188
2025-02-03,45.70782733561223
2025-02-04,43.55687075511283
2025-02-05,37.64174015873948
2025-02-06,41.405914174613436
2025-02-07,39.25495759411403
2025-02-08,32.26434870749099
2025-02-09,22.585044095243692
2025-02-10,34.95304443311524
2025-02-11,38.17947930386433
2025-02-12,37.104001013614635
2025-02-13,47.32104477098678
2025-02-14,42.481392464863134
2025-02-15,30.113392126991588
2025-02-16,25.81147896599279
2025-02-17,33.33982699774069
2025-02-18,40.86817502948858
2025-02-19,40.86817502948858
2025-02-20,43.01913160998798
2025-02-21,37.64174015873948
2025-02-22,30.651131272116437
2025-02-23,24.73600067574309
2025-02-24,35.490783578240084
2025-02-25,38.17947930386433
2025-02-26,38.17947930386433
2025-02-27,40.33043588436373
2025-02-28,43.55687075511283
2025-03-01,37.64174015873948
2025-03-02,29.037913836741886
2025-03-03,45.170088190487384
2025-03-04,44.63234904536253
2025-03-05,40.86817502948858
2025-03-06,39.25495759411403
2025-03-07,39.792696739238885
2025-03-08,32.26434870749099
2025-03-09,24.73600067574309
2025-03-10,38.717218448989186
2025-03-11,40.86817502948858
2025-03-12,41.405914174613436
2025-03-13,39.25495759411403
2025-03-14,39.25495759411403
2025-03-15,32.26434870749099
2025-03-16,25.81147896599279
2025-03-17,38.17947930386433
2025-03-18,37.64174015873948
2025-03-19,37.104001013614635
2025-03-20,36.56626186848978
2025-03-21,34.95304443311524
2025-03-22,25.81147896599279
2025-03-23,23.12278324036854
2025-03-24,34.415305287990385
2025-03-25,38.17947930386433
2025-03-26,36.56626186848978
2025-03-27,36.02852272336494
2025-03-28,36.02852272336494
2025-03-29,31.188870417241287
2025-03-30,24.73600067574309
2025-03-31,40.86817502948858
2025-04-01,46.78330562586193
2025-04-02,41.405914174613436
2025-04-03,40.33043588436373
2025-04-04,38.17947930386433
2025-04-05,29.037913836741886
2025-04-06,25.273739820867938
2025-04-07,37.64174015873948
2025-04-08,42.481392464863134
2025-04-09,40.33043588436373
2025-04-10,41.405914174613436
2025-04-11,38.717218448989186
2025-04-12,27.962435546492188
2025-04-13,23.66052238549339
2025-04-14,43.01913160998798
2025-04-15,44.161461076773755
2025-04-16,37.44331734392125
2025-04-17,36.17114744462019
2025-04-18,32.19403511942117
2025-04-19,24.70537165063692
2025-04-20,18.220008508591306
2025-04-21,32.42681571022806
2025-04-22,33.4301160369667
2025-04-23,33.4301160369667
2025-04-24,32.19403511942117
2025-04-25,33.698985609529124
2025-04-26,23.70207132389828
2025-04-27,20.459389752875474
2025-04-28,33.698985609529124
2025-04-29,35.43671669044397
2025-04-30,36.67279760798951
2025-05-01,40.41712934238163
2025-05-02,39.68269858820542
2025-05-03,25.70867197737556
2025-05-04,22.197120833790322
2025-05-05,33.4301160369667
2025-05-06,33.931766200336014
2025-05-07,30.456304038506318
2025-05-08,33.931766200336014
2025-05-09,32.42681571022806
2025-05-10,26.210322140744875
2025-05-11,19.223308835329945
2025-05-12,35.93836685381329
2025-05-13,35.66949728125087
2025-05-14,33.931766200336014
2025-05-15,36.77933334748923
2025-05-16,36.31377216587544
2025-05-17,26.07142617037211
2025-05-18,23.74362026230317
2025-05-19,37.244894529103014
2025-05-20,35.84821098426165
2025-05-21,32.12372153135135
2025-05-22,33.9859662578065
2025-05-23,32.12372153135135
2025-05-24,22.812497899075595
2025-05-25,17.69132490132393
2025-05-26,23.278059080689385
2025-05-27,35.38264980264786
2025-05-28,40.03826161878574
2025-05-29,37.7104557107168
2025-05-30,37.7104557107168
2025-05-31,27.93367089682726
2025-06-01,27.002548533599686
2025-06-02,40.03826161878574
2025-06-03,40.503822800399526
2025-06-04,36.77933334748923
2025-06-05,36.31377216587544
2025-06-06,37.7104557107168
2025-06-07,26.07142617037211
2025-06-08,21.881375535848022
2025-06-09,35.84821098426165
2025-06-10,36.77933334748923
2025-06-11,35.84821098426165
2025-06-12,35.38264980264786
2025-06-13,35.84821098426165
2025-06-14,24.674742625530747
2025-06-15,20.01913080939287
2025-06-16,33.9859662578065
2025-06-17,33.9859662578065
2025-06-18,35.38264980264786
2025-06-19,29.330354441668625
2025-06-20,33.520405076192716
2025-06-21,24.674742625530747
2025-06-22,20.484691991006656
2025-06-23,33.05484389457892
2025-06-24,33.520405076192716
2025-06-25,34.45152743942029
2025-06-26,33.520405076192716
2025-06-27,38.17601689233059
2025-06-28,25.605864988758324
2025-06-29,20.484691991006656
2025-06-30,41.90050634524089
2025-07-01,46.55611816137877
2025-07-02,41.434945163627106
2025-07-03,40.03826161878574
2025-07-04,27.002548533599686
2025-07-05,22.812497899075595
2025-07-06,22.812497899075595
2025-07-07,39.10713925555817
2025-07-08,36.31377216587544
2025-07-09,36.77933334748923
2025-07-10,36.31377216587544
2025-07-11,36.31377216587544
2025-07-12,25.140303807144534
2025-07-13,21.415814354234232
2025-07-14,36.31377216587544
2025-07-15,36.77933334748923
2025-07-16,38.17601689233059
2025-07-17,37.7104557107168
2025-07-18,37.244894529103014
2025-07-19,26.536987351985896
2025-07-20,20.484691991006656
2025-07-21,35.84821098426165
2025-07-22,35.84821098426165
2025-07-23,33.9859662578065
2025-07-24,33.9859662578065
2025-07-25,34.917088621034075
2025-07-26,23.74362026230317
2025-07-27,20.484691991006656
2025-07-28,36.31377216587544
2025-07-29,34.45152743942029
2025-07-30,37.244894529103014
2025-07-31,38.17601689233059
2025-08-01,45.1594346165374
2025-08-02,29.330354441668625
2025-08-03,22.812497899075595
2025-08-04,38.17601689233059
2025-08-05,39.10713925555817
2025-08-06,36.77933334748923
2025-08-07,37.244894529103014
2025-08-08,36.77933334748923
2025-08-09,25.140303807144534
2025-08-10,21.415814354234232
2025-08-11,36.31377216587544
2025-08-12,35.84821098426165
2025-08-13,37.244894529103014
2025-08-14,38.64157807394438
2025-08-15,37.244894529103014
2025-08-16,26.07142617037211
2025-08-17,22.812497899075595
2025-08-18,35.38264980264786
2025-08-19,33.520405076192716
2025-08-20,34.917088621034075
2025-08-21,35.38264980264786
2025-08-22,33.520405076192716
2025-08-23,25.605864988758324
2025-08-24,20.950253172620446
2025-08-25,35.38264980264786
2025-08-26,35.84821098426165
2025-08-27,35.38264980264786
2025-08-28,36.77933334748923
2025-08-29,38.64157807394438
2025-08-30,25.605864988758324
2025-08-31,22.34693671746181
2025-09-01,27.468109715213473
2025-09-02,40.96938398201331
2025-09-03,38.64157807394438
2025-09-04,36.77933334748923
2025-09-05,34.45152743942029
2025-09-06,24.20918144391696
2025-09-07,19.553569627779083
2025-09-08,33.520405076192716
2025-09-09,32.58928271296514
2025-09-10,32.58928271296514
2025-09-11,34.917088621034075
2025-09-12,33.9859662578065
2025-09-13,25.140303807144534
2025-09-14,19.088008446165293
2025-09-15,34.917088621034075
2025-09-16,32.58928271296514
2025-09-17,31.192599168123774
2025-09-18,31.192599168123774
2025-09-19,34.45152743942029
2025-09-20,23.74362026230317
2025-09-21,18.15688608293772
2025-09-22,30.727037986509988
2025-09-23,31.658160349737564
2025-09-24,30.727037986509988
2025-09-25,31.658160349737564
2025-09-26,32.12372153135135
2025-09-27,24.674742625530747
2025-09-28,19.553569627779083
2025-09-29,35.38264980264786
2025-09-30,37.7104557107168
2025-10-01,45.1594346165374
2025-10-02,37.244894529103014
2025-10-03,38.17601689233059
2025-10-04,26.536987351985896
2025-10-05,22.34693671746181
2025-10-06,33.9859662578065
2025-10-07,33.9859662578065
2025-10-08,35.38264980264786
2025-10-09,34.45152743942029
2025-10-10,32.12372153135135
2025-10-11,23.74362026230317
2025-10-12,19.088008446165293
2025-10-13,32.58928271296514
2025-10-14,33.9859662578065
2025-10-15,37.7104557107168
2025-10-16,34.45152743942029
2025-10-17,33.9859662578065
2025-10-18,23.74362026230317
2025-10-19,19.553569627779083
2025-10-20,33.05484389457892
2025-10-21,31.658160349737564
2025-10-22,31.192599168123774
2025-10-23,32.12372153135135
2025-10-24,32.58928271296514
2025-10-25,23.278059080689385
2025-10-26,19.088008446165293
2025-10-27,32.12372153135135
2025-10-28,32.12372153135135
2025-10-29,32.58928271296514
2025-10-30,35.38264980264786
2025-10-31,35.84821098426165
2025-11-01,28.864793260054835
2025-11-02,21.415814354234232
2025-11-03,36.77933334748923
2025-11-04,35.38264980264786
2025-11-05,33.9859662578065
2025-11-06,33.05484389457892
2025-11-07,33.05484389457892
2025-11-08,22.812497899075595
2025-11-09,20.01913080939287
2025-11-10,30.727037986509988
2025-11-11,31.658160349737564
2025-11-12,31.658160349737564
2025-11-13,33.9859662578065
2025-11-14,33.520405076192716
2025-11-15,27.468109715213473
2025-11-16,20.950253172620446
2025-11-17,31.192599168123774
2025-11-18,32.58928271296514
2025-11-19,33.9859662578065
2025-11-20,33.520405076192716
2025-11-21,33.05484389457892
2025-11-22,23.278059080689385
2025-11-23,19.553569627779083
2025-11-24,30.727037986509988
2025-11-25,33.520405076192716
2025-11-26,32.12372153135135
2025-11-27,19.553569627779083
2025-11-28,25.140303807144534
2025-11-29,24.674742625530747
2025-11-30,20.484691991006656
2025-12-01,40.503822800399526
2025-12-02,38.17601689233059
2025-12-03,35.38264980264786
2025-12-04,36.77933334748923
2025-12-05,33.05484389457892
2025-12-06,25.605864988758324
2025-12-07,21.415814354234232
2025-12-08,31.192599168123774
2025-12-09,33.9859662578065
2025-12-10,32.58928271296514
2025-12-11,34.39979841924098
2025-12-12,33.96010174771685
2025-12-13,24.31263948427558
2025-12-14,19.062143936075643
2025-12-15,33.080708404668584
2025-12-16,32.64101173314445
2025-12-17,30.67530896633068
2025-12-18,31.554702309378946
2025-12-19,32.20131506162032
2025-12-20,23.872942812751447
2025-12-21,19.708756688317013
2025-12-22,33.96010174771685
2025-12-23,33.080708404668584
2025-12-24,27.39051618494451
2025-12-25,16.65674449773774
2025-12-26,28.03712893718588
2025-12-27,24.545420075082475
2025-12-28,20.588150031365277
2025-12-29,34.39979841924098
2025-12-30,38.56398454367542
2025-12-31,36.80519785757889
2026-01-01,26.071426170372114
2026-01-02,38.56398454367542
2026-01-03,29.79591562328241
2026-01-04,23.226330060510076
2026-01-05,36.36550118605476
2026-01-06,36.80519785757889
2026-01-07,34.83949509076511
2026-01-08,31.11500563785481
2026-01-09,33.520405076192716
2026-01-10,24.82992968606868
2026-01-11,18.62244726455151
2026-01-12,32.69274075332376
2026-01-13,32.69274075332376
2026-01-14,33.10657291475824
2026-01-15,36.00339804479958
2026-01-16,34.76190156049615
2026-01-17,24.002265363199722
2026-01-18,18.62244726455151
2026-01-19,26.071426170372114
2026-01-20,30.209747784716892
2026-01-21,33.10657291475824
2026-01-22,33.10657291475824
2026-01-23,30.62357994615137
2026-01-24,24.002265363199722
2026-01-25,18.208615103117033
2026-01-26,31.037412107585848
2026-01-27,33.10657291475824
2026-01-28,33.934237237627194
2026-01-29,32.69274075332376
2026-01-30,37.24489452910302
2026-01-31,27.312922654675546
2026-02-01,26.48525833180659
2026-02-02,36.417230206234066
2026-02-03,34.76190156049615
2026-02-04,31.037412107585848
2026-02-05,31.037412107585848
2026-02-06,31.037412107585848
2026-02-07,26.071426170372114
2026-02-08,17.380950780248074
2026-02-09,26.89909049324107
2026-02-10,31.865076430454806
2026-02-11,33.520405076192716
2026-02-12,32.278908591889284
2026-02-13,33.520405076192716
2026-02-14,24.4160975246342
2026-02-15,19.450111587420466
2026-02-16,28.554419138978982
2026-02-17,30.62357994615137
2026-02-18,30.209747784716892
2026-02-19,32.278908591889284
2026-02-20,30.209747784716892
2026-02-21,24.82992968606868
2026-02-22,20.6916080717239
2026-02-23,30.62357994615137
2026-02-24,32.278908591889284
2026-02-25,31.45124426902033
2026-02-26,32.69274075332376
2026-02-27,36.417230206234066
2026-02-28,30.62357994615137
2026-03-01,26.89909049324107
2026-03-02,36.417230206234066
2026-03-03,35.589565883365104
2026-03-04,34.76190156049615
2026-03-05,31.865076430454806
2026-03-06,34.34806939906167
2026-03-07,27.312922654675546
2026-03-08,21.105440233158376
2026-03-09,31.037412107585848
2026-03-10,34.76190156049615
2026-03-11,31.45124426902033
2026-03-12,33.10657291475824
2026-03-13,34.76190156049615
2026-03-14,27.312922654675546
2026-03-15,21.105440233158376
2026-03-16,32.278908591889284
2026-03-17,31.865076430454806
2026-03-18,33.520405076192716
2026-03-19,29.795915623282415
2026-03-20,31.865076430454806
2026-03-21,23.174601040330767
2026-03-22,19.036279425985988
2026-03-23,31.037412107585848
2026-03-24,30.62357994615137
2026-03-25,31.865076430454806
2026-03-26,30.62357994615137
2026-03-27,32.278908591889284
2026-03-28,25.657594008937636
2026-03-29,21.519272394592853
2026-03-30,36.00339804479958
2026-03-31,35.17573372193063
2026-04-01,41.3832161434478
2026-04-02,34.76190156049615
2026-04-03,34.76190156049615
2026-04-04,24.82992968606868
2026-04-05,17.794782941682552
2026-04-06,32.69274075332376
2026-04-07,33.934237237627194
2026-04-08,33.10657291475824
2026-04-09,30.209747784716892
2026-04-10,29.795915623282415
2026-04-11,23.174601040330767
2026-04-12,22.346936717461812
2026-04-13,33.520405076192716
2026-04-14,32.69274075332376
2026-04-15,34.76190156049615
2026-04-16,30.62357994615137
2026-04-17,31.45124426902033
2026-04-18,22.346936717461812
2026-04-19,18.208615103117033
2026-04-20,28.554419138978982
2026-04-21,30.62357994615137
2026-04-22,28.96825130041346
2026-04-23,30.209747784716892
2026-04-24,25.24376184750316
2026-04-25,19.863943748854943
2026-04-26,17.794782941682552
2026-04-27,25.657594008937636
2026-04-28,30.62357994615137
2026-04-29,32.69274075332376
2026-04-30,31.865076430454806
2026-05-01,37.24489452910302
2026-05-02,24.82992968606868
2026-05-03,20.27777591028942
2026-05-04,30.209747784716892
2026-05-05,31.865076430454806
2026-05-06,31.45124426902033
2026-05-07,30.62357994615137
2026-05-08,29.795915623282415
2026-05-09,21.933104556027335
2026-05-10,15.725622134510164
2026-05-11,30.62357994615137
2026-05-12,32.69274075332376
2026-05-13,28.554419138978982
2026-05-14,31.865076430454806
2026-05-15,30.62357994615137
2026-05-16,21.105440233158376
2026-05-17,18.208615103117033
2026-05-18,25.657594008937636
2026-05-19,30.62357994615137
2026-05-20,32.278908591889284
2026-05-21,27.726754816110024
2026-05-22,31.45124426902033
2026-05-23,21.519272394592853
2026-05-24,18.62244726455151
2026-05-25,20.27777591028942
2026-05-26,30.62357994615137
2026-05-27,32.278908591889284
2026-05-28,32.69274075332376
2026-05-29,33.10657291475824
2026-05-30,24.4160975246342
2026-05-31,19.863943748854943
