Time,sonic
2024-09-23,19.417802968569855
2024-09-24,20.226878092260268
2024-09-25,20.226878092260268
2024-09-26,19.417802968569855
2024-09-27,20.226878092260268
2024-09-28,23.46317858702191
2024-09-29,24.27225371071232
2024-09-30,18.608727844879446
2024-10-01,18.608727844879446
2024-10-02,19.417802968569855
2024-10-03,19.417802968569855
2024-10-04,20.226878092260268
2024-10-05,24.27225371071232
2024-10-06,23.46317858702191
2024-10-07,18.608727844879446
2024-10-08,16.990577597498625
2024-10-09,17.799652721189034
2024-10-10,17.799652721189034
2024-10-11,19.417802968569855
2024-10-12,22.6541034633315
2024-10-13,22.6541034633315
2024-10-14,19.417802968569855
2024-10-15,17.799652721189034
2024-10-16,18.608727844879446
2024-10-17,18.608727844879446
2024-10-18,19.417802968569855
2024-10-19,22.6541034633315
2024-10-20,23.46317858702191
2024-10-21,20.226878092260268
2024-10-22,21.035953215950677
2024-10-23,21.84502833964109
2024-10-24,21.84502833964109
2024-10-25,23.46317858702191
2024-10-26,25.081328834402733
2024-10-27,25.081328834402733
2024-10-28,19.417802968569855
2024-10-29,19.417802968569855
2024-10-30,18.608727844879446
2024-10-31,22.6541034633315
2024-11-01,22.6541034633315
2024-11-02,23.46317858702191
2024-11-03,22.6541034633315
2024-11-04,17.799652721189034
2024-11-05,16.990577597498625
2024-11-06,12.94520197904657
2024-11-07,17.799652721189034
2024-11-08,18.608727844879446
2024-11-09,22.6541034633315
2024-11-10,22.6541034633315
2024-11-11,20.226878092260268
2024-11-12,19.417802968569855
2024-11-13,18.608727844879446
2024-11-14,18.608727844879446
2024-11-15,18.608727844879446
2024-11-16,21.035953215950677
2024-11-17,22.6541034633315
2024-11-18,21.035953215950677
2024-11-19,18.608727844879446
2024-11-20,19.417802968569855
2024-11-21,21.035953215950677
2024-11-22,21.035953215950677
2024-11-23,23.46317858702191
2024-11-24,25.081328834402733
2024-11-25,24.27225371071232
2024-11-26,25.89040395809314
2024-11-27,25.081328834402733
2024-11-28,31.553929823926016
2024-11-29,27.508554205473963
2024-11-30,26.69947908178355
2024-12-01,26.69947908178355
2024-12-02,21.035953215950677
2024-12-03,21.035953215950677
2024-12-04,21.035953215950677
2024-12-05,20.226878092260268
2024-12-06,22.6541034633315
2024-12-07,25.89040395809314
2024-12-08,27.508554205473963
2024-12-09,21.84502833964109
2024-12-10,23.46317858702191
2024-12-11,25.89040395809314
2024-12-12,26.69947908178355
2024-12-13,25.89040395809314
2024-12-14,30.744854700235607
2024-12-15,30.744854700235607
2024-12-16,28.317629329164372
2024-12-17,30.744854700235607
2024-12-18,36.40838056606848
2024-12-19,42.88098155559177
2024-12-20,64.72600989523285
2024-12-21,80.90751236904107
2024-12-22,76.05306162689861
2024-12-23,60.6806342767808
2024-12-24,59.06248402939998
2024-12-25,61.48970940047121
2024-12-26,57.44433378201916
2024-12-27,56.635258658328745
2024-12-28,58.25340890570957
2024-12-29,61.48970940047121
2024-12-30,51.78080791618628
2024-12-31,46.11728205035341
2025-01-01,55.01710841094793
2025-01-02,45.308206926663
2025-01-03,44.499131802972585
2025-01-04,52.589883039876696
2025-01-05,49.35358254511505
2025-01-06,37.21745568975889
2025-01-07,32.363004947616425
2025-01-08,33.98115519499725
2025-01-09,30.744854700235607
2025-01-10,30.744854700235607
2025-01-11,41.26283130821094
2025-01-12,59.06248402939998
2025-01-13,33.98115519499725
2025-01-14,29.126704452854785
2025-01-15,29.126704452854785
2025-01-16,29.126704452854785
2025-01-17,31.553929823926016
2025-01-18,38.026530813449305
2025-01-19,35.59930544237807
2025-01-20,33.17208007130684
2025-01-21,31.553929823926016
2025-01-22,33.17208007130684
2025-01-23,30.744854700235607
2025-01-24,32.363004947616425
2025-01-25,41.26283130821094
2025-01-26,41.26283130821094
2025-01-27,28.317629329164372
2025-01-28,28.317629329164372
2025-01-29,27.508554205473963
2025-01-30,25.89040395809314
2025-01-31,27.508554205473963
2025-02-01,34.79023031868766
2025-02-02,35.59930544237807
2025-02-03,25.081328834402733
2025-02-04,24.27225371071232
2025-02-05,25.081328834402733
2025-02-06,25.081328834402733
2025-02-07,25.89040395809314
2025-02-08,30.744854700235607
2025-02-09,29.935779576545194
2025-02-10,21.84502833964109
2025-02-11,22.6541034633315
2025-02-12,24.27225371071232
2025-02-13,25.081328834402733
2025-02-14,25.081328834402733
2025-02-15,29.126704452854785
2025-02-16,29.126704452854785
2025-02-17,26.69947908178355
2025-02-18,24.27225371071232
2025-02-19,26.69947908178355
2025-02-20,25.081328834402733
2025-02-21,26.69947908178355
2025-02-22,33.17208007130684
2025-02-23,34.79023031868766
2025-02-24,25.081328834402733
2025-02-25,22.6541034633315
2025-02-26,23.46317858702191
2025-02-27,22.6541034633315
2025-02-28,25.89040395809314
2025-03-01,30.744854700235607
2025-03-02,36.40838056606848
2025-03-03,26.69947908178355
2025-03-04,25.081328834402733
2025-03-05,25.081328834402733
2025-03-06,24.27225371071232
2025-03-07,26.69947908178355
2025-03-08,29.126704452854785
2025-03-09,31.553929823926016
2025-03-10,24.27225371071232
2025-03-11,22.6541034633315
2025-03-12,22.6541034633315
2025-03-13,23.46317858702191
2025-03-14,24.27225371071232
2025-03-15,28.317629329164372
2025-03-16,29.935779576545194
2025-03-17,23.46317858702191
2025-03-18,22.6541034633315
2025-03-19,22.6541034633315
2025-03-20,23.46317858702191
2025-03-21,22.6541034633315
2025-03-22,27.508554205473963
2025-03-23,28.317629329164372
2025-03-24,21.84502833964109
2025-03-25,21.84502833964109
2025-03-26,21.035953215950677
2025-03-27,21.035953215950677
2025-03-28,22.6541034633315
2025-03-29,26.69947908178355
2025-03-30,25.89040395809314
2025-03-31,21.035953215950677
2025-04-01,19.417802968569855
2025-04-02,20.226878092260268
2025-04-03,20.226878092260268
2025-04-04,21.035953215950677
2025-04-05,25.081328834402733
2025-04-06,23.46317858702191
2025-04-07,20.226878092260268
2025-04-08,17.799652721189034
2025-04-09,18.608727844879446
2025-04-10,19.417802968569855
2025-04-11,21.035953215950677
2025-04-12,23.46317858702191
2025-04-13,24.27225371071232
2025-04-14,19.417802968569855
2025-04-15,18.759445356197624
2025-04-16,20.10120112404341
2025-04-17,20.10120112404341
2025-04-18,21.171589491082834
2025-04-19,22.513345258928616
2025-04-20,25.729537438775566
2025-04-21,19.430323240120515
2025-04-22,18.759445356197624
2025-04-23,19.430323240120515
2025-04-24,18.759445356197624
2025-04-25,19.563493401159363
2025-04-26,22.646515419967464
2025-04-27,23.4505634649292
2025-04-28,19.430323240120515
2025-04-29,19.297153079081674
2025-04-30,18.626275195158783
2025-05-01,19.430323240120515
2025-05-02,19.297153079081674
2025-05-03,21.842467375005725
2025-05-04,23.583733625968044
2025-05-05,19.16398291804283
2025-05-06,18.493105034119935
2025-05-07,19.297153079081674
2025-05-08,21.03841933004399
2025-05-09,21.709297213966884
2025-05-10,24.12144134885209
2025-05-11,24.38778167092978
2025-05-12,19.430323240120515
2025-05-13,19.430323240120515
2025-05-14,20.905249169005145
2025-05-15,19.709183833748867
2025-05-16,19.97552415582655
2025-05-17,23.43794834283649
2025-05-18,23.43794834283649
2025-05-19,18.377482223360428
2025-05-20,17.844801579205054
2025-05-21,18.643822545438116
2025-05-22,19.17650318959349
2025-05-23,21.30722576621499
2025-05-24,22.372587054525738
2025-05-25,26.634032207768737
2025-05-26,22.638927376603426
2025-05-27,18.910162867515805
2025-05-28,19.709183833748867
2025-05-29,19.17650318959349
2025-05-30,18.910162867515805
2025-05-31,22.106246732448053
2025-06-01,23.43794834283649
2025-06-02,19.17650318959349
2025-06-03,19.97552415582655
2025-06-04,19.97552415582655
2025-06-05,18.643822545438116
2025-06-06,21.573566088292676
2025-06-07,26.101351563613363
2025-06-08,24.769649953224924
2025-06-09,19.17650318959349
2025-06-10,18.643822545438116
2025-06-11,19.17650318959349
2025-06-12,19.17650318959349
2025-06-13,19.17650318959349
2025-06-14,21.040885444137302
2025-06-15,22.372587054525738
2025-06-16,18.111141901282743
2025-06-17,18.377482223360428
2025-06-18,18.377482223360428
2025-06-19,19.709183833748867
2025-06-20,18.643822545438116
2025-06-21,22.372587054525738
2025-06-22,24.23696930906955
2025-06-23,20.50820479998193
2025-06-24,20.774545122059614
2025-06-25,20.50820479998193
2025-06-26,19.97552415582655
2025-06-27,25.035990275302613
2025-06-28,26.634032207768737
2025-06-29,24.769649953224924
2025-06-30,19.97552415582655
2025-07-01,20.24186447790424
2025-07-02,19.97552415582655
2025-07-03,21.040885444137302
2025-07-04,25.568670919457986
2025-07-05,23.1716080207588
2025-07-06,25.035990275302613
2025-07-07,18.910162867515805
2025-07-08,19.709183833748867
2025-07-09,19.709183833748867
2025-07-10,20.50820479998193
2025-07-11,21.040885444137302
2025-07-12,22.638927376603426
2025-07-13,22.372587054525738
2025-07-14,23.1716080207588
2025-07-15,20.24186447790424
2025-07-16,19.709183833748867
2025-07-17,21.30722576621499
2025-07-18,20.774545122059614
2025-07-19,22.905267698681115
2025-07-20,25.568670919457986
2025-07-21,19.709183833748867
2025-07-22,19.17650318959349
2025-07-23,19.17650318959349
2025-07-24,19.709183833748867
2025-07-25,19.442843511671178
2025-07-26,21.839906410370364
2025-07-27,21.30722576621499
2025-07-28,19.442843511671178
2025-07-29,19.17650318959349
2025-07-30,19.709183833748867
2025-07-31,21.839906410370364
2025-08-01,19.442843511671178
2025-08-02,21.040885444137302
2025-08-03,22.372587054525738
2025-08-04,18.377482223360428
2025-08-05,18.643822545438116
2025-08-06,19.442843511671178
2025-08-07,19.17650318959349
2025-08-08,19.97552415582655
2025-08-09,21.30722576621499
2025-08-10,22.638927376603426
2025-08-11,18.910162867515805
2025-08-12,18.111141901282743
2025-08-13,17.844801579205054
2025-08-14,17.578461257127366
2025-08-15,18.111141901282743
2025-08-16,21.839906410370364
2025-08-17,22.372587054525738
2025-08-18,17.844801579205054
2025-08-19,17.31212093504968
2025-08-20,17.578461257127366
2025-08-21,18.377482223360428
2025-08-22,18.643822545438116
2025-08-23,19.97552415582655
2025-08-24,21.573566088292676
2025-08-25,16.779440290894303
2025-08-26,16.51309996881662
2025-08-27,17.31212093504968
2025-08-28,18.111141901282743
2025-08-29,21.839906410370364
2025-08-30,23.970628986991862
2025-08-31,24.769649953224924
2025-09-01,24.50330963114724
2025-09-02,17.844801579205054
2025-09-03,16.51309996881662
2025-09-04,17.045780612971992
2025-09-05,17.31212093504968
2025-09-06,20.50820479998193
2025-09-07,19.709183833748867
2025-09-08,17.31212093504968
2025-09-09,16.51309996881662
2025-09-10,16.51309996881662
2025-09-11,16.779440290894303
2025-09-12,16.779440290894303
2025-09-13,19.97552415582655
2025-09-14,19.97552415582655
2025-09-15,16.24675964673893
2025-09-16,16.24675964673893
2025-09-17,17.578461257127366
2025-09-18,18.643822545438116
2025-09-19,19.709183833748867
2025-09-20,22.372587054525738
2025-09-21,21.839906410370364
2025-09-22,18.377482223360428
2025-09-23,19.97552415582655
2025-09-24,19.442843511671178
2025-09-25,20.50820479998193
2025-09-26,21.839906410370364
2025-09-27,24.50330963114724
2025-09-28,23.43794834283649
2025-09-29,18.643822545438116
2025-09-30,18.643822545438116
2025-10-01,17.844801579205054
2025-10-02,18.377482223360428
2025-10-03,19.17650318959349
2025-10-04,22.905267698681115
2025-10-05,22.905267698681115
2025-10-06,18.377482223360428
2025-10-07,17.31212093504968
2025-10-08,18.377482223360428
2025-10-09,18.643822545438116
2025-10-10,18.377482223360428
2025-10-11,22.106246732448053
2025-10-12,21.30722576621499
2025-10-13,18.377482223360428
2025-10-14,17.045780612971992
2025-10-15,16.51309996881662
2025-10-16,17.578461257127366
2025-10-17,17.844801579205054
2025-10-18,19.97552415582655
2025-10-19,20.50820479998193
2025-10-20,17.045780612971992
2025-10-21,17.045780612971992
2025-10-22,16.51309996881662
2025-10-23,17.844801579205054
2025-10-24,17.578461257127366
2025-10-25,19.97552415582655
2025-10-26,20.24186447790424
2025-10-27,16.24675964673893
2025-10-28,18.111141901282743
2025-10-29,18.111141901282743
2025-10-30,18.111141901282743
2025-10-31,22.372587054525738
2025-11-01,21.30722576621499
2025-11-02,20.24186447790424
2025-11-03,16.24675964673893
2025-11-04,17.045780612971992
2025-11-05,17.31212093504968
2025-11-06,17.31212093504968
2025-11-07,19.17650318959349
2025-11-08,21.040885444137302
2025-11-09,19.97552415582655
2025-11-10,16.24675964673893
2025-11-11,18.643822545438116
2025-11-12,17.045780612971992
2025-11-13,18.377482223360428
2025-11-14,18.377482223360428
2025-11-15,19.709183833748867
2025-11-16,20.774545122059614
2025-11-17,17.045780612971992
2025-11-18,17.31212093504968
2025-11-19,17.578461257127366
2025-11-20,17.844801579205054
2025-11-21,19.17650318959349
2025-11-22,21.040885444137302
2025-11-23,20.774545122059614
2025-11-24,18.111141901282743
2025-11-25,18.377482223360428
2025-11-26,20.24186447790424
2025-11-27,21.573566088292676
2025-11-28,20.50820479998193
2025-11-29,21.040885444137302
2025-11-30,20.24186447790424
2025-12-01,18.111141901282743
2025-12-02,17.31212093504968
2025-12-03,17.31212093504968
2025-12-04,18.643822545438116
2025-12-05,17.31212093504968
2025-12-06,21.040885444137302
2025-12-07,20.774545122059614
2025-12-08,17.31212093504968
2025-12-09,17.844801579205054
2025-12-10,17.578461257127366
2025-12-11,17.839676707987593
2025-12-12,18.126593005550315
2025-12-13,19.69434465440278
2025-12-14,18.98734189823849
2025-12-15,17.265844112862144
2025-12-16,16.55884135669785
2025-12-17,18.25976316658916
2025-12-18,18.700425600675764
2025-12-19,17.839676707987593
2025-12-20,20.975180005692522
2025-12-21,21.262096303255245
2025-12-22,20.55509354709095
2025-12-23,18.98734189823849
2025-12-24,20.975180005692522
2025-12-25,24.551345737484052
2025-12-26,21.262096303255245
2025-12-27,20.688263708129796
2025-12-28,20.26817724952823
2025-12-29,18.546679464151882
2025-12-30,17.552760410424867
2025-12-31,18.700425600675764
2026-01-01,21.262096303255245
2026-01-02,19.981260951965503
2026-01-03,19.27425819580121
2026-01-04,18.700425600675764
2026-01-05,16.27192505913513
2026-01-06,16.55884135669785
2026-01-07,16.27192505913513
2026-01-08,17.265844112862144
2026-01-09,17.552760410424867
2026-01-10,20.909474567247738
2026-01-11,21.83195138639102
2026-01-12,18.44953638286565
2026-01-13,17.527059563722368
2026-01-14,18.14204410981789
2026-01-15,17.219567290674608
2026-01-16,17.834551836770128
2026-01-17,20.909474567247738
2026-01-18,22.44693593248654
2026-01-19,19.064520928961173
2026-01-20,16.912075017626847
2026-01-21,17.527059563722368
2026-01-22,16.912075017626847
2026-01-23,17.834551836770128
2026-01-24,18.757028655913413
2026-01-25,17.219567290674608
2026-01-26,15.682105925435803
2026-01-27,16.912075017626847
2026-01-28,15.989598198483563
2026-01-29,16.604582744579083
2026-01-30,17.219567290674608
2026-01-31,19.986997748104454
2026-02-01,20.294490021152214
2026-02-02,17.219567290674608
2026-02-03,16.297090471531323
2026-02-04,16.604582744579083
2026-02-05,17.219567290674608
2026-02-06,18.44953638286565
2026-02-07,20.909474567247738
2026-02-08,19.679505475056693
2026-02-09,15.06712137934028
2026-02-10,16.604582744579083
2026-02-11,16.604582744579083
2026-02-12,16.912075017626847
2026-02-13,16.912075017626847
2026-02-14,19.679505475056693
2026-02-15,21.52445911334326
2026-02-16,19.064520928961173
2026-02-17,17.834551836770128
2026-02-18,17.219567290674608
2026-02-19,18.44953638286565
2026-02-20,17.834551836770128
2026-02-21,22.13944365943878
2026-02-22,20.294490021152214
2026-02-23,16.912075017626847
2026-02-24,17.527059563722368
2026-02-25,16.912075017626847
2026-02-26,17.834551836770128
2026-02-27,18.44953638286565
2026-02-28,21.52445911334326
2026-03-01,22.13944365943878
2026-03-02,16.912075017626847
2026-03-03,18.14204410981789
2026-03-04,18.44953638286565
2026-03-05,18.14204410981789
2026-03-06,19.064520928961173
2026-03-07,21.52445911334326
2026-03-08,22.13944365943878
2026-03-09,18.757028655913413
2026-03-10,19.064520928961173
2026-03-11,18.14204410981789
2026-03-12,18.757028655913413
2026-03-13,19.372013202008933
2026-03-14,20.909474567247738
2026-03-15,21.83195138639102
2026-03-16,18.44953638286565
2026-03-17,18.757028655913413
2026-03-18,18.757028655913413
2026-03-19,21.83195138639102
2026-03-20,21.83195138639102
2026-03-21,24.90687411686863
2026-03-22,24.599381843820865
2026-03-23,19.372013202008933
2026-03-24,19.064520928961173
2026-03-25,19.679505475056693
2026-03-26,19.679505475056693
2026-03-27,19.679505475056693
2026-03-28,23.061920478582064
2026-03-29,23.676905024677584
2026-03-30,19.064520928961173
2026-03-31,19.679505475056693
2026-04-01,20.909474567247738
2026-04-02,21.2169668402955
2026-04-03,21.52445911334326
2026-04-04,23.061920478582064
2026-04-05,25.52185866296415
2026-04-06,21.52445911334326
2026-04-07,19.986997748104454
2026-04-08,20.294490021152214
2026-04-09,20.601982294199974
2026-04-10,30.749227304776085
2026-04-11,27.674304574298475
2026-04-12,24.599381843820865
2026-04-13,19.986997748104454
2026-04-14,20.601982294199974
2026-04-15,19.986997748104454
2026-04-16,21.2169668402955
2026-04-17,21.83195138639102
2026-04-18,24.599381843820865
2026-04-19,23.061920478582064
2026-04-20,19.986997748104454
2026-04-21,19.372013202008933
2026-04-22,19.372013202008933
2026-04-23,20.909474567247738
2026-04-24,19.679505475056693
2026-04-25,22.754428205534303
2026-04-26,23.984397297725344
2026-04-27,19.679505475056693
2026-04-28,18.757028655913413
2026-04-29,19.372013202008933
2026-04-30,19.372013202008933
2026-05-01,20.601982294199974
2026-05-02,22.754428205534303
2026-05-03,24.90687411686863
2026-05-04,20.294490021152214
2026-05-05,18.44953638286565
2026-05-06,19.064520928961173
2026-05-07,19.679505475056693
2026-05-08,19.986997748104454
2026-05-09,23.676905024677584
2026-05-10,24.291889570773105
2026-05-11,19.679505475056693
2026-05-12,18.757028655913413
2026-05-13,21.2169668402955
2026-05-14,23.061920478582064
2026-05-15,23.676905024677584
2026-05-16,28.59678139344176
2026-05-17,27.981796847346235
2026-05-18,22.754428205534303
2026-05-19,23.676905024677584
2026-05-20,19.986997748104454
2026-05-21,20.294490021152214
2026-05-22,22.754428205534303
2026-05-23,23.369412751629824
2026-05-24,23.984397297725344
2026-05-25,23.676905024677584
2026-05-26,19.986997748104454
2026-05-27,21.52445911334326
2026-05-28,23.061920478582064
2026-05-29,24.90687411686863
2026-05-30,28.289289120393995
2026-05-31,29.8267504856328
