Time,airbnb
2024-09-26,54.827633923459274
2024-09-27,52.29712774237654
2024-09-28,54.827633923459274
2024-09-29,58.20164216490292
2024-09-30,59.888646285624745
2024-10-01,58.20164216490292
2024-10-02,57.35814010454201
2024-10-03,59.888646285624745
2024-10-04,57.35814010454201
2024-10-05,50.610123621654715
2024-10-06,61.57565040634657
2024-10-07,66.63666276851204
2024-10-08,59.04514422526383
2024-10-09,53.98413186309836
2024-10-10,52.29712774237654
2024-10-11,53.98413186309836
2024-10-12,49.7666215612938
2024-10-13,61.57565040634657
2024-10-14,60.73214834598566
2024-10-15,56.5146380441811
2024-10-16,53.98413186309836
2024-10-17,54.827633923459274
2024-10-18,50.610123621654715
2024-10-19,48.92311950093289
2024-10-20,52.29712774237654
2024-10-21,59.888646285624745
2024-10-22,53.14062980273745
2024-10-23,52.29712774237654
2024-10-24,52.29712774237654
2024-10-25,50.610123621654715
2024-10-26,43.01860507840651
2024-10-27,54.827633923459274
2024-10-28,53.98413186309836
2024-10-29,53.98413186309836
2024-10-30,48.92311950093289
2024-10-31,45.549111259489244
2024-11-01,48.07961744057198
2024-11-02,46.392613319850156
2024-11-03,53.98413186309836
2024-11-04,56.5146380441811
2024-11-05,48.92311950093289
2024-11-06,33.74008241443648
2024-11-07,47.23611538021107
2024-11-08,51.45362568201563
2024-11-09,48.92311950093289
2024-11-10,56.5146380441811
2024-11-11,61.57565040634657
2024-11-12,55.671135983820186
2024-11-13,53.98413186309836
2024-11-14,50.610123621654715
2024-11-15,47.23611538021107
2024-11-16,37.114090655880126
2024-11-17,53.14062980273745
2024-11-18,53.14062980273745
2024-11-19,53.98413186309836
2024-11-20,50.610123621654715
2024-11-21,48.92311950093289
2024-11-22,45.549111259489244
2024-11-23,43.86210713876742
2024-11-24,45.549111259489244
2024-11-25,52.29712774237654
2024-11-26,47.23611538021107
2024-11-27,43.01860507840651
2024-11-28,37.95759271624104
2024-11-29,44.70560919912833
2024-11-30,47.23611538021107
2024-12-01,54.827633923459274
2024-12-02,53.14062980273745
2024-12-03,55.671135983820186
2024-12-04,53.14062980273745
2024-12-05,48.07961744057198
2024-12-06,46.392613319850156
2024-12-07,43.01860507840651
2024-12-08,48.07961744057198
2024-12-09,47.23611538021107
2024-12-10,48.92311950093289
2024-12-11,49.7666215612938
2024-12-12,45.549111259489244
2024-12-13,43.01860507840651
2024-12-14,43.86210713876742
2024-12-15,47.23611538021107
2024-12-16,55.671135983820186
2024-12-17,48.07961744057198
2024-12-18,48.07961744057198
2024-12-19,49.7666215612938
2024-12-20,43.01860507840651
2024-12-21,44.70560919912833
2024-12-22,47.23611538021107
2024-12-23,50.610123621654715
2024-12-24,44.70560919912833
2024-12-25,44.70560919912833
2024-12-26,61.57565040634657
2024-12-27,75.07168337212116
2024-12-28,66.63666276851204
2024-12-29,70.8541730703166
2024-12-30,69.16716894959478
2024-12-31,63.26265452706839
2025-01-01,67.48016482887296
2025-01-02,74.22818131176025
2025-01-03,67.48016482887296
2025-01-04,65.79316070815113
2025-01-05,75.07168337212116
2025-01-06,68.32366688923386
2025-01-07,67.48016482887296
2025-01-08,67.48016482887296
2025-01-09,68.32366688923386
2025-01-10,66.63666276851204
2025-01-11,65.79316070815113
2025-01-12,74.22818131176025
2025-01-13,70.8541730703166
2025-01-14,70.01067100995569
2025-01-15,65.79316070815113
2025-01-16,64.10615658742931
2025-01-17,59.04514422526383
2025-01-18,62.41915246670748
2025-01-19,62.41915246670748
2025-01-20,64.94965864779022
2025-01-21,64.10615658742931
2025-01-22,62.41915246670748
2025-01-23,57.35814010454201
2025-01-24,55.671135983820186
2025-01-25,58.20164216490292
2025-01-26,66.63666276851204
2025-01-27,64.94965864779022
2025-01-28,63.26265452706839
2025-01-29,58.20164216490292
2025-01-30,58.20164216490292
2025-01-31,54.827633923459274
2025-02-01,53.98413186309836
2025-02-02,66.63666276851204
2025-02-03,64.94965864779022
2025-02-04,63.26265452706839
2025-02-05,59.888646285624745
2025-02-06,59.888646285624745
2025-02-07,56.5146380441811
2025-02-08,58.20164216490292
2025-02-09,59.888646285624745
2025-02-10,54.827633923459274
2025-02-11,64.94965864779022
2025-02-12,62.41915246670748
2025-02-13,59.888646285624745
2025-02-14,59.888646285624745
2025-02-15,61.57565040634657
2025-02-16,72.54117719103843
2025-02-17,72.54117719103843
2025-02-18,70.8541730703166
2025-02-19,67.48016482887296
2025-02-20,69.16716894959478
2025-02-21,61.57565040634657
2025-02-22,58.20164216490292
2025-02-23,70.01067100995569
2025-02-24,73.38467925139933
2025-02-25,64.10615658742931
2025-02-26,61.57565040634657
2025-02-27,59.04514422526383
2025-02-28,59.04514422526383
2025-03-01,63.26265452706839
2025-03-02,68.32366688923386
2025-03-03,68.32366688923386
2025-03-04,64.10615658742931
2025-03-05,64.10615658742931
2025-03-06,63.26265452706839
2025-03-07,59.888646285624745
2025-03-08,64.94965864779022
2025-03-09,74.22818131176025
2025-03-10,69.16716894959478
2025-03-11,66.63666276851204
2025-03-12,64.94965864779022
2025-03-13,64.94965864779022
2025-03-14,59.04514422526383
2025-03-15,63.26265452706839
2025-03-16,69.16716894959478
2025-03-17,69.16716894959478
2025-03-18,68.32366688923386
2025-03-19,70.8541730703166
2025-03-20,64.10615658742931
2025-03-21,61.57565040634657
2025-03-22,60.73214834598566
2025-03-23,72.54117719103843
2025-03-24,67.48016482887296
2025-03-25,67.48016482887296
2025-03-26,64.10615658742931
2025-03-27,59.04514422526383
2025-03-28,60.73214834598566
2025-03-29,59.888646285624745
2025-03-30,67.48016482887296
2025-03-31,66.63666276851204
2025-04-01,60.73214834598566
2025-04-02,60.73214834598566
2025-04-03,60.73214834598566
2025-04-04,56.5146380441811
2025-04-05,58.20164216490292
2025-04-06,70.01067100995569
2025-04-07,64.94965864779022
2025-04-08,60.73214834598566
2025-04-09,60.73214834598566
2025-04-10,59.04514422526383
2025-04-11,59.04514422526383
2025-04-12,58.20164216490292
2025-04-13,65.79316070815113
2025-04-14,64.10615658742931
2025-04-15,66.47713306657799
2025-04-16,66.47713306657799
2025-04-17,60.87217172072904
2025-04-18,56.552829791005294
2025-04-19,55.68896140506055
2025-04-20,61.2939227509095
2025-04-21,67.78311880828704
2025-04-22,65.61326468063325
2025-04-23,64.32764526450805
2025-04-24,61.73604010667379
2025-04-25,57.41669817695005
2025-04-26,54.8250930191158
2025-04-27,68.20486983846749
2025-04-28,69.06873822441224
2025-04-29,65.61326468063325
2025-04-30,65.19151365045278
2025-05-01,64.7493962946885
2025-05-02,59.144434948839546
2025-05-03,60.008303334784294
2025-05-04,69.06873822441224
2025-05-05,67.34100145252275
2025-05-06,65.61326468063325
2025-05-07,66.05538203639753
2025-05-08,60.008303334784294
2025-05-09,59.566185979020005
2025-05-10,56.552829791005294
2025-05-11,58.70231759307525
2025-05-12,73.38808015413599
2025-05-13,75.11581692602547
2025-05-14,84.61836917141773
2025-05-15,72.50724634534404
2025-05-16,65.43336865311535
2025-05-17,65.43336865311535
2025-05-18,75.1599504799298
2025-05-19,82.23382817215848
2025-05-20,73.39148105687264
2025-05-21,74.27571576840121
2025-05-22,66.31760336464394
2025-05-23,67.20183807617254
2025-05-24,71.62301163381545
2025-05-25,69.85454221075828
2025-05-26,76.92841990298697
2025-05-27,78.69688932604414
2025-05-28,73.39148105687264
2025-05-29,73.39148105687264
2025-05-30,69.85454221075828
2025-05-31,66.31760336464394
2025-06-01,76.92841990298697
2025-06-02,76.92841990298697
2025-06-03,77.81265461451557
2025-06-04,74.27571576840121
2025-06-05,73.39148105687264
2025-06-06,69.85454221075828
2025-06-07,69.85454221075828
2025-06-08,78.69688932604414
2025-06-09,79.58112403757274
2025-06-10,77.81265461451557
2025-06-11,76.92841990298697
2025-06-12,74.27571576840121
2025-06-13,67.20183807617254
2025-06-14,65.43336865311535
2025-06-15,76.04418519145838
2025-06-16,80.46535874910131
2025-06-17,79.58112403757274
2025-06-18,72.50724634534404
2025-06-19,77.81265461451557
2025-06-20,76.92841990298697
2025-06-21,72.50724634534404
2025-06-22,73.39148105687264
2025-06-23,80.46535874910131
2025-06-24,82.23382817215848
2025-06-25,75.1599504799298
2025-06-26,73.39148105687264
2025-06-27,76.04418519145838
2025-06-28,75.1599504799298
2025-06-29,86.65500172980141
2025-06-30,84.88653230674424
2025-07-01,82.23382817215848
2025-07-02,79.58112403757274
2025-07-03,78.69688932604414
2025-07-04,75.1599504799298
2025-07-05,70.73877692228687
2025-07-06,88.4234711528586
2025-07-07,86.65500172980141
2025-07-08,82.23382817215848
2025-07-09,80.46535874910131
2025-07-10,76.04418519145838
2025-07-11,73.39148105687264
2025-07-12,71.62301163381545
2025-07-13,78.69688932604414
2025-07-14,84.88653230674424
2025-07-15,84.88653230674424
2025-07-16,76.92841990298697
2025-07-17,82.23382817215848
2025-07-18,75.1599504799298
2025-07-19,75.1599504799298
2025-07-20,84.00229759521567
2025-07-21,88.4234711528586
2025-07-22,81.3495934606299
2025-07-23,83.11806288368707
2025-07-24,77.81265461451557
2025-07-25,71.62301163381545
2025-07-26,71.62301163381545
2025-07-27,77.81265461451557
2025-07-28,78.69688932604414
2025-07-29,81.3495934606299
2025-07-30,80.46535874910131
2025-07-31,78.69688932604414
2025-08-01,70.73877692228687
2025-08-02,67.20183807617254
2025-08-03,75.1599504799298
2025-08-04,75.1599504799298
2025-08-05,73.39148105687264
2025-08-06,70.73877692228687
2025-08-07,72.50724634534404
2025-08-08,66.31760336464394
2025-08-09,67.20183807617254
2025-08-10,76.04418519145838
2025-08-11,74.27571576840121
2025-08-12,67.20183807617254
2025-08-13,62.7806645185296
2025-08-14,66.31760336464394
2025-08-15,63.66489923005818
2025-08-16,61.01219509547243
2025-08-17,69.85454221075828
2025-08-18,68.9703074992297
2025-08-19,65.43336865311535
2025-08-20,60.127960383943844
2025-08-21,61.89642980700101
2025-08-22,57.47525624935808
2025-08-23,56.5910215378295
2025-08-24,64.54913394158677
2025-08-25,68.9703074992297
2025-08-26,60.127960383943844
2025-08-27,58.35949096088667
2025-08-28,62.7806645185296
2025-08-29,56.5910215378295
2025-08-30,54.82255211477233
2025-08-31,58.35949096088667
2025-09-01,66.31760336464394
2025-09-02,60.127960383943844
2025-09-03,58.35949096088667
2025-09-04,54.82255211477233
2025-09-05,51.28561326865798
2025-09-06,52.16984798018657
2025-09-07,55.70678682630091
2025-09-08,59.24372567241526
2025-09-09,57.47525624935808
2025-09-10,51.28561326865798
2025-09-11,47.74867442254364
2025-09-12,46.86443971101505
2025-09-13,45.98020499948647
2025-09-14,52.16984798018657
2025-09-15,55.70678682630091
2025-09-16,55.70678682630091
2025-09-17,53.93831740324374
2025-09-18,53.05408269171515
2025-09-19,53.05408269171515
2025-09-20,53.05408269171515
2025-09-21,53.05408269171515
2025-09-22,58.35949096088667
2025-09-23,56.5910215378295
2025-09-24,56.5910215378295
2025-09-25,52.16984798018657
2025-09-26,54.82255211477233
2025-09-27,49.51714384560081
2025-09-28,59.24372567241526
2025-09-29,58.35949096088667
2025-09-30,57.47525624935808
2025-10-01,57.47525624935808
2025-10-02,54.82255211477233
2025-10-03,52.16984798018657
2025-10-04,41.55903144184354
2025-10-05,53.05408269171515
2025-10-06,56.5910215378295
2025-10-07,61.89642980700101
2025-10-08,55.70678682630091
2025-10-09,54.82255211477233
2025-10-10,51.28561326865798
2025-10-11,45.09597028795788
2025-10-12,50.4013785571294
2025-10-13,59.24372567241526
2025-10-14,57.47525624935808
2025-10-15,52.16984798018657
2025-10-16,54.82255211477233
2025-10-17,48.63290913407222
2025-10-18,49.51714384560081
2025-10-19,53.05408269171515
2025-10-20,53.05408269171515
2025-10-21,53.93831740324374
2025-10-22,51.28561326865798
2025-10-23,48.63290913407222
2025-10-24,45.98020499948647
2025-10-25,42.44326615337212
2025-10-26,53.05408269171515
2025-10-27,53.93831740324374
2025-10-28,53.05408269171515
2025-10-29,49.51714384560081
2025-10-30,48.63290913407222
2025-10-31,41.55903144184354
2025-11-01,43.327500864900706
2025-11-02,56.5910215378295
2025-11-03,59.24372567241526
2025-11-04,54.82255211477233
2025-11-05,54.82255211477233
2025-11-06,55.70678682630091
2025-11-07,55.70678682630091
2025-11-08,52.16984798018657
2025-11-09,53.05408269171515
2025-11-10,54.82255211477233
2025-11-11,56.5910215378295
2025-11-12,54.82255211477233
2025-11-13,53.05408269171515
2025-11-14,51.28561326865798
2025-11-15,47.74867442254364
2025-11-16,57.47525624935808
2025-11-17,54.82255211477233
2025-11-18,53.93831740324374
2025-11-19,52.16984798018657
2025-11-20,50.4013785571294
2025-11-21,43.327500864900706
2025-11-22,40.67479673031495
2025-11-23,48.63290913407222
2025-11-24,52.16984798018657
2025-11-25,52.16984798018657
2025-11-26,45.09597028795788
2025-11-27,41.55903144184354
2025-11-28,43.327500864900706
2025-11-29,44.2117355764293
2025-11-30,58.35949096088667
2025-12-01,57.47525624935808
2025-12-02,55.70678682630091
2025-12-03,53.93831740324374
2025-12-04,52.16984798018657
2025-12-05,45.98020499948647
2025-12-06,45.98020499948647
2025-12-07,52.16984798018657
2025-12-08,54.82255211477233
2025-12-09,53.05408269171515
2025-12-10,51.28561326865798
2025-12-11,50.417907700440225
2025-12-12,47.74063321768973
2025-12-13,47.74063321768973
2025-12-14,52.20275735560722
2025-12-15,54.429724366538515
2025-12-16,51.31033252802372
2025-12-17,52.20275735560722
2025-12-18,49.52548287285673
2025-12-19,45.95578356252273
2025-12-20,46.84820839010623
2025-12-21,52.20275735560722
2025-12-22,53.98760701077422
2025-12-23,54.88003183835772
2025-12-24,46.84820839010623
2025-12-25,44.17093390735573
2025-12-26,61.5691229872065
2025-12-27,66.92367195270751
2025-12-28,70.05125390727719
2025-12-29,70.05125390727719
2025-12-30,66.4815545969432
2025-12-31,60.676698159623
2026-01-01,60.23458080385871
2026-01-02,67.37397942452671
2026-01-03,68.7085216078745
2026-01-04,71.38579609062498
2026-01-05,69.60094643545798
2026-01-06,71.38579609062498
2026-01-07,67.37397942452671
2026-01-08,65.13882229754049
2026-01-09,63.3539726423735
2026-01-10,64.84427594196563
2026-01-11,70.2479656037961
2026-01-12,67.54612077288087
2026-01-13,68.44673571651929
2026-01-14,64.84427594196563
2026-01-15,63.943660998327225
2026-01-16,64.84427594196563
2026-01-17,63.043046054688816
2026-01-18,72.94981043471134
2026-01-19,71.14858054743452
2026-01-20,70.2479656037961
2026-01-21,68.44673571651929
2026-01-22,60.34120122377358
2026-01-23,52.23566673102788
2026-01-24,58.539971336496755
2026-01-25,65.74489088560405
2026-01-26,69.3473506601577
2026-01-27,64.84427594196563
2026-01-28,63.943660998327225
2026-01-29,62.142431111050406
2026-01-30,56.73874144921994
2026-01-31,63.943660998327225
2026-02-01,70.2479656037961
2026-02-02,65.74489088560405
2026-02-03,64.84427594196563
2026-02-04,62.142431111050406
2026-02-05,58.539971336496755
2026-02-06,55.83812650558152
2026-02-07,59.44058628013517
2026-02-08,61.24181616741199
2026-02-09,54.0368966183047
2026-02-10,61.24181616741199
2026-02-11,62.142431111050406
2026-02-12,61.24181616741199
2026-02-13,59.44058628013517
2026-02-14,57.639356392858346
2026-02-15,68.44673571651929
2026-02-16,71.14858054743452
2026-02-17,64.84427594196563
2026-02-18,66.64550582924247
2026-02-19,58.539971336496755
2026-02-20,60.34120122377358
2026-02-21,67.54612077288087
2026-02-22,72.04919549107294
2026-02-23,70.2479656037961
2026-02-24,70.2479656037961
2026-02-25,72.04919549107294
2026-02-26,64.84427594196563
2026-02-27,65.74489088560405
2026-02-28,61.24181616741199
2026-03-01,72.04919549107294
2026-03-02,72.04919549107294
2026-03-03,73.85042537834975
2026-03-04,69.3473506601577
2026-03-05,68.44673571651929
2026-03-06,66.64550582924247
2026-03-07,64.84427594196563
2026-03-08,76.55227020926499
2026-03-09,76.55227020926499
2026-03-10,72.94981043471134
2026-03-11,69.3473506601577
2026-03-12,67.54612077288087
2026-03-13,61.24181616741199
2026-03-14,71.14858054743452
2026-03-15,74.75104032198817
2026-03-16,72.04919549107294
2026-03-17,68.44673571651929
2026-03-18,74.75104032198817
2026-03-19,67.54612077288087
2026-03-20,60.34120122377358
2026-03-21,66.64550582924247
2026-03-22,75.65165526562657
2026-03-23,72.04919549107294
2026-03-24,72.04919549107294
2026-03-25,69.3473506601577
2026-03-26,66.64550582924247
2026-03-27,62.142431111050406
2026-03-28,63.943660998327225
2026-03-29,70.2479656037961
2026-03-30,90.06149436384116
2026-03-31,78.35350009654181
2026-04-01,63.943660998327225
2026-04-02,64.84427594196563
2026-04-03,64.84427594196563
2026-04-04,60.34120122377358
2026-04-05,65.74489088560405
2026-04-06,72.94981043471134
2026-04-07,67.54612077288087
2026-04-08,67.54612077288087
2026-04-09,66.64550582924247
2026-04-10,64.84427594196563
2026-04-11,63.043046054688816
2026-04-12,67.54612077288087
2026-04-13,67.54612077288087
2026-04-14,65.74489088560405
2026-04-15,64.84427594196563
2026-04-16,63.943660998327225
2026-04-17,65.74489088560405
2026-04-18,67.54612077288087
2026-04-19,72.04919549107294
2026-04-20,70.2479656037961
2026-04-21,67.54612077288087
2026-04-22,63.043046054688816
2026-04-23,61.24181616741199
2026-04-24,60.34120122377358
2026-04-25,60.34120122377358
2026-04-26,69.3473506601577
2026-04-27,66.64550582924247
2026-04-28,63.943660998327225
2026-04-29,61.24181616741199
2026-04-30,63.943660998327225
2026-05-01,63.043046054688816
2026-05-02,57.639356392858346
2026-05-03,71.14858054743452
2026-05-04,67.54612077288087
2026-05-05,62.142431111050406
2026-05-06,63.043046054688816
2026-05-07,59.44058628013517
2026-05-08,59.44058628013517
2026-05-09,64.84427594196563
2026-05-10,63.043046054688816
2026-05-11,67.54612077288087
2026-05-12,71.14858054743452
2026-05-13,65.74489088560405
2026-05-14,65.74489088560405
2026-05-15,63.943660998327225
2026-05-16,64.84427594196563
2026-05-17,71.14858054743452
2026-05-18,72.94981043471134
2026-05-19,70.2479656037961
2026-05-20,68.44673571651929
2026-05-21,68.44673571651929
2026-05-22,66.64550582924247
2026-05-23,72.04919549107294
2026-05-24,74.75104032198817
2026-05-25,75.65165526562657
2026-05-26,72.04919549107294
2026-05-27,72.94981043471134
2026-05-28,72.04919549107294
2026-05-29,70.2479656037961
2026-05-30,67.54612077288087
2026-05-31,81.05534492745704
