Time,xrp_price
2024-11-26,477.87518825987945
2024-11-27,500.631149605588
2024-11-28,409.60730422275384
2024-11-29,705.4348017169649
2024-11-30,1046.7742219025931
2024-12-01,1046.7742219025931
2024-12-02,2275.5961345708547
2024-12-03,1615.6732555453068
2024-12-04,1251.57787401397
2024-12-05,1206.065951322553
2024-12-06,864.7265311369247
2024-12-07,750.946724408382
2024-12-08,796.4586470997991
2024-12-09,796.4586470997991
2024-12-10,864.7265311369247
2024-12-11,750.946724408382
2024-12-12,705.4348017169649
2024-12-13,659.9228790255478
2024-12-14,591.6549949884222
2024-12-15,500.631149605588
2024-12-16,614.4109563341307
2024-12-17,841.9705697912162
2024-12-18,705.4348017169649
2024-12-19,614.4109563341307
2024-12-20,591.6549949884222
2024-12-21,455.1192269141709
2024-12-22,432.36326556846234
2024-12-23,500.631149605588
2024-12-24,500.631149605588
2024-12-25,409.60730422275384
2024-12-26,477.87518825987945
2024-12-27,477.87518825987945
2024-12-28,364.0953815313367
2024-12-29,341.33942018562817
2024-12-30,477.87518825987945
2024-12-31,432.36326556846234
2025-01-01,455.1192269141709
2025-01-02,591.6549949884222
2025-01-03,546.1430722970051
2025-01-04,455.1192269141709
2025-01-05,386.8513428770453
2025-01-06,477.87518825987945
2025-01-07,500.631149605588
2025-01-08,432.36326556846234
2025-01-09,386.8513428770453
2025-01-10,364.0953815313367
2025-01-11,386.8513428770453
2025-01-12,455.1192269141709
2025-01-13,432.36326556846234
2025-01-14,546.1430722970051
2025-01-15,1228.8219126682613
2025-01-16,1638.4292168910154
2025-01-17,1274.3338353596785
2025-01-18,841.9705697912162
2025-01-19,728.1907630626735
2025-01-20,1160.554028631136
2025-01-21,932.9944151740503
2025-01-22,773.7026857540906
2025-01-23,659.9228790255478
2025-01-24,637.1669176798392
2025-01-25,546.1430722970051
2025-01-26,523.3871109512966
2025-01-27,750.946724408382
2025-01-28,682.6788403712563
2025-01-29,546.1430722970051
2025-01-30,523.3871109512966
2025-01-31,500.631149605588
2025-02-01,432.36326556846234
2025-02-02,591.6549949884222
2025-02-03,910.2384538283418
2025-02-04,659.9228790255478
2025-02-05,546.1430722970051
2025-02-06,500.631149605588
2025-02-07,500.631149605588
2025-02-08,409.60730422275384
2025-02-09,364.0953815313367
2025-02-10,364.0953815313367
2025-02-11,386.8513428770453
2025-02-12,364.0953815313367
2025-02-13,386.8513428770453
2025-02-14,546.1430722970051
2025-02-15,455.1192269141709
2025-02-16,409.60730422275384
2025-02-17,409.60730422275384
2025-02-18,409.60730422275384
2025-02-19,432.36326556846234
2025-02-20,432.36326556846234
2025-02-21,386.8513428770453
2025-02-22,318.5834588399196
2025-02-23,295.8274974942111
2025-02-24,364.0953815313367
2025-02-25,546.1430722970051
2025-02-26,432.36326556846234
2025-02-27,386.8513428770453
2025-02-28,455.1192269141709
2025-03-01,318.5834588399196
2025-03-02,773.7026857540906
2025-03-03,841.9705697912162
2025-03-04,591.6549949884222
2025-03-05,477.87518825987945
2025-03-06,477.87518825987945
2025-03-07,546.1430722970051
2025-03-08,409.60730422275384
2025-03-09,409.60730422275384
2025-03-10,500.631149605588
2025-03-11,591.6549949884222
2025-03-12,477.87518825987945
2025-03-13,500.631149605588
2025-03-14,455.1192269141709
2025-03-15,386.8513428770453
2025-03-16,386.8513428770453
2025-03-17,386.8513428770453
2025-03-18,386.8513428770453
2025-03-19,682.6788403712563
2025-03-20,546.1430722970051
2025-03-21,409.60730422275384
2025-03-22,295.8274974942111
2025-03-23,318.5834588399196
2025-03-24,409.60730422275384
2025-03-25,364.0953815313367
2025-03-26,364.0953815313367
2025-03-27,341.33942018562817
2025-03-28,364.0953815313367
2025-03-29,318.5834588399196
2025-03-30,250.315574802794
2025-03-31,318.5834588399196
2025-04-01,341.33942018562817
2025-04-02,341.33942018562817
2025-04-03,409.60730422275384
2025-04-04,409.60730422275384
2025-04-05,295.8274974942111
2025-04-06,341.33942018562817
2025-04-07,546.1430722970051
2025-04-08,455.1192269141709
2025-04-09,523.3871109512966
2025-04-10,432.36326556846234
2025-04-11,364.0953815313367
2025-04-12,341.33942018562817
2025-04-13,318.5834588399196
2025-04-14,341.33942018562817
2025-04-15,326.85835387472275
2025-04-16,338.23633454757703
2025-04-17,287.552602459408
2025-04-18,246.17812728539246
2025-04-19,204.8036521113769
2025-04-20,204.8036521113769
2025-04-21,296.8618593735615
2025-04-22,347.5455914617305
2025-04-23,409.6073042227538
2025-04-24,317.5490969605693
2025-04-25,287.552602459408
2025-04-26,225.49088969838468
2025-04-27,234.80014661253819
2025-04-28,368.23282904873827
2025-04-29,317.5490969605693
2025-04-30,276.1746217865537
2025-05-01,287.552602459408
2025-05-02,255.48738419954594
2025-05-03,184.11641452436913
2025-05-04,204.8036521113769
2025-05-05,225.49088969838468
2025-05-06,225.49088969838468
2025-05-07,234.80014661253819
2025-05-08,338.23633454757703
2025-05-09,409.6073042227538
2025-05-10,338.23633454757703
2025-05-11,326.85835387472275
2025-05-12,543.0399866589539
2025-05-13,471.6690169837771
2025-05-14,439.6037987239151
2025-05-15,353.75176273783285
2025-05-16,297.89622125291186
2025-05-17,242.0406797679909
2025-05-18,279.27770742460484
2025-05-19,316.5147350812189
2025-05-20,316.5147350812189
2025-05-21,335.13324890952583
2025-05-22,372.3702765661398
2025-05-23,316.5147350812189
2025-05-24,242.0406797679909
2025-05-25,242.0406797679909
2025-05-26,260.6591935962979
2025-05-27,316.5147350812189
2025-05-28,279.27770742460484
2025-05-29,279.27770742460484
2025-05-30,279.27770742460484
2025-05-31,242.0406797679909
2025-06-01,204.8036521113769
2025-06-02,242.0406797679909
2025-06-03,297.89622125291186
2025-06-04,260.6591935962979
2025-06-05,279.27770742460484
2025-06-06,260.6591935962979
2025-06-07,186.1851382830699
2025-06-08,223.4221659396839
2025-06-09,279.27770742460484
2025-06-10,260.6591935962979
2025-06-11,279.27770742460484
2025-06-12,260.6591935962979
2025-06-13,260.6591935962979
2025-06-14,186.1851382830699
2025-06-15,186.1851382830699
2025-06-16,316.5147350812189
2025-06-17,279.27770742460484
2025-06-18,242.0406797679909
2025-06-19,204.8036521113769
2025-06-20,242.0406797679909
2025-06-21,204.8036521113769
2025-06-22,260.6591935962979
2025-06-23,297.89622125291186
2025-06-24,335.13324890952583
2025-06-25,260.6591935962979
2025-06-26,279.27770742460484
2025-06-27,260.6591935962979
2025-06-28,242.0406797679909
2025-06-29,223.4221659396839
2025-06-30,279.27770742460484
2025-07-01,279.27770742460484
2025-07-02,297.89622125291186
2025-07-03,335.13324890952583
2025-07-04,242.0406797679909
2025-07-05,223.4221659396839
2025-07-06,242.0406797679909
2025-07-07,353.75176273783285
2025-07-08,335.13324890952583
2025-07-09,446.8443318793678
2025-07-10,577.1739286775168
2025-07-11,893.6886637587356
2025-07-12,633.0294701624377
2025-07-13,633.0294701624377
2025-07-14,1079.8738020418054
2025-07-15,744.7405531322796
2025-07-16,856.4516361021216
2025-07-17,1787.3773275174713
2025-07-18,1861.851382830699
2025-07-19,1135.7293435267266
2025-07-20,1098.4923158701124
2025-07-21,1340.5329956381033
2025-07-22,1005.3997467285775
2025-07-23,930.9256914153495
2025-07-24,819.2146084455076
2025-07-25,726.1220393039727
2025-07-26,595.7924425058237
2025-07-27,577.1739286775168
2025-07-28,670.2664978190517
2025-07-29,670.2664978190517
2025-07-30,726.1220393039727
2025-07-31,670.2664978190517
2025-08-01,688.8850116473586
2025-08-02,446.8443318793678
2025-08-03,446.8443318793678
2025-08-04,539.9369010209027
2025-08-05,502.69987336428875
2025-08-06,465.4628457076748
2025-08-07,614.4109563341307
2025-08-08,763.3590669605867
2025-08-09,577.1739286775168
2025-08-10,539.9369010209027
2025-08-11,577.1739286775168
2025-08-12,558.5554148492097
2025-08-13,577.1739286775168
2025-08-14,539.9369010209027
2025-08-15,484.0813595359818
2025-08-16,353.75176273783285
2025-08-17,353.75176273783285
2025-08-18,465.4628457076748
2025-08-19,446.8443318793678
2025-08-20,446.8443318793678
2025-08-21,409.6073042227538
2025-08-22,558.5554148492097
2025-08-23,353.75176273783285
2025-08-24,353.75176273783285
2025-08-25,428.2258180510608
2025-08-26,428.2258180510608
2025-08-27,409.6073042227538
2025-08-28,372.3702765661398
2025-08-29,353.75176273783285
2025-08-30,279.27770742460484
2025-08-31,260.6591935962979
2025-09-01,335.13324890952583
2025-09-02,372.3702765661398
2025-09-03,353.75176273783285
2025-09-04,316.5147350812189
2025-09-05,316.5147350812189
2025-09-06,223.4221659396839
2025-09-07,242.0406797679909
2025-09-08,390.9887903944468
2025-09-09,335.13324890952583
2025-09-10,316.5147350812189
2025-09-11,335.13324890952583
2025-09-12,353.75176273783285
2025-09-13,335.13324890952583
2025-09-14,297.89622125291186
2025-09-15,335.13324890952583
2025-09-16,335.13324890952583
2025-09-17,372.3702765661398
2025-09-18,428.2258180510608
2025-09-19,353.75176273783285
2025-09-20,279.27770742460484
2025-09-21,260.6591935962979
2025-09-22,372.3702765661398
2025-09-23,335.13324890952583
2025-09-24,353.75176273783285
2025-09-25,335.13324890952583
2025-09-26,353.75176273783285
2025-09-27,242.0406797679909
2025-09-28,223.4221659396839
2025-09-29,335.13324890952583
2025-09-30,316.5147350812189
2025-10-01,372.3702765661398
2025-10-02,465.4628457076748
2025-10-03,390.9887903944468
2025-10-04,297.89622125291186
2025-10-05,279.27770742460484
2025-10-06,390.9887903944468
2025-10-07,353.75176273783285
2025-10-08,353.75176273783285
2025-10-09,353.75176273783285
2025-10-10,446.8443318793678
2025-10-11,558.5554148492097
2025-10-12,465.4628457076748
2025-10-13,465.4628457076748
2025-10-14,409.6073042227538
2025-10-15,353.75176273783285
2025-10-16,353.75176273783285
2025-10-17,428.2258180510608
2025-10-18,316.5147350812189
2025-10-19,279.27770742460484
2025-10-20,409.6073042227538
2025-10-21,353.75176273783285
2025-10-22,316.5147350812189
2025-10-23,316.5147350812189
2025-10-24,335.13324890952583
2025-10-25,316.5147350812189
2025-10-26,316.5147350812189
2025-10-27,372.3702765661398
2025-10-28,335.13324890952583
2025-10-29,335.13324890952583
2025-10-30,353.75176273783285
2025-10-31,335.13324890952583
2025-11-01,260.6591935962979
2025-11-02,260.6591935962979
2025-11-03,353.75176273783285
2025-11-04,428.2258180510608
2025-11-05,409.6073042227538
2025-11-06,353.75176273783285
2025-11-07,353.75176273783285
2025-11-08,279.27770742460484
2025-11-09,242.0406797679909
2025-11-10,390.9887903944468
2025-11-11,372.3702765661398
2025-11-12,353.75176273783285
2025-11-13,446.8443318793678
2025-11-14,390.9887903944468
2025-11-15,279.27770742460484
2025-11-16,297.89622125291186
2025-11-17,353.75176273783285
2025-11-18,390.9887903944468
2025-11-19,446.8443318793678
2025-11-20,502.69987336428875
2025-11-21,577.1739286775168
2025-11-22,390.9887903944468
2025-11-23,390.9887903944468
2025-11-24,484.0813595359818
2025-11-25,428.2258180510608
2025-11-26,372.3702765661398
2025-11-27,297.89622125291186
2025-11-28,297.89622125291186
2025-11-29,260.6591935962979
2025-11-30,260.6591935962979
2025-12-01,409.6073042227538
2025-12-02,390.9887903944468
2025-12-03,372.3702765661398
2025-12-04,316.5147350812189
2025-12-05,297.89622125291186
2025-12-06,242.0406797679909
2025-12-07,242.0406797679909
2025-12-08,297.89622125291186
2025-12-09,316.5147350812189
2025-12-10,297.89622125291186
2025-12-11,315.24305545747416
2025-12-12,280.60559388254825
2025-12-13,227.04750674549763
2025-12-14,220.6399276468501
2025-12-15,318.4468450067979
2025-12-16,318.4468450067979
2025-12-17,315.24305545747416
2025-12-18,330.9598914702751
2025-12-19,353.0843065817237
2025-12-20,245.96813230762245
2025-12-21,239.5605532089749
2025-12-22,283.809383431872
2025-12-23,277.4018043332245
2025-12-24,242.76434275829865
2025-12-25,223.84371719617388
2025-12-26,280.60559388254825
2025-12-27,242.76434275829865
2025-12-28,220.6399276468501
2025-12-29,296.3224298953493
2025-12-30,296.3224298953493
2025-12-31,296.3224298953493
2026-01-01,261.6849683204235
2026-01-02,349.88051703239995
2026-01-03,334.1636810195989
2026-01-04,334.1636810195989
2026-01-05,482.3248959672736
2026-01-06,542.2905622029717
2026-01-07,413.0499728174219
2026-01-08,337.36747056892267
2026-01-09,318.4468450067979
2026-01-10,243.48800574860644
2026-01-11,224.26526845266383
2026-01-12,294.74863853778675
2026-01-13,307.56379673508184
2026-01-14,339.6016922283195
2026-01-15,301.1562176364343
2026-01-16,256.30316394590153
2026-01-17,211.45011025536877
2026-01-18,205.04253115672122
2026-01-19,294.74863853778675
2026-01-20,301.1562176364343
2026-01-21,301.1562176364343
2026-01-22,262.7107430445491
2026-01-23,256.30316394590153
2026-01-24,205.04253115672122
2026-01-25,205.04253115672122
2026-01-26,256.30316394590153
2026-01-27,256.30316394590153
2026-01-28,262.7107430445491
2026-01-29,288.3410594391392
2026-01-30,339.6016922283195
2026-01-31,365.2320086229097
2026-02-01,352.4168504256146
2026-02-02,410.08506231344245
2026-02-03,346.00927132696705
2026-02-04,358.82442952426214
2026-02-05,640.7579098647539
2026-02-06,621.5351725688112
2026-02-07,365.2320086229097
2026-02-08,288.3410594391392
2026-02-09,301.1562176364343
2026-02-10,294.74863853778675
2026-02-11,313.9713758337294
2026-02-12,301.1562176364343
2026-02-13,301.1562176364343
2026-02-14,230.67284755131138
2026-02-15,294.74863853778675
2026-02-16,269.1183221431966
2026-02-17,256.30316394590153
2026-02-18,249.89558484725399
2026-02-19,243.48800574860644
2026-02-20,249.89558484725399
2026-02-21,205.04253115672122
2026-02-22,185.81979386077862
2026-02-23,269.1183221431966
2026-02-24,256.30316394590153
2026-02-25,275.52590124184417
2026-02-26,237.08042664995892
2026-02-27,237.08042664995892
2026-02-28,217.85768935401632
2026-03-01,217.85768935401632
2026-03-02,346.00927132696705
2026-03-03,301.1562176364343
2026-03-04,301.1562176364343
2026-03-05,294.74863853778675
2026-03-06,281.93348034049166
2026-03-07,230.67284755131138
2026-03-08,243.48800574860644
2026-03-09,281.93348034049166
2026-03-10,288.3410594391392
2026-03-11,217.85768935401632
2026-03-12,230.67284755131138
2026-03-13,269.1183221431966
2026-03-14,192.22737295942613
2026-03-15,192.22737295942613
2026-03-16,339.6016922283195
2026-03-17,365.2320086229097
2026-03-18,307.56379673508184
2026-03-19,262.7107430445491
2026-03-20,237.08042664995892
2026-03-21,198.63495205807368
2026-03-22,198.63495205807368
2026-03-23,243.48800574860644
2026-03-24,230.67284755131138
2026-03-25,217.85768935401632
2026-03-26,211.45011025536877
2026-03-27,211.45011025536877
2026-03-28,160.18947746618846
2026-03-29,160.18947746618846
2026-03-30,205.04253115672122
2026-03-31,211.45011025536877
2026-04-01,205.04253115672122
2026-04-02,198.63495205807368
2026-04-03,166.597056564836
2026-04-04,147.37431926889337
2026-04-05,153.78189836754092
2026-04-06,217.85768935401632
2026-04-07,192.22737295942613
2026-04-08,217.85768935401632
2026-04-09,192.22737295942613
2026-04-10,192.22737295942613
2026-04-11,153.78189836754092
2026-04-12,140.96674017024583
2026-04-13,198.63495205807368
2026-04-14,211.45011025536877
2026-04-15,224.26526845266383
2026-04-16,262.7107430445491
2026-04-17,333.194113129672
2026-04-18,211.45011025536877
2026-04-19,173.00463566348353
2026-04-20,224.26526845266383
2026-04-21,211.45011025536877
2026-04-22,230.67284755131138
2026-04-23,205.04253115672122
2026-04-24,205.04253115672122
2026-04-25,153.78189836754092
2026-04-26,147.37431926889337
2026-04-27,185.81979386077862
2026-04-28,185.81979386077862
2026-04-29,185.81979386077862
2026-04-30,166.597056564836
2026-05-01,173.00463566348353
2026-05-02,147.37431926889337
2026-05-03,140.96674017024583
2026-05-04,185.81979386077862
2026-05-05,192.22737295942613
2026-05-06,224.26526845266383
2026-05-07,192.22737295942613
2026-05-08,166.597056564836
2026-05-09,147.37431926889337
2026-05-10,192.22737295942613
2026-05-11,237.08042664995892
2026-05-12,205.04253115672122
2026-05-13,192.22737295942613
2026-05-14,269.1183221431966
2026-05-15,243.48800574860644
2026-05-16,166.597056564836
2026-05-17,147.37431926889337
2026-05-18,192.22737295942613
2026-05-19,185.81979386077862
2026-05-20,192.22737295942613
2026-05-21,185.81979386077862
2026-05-22,185.81979386077862
2026-05-23,166.597056564836
2026-05-24,140.96674017024583
2026-05-25,140.96674017024583
2026-05-26,173.00463566348353
2026-05-27,166.597056564836
2026-05-28,198.63495205807368
2026-05-29,198.63495205807368
2026-05-30,166.597056564836
2026-05-31,147.37431926889337
