Time,cubs
2022-04-06,21.0
2022-04-07,100.0
2022-04-08,55.0
2022-04-09,68.0
2022-04-10,78.0
2022-04-11,29.0
2022-04-12,45.0
2022-04-13,49.0
2022-04-14,28.0
2022-04-15,47.0
2022-04-16,59.0
2022-04-17,71.0
2022-04-18,35.0
2022-04-19,46.0
2022-04-20,49.0
2022-04-21,42.0
2022-04-22,51.0
2022-04-23,82.0
2022-04-24,83.0
2022-04-25,27.0
2022-04-26,25.0
2022-04-27,33.0
2022-04-28,44.0
2022-04-29,33.0
2022-04-30,41.0
2022-05-01,45.0
2022-05-02,20.0
2022-05-03,25.0
2022-05-04,41.0
2022-05-05,38.0
2022-05-06,26.0
2022-05-07,45.0
2022-05-08,52.0
2022-05-09,33.0
2022-05-10,30.0
2022-05-11,39.0
2022-05-12,24.0
2022-05-13,23.0
2022-05-14,40.0
2022-05-15,47.0
2022-05-16,25.0
2022-05-17,36.0
2022-05-18,45.0
2022-05-19,45.0
2022-05-20,47.0
2022-05-21,51.0
2022-05-22,39.0
2022-05-23,25.0
2022-05-24,31.0
2022-05-25,31.0
2022-05-26,49.0
2022-05-27,24.0
2022-05-28,32.0
2022-05-29,77.0
2022-05-30,56.0
2022-05-31,36.0
2022-06-01,41.0
2022-06-02,40.0
2022-06-03,64.0
2022-06-04,64.0
2022-06-05,76.0
2022-06-06,48.0
2022-06-07,24.0
2022-06-08,29.0
2022-06-09,29.0
2022-06-10,27.0
2022-06-11,56.0
2022-06-12,63.0
2022-06-13,28.0
2022-06-14,39.0
2022-06-15,37.0
2022-06-16,49.0
2022-06-17,40.0
2022-06-18,48.0
2022-06-19,42.0
2022-06-20,27.0
2022-06-21,27.0
2022-06-22,27.0
2022-06-23,35.0
2022-06-24,25.0
2022-06-25,59.0
2022-06-26,42.0
2022-06-27,24.0
2022-06-28,22.0
2022-06-29,34.0
2022-06-30,35.0
2022-07-01,59.0
2022-07-02,38.0
2022-07-03,73.0
2022-07-04,47.0
2022-07-05,27.0
2022-07-06,45.0
2022-07-07,26.0
2022-07-08,37.0
2022-07-09,43.0
2022-07-10,59.0
2022-07-11,28.0
2022-07-12,23.0
2022-07-13,31.0
2022-07-14,32.0
2022-07-15,43.0
2022-07-16,48.0
2022-07-17,64.0
2022-07-18,25.0
2022-07-19,18.0
2022-07-20,17.0
2022-07-21,16.0
2022-07-22,24.0
2022-07-23,47.0
2022-07-24,55.0
2022-07-25,29.0
2022-07-26,51.0
2022-07-27,29.0
2022-07-28,26.0
2022-07-29,37.0
2022-07-30,52.0
2022-07-31,55.0
2022-08-01,41.0
2022-08-02,56.0
2022-08-03,41.0
2022-08-04,41.0
2022-08-05,49.0
2022-08-06,36.0
2022-08-07,42.0
2022-08-08,26.0
2022-08-09,36.0
2022-08-10,42.0
2022-08-11,37.0
2022-08-12,53.0
2022-08-13,25.0
2022-08-14,39.0
2022-08-15,21.0
2022-08-16,26.0
2022-08-17,33.0
2022-08-18,29.0
2022-08-19,38.0
2022-08-20,53.0
2022-08-21,48.0
2022-08-22,26.0
2022-08-23,51.0
2022-08-24,40.0
2022-08-25,48.0
2022-08-26,23.0
2022-08-27,39.0
2022-08-28,41.0
2022-08-29,20.10362694300518
2022-08-30,25.99037749814952
2022-08-31,22.065877128053295
2022-09-01,23.54700222057735
2022-09-02,18.14137675795707
2022-09-03,29.914877868245746
2022-09-04,42.169504071058476
2022-09-05,22.065877128053295
2022-09-06,17.660251665433012
2022-09-07,25.509252405625464
2022-09-08,28.933752775721686
2022-09-09,23.04700222057735
2022-09-10,28.933752775721686
2022-09-11,22.565877128053295
2022-09-12,25.009252405625464
2022-09-13,22.065877128053295
2022-09-14,25.99037749814952
2022-09-15,25.009252405625464
2022-09-16,25.009252405625464
2022-09-17,27.952627683197633
2022-09-18,24.028127313101407
2022-09-19,16.679126572908956
2022-09-20,18.64137675795707
2022-09-21,19.622501850481125
2022-09-22,19.122501850481125
2022-09-23,22.565877128053295
2022-09-24,25.009252405625464
2022-09-25,24.028127313101407
2022-09-26,13.235751295336787
2022-09-27,15.6980014803849
2022-09-28,22.13175425610659
2022-09-29,29.82975573649149
2022-09-30,23.094004441154702
2022-10-01,25.980754996299037
2022-10-02,24.056254626202815
2022-10-03,15.3960029607698
2022-10-04,18.282753515914138
2022-10-05,21.169504071058476
2022-10-06,14.433752775721688
2022-10-07,9.622501850481125
2022-10-08,9.622501850481125
2022-10-09,8.660251665433012
2022-10-10,6.7357512953367875
2022-10-11,6.7357512953367875
2022-10-12,8.660251665433012
2022-10-13,6.7357512953367875
2022-10-14,7.6980014803849
2022-10-15,7.6980014803849
2022-10-16,8.660251665433012
2022-10-17,6.7357512953367875
2022-10-18,5.7735011102886755
2022-10-19,7.6980014803849
2022-10-20,6.7357512953367875
2022-10-21,5.7735011102886755
2022-10-22,7.6980014803849
2022-10-23,7.6980014803849
2022-10-24,6.7357512953367875
2022-10-25,5.7735011102886755
2022-10-26,5.7735011102886755
2022-10-27,5.7735011102886755
2022-10-28,5.7735011102886755
2022-10-29,8.660251665433012
2022-10-30,6.7357512953367875
2022-10-31,5.7735011102886755
2022-11-01,4.811250925240563
2022-11-02,7.6980014803849
2022-11-03,7.6980014803849
2022-11-04,7.6980014803849
2022-11-05,5.7735011102886755
2022-11-06,8.660251665433012
2022-11-07,6.7357512953367875
2022-11-08,5.7735011102886755
2022-11-09,5.7735011102886755
2022-11-10,7.6980014803849
2022-11-11,7.6980014803849
2022-11-12,7.6980014803849
2022-11-13,6.7357512953367875
2022-11-14,6.7357512953367875
2022-11-15,7.6980014803849
2022-11-16,8.660251665433012
2022-11-17,7.6980014803849
2022-11-18,7.6980014803849
2022-11-19,8.660251665433012
2022-11-20,7.6980014803849
2022-11-21,6.7357512953367875
2022-11-22,7.6980014803849
2022-11-23,6.7357512953367875
2022-11-24,6.7357512953367875
2022-11-25,7.6980014803849
2022-11-26,7.6980014803849
2022-11-27,7.6980014803849
2022-11-28,7.6980014803849
2022-11-29,6.7357512953367875
2022-11-30,7.6980014803849
2022-12-01,7.6980014803849
2022-12-02,7.6980014803849
2022-12-03,8.660251665433012
2022-12-04,8.660251665433012
2022-12-05,10.584752035529238
2022-12-06,16.358253145817912
2022-12-07,26.94300518134715
2022-12-08,20.207253886010363
2022-12-09,15.3960029607698
2022-12-10,12.509252405625464
2022-12-11,13.471502590673575
2022-12-12,11.547002220577351
2022-12-13,12.509252405625464
2022-12-14,14.433752775721688
2022-12-15,15.3960029607698
2022-12-16,14.433752775721688
2022-12-17,20.207253886010363
2022-12-18,21.169504071058476
2022-12-19,13.471502590673575
2022-12-20,13.471502590673575
2022-12-21,13.471502590673575
2022-12-22,13.471502590673575
2022-12-23,12.509252405625464
2022-12-24,11.547002220577351
2022-12-25,11.547002220577351
2022-12-26,10.584752035529238
2022-12-27,9.622501850481125
2022-12-28,9.622501850481125
2022-12-29,8.660251665433012
2022-12-30,9.622501850481125
2022-12-31,9.622501850481125
2023-01-01,9.622501850481125
2023-01-02,8.660251665433012
2023-01-03,7.6980014803849
2023-01-04,10.584752035529238
2023-01-05,9.622501850481125
2023-01-06,8.660251665433012
2023-01-07,9.622501850481125
2023-01-08,8.660251665433012
2023-01-09,8.660251665433012
2023-01-10,8.660251665433012
2023-01-11,8.660251665433012
2023-01-12,8.660251665433012
2023-01-13,9.622501850481125
2023-01-14,11.547002220577351
2023-01-15,14.433752775721688
2023-01-16,10.584752035529238
2023-01-17,8.660251665433012
2023-01-18,8.660251665433012
2023-01-19,7.6980014803849
2023-01-20,8.660251665433012
2023-01-21,8.660251665433012
2023-01-22,8.660251665433012
2023-01-23,7.6980014803849
2023-01-24,7.6980014803849
2023-01-25,7.6980014803849
2023-01-26,8.660251665433012
2023-01-27,7.6980014803849
2023-01-28,7.6980014803849
2023-01-29,7.6980014803849
2023-01-30,7.6980014803849
2023-01-31,7.6980014803849
2023-02-01,7.6980014803849
2023-02-02,8.660251665433012
2023-02-03,7.6980014803849
2023-02-04,8.660251665433012
2023-02-05,8.660251665433012
2023-02-06,7.6980014803849
2023-02-07,7.6980014803849
2023-02-08,7.6980014803849
2023-02-09,7.6980014803849
2023-02-10,7.6980014803849
2023-02-11,8.660251665433012
2023-02-12,7.6980014803849
2023-02-13,7.6980014803849
2023-02-14,7.6980014803849
2023-02-15,8.660251665433012
2023-02-16,8.660251665433012
2023-02-17,8.660251665433012
2023-02-18,10.584752035529238
2023-02-19,9.622501850481125
2023-02-20,9.622501850481125
2023-02-21,9.622501850481125
2023-02-22,9.622501850481125
2023-02-23,9.622501850481125
2023-02-24,11.547002220577351
2023-02-25,20.207253886010363
2023-02-26,20.207253886010363
2023-02-27,14.433752775721688
2023-02-28,12.509252405625464
2023-03-01,12.509252405625464
2023-03-02,12.509252405625464
2023-03-03,11.547002220577351
2023-03-04,17.320503330866025
2023-03-05,15.3960029607698
2023-03-06,13.471502590673575
2023-03-07,12.509252405625464
2023-03-08,14.433752775721688
2023-03-09,13.471502590673575
2023-03-10,13.471502590673575
2023-03-11,12.509252405625464
2023-03-12,15.3960029607698
2023-03-13,10.584752035529238
2023-03-14,10.584752035529238
2023-03-15,11.547002220577351
2023-03-16,12.509252405625464
2023-03-17,11.547002220577351
2023-03-18,13.471502590673575
2023-03-19,14.433752775721688
2023-03-20,11.547002220577351
2023-03-21,11.547002220577351
2023-03-22,14.433752775721688
2023-03-23,14.433752775721688
2023-03-24,14.433752775721688
2023-03-25,17.320503330866025
2023-03-26,16.358253145817912
2023-03-27,19.24500370096225
2023-03-28,19.24500370096225
2023-03-29,21.169504071058476
2023-03-30,96.22501850481126
2023-03-31,46.188008882309404
2023-04-01,59.65951147298298
2023-04-02,57.73501110288675
2023-04-03,32.716506291635824
2023-04-04,37.52775721687639
2023-04-05,50.99925980754997
2023-04-06,26.94300518134715
2023-04-07,45.22575869726129
2023-04-08,54.84826054774241
2023-04-09,54.84826054774241
2023-04-10,29.82975573649149
2023-04-11,47.15025906735752
2023-04-12,76.0177646188009
2023-04-13,26.94300518134715
2023-04-14,25.980754996299037
2023-04-15,56.77276091783864
2023-04-16,72.16876387860844
2023-04-17,28.867505551443376
2023-04-18,45.22575869726129
2023-04-19,63.50851221317543
2023-04-20,43.301258327165066
2023-04-21,90.45151739452258
2023-04-22,70.24426350851222
2023-04-23,56.77276091783864
2023-04-24,23.094004441154702
2023-04-25,25.018504811250928
2023-04-26,48.77367319324681
2023-04-27,52.852510761078136
2023-04-28,30.47636334491554
2023-04-29,54.8919295449938
2023-04-30,48.292548100722755
2023-05-01,25.916400684560152
2023-05-02,34.074075820222816
2023-05-03,32.03465703630715
2023-05-04,42.712876048409534
2023-05-05,40.13487296506009
2023-05-06,49.79338258520464
2023-05-07,59.99047650478296
2023-05-08,27.955819468475816
2023-05-09,49.31225749268059
2023-05-10,46.25312931680709
2023-05-11,40.13487296506009
2023-05-12,24.89669129260232
2023-05-13,72.16953000136724
2023-05-14,44.213710532891426
2023-05-15,25.4352755920361
2023-05-16,35.5749103047047
2023-05-17,32.03465703630715
2023-05-18,37.614329088620366
2023-05-19,27.955819468475816
2023-05-20,49.79338258520464
2023-05-21,39.65374787253603
2023-05-22,22.857272508686655
2023-05-23,25.916400684560152
2023-05-24,40.13487296506009
2023-05-25,42.712876048409534
2023-05-26,54.935598542245195
2023-05-27,35.54656376262924
2023-05-28,64.63011593205317
2023-05-29,43.086743954702115
2023-05-30,28.006383570556373
2023-05-31,54.935598542245195
2023-06-01,22.62054057621861
2023-06-02,22.62054057621861
2023-06-03,44.163912553569666
2023-06-04,53.85842994337764
2023-06-05,28.006383570556373
2023-06-06,34.46939516376169
2023-06-07,31.23788936715903
2023-06-08,30.160720768291476
2023-06-09,30.160720768291476
2023-06-10,40.932406756967005
2023-06-11,51.704092745642534
2023-06-12,22.62054057621861
2023-06-13,28.006383570556373
2023-06-14,46.31824975130477
2023-06-15,46.31824975130477
2023-06-16,66.78445312978828
2023-06-17,60.32144153658295
2023-06-18,66.78445312978828
2023-06-19,28.006383570556373
2023-06-20,39.85523815809945
2023-06-21,57.0899357399803
2023-06-22,28.006383570556373
2023-06-23,25.852046372821267
2023-06-24,71.09312752525848
2023-06-25,72.17029612412604
2023-06-26,24.774877773953715
2023-06-27,32.315057966026586
2023-06-28,43.086743954702115
2023-06-29,49.54975554790743
2023-06-30,53.85842994337764
2023-07-01,45.24108115243722
2023-07-02,107.71685988675527
2023-07-03,58.16710433884785
2023-07-04,47.39541835017232
2023-07-05,43.086743954702115
2023-07-06,61.39861013545051
2023-07-07,29.083552169423925
2023-07-08,63.552947333185614
2023-07-09,52.781261344510085
2023-07-10,30.160720768291476
2023-07-11,19.38903477961595
2023-07-12,19.38903477961595
2023-07-13,19.38903477961595
2023-07-14,28.006383570556373
2023-07-15,64.63011593205317
2023-07-16,57.0899357399803
2023-07-17,29.083552169423925
2023-07-18,37.70090096036435
2023-07-19,47.39541835017232
2023-07-20,48.47258694903987
2023-07-21,72.17029612412604
2023-07-22,74.32463332186114
2023-07-23,67.86162172865582
2023-07-24,28.006383570556373
2023-07-25,29.083552169423925
2023-07-26,51.704092745642534
2023-07-27,68.93879032752338
2023-07-28,67.86162172865582
2023-07-29,85.09631931053667
2023-07-30,103.40818549128507
2023-07-31,51.704092745642534
2023-08-01,73.24746472299358
2023-08-02,77.5561391184638
2023-08-03,86.17348790940423
2023-08-04,104.48535409015263
2023-08-05,82.94198211280157
2023-08-06,89.40499370600688
2023-08-07,53.85842994337764
2023-08-08,71.09312752525848
2023-08-09,64.63011593205317
2023-08-10,54.935598542245195
2023-08-11,38.7780695592319
2023-08-12,95.8680052992122
2023-08-13,70.01595892639094
2023-08-14,25.852046372821267
2023-08-15,32.315057966026586
2023-08-16,64.63011593205317
2023-08-17,75.4018019207287
2023-08-18,59.2442729377154
2023-08-19,62.47577873431806
2023-08-20,70.01595892639094
2023-08-21,40.932406756967005
2023-08-22,62.47577873431806
2023-08-23,73.24746472299358
2023-08-24,40.932406756967005
2023-08-25,58.16710433884785
2023-08-26,60.32144153658295
2023-08-27,90.48216230487444
2023-08-28,36.62373236149679
2023-08-29,56.01276714111275
2023-08-30,90.48216230487444
2023-08-31,38.7780695592319
2023-09-01,71.09312752525848
2023-09-02,73.24746472299358
2023-09-03,93.7136681014771
2023-09-04,76.47897051959625
2023-09-05,45.24108115243722
2023-09-06,105.56252268902017
2023-09-07,50.62692414677498
2023-09-08,81.86481351393401
2023-09-09,73.24746472299358
2023-09-10,66.78445312978828
2023-09-11,35.54656376262924
2023-09-12,68.93879032752338
2023-09-13,82.94198211280157
2023-09-14,31.23788936715903
2023-09-15,30.160720768291476
2023-09-16,68.93879032752338
2023-09-17,93.7136681014771
2023-09-18,49.54975554790743
2023-09-19,35.54656376262924
2023-09-20,73.24746472299358
2023-09-21,68.93879032752338
2023-09-22,84.01915071166911
2023-09-23,79.7104763161989
2023-09-24,81.86481351393401
2023-09-25,33.39222656489414
2023-09-26,38.7780695592319
2023-09-27,88.32782510713933
2023-09-28,85.09631931053667
2023-09-29,70.01595892639094
2023-09-30,94.79083670034464
2023-10-01,85.09631931053667
2023-10-02,19.38903477961595
2023-10-03,14.003191785278187
2023-10-04,11.84885458754308
2023-10-05,12.926023186410633
2023-10-06,10.771685988675529
2023-10-07,8.617348790940422
2023-10-08,8.617348790940422
2023-10-09,7.540180192072869
2023-10-10,8.617348790940422
2023-10-11,8.617348790940422
2023-10-12,8.617348790940422
2023-10-13,7.540180192072869
2023-10-14,6.463011593205317
2023-10-15,7.540180192072869
2023-10-16,7.540180192072869
2023-10-17,7.540180192072869
2023-10-18,7.540180192072869
2023-10-19,6.463011593205317
2023-10-20,6.463011593205317
2023-10-21,7.540180192072869
2023-10-22,7.540180192072869
2023-10-23,6.463011593205317
2023-10-24,8.617348790940422
2023-10-25,8.617348790940422
2023-10-26,6.463011593205317
2023-10-27,6.463011593205317
2023-10-28,7.540180192072869
2023-10-29,6.463011593205317
2023-10-30,5.385842994337764
2023-10-31,5.385842994337764
2023-11-01,6.463011593205317
2023-11-02,9.694517389807976
2023-11-03,8.617348790940422
2023-11-04,8.617348790940422
2023-11-05,8.617348790940422
2023-11-06,24.774877773953715
2023-11-07,19.38903477961595
2023-11-08,12.926023186410633
2023-11-09,10.771685988675529
2023-11-10,10.771685988675529
2023-11-11,9.694517389807976
2023-11-12,8.617348790940422
2023-11-13,10.771685988675529
2023-11-14,9.694517389807976
2023-11-15,8.617348790940422
2023-11-16,10.771685988675529
2023-11-17,9.694517389807976
2023-11-18,9.694517389807976
2023-11-19,9.694517389807976
2023-11-20,9.694517389807976
2023-11-21,10.771685988675529
2023-11-22,10.771685988675529
2023-11-23,11.84885458754308
2023-11-24,9.694517389807976
2023-11-25,10.771685988675529
2023-11-26,9.694517389807976
2023-11-27,9.694517389807976
2023-11-28,10.771685988675529
2023-11-29,10.771685988675529
2023-11-30,10.771685988675529
2023-12-01,10.771685988675529
2023-12-02,9.694517389807976
2023-12-03,10.771685988675529
2023-12-04,11.84885458754308
2023-12-05,14.003191785278187
2023-12-06,16.157528983013293
2023-12-07,16.157528983013293
2023-12-08,15.080360384145738
2023-12-09,18.311866180748396
2023-12-10,16.157528983013293
2023-12-11,11.84885458754308
2023-12-12,11.84885458754308
2023-12-13,11.84885458754308
2023-12-14,12.926023186410633
2023-12-15,11.84885458754308
2023-12-16,11.84885458754308
2023-12-17,11.84885458754308
2023-12-18,11.84885458754308
2023-12-19,11.84885458754308
2023-12-20,11.84885458754308
2023-12-21,11.84885458754308
2023-12-22,13.0126297069226
2023-12-23,11.340041279535292
2023-12-24,10.74462145101554
2023-12-25,10.74462145101554
2023-12-26,10.74462145101554
2023-12-27,10.74462145101554
2023-12-28,10.74462145101554
2023-12-29,10.74462145101554
2023-12-30,11.340041279535292
2023-12-31,9.61061732306201
2024-01-01,10.74462145101554
2024-01-02,9.61061732306201
2024-01-03,10.206037151581764
2024-01-04,10.74462145101554
2024-01-05,9.61061732306201
2024-01-06,10.74462145101554
2024-01-07,10.74462145101554
2024-01-08,9.61061732306201
2024-01-09,11.340041279535292
2024-01-10,17.548646218736714
2024-01-11,15.280637962829655
2024-01-12,14.146633834876127
2024-01-13,16.414642090783186
2024-01-14,12.474045407488822
2024-01-15,11.340041279535292
2024-01-16,11.340041279535292
2024-01-17,11.340041279535292
2024-01-18,11.340041279535292
2024-01-19,11.340041279535292
2024-01-20,11.878625578969068
2024-01-21,10.717556913355551
2024-01-22,11.908396570395057
2024-01-23,11.908396570395057
2024-01-24,13.099236227434563
2024-01-25,11.908396570395057
2024-01-26,10.717556913355551
2024-01-27,13.099236227434563
2024-01-28,13.099236227434563
2024-01-29,10.717556913355551
2024-01-30,13.099236227434563
2024-01-31,11.908396570395057
2024-02-01,11.908396570395057
2024-02-02,11.908396570395057
2024-02-03,11.908396570395057
2024-02-04,13.099236227434563
2024-02-05,11.908396570395057
2024-02-06,11.908396570395057
2024-02-07,11.908396570395057
2024-02-08,11.908396570395057
2024-02-09,10.717556913355551
2024-02-10,11.908396570395057
2024-02-11,10.717556913355551
2024-02-12,10.717556913355551
2024-02-13,13.099236227434563
2024-02-14,13.099236227434563
2024-02-15,13.099236227434563
2024-02-16,13.099236227434563
2024-02-17,14.290075884474067
2024-02-18,14.290075884474067
2024-02-19,14.290075884474067
2024-02-20,14.290075884474067
2024-02-21,14.290075884474067
2024-02-22,16.67175519855308
2024-02-23,27.38931211190863
2024-02-24,29.770991425987642
2024-02-25,30.961831083027146
2024-02-26,22.625953483750607
2024-02-27,21.435113826711103
2024-02-28,17.862594855592587
2024-02-29,19.05343451263209
2024-03-01,19.05343451263209
2024-03-02,20.244274169671595
2024-03-03,20.244274169671595
2024-03-04,16.67175519855308
2024-03-05,15.480915541513573
2024-03-06,16.67175519855308
2024-03-07,15.480915541513573
2024-03-08,20.244274169671595
2024-03-09,19.05343451263209
2024-03-10,19.05343451263209
2024-03-11,14.290075884474067
2024-03-12,14.290075884474067
2024-03-13,21.435113826711103
2024-03-14,16.67175519855308
2024-03-15,16.67175519855308
2024-03-16,19.05343451263209
2024-03-17,19.05343451263209
2024-03-18,14.290075884474067
2024-03-19,15.480915541513573
2024-03-20,17.862594855592587
2024-03-21,16.67175519855308
2024-03-22,16.67175519855308
2024-03-23,17.862594855592587
2024-03-24,20.244274169671595
2024-03-25,19.05343451263209
2024-03-26,19.05343451263209
2024-03-27,19.05343451263209
2024-03-28,45.25190696750121
2024-03-29,86.93129496388391
2024-03-30,41.6793879963827
2024-03-31,79.78625702164688
2024-04-01,73.83205873644935
2024-04-02,40.48854833934319
2024-04-03,59.541982851975284
2024-04-04,53.587784566777756
2024-04-05,65.49618113717281
2024-04-06,78.59541736460737
2024-04-07,98.83969153427897
2024-04-08,39.297708682303686
2024-04-09,55.969463880856765
2024-04-10,59.541982851975284
2024-04-11,34.53435005414566
2024-04-12,27.38931211190863
2024-04-13,53.587784566777756
2024-04-14,73.83205873644935
2024-04-15,32.152670740066654
2024-04-16,54.77862422381726
2024-04-17,73.83205873644935
2024-04-18,47.63358628158023
2024-04-19,61.92366216605429
2024-04-20,70.25953976533083
2024-04-21,83.3587759927654
2024-04-22,29.770991425987642
2024-04-23,32.152670740066654
2024-04-24,55.969463880856765
2024-04-25,76.21373805052836
2024-04-26,35.72518971118517
2024-04-27,76.21373805052836
2024-04-28,54.77862422381726
2024-04-29,52.39694490973825
2024-04-30,46.442746624540725
2024-05-01,41.6793879963827
2024-05-02,64.30534148013331
2024-05-03,57.16030353789627
2024-05-04,63.1145018230938
2024-05-05,65.49618113717281
2024-05-06,38.10686902526418
2024-05-07,59.541982851975284
2024-05-08,70.25953976533083
2024-05-09,28.580151768948134
2024-05-10,36.91602936822468
2024-05-11,94.07633290612095
2024-05-12,91.69465359204193
2024-05-13,34.53435005414566
2024-05-14,50.01526559565924
2024-05-15,46.442746624540725
2024-05-16,48.82442593861973
2024-05-17,72.64121907940985
2024-05-18,59.541982851975284
2024-05-19,60.73282250901479
2024-05-20,28.580151768948134
2024-05-21,33.34351039710616
2024-05-22,64.30534148013331
2024-05-23,64.30534148013331
2024-05-24,34.53435005414566
2024-05-25,76.21373805052836
2024-05-26,75.02289839348886
2024-05-27,98.83969153427897
2024-05-28,32.152670740066654
2024-05-29,55.969463880856765
2024-05-30,63.1145018230938
2024-05-31,53.587784566777756
2024-06-01,53.587784566777756
2024-06-02,119.08396570395057
2024-06-03,28.580151768948134
2024-06-04,35.72518971118517
2024-06-05,76.21373805052836
2024-06-06,75.02289839348886
2024-06-07,48.82442593861973
2024-06-08,66.68702079421232
2024-06-09,53.587784566777756
2024-06-10,27.38931211190863
2024-06-11,32.152670740066654
2024-06-12,41.6793879963827
2024-06-13,47.63358628158023
2024-06-14,64.30534148013331
2024-06-15,53.587784566777756
2024-06-16,73.83205873644935
2024-06-17,33.34351039710616
2024-06-18,54.77862422381726
2024-06-19,70.25953976533083
2024-06-20,29.770991425987642
2024-06-21,54.77862422381726
2024-06-22,50.01526559565924
2024-06-23,50.01526559565924
2024-06-24,50.01526559565924
2024-06-25,45.25190696750121
2024-06-26,38.10686902526418
2024-06-27,54.77862422381726
2024-06-28,30.961831083027146
2024-06-29,65.49618113717281
2024-06-30,47.63358628158023
2024-07-01,27.38931211190863
2024-07-02,29.770991425987642
2024-07-03,50.01526559565924
2024-07-04,80.97709667868638
2024-07-05,51.20610525269874
2024-07-06,46.442746624540725
2024-07-07,42.870227653422205
2024-07-08,25.00763279782962
2024-07-09,28.580151768948134
2024-07-10,39.297708682303686
2024-07-11,50.01526559565924
2024-07-12,42.870227653422205
2024-07-13,91.69465359204193
2024-07-14,75.02289839348886
2024-07-15,29.770991425987642
2024-07-16,19.05343451263209
2024-07-17,20.244274169671595
2024-07-18,22.625953483750607
2024-07-19,42.870227653422205
2024-07-20,35.72518971118517
2024-07-21,69.06870010829132
2024-07-22,32.152670740066654
2024-07-23,48.82442593861973
2024-07-24,69.06870010829132
2024-07-25,27.38931211190863
2024-07-26,26.198472454869126
2024-07-27,45.25190696750121
2024-07-28,73.83205873644935
2024-07-29,36.91602936822468
2024-07-30,51.20610525269874
2024-07-31,39.297708682303686
2024-08-01,38.10686902526418
2024-08-02,75.02289839348886
2024-08-03,54.77862422381726
2024-08-04,40.48854833934319
2024-08-05,52.39694490973825
2024-08-06,40.48854833934319
2024-08-07,58.35114319493578
2024-08-08,28.580151768948134
2024-08-09,28.580151768948134
2024-08-10,67.87786045125182
2024-08-11,58.35114319493578
2024-08-12,32.152670740066654
2024-08-13,40.48854833934319
2024-08-14,36.91602936822468
2024-08-15,30.961831083027146
2024-08-16,47.63358628158023
2024-08-17,51.20610525269874
2024-08-18,48.796072613452125
2024-08-19,24.979279472662014
2024-08-20,26.708832307886055
2024-08-21,38.33369562660504
2024-08-22,55.77099060468352
2024-08-23,30.196291303501752
2024-08-24,63.31297509926706
2024-08-25,47.63358628158023
2024-08-26,28.466738468277708
2024-08-27,45.30861361783643
2024-08-28,65.63794776301086
2024-08-29,31.954197463893404
2024-08-30,31.35877763537365
2024-08-31,60.42093593217111
2024-09-01,59.82551610365136
2024-09-02,46.47109994970833
2024-09-03,46.47109994970833
2024-09-04,44.14612728596453
2024-09-05,45.30861361783643
2024-09-06,47.63358628158023
2024-09-07,45.30861361783643
2024-09-08,48.796072613452125
2024-09-09,23.816793140790114
2024-09-10,41.254088118868594
2024-09-11,51.12104527719592
2024-09-12,51.12104527719592
2024-09-13,24.979279472662014
2024-09-14,42.983640954092635
2024-09-15,55.17557077616377
2024-09-16,27.304252136405808
2024-09-17,36.29225621453732
2024-09-18,63.51144837544031
2024-09-19,26.085059154198696
2024-09-20,51.0359853016931
