Time,sabrina_carpenter
2024-10-02,428.63208952107385
2024-10-03,494.57548790893134
2024-10-04,494.57548790893134
2024-10-05,478.08963831196695
2024-10-06,478.08963831196695
2024-10-07,313.2311423423232
2024-10-08,329.7169919392876
2024-10-09,379.1745407301807
2024-10-10,346.2028415362519
2024-10-11,329.7169919392876
2024-10-12,412.14623992410947
2024-10-13,412.14623992410947
2024-10-14,362.6886911332163
2024-10-15,346.2028415362519
2024-10-16,313.2311423423232
2024-10-17,362.6886911332163
2024-10-18,329.7169919392876
2024-10-19,412.14623992410947
2024-10-20,412.14623992410947
2024-10-21,329.7169919392876
2024-10-22,329.7169919392876
2024-10-23,329.7169919392876
2024-10-24,329.7169919392876
2024-10-25,329.7169919392876
2024-10-26,362.6886911332163
2024-10-27,478.08963831196695
2024-10-28,362.6886911332163
2024-10-29,296.7452927453588
2024-10-30,329.7169919392876
2024-10-31,313.2311423423232
2024-11-01,329.7169919392876
2024-11-02,395.6603903271451
2024-11-03,362.6886911332163
2024-11-04,280.25944314839444
2024-11-05,263.77359355143005
2024-11-06,181.34434556660815
2024-11-07,263.77359355143005
2024-11-08,296.7452927453588
2024-11-09,329.7169919392876
2024-11-10,346.2028415362519
2024-11-11,296.7452927453588
2024-11-12,296.7452927453588
2024-11-13,263.77359355143005
2024-11-14,280.25944314839444
2024-11-15,296.7452927453588
2024-11-16,346.2028415362519
2024-11-17,362.6886911332163
2024-11-18,346.2028415362519
2024-11-19,412.14623992410947
2024-11-20,412.14623992410947
2024-11-21,346.2028415362519
2024-11-22,313.2311423423232
2024-11-23,362.6886911332163
2024-11-24,346.2028415362519
2024-11-25,329.7169919392876
2024-11-26,263.77359355143005
2024-11-27,313.2311423423232
2024-11-28,362.6886911332163
2024-11-29,313.2311423423232
2024-11-30,280.25944314839444
2024-12-01,280.25944314839444
2024-12-02,214.31604476053693
2024-12-03,263.77359355143005
2024-12-04,428.63208952107385
2024-12-05,395.6603903271451
2024-12-06,395.6603903271451
2024-12-07,741.863231863397
2024-12-08,741.863231863397
2024-12-09,428.63208952107385
2024-12-10,329.7169919392876
2024-12-11,296.7452927453588
2024-12-12,313.2311423423232
2024-12-13,296.7452927453588
2024-12-14,346.2028415362519
2024-12-15,395.6603903271451
2024-12-16,296.7452927453588
2024-12-17,263.77359355143005
2024-12-18,230.80189435750128
2024-12-19,247.28774395446567
2024-12-20,313.2311423423232
2024-12-21,362.6886911332163
2024-12-22,346.2028415362519
2024-12-23,296.7452927453588
2024-12-24,313.2311423423232
2024-12-25,329.7169919392876
2024-12-26,263.77359355143005
2024-12-27,263.77359355143005
2024-12-28,263.77359355143005
2024-12-29,247.28774395446567
2024-12-30,247.28774395446567
2024-12-31,280.25944314839444
2025-01-01,329.7169919392876
2025-01-02,230.80189435750128
2025-01-03,230.80189435750128
2025-01-04,280.25944314839444
2025-01-05,263.77359355143005
2025-01-06,197.83019516357254
2025-01-07,164.8584959696438
2025-01-08,181.34434556660815
2025-01-09,181.34434556660815
2025-01-10,181.34434556660815
2025-01-11,197.83019516357254
2025-01-12,197.83019516357254
2025-01-13,164.8584959696438
2025-01-14,148.3726463726794
2025-01-15,164.8584959696438
2025-01-16,164.8584959696438
2025-01-17,181.34434556660815
2025-01-18,197.83019516357254
2025-01-19,181.34434556660815
2025-01-20,181.34434556660815
2025-01-21,148.3726463726794
2025-01-22,164.8584959696438
2025-01-23,164.8584959696438
2025-01-24,164.8584959696438
2025-01-25,197.83019516357254
2025-01-26,181.34434556660815
2025-01-27,164.8584959696438
2025-01-28,148.3726463726794
2025-01-29,148.3726463726794
2025-01-30,148.3726463726794
2025-01-31,164.8584959696438
2025-02-01,197.83019516357254
2025-02-02,280.25944314839444
2025-02-03,1648.5849596964379
2025-02-04,659.4339838785752
2025-02-05,395.6603903271451
2025-02-06,362.6886911332163
2025-02-07,329.7169919392876
2025-02-08,329.7169919392876
2025-02-09,296.7452927453588
2025-02-10,247.28774395446567
2025-02-11,230.80189435750128
2025-02-12,230.80189435750128
2025-02-13,247.28774395446567
2025-02-14,395.6603903271451
2025-02-15,379.1745407301807
2025-02-16,329.7169919392876
2025-02-17,1203.4670205783996
2025-02-18,494.57548790893134
2025-02-19,346.2028415362519
2025-02-20,296.7452927453588
2025-02-21,247.28774395446567
2025-02-22,296.7452927453588
2025-02-23,313.2311423423232
2025-02-24,230.80189435750128
2025-02-25,214.31604476053693
2025-02-26,197.83019516357254
2025-02-27,296.7452927453588
2025-02-28,280.25944314839444
2025-03-01,280.25944314839444
2025-03-02,280.25944314839444
2025-03-03,296.7452927453588
2025-03-04,412.14623992410947
2025-03-05,247.28774395446567
2025-03-06,214.31604476053693
2025-03-07,263.77359355143005
2025-03-08,247.28774395446567
2025-03-09,230.80189435750128
2025-03-10,181.34434556660815
2025-03-11,164.8584959696438
2025-03-12,164.8584959696438
2025-03-13,181.34434556660815
2025-03-14,181.34434556660815
2025-03-15,181.34434556660815
2025-03-16,197.83019516357254
2025-03-17,164.8584959696438
2025-03-18,247.28774395446567
2025-03-19,230.80189435750128
2025-03-20,181.34434556660815
2025-03-21,181.34434556660815
2025-03-22,197.83019516357254
2025-03-23,230.80189435750128
2025-03-24,164.8584959696438
2025-03-25,164.8584959696438
2025-03-26,181.34434556660815
2025-03-27,181.34434556660815
2025-03-28,164.8584959696438
2025-03-29,197.83019516357254
2025-03-30,197.83019516357254
2025-03-31,164.8584959696438
2025-04-01,164.8584959696438
2025-04-02,148.3726463726794
2025-04-03,148.3726463726794
2025-04-04,181.34434556660815
2025-04-05,197.83019516357254
2025-04-06,197.83019516357254
2025-04-07,230.80189435750128
2025-04-08,329.7169919392876
2025-04-09,296.7452927453588
2025-04-10,280.25944314839444
2025-04-11,247.28774395446567
2025-04-12,263.77359355143005
2025-04-13,247.28774395446567
2025-04-14,197.83019516357254
2025-04-15,168.61269934320993
2025-04-16,151.75142940888895
2025-04-17,164.30352677529052
2025-04-18,181.1647967096115
2025-04-19,181.1647967096115
2025-04-20,181.1647967096115
2025-04-21,134.89015947456795
2025-04-22,134.89015947456795
2025-04-23,130.58098690664855
2025-04-24,130.58098690664855
2025-04-25,130.58098690664855
2025-04-26,147.44225684096955
2025-04-27,147.44225684096955
2025-04-28,130.58098690664855
2025-04-29,118.02888954024695
2025-04-30,118.02888954024695
2025-05-01,118.02888954024695
2025-05-02,118.02888954024695
2025-05-03,134.89015947456795
2025-05-04,202.3352392118519
2025-05-05,185.4739692775309
2025-05-06,328.60705355058104
2025-05-07,261.1619738132971
2025-05-08,231.7486065125745
2025-05-09,198.0260666439325
2025-05-10,198.0260666439325
2025-05-11,265.4711463812165
2025-05-12,181.1647967096115
2025-05-13,147.44225684096955
2025-05-14,130.58098690664855
2025-05-15,120.65683190174325
2025-05-16,137.89352217342085
2025-05-17,137.89352217342085
2025-05-18,129.27517703758204
2025-05-19,112.03848676590444
2025-05-20,112.03848676590444
2025-05-21,112.03848676590444
2025-05-22,120.65683190174325
2025-05-23,120.65683190174325
2025-05-24,137.89352217342085
2025-05-25,129.27517703758204
2025-05-26,120.65683190174325
2025-05-27,120.65683190174325
2025-05-28,120.65683190174325
2025-05-29,120.65683190174325
2025-05-30,129.27517703758204
2025-05-31,137.89352217342085
2025-06-01,137.89352217342085
2025-06-02,129.27517703758204
2025-06-03,224.07697353180887
2025-06-04,206.8402832601313
2025-06-05,224.07697353180887
2025-06-06,499.8640178786506
2025-06-07,336.1154602977133
2025-06-08,267.1686992110029
2025-06-09,206.8402832601313
2025-06-10,172.36690271677605
2025-06-11,310.26042489019693
2025-06-12,646.3758851879102
2025-06-13,715.3226462746206
2025-06-14,611.902504644555
2025-06-15,430.91725679194013
2025-06-16,361.9704957052297
2025-06-17,336.1154602977133
2025-06-18,327.4971151618745
2025-06-19,293.0237346185193
2025-06-20,275.7870443468417
2025-06-21,249.9320089393253
2025-06-22,215.45862839597007
2025-06-23,163.74855758093724
2025-06-24,172.36690271677605
2025-06-25,249.9320089393253
2025-06-26,275.7870443468417
2025-06-27,232.69531866764768
2025-06-28,224.07697353180887
2025-06-29,215.45862839597007
2025-06-30,155.13021244509846
2025-07-01,137.89352217342085
2025-07-02,137.89352217342085
2025-07-03,155.13021244509846
2025-07-04,155.13021244509846
2025-07-05,163.74855758093724
2025-07-06,258.5503540751641
2025-07-07,163.74855758093724
2025-07-08,155.13021244509846
2025-07-09,146.51186730925966
2025-07-10,146.51186730925966
2025-07-11,146.51186730925966
2025-07-12,163.74855758093724
2025-07-13,163.74855758093724
2025-07-14,129.27517703758204
2025-07-15,146.51186730925966
2025-07-16,137.89352217342085
2025-07-17,137.89352217342085
2025-07-18,146.51186730925966
2025-07-19,155.13021244509846
2025-07-20,155.13021244509846
2025-07-21,120.65683190174325
2025-07-22,112.03848676590444
2025-07-23,120.65683190174325
2025-07-24,129.27517703758204
2025-07-25,120.65683190174325
2025-07-26,146.51186730925966
2025-07-27,137.89352217342085
2025-07-28,129.27517703758204
2025-07-29,146.51186730925966
2025-07-30,137.89352217342085
2025-07-31,146.51186730925966
2025-08-01,163.74855758093724
2025-08-02,172.36690271677605
2025-08-03,180.98524785261486
2025-08-04,267.1686992110029
2025-08-05,163.74855758093724
2025-08-06,137.89352217342085
2025-08-07,129.27517703758204
2025-08-08,155.13021244509846
2025-08-09,146.51186730925966
2025-08-10,155.13021244509846
2025-08-11,112.03848676590444
2025-08-12,241.3136638034865
2025-08-13,137.89352217342085
2025-08-14,180.98524785261486
2025-08-15,137.89352217342085
2025-08-16,155.13021244509846
2025-08-17,146.51186730925966
2025-08-18,129.27517703758204
2025-08-19,120.65683190174325
2025-08-20,120.65683190174325
2025-08-21,112.03848676590444
2025-08-22,112.03848676590444
2025-08-23,146.51186730925966
2025-08-24,137.89352217342085
2025-08-25,129.27517703758204
2025-08-26,129.27517703758204
2025-08-27,137.89352217342085
2025-08-28,172.36690271677605
2025-08-29,861.8345135838803
2025-08-30,577.4291241011998
2025-08-31,439.53560192777894
2025-09-01,353.3521505693909
2025-09-02,284.4053894826805
2025-09-03,249.9320089393253
2025-09-04,249.9320089393253
2025-09-05,232.69531866764768
2025-09-06,336.1154602977133
2025-09-07,232.69531866764768
2025-09-08,465.39063733529537
2025-09-09,284.4053894826805
2025-09-10,215.45862839597007
2025-09-11,180.98524785261486
2025-09-12,232.69531866764768
2025-09-13,206.8402832601313
2025-09-14,198.22193812429248
2025-09-15,146.51186730925966
2025-09-16,163.74855758093724
2025-09-17,146.51186730925966
2025-09-18,155.13021244509846
2025-09-19,163.74855758093724
2025-09-20,189.60359298845367
2025-09-21,172.36690271677605
2025-09-22,146.51186730925966
2025-09-23,146.51186730925966
2025-09-24,137.89352217342085
2025-09-25,137.89352217342085
2025-09-26,137.89352217342085
2025-09-27,163.74855758093724
2025-09-28,146.51186730925966
2025-09-29,137.89352217342085
2025-09-30,137.89352217342085
2025-10-01,146.51186730925966
2025-10-02,137.89352217342085
2025-10-03,224.07697353180887
2025-10-04,232.69531866764768
2025-10-05,310.26042489019693
2025-10-06,215.45862839597007
2025-10-07,180.98524785261486
2025-10-08,189.60359298845367
2025-10-09,155.13021244509846
2025-10-10,163.74855758093724
2025-10-11,206.8402832601313
2025-10-12,224.07697353180887
2025-10-13,172.36690271677605
2025-10-14,146.51186730925966
2025-10-15,155.13021244509846
2025-10-16,172.36690271677605
2025-10-17,189.60359298845367
2025-10-18,224.07697353180887
2025-10-19,706.7043011387818
2025-10-20,361.9704957052297
2025-10-21,275.7870443468417
2025-10-22,241.3136638034865
2025-10-23,249.9320089393253
2025-10-24,301.6420797543581
2025-10-25,310.26042489019693
2025-10-26,310.26042489019693
2025-10-27,267.1686992110029
2025-10-28,258.5503540751641
2025-10-29,249.9320089393253
2025-10-30,232.69531866764768
2025-10-31,215.45862839597007
2025-11-01,310.26042489019693
2025-11-02,258.5503540751641
2025-11-03,189.60359298845367
2025-11-04,189.60359298845367
2025-11-05,215.45862839597007
2025-11-06,224.07697353180887
2025-11-07,198.22193812429248
2025-11-08,275.7870443468417
2025-11-09,249.9320089393253
2025-11-10,189.60359298845367
2025-11-11,189.60359298845367
2025-11-12,198.22193812429248
2025-11-13,172.36690271677605
2025-11-14,172.36690271677605
2025-11-15,189.60359298845367
2025-11-16,206.8402832601313
2025-11-17,249.9320089393253
2025-11-18,232.69531866764768
2025-11-19,189.60359298845367
2025-11-20,215.45862839597007
2025-11-21,206.8402832601313
2025-11-22,215.45862839597007
2025-11-23,249.9320089393253
2025-11-24,232.69531866764768
2025-11-25,189.60359298845367
2025-11-26,189.60359298845367
2025-11-27,189.60359298845367
2025-11-28,172.36690271677605
2025-11-29,180.98524785261486
2025-11-30,163.74855758093724
2025-12-01,129.27517703758204
2025-12-02,215.45862839597007
2025-12-03,327.4971151618745
2025-12-04,249.9320089393253
2025-12-05,189.60359298845367
2025-12-06,215.45862839597007
2025-12-07,215.45862839597007
2025-12-08,163.74855758093724
2025-12-09,180.98524785261486
2025-12-10,146.51186730925966
2025-12-11,139.46049401630063
2025-12-12,147.68709619141947
2025-12-13,164.1403005416572
2025-12-14,147.68709619141947
2025-12-15,127.31646223398232
2025-12-16,127.31646223398232
2025-12-17,147.68709619141947
2025-12-18,164.1403005416572
2025-12-19,172.36690271677605
2025-12-20,205.27331141725148
2025-12-21,197.04670924213264
2025-12-22,172.36690271677605
2025-12-23,180.5935048918949
2025-12-24,209.19074102445097
2025-12-25,205.27331141725148
2025-12-26,188.8201070670138
2025-12-27,164.1403005416572
2025-12-28,209.19074102445097
2025-12-29,143.76966658422003
2025-12-30,147.68709619141947
2025-12-31,155.91369836653837
2026-01-01,172.36690271677605
2026-01-02,147.68709619141947
2026-01-03,135.5430644091012
2026-01-04,139.46049401630063
2026-01-05,119.08986005886345
2026-01-06,102.63665570862574
2026-01-07,114.78068749094405
2026-01-08,127.31646223398232
2026-01-09,123.00728966606292
2026-01-10,141.0274658591804
2026-01-11,133.1926066447815
2026-01-12,109.68802900158477
2026-01-13,101.85316978718585
2026-01-14,101.85316978718585
2026-01-15,94.01831057278694
2026-01-16,101.85316978718585
2026-01-17,117.52288821598367
2026-01-18,156.69718428797825
2026-01-19,133.1926066447815
2026-01-20,101.85316978718585
2026-01-21,109.68802900158477
2026-01-22,94.01831057278694
2026-01-23,101.85316978718585
2026-01-24,117.52288821598367
2026-01-25,125.35774743038259
2026-01-26,109.68802900158477
2026-01-27,109.68802900158477
2026-01-28,101.85316978718585
2026-01-29,101.85316978718585
2026-01-30,109.68802900158477
2026-01-31,141.0274658591804
2026-02-01,164.53204350237715
2026-02-02,783.4859214398912
2026-02-03,297.7246501471586
2026-02-04,274.2200725039619
2026-02-05,282.0549317183608
2026-02-06,235.04577643196734
2026-02-07,250.71549486076518
2026-02-08,219.37605800316953
2026-02-09,274.2200725039619
2026-02-10,164.53204350237715
2026-02-11,141.0274658591804
2026-02-12,125.35774743038259
2026-02-13,156.69718428797825
2026-02-14,156.69718428797825
2026-02-15,156.69718428797825
2026-02-16,133.1926066447815
2026-02-17,109.68802900158477
2026-02-18,101.85316978718585
2026-02-19,109.68802900158477
2026-02-20,109.68802900158477
2026-02-21,125.35774743038259
2026-02-22,133.1926066447815
2026-02-23,101.85316978718585
2026-02-24,94.01831057278694
2026-02-25,94.01831057278694
2026-02-26,109.68802900158477
2026-02-27,94.01831057278694
2026-02-28,117.52288821598367
2026-03-01,109.68802900158477
2026-03-02,94.01831057278694
2026-03-03,94.01831057278694
2026-03-04,94.01831057278694
2026-03-05,94.01831057278694
2026-03-06,94.01831057278694
2026-03-07,101.85316978718585
2026-03-08,109.68802900158477
2026-03-09,86.18345135838803
2026-03-10,94.01831057278694
2026-03-11,86.18345135838803
2026-03-12,94.01831057278694
2026-03-13,101.85316978718585
2026-03-14,125.35774743038259
2026-03-15,117.52288821598367
2026-03-16,109.68802900158477
2026-03-17,109.68802900158477
2026-03-18,109.68802900158477
2026-03-19,109.68802900158477
2026-03-20,117.52288821598367
2026-03-21,133.1926066447815
2026-03-22,133.1926066447815
2026-03-23,109.68802900158477
2026-03-24,109.68802900158477
2026-03-25,101.85316978718585
2026-03-26,109.68802900158477
2026-03-27,109.68802900158477
2026-03-28,117.52288821598367
2026-03-29,117.52288821598367
2026-03-30,86.18345135838803
2026-03-31,86.18345135838803
2026-04-01,94.01831057278694
2026-04-02,109.68802900158477
2026-04-03,101.85316978718585
2026-04-04,109.68802900158477
2026-04-05,109.68802900158477
2026-04-06,164.53204350237715
2026-04-07,164.53204350237715
2026-04-08,195.8714803599728
2026-04-09,172.36690271677605
2026-04-10,211.54119878877063
2026-04-11,744.3116253678966
2026-04-12,462.2566936495358
2026-04-13,297.7246501471586
2026-04-14,227.21091721756844
2026-04-15,180.20176193117496
2026-04-16,164.53204350237715
2026-04-17,195.8714803599728
2026-04-18,501.43098972153035
2026-04-19,289.88979093275975
2026-04-20,188.0366211455739
2026-04-21,172.36690271677605
2026-04-22,148.8623250735793
2026-04-23,133.1926066447815
2026-04-24,125.35774743038259
2026-04-25,148.8623250735793
2026-04-26,148.8623250735793
2026-04-27,117.52288821598367
2026-04-28,117.52288821598367
2026-04-29,109.68802900158477
2026-04-30,101.85316978718585
2026-05-01,117.52288821598367
2026-05-02,117.52288821598367
2026-05-03,125.35774743038259
2026-05-04,133.1926066447815
2026-05-05,282.0549317183608
2026-05-06,180.20176193117496
2026-05-07,148.8623250735793
2026-05-08,141.0274658591804
2026-05-09,141.0274658591804
2026-05-10,133.1926066447815
2026-05-11,164.53204350237715
2026-05-12,125.35774743038259
2026-05-13,109.68802900158477
2026-05-14,101.85316978718585
2026-05-15,101.85316978718585
2026-05-16,101.85316978718585
2026-05-17,101.85316978718585
2026-05-18,109.68802900158477
2026-05-19,94.01831057278694
2026-05-20,94.01831057278694
2026-05-21,101.85316978718585
2026-05-22,94.01831057278694
2026-05-23,101.85316978718585
2026-05-24,101.85316978718585
2026-05-25,94.01831057278694
2026-05-26,101.85316978718585
2026-05-27,78.34859214398912
2026-05-28,78.34859214398912
2026-05-29,86.18345135838803
2026-05-30,94.01831057278694
2026-05-31,94.01831057278694
